mk.names	chr	pos.ind	pos.cM	log10pval	W117	UH250	Mo17	B73	EC169	F353
PZE-101018616	1	66	21.1	0.676391674740828	0.913972758229634	0.391244077570666	-0.0700593014104015	-0.0988784440584135	-0.532422065826661	NA
PZE-101018411	1	67	21.2	0.678602410608961	0.911297279985664	0.3912335573822	-0.0689752420696574	-0.0993080641513894	-0.534761869583937	NA
PZE-101017187	1	68	21.3	0.677059541942204	0.913925286132724	0.39124036796901	-0.0696514161129938	-0.0997729967326607	-0.527534675963043	NA
PZE-101018868	1	69	21.4	0.681209420607739	0.91080505287624	0.388153399150435	-0.0690793265255466	-0.0990230411002223	-0.531584248074749	NA
PZE-101019597	1	70	21.5	0.683066950798545	0.912977018049474	0.389160476044909	-0.0685326132805823	-0.0983410550484291	-0.535683338637137	NA
PZE-101019781	1	71	21.6	0.684746313438485	0.915158119182489	0.390174873884267	-0.0680052281127442	-0.0977192076596595	-0.539822528028092	NA
PZE-101018356	1	72	21.7	0.686246695879156	0.917348011047498	0.391196544125305	-0.0674968603858482	-0.0971566316776503	-0.544000879443882	NA
PZE-101019727	1	73	21.8	0.687523704153944	0.889378284746755	0.391188925727469	-0.0674934208044545	-0.097152441687006	-0.543996293992147	NA
PZE-101019853	1	74	21.9	0.687261444045963	0.894527006346141	0.39118839242712	-0.0674940673257533	-0.0971532383153272	-0.543997735530746	NA
PZE-101018206	1	75	22.5	0.685949070064553	0.925626009718173	0.391183992524779	-0.0674972541729209	-0.0971571732273621	-0.5440053635445	NA
PZE-101018567	1	76	22.9	0.709967730785226	0.899503949182801	0.345891357941464	-0.067432111073349	-0.0970797116410553	-0.543689862137108	NA
PZE-101019726	1	77	23	0.985535563605861	0.889244524569548	0.339141227111827	-0.0629049629557511	-0.0964072970177609	-0.154999812634162	NA
PZE-101021986	1	78	23.1	1.00349530206828	0.879219675462799	0.33428643679388	-0.0594399643430895	-0.0966028381571465	-0.1549113804632	NA
PZE-101020456	1	79	23.6	1.07031901205401	0.829360319985743	0.321509894192099	-0.0474245701355981	-0.0987405410082754	-0.154556505470849	NA
PZE-101018818	1	80	23.7	1.08202425268591	0.819503323291578	0.32145967625396	-0.0459153009059292	-0.0979933020551488	-0.154491967184235	NA
PZE-101019538	1	81	24	1.13468503399046	0.790287336743198	0.321235063557776	-0.0370648327554037	-0.101617173857568	-0.154301093832696	NA
PZE-101022341	1	82	24.3	1.12543475697405	0.761944313786696	0.321274161936585	-0.037079914466029	-0.106669007827046	-0.154334199220897	NA
PZE-101019557	1	83	24.4	1.12185311340536	0.752706280918636	0.321289326252829	-0.0370857724726198	-0.108656318840534	-0.154347047503375	NA
PZE-101021926	1	84	25.4	1.02256808594948	0.321714488146598	0.757536245589993	-0.0386839969973155	-0.138466021585713	-0.172237678211014	NA
PZE-101021455	1	85	25.7	1.02714437979552	0.321694514211638	0.759451761161356	-0.0394975416306155	-0.151203878537199	-0.150790043193285	NA
PZE-101024131	1	86	25.9	1.02884965272455	0.321693802418748	-0.0401490379769261	-0.147315581003049	-0.150783994355337	0.760868413130516	NA
PZE-101024424	1	87	26.4	1.02799892674187	0.321714135474284	0.764887532337318	-0.042178039960102	-0.13965447579907	-0.150787496478425	NA
PZE-101020931	1	88	26.9	1.0197553500691	0.321766460347877	0.769557838250784	-0.0448119426317264	-0.134766116543319	-0.150817947275488	NA
PZE-101021308	1	89	27.6	0.917370790134818	0.777242380945099	0.322237503506747	-0.0450083444769582	-0.143400783141741	-0.21745143458821	NA
PZE-101025101	1	90	27.7	0.879729162831664	0.787148057350077	0.377152155190376	-0.0432801280177745	-0.145822265336188	-0.229647080855897	NA
PZE-101024556	1	91	28.2	0.841445674769973	0.377358869987087	0.83791163695056	-0.16176486998501	-0.0360946889634699	-0.300545742101527	NA
PZE-101026314	1	92	28.6	0.92545276049093	0.377866926266248	0.879870561926395	-0.0319945934117584	-0.12822346687916	-0.300178456983825	NA
PZE-101026882	1	93	29.1	1.01906367477405	0.382766117655269	0.93356455093675	-0.0968422358074605	-0.0287844495834094	-0.299777953369821	NA
PZE-101024519	1	94	29.4	1.06669400741721	0.966073463058054	0.388012736156935	-0.0826843870063582	-0.027717939628776	-0.299577710132139	NA
PZE-101027798	1	95	29.5	1.07891565326154	0.966070869865244	0.390148476447585	-0.0786267160695054	-0.0277012123849591	-0.29952538566329	NA
PZE-101026621	1	96	29.6	1.09079376916221	0.392467318458664	0.966068387318873	-0.0748630611143834	-0.027684996958	-0.299474638092848	NA
PZE-101026386	1	97	29.7	1.09797154306062	0.392437143573615	0.966067319526225	-0.0728821801528031	-0.027675233326809	-0.299444021892528	NA
PZE-101027475	1	98	29.8	1.10476738364994	0.392408598108817	0.966066368629415	-0.0710605604378146	-0.0276660044673458	-0.299415069008917	NA
PZE-101024452	1	99	30	1.06429107604006	0.966080688741494	0.38528188021751	-0.0277214848653876	-0.0838837490602047	-0.299588011346247	NA
PZE-101027158	1	100	30.4	1.05980203762651	0.386926761978959	0.966044419177378	-0.0307992567129684	-0.0760561989497833	-0.299607266332262	NA
PZE-101027351	1	101	30.6	1.05406784141436	0.387814183475402	0.966027336485816	-0.0327525963816123	-0.0727398256597355	-0.299631884907534	NA
PZE-101027807	1	102	30.9	1.04119502834271	0.389225663378515	0.966003010594988	-0.0362841557880348	-0.0684593141004971	-0.299687244389168	NA
PZB00718.5	1	103	31.1	1.02987533878601	0.390219474215495	0.965987632455495	-0.0390878908333964	-0.0660407537144612	-0.299736032273572	NA
PZE-101029689	1	104	31.3	1.01649130229271	0.391254776669299	0.965972893856054	-0.0422926291563359	-0.0639485730984478	-0.29979384997781	NA
PZE-101029759	1	105	31.4	1.00906700624923	0.391787743373655	0.965965753558391	-0.0440570419785008	-0.0630192223734819	-0.299825985161706	NA
PZE-101026218	1	106	31.5	1.00117968440564	0.392330776588532	0.965958759332596	-0.0459358638338187	-0.0621647708741294	-0.299860174483467	NA
PZE-101028121	1	107	31.6	1.01028210150952	0.392809678696701	0.965946573159279	-0.0449482877145333	-0.0613426462755572	-0.299819764143493	NA
PZE-101029820	1	108	31.8	1.01442665591958	0.392770661758057	0.965926498918479	-0.0432380064227587	-0.0628315556106005	-0.299799906621929	NA
PZE-101028242	1	109	31.9	1.01416153734234	0.392761066487331	0.96591717610727	-0.0425019413513602	-0.0640130354617563	-0.299800095425457	NA
PZE-101026095	1	110	32	1.00619609987023	0.392784144075008	0.965910208386992	-0.0427998185371503	-0.0655114656517101	-0.299833631640149	NA
PZE-101029587	1	111	32.1	1.06816239589915	0.308478043066379	0.876041425110341	-0.0420361920706875	-0.0659926757249168	-0.290152923399172	NA
PZE-101029707	1	112	32.2	1.07620184729205	0.308437821103317	0.876024600633701	-0.0414361289646482	-0.0666861410679161	-0.281044178930341	NA
PZE-101030263	1	113	32.3	1.08358643888828	0.308400449013635	0.876008500285161	-0.0408998467138633	-0.0674667907167607	-0.272278601043258	NA
PZE-101029748	1	114	32.4	1.09029417952397	0.308366009619376	0.875993145491096	-0.0404259064134745	-0.0683373054708595	-0.263855969391581	NA
PZE-101030925	1	115	32.7	1.10294930892218	0.314500345517541	0.860100852028378	-0.0393703237908689	-0.0715239755992979	-0.240639406435629	NA
PZE-101028351	1	116	33.1	1.10934604009978	0.323485480129721	0.838960388693368	-0.0387604832916184	-0.0772064061568185	-0.214280163784749	NA
PZE-101028104	1	117	33.4	1.06343786521623	0.331018149437936	0.823257308605163	-0.038836139582465	-0.0827651336636076	-0.237927633903197	NA
PZE-101031146	1	118	33.7	1.39237472902155	0.854480378883812	0.185875766006922	-0.0166386510527789	-0.0883822825818963	-0.263187783680101	NA
PZE-101031377	1	119	33.9	1.64746092859341	0.12413523505006	0.875456442537351	-0.00910365167400245	-0.0926504108664371	-0.281732091490699	NA
PZE-101032517	1	120	34	1.72760609045643	0.123886986338088	0.875376069166142	-0.00670356152221968	-0.0951032827625595	-0.291759943685914	NA
PZE-101032704	1	121	34.1	1.80993394669014	0.123633996531764	0.875294003388782	-0.00492012572382089	-0.0976811552209854	-0.302160059418126	NA
PZE-101030251	1	122	34.3	1.97940008320761	0.123119074450274	0.875126513844582	-0.00263791019214913	-0.103223661146183	-0.324089647690846	NA
PZE-101029123	1	123	34.4	1.96239087223987	0.123168898058161	0.875144521615892	-0.00275447381347805	-0.106482430975019	-0.316084032529983	NA
PZE-101030692	1	124	34.5	1.95345495326776	0.123194496438113	0.875154495629693	-0.00275635690452617	-0.106507843977495	-0.328363880152971	NA
PZE-101028930	1	125	34.7	1.88234330829389	0.875225558632901	0.14965604083141	-0.00277164336635504	-0.106708802737431	-0.354391710754627	NA
PZE-101030220	1	126	35	1.95249013462725	0.875155457989828	0.140918134259564	-0.00218210873143574	-0.10651219542361	-0.395813996222692	NA
PZE-101029737	1	127	35.1	1.95816754618721	0.875149798121106	0.138188303994316	-0.00218110638896977	-0.106496254413202	-0.395306694845634	NA
PZE-101031077	1	128	35.2	1.96169159416839	0.875146285993134	0.135526020711392	-0.00218048668758108	-0.106486363380098	-0.398734829169411	NA
PZE-101030022	1	129	35.4	1.97249738476661	0.875135521493767	0.130368048310575	-0.0021785825409987	-0.106456052521251	-0.398694571357848	NA
PZE-101032015	1	130	35.7	1.98866413775955	0.123062790859176	0.875121011883739	-0.00217572019997946	-0.106410754222663	-0.398633352686673	NA
PZE-101030211	1	131	35.8	1.98829302838141	0.123063670507294	0.880410738449612	-0.00217578498204832	-0.106411793376923	-0.39863475726432	NA
PZE-101031636	1	132	35.9	1.96280620104932	0.123139966006419	0.885753904492358	-0.00234811682076605	-0.106483235588502	-0.398731301059779	NA
PZA00358.12	1	133	36	1.88639834065337	0.123370124212533	0.891167590539922	-0.00296134978685539	-0.10669833378646	-0.39902174928224	NA
PZE-101031655	1	134	36.1	1.88606490863324	0.123370899063319	0.896537270764818	-0.0029615136669734	-0.106699275623516	-0.399023020065708	NA
PZE-101033801	1	135	36.3	1.88546317039567	0.123372251834291	0.907343348144061	-0.00296163784395406	-0.106702595994849	-0.399022708014603	NA
PZE-101034101	1	136	36.5	1.88492447049483	0.12337388151554	0.918221199067245	-0.002961747592657	-0.106705739325022	-0.399022156508526	NA
PZE-101030616	1	137	36.6	1.88467973262766	0.123374621922141	0.923680473503696	-0.00296179683278875	-0.106707241826479	-0.399021787268667	NA
PZE-101033184	1	138	36.7	1.83718873172832	0.123518599204929	0.929176840518477	-0.00297270308837596	-0.127098632144657	-0.395911257912393	NA
PZE-101032956	1	139	37	1.83659086365809	0.12352041557602	0.945611840072574	-0.00297282043362852	-0.127110036327778	-0.395915034979447	NA
PZE-101032974	1	140	37.1	1.83642574592099	0.123520917233934	0.951092370348793	-0.0029728516719797	-0.12711373326762	-0.395915667953949	NA
PZE-101033613	1	141	37.2	1.83627765009524	0.123521367182428	0.95656956564138	-0.00297287898634507	-0.127117378127393	-0.395916235633463	NA
PZE-101033119	1	142	37.3	1.83614657387648	0.123521765426461	0.962040793226542	-0.00297290237708747	-0.127120970884865	-0.395916738078391	NA
PZE-101035119	1	143	37.4	1.83603250849168	0.12352211199088	0.967503447292133	-0.00297292184608947	-0.12712451153794	-0.395917133210785	NA
PZE-101033489	1	144	37.7	1.83579149207465	0.123522844281689	0.983814437267238	-0.00297295692580999	-0.127134823308142	-0.395917930772896	NA
PZE-101032230	1	145	37.8	1.84554027663258	0.123493236604332	-0.906032104661403	-0.00290789627973441	-0.127104829254229	-0.395500263108929	NA
PZE-101036310	1	146	37.9	1.86077532208034	-0.797708569686512	0.123447017726009	-0.00285255721301996	-0.127056128904269	-0.395491036684476	NA
PZE-101036345	1	147	38	1.86563910837817	-0.797690404171878	0.123432275326687	-0.00281013067903385	-0.127039316214628	-0.395523213802615	NA
PZD00096.1	1	148	38.3	1.87316432872936	-0.79767833482413	0.123409478255106	-0.00274543534135	-0.127010588712006	-0.395656821770215	NA
PZE-101033622	1	149	38.5	1.8721789602451	-0.797679912361388	0.123412462506459	-0.0027532797798887	-0.127009856780379	-0.395777174147416	NA
PZE-101036609	1	150	38.6	1.90469618864051	-0.797627838751245	0.123314115216126	-0.00276495011706821	-0.112520416740349	-0.394135161827771	NA
PZE-101034427	1	151	38.7	1.93463258801944	-0.797579923941593	0.123223812523151	-0.00278718090509452	-0.100044220085489	-0.394070684395241	NA
PZE-101036305	1	152	38.8	1.96143619221012	-0.797537093568879	0.123143149728035	-0.00282023841329505	-0.0894154733407378	-0.395620661189634	NA
PZE-101033968	1	153	39	2.00394695913886	0.123015576350647	-0.795995310921782	-0.00292019265068683	-0.0729730254621863	-0.403526369392088	NA
PZE-101036181	1	154	39.2	2.01402112488056	0.122985407294924	-0.794509140358521	-0.00291794548097653	-0.0742586880755427	-0.3765480379646	NA
PZE-101036318	1	155	39.3	2.01867121896243	-0.797441802440975	0.122971489729108	-0.00291690971341704	-0.0749565519764617	-0.363635016817907	NA
PZE-101037191	1	156	39.6	2.03356100146349	-0.799041334600086	-0.00291359601634723	-0.077274442478405	-0.327291098083919	0.122926959090787	NA
PZE-101038503	1	157	40	2.05292574128558	-0.801903507587501	-0.0029092965552589	-0.0809266307366436	-0.2845764364649	0.122869121931941	NA
PZE-101038492	1	158	40.5	2.07495482989117	-0.806597746120439	-0.00290442137728519	-0.240295607618058	0.122803431042549	-0.0864784602609421	NA
PZE-101037142	1	159	40.6	2.07892077979084	-0.807675575929961	-0.00290354578361814	-0.232596971437962	0.122791616176869	-0.0877299604037149	NA
PZE-101039024	1	160	40.7	2.07442470468172	-0.808809178506271	-0.00290455235529345	-0.232612958739719	0.122805010593106	-0.0890518187771829	NA
PZE-101036799	1	161	40.8	2.06983341323769	-0.809984426393614	-0.0029055806966435	-0.232629305741615	0.122818693357103	-0.0904240483944936	NA
PZE-101039198	1	162	40.9	2.0652950328373	-0.809991303639306	-0.00290650848135405	-0.232646210932462	0.122832223106234	-0.0918472088413268	NA
PZE-101037211	1	163	41.1	2.05596528124935	0.122860051459669	-0.810005440374373	-0.00290842213288153	-0.232680980149289	-0.0948511075801072	NA
PZE-101038176	1	164	41.2	2.04405601785692	0.122895602667976	-0.810023193063713	-0.00297287879406271	-0.232725395021398	-0.0964525907115016	NA
PZE-101037244	1	165	41.3	2.03952600171977	0.122909134083004	-0.810029784065693	-0.00297094668322475	-0.232742299041249	-0.0980893956098647	NA
PZE-101039207	1	166	41.5	2.01026141986713	0.122996663668896	-0.806942447890436	-0.00315614634043873	-0.101585920373839	-0.232851630596844	NA
PZE-101039199	1	167	41.9	1.90416697134563	0.123315713635275	-0.801939745191795	-0.00411363302361158	-0.10941573310139	-0.233249943016464	NA
PZE-101040838	1	168	42	1.85886312465808	0.12345281541288	-0.800966277483205	-0.00465838497779418	-0.111580100204302	-0.233421005832223	NA
PZE-101042009	1	169	42.4	1.63726154991261	0.124131691227871	-0.798189175192669	-0.00876819958841487	-0.121007439023341	-0.234267166010457	NA
PZE-101039655	1	170	42.5	1.57466584014474	0.12432618621868	-0.797773285332042	-0.0105449498315974	-0.12355390048338	-0.234509319122579	NA
PZE-101039642	1	171	42.6	1.57472475017486	0.124326002558617	-0.797360235795278	-0.0105445231674692	-0.123553955985545	-0.23450909051548	NA
PZE-101039351	1	172	42.8	1.87273406132589	0.123410781316097	-0.796359841171011	-0.00412309256556042	-0.12264132407856	-0.233368565954808	NA
PZE-101039466	1	173	42.9	1.87365950069389	0.123407978682252	-0.788860510392739	-0.00412267515614331	-0.122638529516195	-0.23336506932457	NA
PZE-101039469	1	174	43	1.87460151789763	0.123405126073996	-0.781428616441475	-0.00412236250650306	-0.12263668627507	-0.233361510319303	NA
PZE-101042041	1	175	43.1	1.86006724825394	0.123449164430535	-0.77410392285067	-0.00401929143137273	-0.13380059561792	-0.233416451493723	NA
PZE-101043604	1	176	43.2	1.80878760009004	0.12360499147453	-0.766940122858677	-0.00436013289537593	-0.147502882628675	-0.233610807501867	NA
PZE-101042048	1	177	43.3	1.72151875660111	0.123871869672877	-0.759953987465946	-0.00526788677352228	-0.164053300323795	-0.233943493684946	NA
PZE-101041837	1	178	43.4	1.60431423516224	0.124233901744318	-0.753151758393617	-0.00699254176392976	-0.183716573346624	-0.234396530277659	NA
PZE-101041854	1	179	43.5	1.57568031504377	0.124323023557173	-0.746308105106599	-0.0070060611858102	-0.206272600732353	-0.234509569687574	NA
PZE-101040783	1	180	43.6	1.54716432246221	0.124412056601821	-0.739602387744326	-0.00701939814124449	-0.232157099675559	-0.234622474097588	NA
PZE-101043600	1	181	43.8	1.5029890559599	0.124550367805117	-0.726614102496888	-0.00704017764364813	-0.232334525776098	-0.284411720448531	NA
PZE-101043189	1	182	43.9	1.48026041947432	-0.72036269823093	0.124621810241529	-0.00705092489889205	-0.232423309262014	-0.315305892577	NA
PZE-101043682	1	183	44	1.47714094790594	-0.720369089032624	0.124631733356998	-0.00705240201426624	-0.232435512089793	-0.319686729469952	NA
PZE-101043507	1	184	44.1	1.47922335244653	-0.72036378558424	0.124625259341637	-0.00705141588452331	-0.232427365615279	-0.316753134330606	NA
PZE-101042156	1	185	44.2	1.48130661600164	-0.720359102518762	0.124618784248074	-0.00705042967716007	-0.232419217675467	-0.313854038401954	NA
PZE-101043670	1	186	44.3	1.47604863668856	-0.720366148882747	0.124635358204113	-0.00705291941547616	-0.232439786026756	-0.321240715190007	NA
PZE-101042424	1	187	44.4	1.46997960538353	-0.720375026757507	0.124654501660061	-0.00705579581545237	-0.232463542150238	-0.330059638304051	NA
PZE-101043512	1	188	44.5	1.4632056764418	-0.720385500670175	0.124675885070956	-0.00705900964367959	-0.232490076666952	-0.340294615875131	NA
PZE-101045249	1	189	44.6	1.47189441331812	-0.673093819547551	0.124651674733394	-0.00705505296754745	-0.232456045231659	-0.340085872119689	NA
PZE-101045203	1	190	44.9	1.50367176645721	-0.543206444230008	0.124561255731924	-0.00704052154379262	-0.232331862657224	-0.341885854183675	NA
PZE-101045021	1	191	45	1.51523534017781	-0.506141427301035	0.12452814938361	-0.00703523690460488	-0.232286780779836	-0.343304865401751	NA
PZE-101045197	1	192	45.1	1.443521748491	-0.506393673813054	0.162534324980137	-0.00706936001574354	-0.232567297954868	-0.345469590991891	NA
PZE-101046755	1	193	45.2	1.37332496291245	-0.506642429033949	0.213354042530517	-0.232844146352549	-0.00710315629807552	-0.348034554169721	NA
PZE-101046735	1	194	45.3	1.30980359020993	-0.506868972213111	0.278535290808719	-0.233096757246152	-0.00713411023316193	-0.348295611276523	NA
PZE-101049120	1	195	45.4	1.30979021558047	-0.506869020488854	0.278542575884492	-0.233096810654621	-0.00713428322753912	-0.34829591431827	NA
