mk.names	chr	pos.ind	pos.cM	log10pval	W117	UH250	Mo17	B73	EC169	F353
PZE-101003115	1	28	5.9	0.254705317505393	0.919513012868984	0.335311546233029	0.514120532518233	0.244237432530409	-0.266954692763712	1
PZE-101002367	1	29	6	0.255616914637591	0.926039553584394	0.332812271365506	0.514121507766356	0.24423704045713	-0.266954244081165	1
PZE-101005818	1	30	7.3	0.257632375934765	-0.990766836109083	0.326141508488996	-0.266948414382622	0.51413418331027	0.244231943903642	1
PZE-101006745	1	31	9.2	0.217427713549295	-0.990755373794569	0.730075258743669	-0.19610879997064	0.353368288697324	0.326464908936692	1
PZA01022.1	1	32	9.6	0.209407921093216	-0.990753574316729	0.782017990506527	-0.18480889027289	0.361776526453356	0.350275934736622	1
PZE-101009312	1	33	10.6	0.191718954399732	-0.990749074967301	-0.161572797887276	0.419307820890491	0.917017064005126	0.387247287963029	1
PZE-101007769	1	34	10.9	0.187249323571284	-0.990747725379786	-0.155889014472079	0.442367862741696	0.958070240346167	0.396140688844231	1
PZE-101009670	1	35	11	0.199824933857528	-0.98623172680031	-0.147071918539915	0.425952738321929	0.971734402065779	0.399232409407367	1
PZE-101009215	1	36	11.2	0.226494068428081	-0.977103341422177	-0.130931002897139	0.394704571860103	0.998983460990278	0.405604607171401	1
PZE-101010821	1	37	11.8	0.315173879838121	-0.949178049113746	-0.09349709754785	-0.920464860703551	0.315105299934302	0.42619301754063	1
PZE-101009528	1	38	12.3	0.391614861455853	-0.925713882570139	-0.0728242973770443	-0.855562077624342	0.265620828637529	0.444948864493441	1
PZE-101009163	1	39	12.5	0.406142371962915	-0.916394776359159	-0.0666632154702778	-0.892867206513997	0.265619142536056	0.452829492377194	1
PZE-101010560	1	40	13	0.405067620386218	-0.893532111929329	-0.0666645042148915	-0.818693327739057	0.265626350711149	0.473394435531808	1
PZE-101010917	1	41	13.5	0.385399111601645	-0.871646988806519	0.49505682633382	-0.0666645043439315	-0.542504559722038	0.368599883747809	1
PZE-101012517	1	42	13.6	0.387673468090051	0.499504791591338	-0.867422285270282	-0.0666645043439315	-0.528918985988003	0.36860294356767	1
PZE-101014135	1	43	13.7	0.395634309436401	0.497784827268682	-0.806770768246715	-0.0666645043438993	-0.515522967451124	0.368606003450466	1
PZE-101014266	1	44	13.8	0.405266427353265	0.49619113312622	-0.747336198153964	-0.0666645043438072	-0.502324527004138	0.368609063372881	1
PZE-101011048	1	45	14	0.429423477265685	0.493393003995224	-0.634580075627939	-0.0666645043111337	-0.47655000049912	0.368615183235459	1
PZE-101013818	1	46	14.9	0.442987117047783	0.487543163606369	-0.706992140344676	-0.0666630331590348	-0.371954426597767	0.405397667234589	1
PZE-101014003	1	47	15.3	0.450771026557235	0.488522076178677	-0.742141262882649	-0.0666623790815156	-0.33189690353225	0.423140351902684	1
PZE-101011906	1	48	15.7	0.460012836711991	0.48996861359568	-0.778564444195214	-0.066661724980122	-0.295876123226699	0.441717855039899	1
PZE-101015469	1	49	16.2	0.41154115948341	0.492543078314048	-0.825170531484352	-0.0666609074465294	-0.364480270333392	0.46606997592051	1
PZE-101013772	1	50	16.4	0.393537381800576	0.493808152746442	-0.843950899899994	-0.0666605804958451	-0.396258299199838	0.476147618535156	1
PZE-101013713	1	51	16.9	0.353080361426149	0.497544748765567	-0.890716779281891	-0.0666597633672293	-0.485962046203222	0.502133803319738	1
PZE-101015471	1	52	17.3	0.47195110656911	0.54046751296318	0.411951282473041	-0.454040271187158	-0.0604724123758043	0.454468104733519	1
PZE-101017581	1	53	18.7	0.605212703005521	0.718588028849009	0.417798987511362	0.333053401635916	-0.353551501649419	-0.0438160440568277	1
PZE-101017779	1	54	19	0.620464789523435	0.760898320007211	0.420644365901731	0.340078856083818	-0.3345184453457	-0.0411230139729609	1
PZB01915.1	1	55	19.1	0.628441568501622	0.750720676744634	0.421716435094101	0.342496737390436	-0.328378830454399	-0.0402850071454663	1
PZE-101017463	1	56	19.5	0.660353662061835	0.710537336902551	0.426611056643972	0.352550116077959	-0.304848955072174	-0.0372121207964528	1
PZE-101017580	1	57	19.6	0.668314417569258	0.700642908059675	0.427983446676411	0.355159022663446	-0.299223524686174	-0.0365101924587767	1
PZE-101018214	1	58	19.7	0.676260894316646	0.690816581383348	0.429413993025738	0.357806132031317	-0.293700562461628	-0.0358334226909784	1
PZE-101017487	1	59	19.9	0.693328144173663	0.671382532122125	0.429359504786767	0.363214770447038	-0.282960688039907	-0.0345527351349286	1
PZE-101018516	1	60	20.1	0.710382783898113	0.652262684220979	0.429305019391727	0.368775467781256	-0.272625851531462	-0.0333649353837872	1
PZE-101018023	1	61	20.3	0.727391243900892	0.633482652484232	0.429250538584922	-0.0322651066437918	0.374487357563124	-0.26269140320082	1
PZE-101018404	1	62	20.6	0.752744665401188	0.606000762141108	0.429168829790725	-0.24852767041203	-0.0307700791440561	0.383336021231957	1
PZE-101018668	1	63	20.8	0.769493207707578	0.588168708374748	0.429114368079706	-0.239567052498766	-0.0298700756218119	0.38942006331107	1
PZE-101018057	1	64	20.9	0.777809410659014	0.579406421325144	0.4290871411229	-0.235228391184737	-0.0294474990422425	0.392516857645576	1
PZE-101017262	1	65	21	0.786536480422174	0.570749390954357	0.429059917054665	-0.230982756047834	-0.0289922331152535	0.39564980720294	1
PZE-101018616	1	66	21.1	0.79523427698848	0.562199506631021	0.429059940672721	-0.226829039973531	-0.0285525875182852	0.398818617010077	1
PZE-101018411	1	67	21.2	0.80390926469473	0.553758510624739	0.42905996429124	-0.222766097279029	-0.0281282579715034	0.402022972374431	1
PZE-101017187	1	68	21.3	0.797847455045863	0.562049482973115	0.429059987909866	-0.230401358735717	-0.0277189444626651	0.402814631659384	1
PZE-101018868	1	69	21.4	0.798830021026997	0.552219079440613	0.429351977875481	-0.224035503035308	-0.0283916654592942	0.405714588237468	1
PZE-101019597	1	70	21.5	0.795348137125351	0.559071008644721	0.429247978742886	-0.217825730006996	-0.029104534680932	0.408657944610177	1
PZE-101019781	1	71	21.6	0.791737019526261	0.565995174870142	0.429150354069274	-0.211770274192759	-0.0298588666083853	0.411644185901006	1
PZE-101018356	1	72	21.7	0.788005067441138	0.572990640400053	0.429059080734941	-0.205867266752079	-0.03065600565477	0.41467276679858	1
PZE-101019727	1	73	21.8	0.795417428218206	0.545042649710171	0.429057635773868	-0.20586668386576	-0.0306560875543694	0.414673072708164	1
PZE-101019853	1	74	21.9	0.79332733492297	0.552653671437698	0.429056190797892	-0.205866100967239	-0.0306561694564393	0.414673378625915	1
PZE-101018206	1	75	22.5	0.781554809489265	0.59977407613868	0.429047521285896	-0.205862603574422	-0.030656660882401	0.41467521415716	1
PZE-101018567	1	76	22.9	0.811797385255334	0.517444378878672	0.409679251379029	-0.20585803080156	-0.0306564798875381	0.414712737194887	1
PZE-101019726	1	77	23	0.781622260805401	0.517176541145421	0.416307482187435	-0.194827963756131	-0.0302241655651674	0.536827504821077	1
PZE-101021986	1	78	23.1	0.794036231617921	0.517008880276841	0.423767892293419	-0.184591149194554	-0.0298319125632058	0.536842263018011	1
PZE-101020456	1	79	23.6	0.843560586844223	0.51771694734719	0.473248099303308	-0.144609438460994	-0.0284554594394711	0.536916062282799	1
PZE-101018818	1	80	23.7	0.851217070909183	0.518173929592933	0.473249279343598	-0.138656215756825	-0.0286909348496727	0.536930822964984	1
PZE-101019538	1	81	24	0.804548710107113	0.520182224582943	0.473252820005116	-0.160267643436981	-0.0300185611632328	0.536930827617841	1
PZE-101022341	1	82	24.3	0.786947406214042	0.523141061045543	0.473256361281993	-0.160269643098447	-0.0319928073912964	0.536933067026436	1
PZE-101019557	1	83	24.4	0.780006388627112	0.524335386721683	0.473257541799673	-0.160270309710313	-0.0328103695768142	0.53693381350506	1
PZE-101021926	1	84	25.4	0.741231670242694	0.473269347100008	0.537887090009257	-0.113971401529959	-0.0464574714938047	0.642880297634826	1
PZE-101021455	1	85	25.7	0.723883072004546	0.473272887873247	0.542947959692754	-0.102870672735554	-0.0529339433140695	0.684153540292377	1
PZE-101024131	1	86	25.9	0.759656372326859	0.473294077748428	-0.0961137598606915	-0.0488061525623278	0.684154479349161	0.546573818497011	1
PZE-101024424	1	87	26.4	0.846957785439234	0.473347071315554	0.556498187711137	-0.081288871433603	-0.0404203752290675	0.684156827205389	1
PZE-101020931	1	88	26.9	0.928688476045023	0.473400083379178	0.567594576850727	-0.0690954592859778	-0.034355720793245	0.684159174993156	1
PZE-101021308	1	89	27.6	0.807427022039383	0.584913966951063	0.47347431115692	-0.0690925056033777	-0.0560777443033363	0.623147288426333	1
PZE-101025101	1	90	27.7	0.759510293083559	0.582611200391348	0.605418073964135	-0.0671433748833284	-0.0606296412073409	0.615216680713057	1
PZE-101024556	1	91	28.2	0.701991999154519	0.605502819808151	0.572011277821601	-0.0907697340829664	-0.0593575025049677	0.579158765928694	1
PZE-101026314	1	92	28.6	0.723324687587971	0.674932402140664	0.564711504506356	-0.055313427482841	-0.0850875895645198	0.579156133361785	1
PZE-101026882	1	93	29.1	0.736173199757429	0.769215524797081	0.557171284375488	-0.0808949917568218	-0.0527063724619684	0.57915284251463	1
PZE-101024519	1	94	29.4	0.736276041829544	0.553521129519991	0.828441168622331	-0.07982760995522	-0.0523355566853708	0.579150868184904	1
PZE-101027798	1	95	29.5	0.735097660397051	0.553521024225826	0.848428006213264	-0.079700453949991	-0.052335755310328	0.579150868119134	1
PZE-101026621	1	96	29.6	0.733778911565413	0.868478925313056	0.553520918930157	-0.0796842237061217	-0.0523359539405905	0.579150868052803	1
PZE-101026386	1	97	29.7	0.726647609412695	0.868477526168792	0.553520813634527	-0.0820520710472602	-0.0523361525748317	0.579150868053154	1
PZE-101027475	1	98	29.8	0.719125245967676	0.868476127025237	0.553520708339512	-0.0846381838254789	-0.0523363512112266	0.579150868053154	1
PZE-101024452	1	99	30	0.713866546122526	0.553520497755311	0.800754457356722	-0.0523367484842284	-0.0884679154036178	0.579150868053224	1
PZE-101027158	1	100	30.4	0.656656917207673	0.817583770157887	0.553734518815113	-0.0613708518044782	-0.0948004200642658	0.579150868951144	1
PZE-101027351	1	101	30.6	0.62620550437942	0.826032885724588	0.553841573807384	-0.066850664461918	-0.0985965307894784	0.579150869399753	1
PZE-101027807	1	102	30.9	0.578902879581918	0.83874140359582	0.554002202251334	-0.0764554325605549	-0.105152588820179	0.579150870073263	1
PZB00718.5	1	103	31.1	0.546666233900291	0.847232677825194	0.554109313522233	-0.083877975427481	-0.110136600017616	0.579150870522082	1
PZE-101029689	1	104	31.3	0.514181597828582	0.855735641100917	0.554216441306129	-0.0921913139994486	-0.115641500123004	0.579150870971357	1
PZE-101029759	1	105	31.4	0.497929942120394	0.859990579224441	0.554270010318527	-0.0967012644354254	-0.118597051837097	0.579150871195452	1
PZE-101026218	1	106	31.5	0.481715853709745	0.864247327200467	0.554323582172214	-0.101456390301981	-0.121691951891644	0.579150871419931	1
PZE-101028121	1	107	31.6	0.462861415477249	0.868505514366778	0.554377156437755	-0.107826267999343	-0.124929006147509	0.579153115688612	1
PZE-101029820	1	108	31.8	0.463851203004764	0.86843526639789	0.554484310490195	-0.121919377802675	-0.109928396689793	0.57915760430655	1
PZE-101028242	1	109	31.9	0.46376070783456	0.868400142349621	0.554537889417595	-0.129685883372179	-0.103492014726853	0.579159848620748	1
PZE-101026095	1	110	32	0.48127424382091	0.868365018633115	0.554591469040077	-0.126547708802713	-0.0977083583645335	0.579162092913388	1
PZE-101029587	1	111	32.1	0.471563153336384	0.538540732228859	-0.78439664809845	-0.134093202078583	-0.099118683617758	0.60190253817377	1
PZE-101029707	1	112	32.2	0.45181160135676	0.538513234757051	-0.784333931542203	-0.142094483178604	-0.100643739231276	0.625221506691872	1
PZE-101030263	1	113	32.3	0.432451092800264	0.538485738298829	-0.784271217978875	-0.150567544714148	-0.102287066388459	0.649085527620969	1
PZE-101029748	1	114	32.4	0.413516437978888	0.538458243073472	-0.784208507911435	-0.159527400555498	-0.104052231073334	0.673457041660747	1
PZE-101030925	1	115	32.7	0.350030328417294	0.567511457166549	-0.822407251930394	-0.189459095423548	-0.110114496031299	0.749184769895036	1
PZE-101028351	1	116	33.1	0.275806166528698	0.608016403326889	-0.874548724360986	-0.236843145976272	-0.120117852427718	0.85438597822042	1
PZE-101028104	1	117	33.4	0.255940280338749	0.639616826913227	-0.914371713025108	-0.236844490597747	-0.129176660186531	0.86043288881393	1
PZE-101031146	1	118	33.7	0.275491789386486	-0.835253110450159	0.562798100044602	-0.213718899290229	-0.139655972847241	0.866861603214848	1
PZE-101031377	1	119	33.9	0.288812891799056	0.520975322221832	-0.784094199220865	-0.20079174314277	-0.147461768173414	0.871341280451913	1
PZE-101032517	1	120	34	0.288701286444032	0.520975766311867	-0.784091679674439	-0.195059639129039	-0.151615629480007	0.873634485485735	1
PZE-101032704	1	121	34.1	0.288289206976615	0.520976210413584	-0.784089160092029	-0.189802788267864	-0.155938355794548	0.875960924170516	1
PZE-101030251	1	122	34.3	0.286518332630796	0.520977098635555	-0.784084120899133	-0.180666439614483	-0.165093060524092	0.880705993117545	1
PZE-101029123	1	123	34.4	0.281039110476715	0.520977542749455	-0.784081601329222	-0.181169543968946	-0.169925476767696	0.879116572179843	1
PZE-101030692	1	124	34.5	0.28092630453034	0.520977986859681	-0.78407908180368	-0.181169362696546	-0.16992596854156	0.881648184873945	1
PZE-101028930	1	125	34.7	0.270369781688274	-0.784079081299659	0.569953272247436	-0.181169000202492	-0.169926952113839	0.886798304495722	1
PZE-101030220	1	126	35	0.266816839722002	-0.78407908126076	0.554751519482024	-0.187932848283436	-0.169928427475275	0.894703786685291	1
PZE-101029737	1	127	35.1	0.26782940719119	-0.784079081247846	0.549778288970965	-0.187933542665265	-0.16992842752448	0.89474607167008	1
PZE-101031077	1	128	35.2	0.268863128831482	-0.784079081234933	0.544852724860335	-0.187934237083737	-0.169928427524506	0.894461006330043	1
PZE-101030022	1	129	35.4	0.270933144079597	-0.784079081209027	0.535145964357573	-0.187935626007078	-0.169928427524557	0.894460951253317	1
PZE-101032015	1	130	35.7	0.274102838442069	0.520951113446187	-0.784078693934242	-0.187929203394125	-0.169928427524744	0.894460951244506	1
PZE-101030211	1	131	35.8	0.274210533507399	0.520950647617839	-0.782802277711354	-0.187927062694506	-0.169928427524673	0.894460951242642	1
PZE-101031636	1	132	35.9	0.291228147151872	0.520950181782464	-0.781555040029282	-0.170490613603152	-0.169928427524615	0.894460951242642	1
PZA00358.12	1	133	36	0.301884225084111	0.520949715944057	-0.780337612098156	-0.160694977970253	-0.169928427524751	0.894460951242642	1
PZE-101031655	1	134	36.1	0.301988114089505	0.52094925010558	-0.779150587825445	-0.160694357828015	-0.169928426967582	0.894460950544877	1
PZE-101033801	1	135	36.3	0.30220092574323	0.520948318446301	-0.776869930971481	-0.160693903755512	-0.169917288877496	0.89444700676232	1
PZE-101034101	1	136	36.5	0.302404458250328	0.52094831835326	-0.774717024044499	-0.160693449645861	-0.169906152129617	0.894433062957227	1
PZE-101030616	1	137	36.6	0.302502618997561	0.520948318306653	-0.773689529252375	-0.160693222581641	-0.169900584370059	0.894426091186871	1
PZE-101033184	1	138	36.7	0.354523907496489	0.52094831830648	-0.772695148367192	-0.160692995513907	-0.131118350434754	0.827384015568582	1
PZE-101032956	1	139	37	0.354800406699199	0.520948318306423	-0.769913475730877	-0.160692314305742	-0.131111344355922	0.827365227766462	1
PZE-101032974	1	140	37.1	0.354886431053613	0.520948318306567	-0.769054113538518	-0.160692087241035	-0.131109009456746	0.82736522714046	1
PZE-101033613	1	141	37.2	0.354969510712637	0.520948318306452	-0.768228923127534	-0.160691860181488	-0.131106674819014	0.82736522718199	1
PZE-101033119	1	142	37.3	0.355049598638558	0.52094831830648	-0.767437982176302	-0.160691633129268	-0.131104340460983	0.827365227223216	1
PZE-101035119	1	143	37.4	0.355126624645081	0.520948318306538	-0.766681324367293	-0.160691406085738	-0.131102006402007	0.82736563923634	1
PZE-101033489	1	144	37.7	0.355339176657622	0.520948318306337	-0.764616739714857	-0.160690725027274	-0.131095006203187	0.827366875287171	1
PZE-101032230	1	145	37.8	0.377526660811063	0.520948318306308	-0.619016358615689	-0.158504641439923	-0.131095005770519	0.831509522107585	1
PZE-101036310	1	146	37.9	0.408842146048983	-0.492488359232972	0.520948318306624	-0.156485733204895	-0.131093011618878	0.830911137253532	1
PZE-101036345	1	147	38	0.411241583166678	-0.492477066198771	0.520948318306567	-0.154633678368384	-0.131091017456339	0.830313655306164	1
PZD00096.1	1	148	38.3	0.417324852462976	-0.492477062818628	0.520948318306567	-0.150071752547337	-0.131085035062699	0.828526731988685	1
PZE-101033622	1	149	38.5	0.420398818225191	-0.492477060565295	0.52094831830625	-0.147848245088003	-0.131081047037747	0.827340155761833	1
PZE-101036609	1	150	38.6	0.449086072786714	-0.492477059438616	0.520948318306452	-0.146977554708207	-0.116383250128991	0.791326420103311	1
PZE-101034427	1	151	38.7	0.478177205351844	-0.492477086055992	0.520948318306711	-0.14626526343225	-0.103689491000001	0.756042403899422	1
PZE-101036305	1	152	38.8	0.507194624063555	-0.492477112673057	0.520948318306595	-0.145709443835543	-0.0928396794029231	0.721904296742223	1
PZE-101033968	1	153	39	0.562823050383042	0.520948318306423	-0.493014483418658	-0.145058810773509	-0.0759644731824741	0.658485176903605	1
PZE-101036181	1	154	39.2	0.552127659337373	0.520948318306394	-0.493561989801159	-0.145058775337015	-0.0792700032908356	0.662921568970592	1
PZE-101036318	1	155	39.3	0.54708323047844	-0.492479260418987	0.520948318306394	-0.145058757619574	-0.0810175707798526	0.665316823767162	1
PZE-101037191	1	156	39.6	0.525020690704042	-0.511395686981657	-0.145058704471607	-0.0866619169079046	0.673201043925344	0.520948318306365	1
PZE-101038503	1	157	40	0.494971112189253	-0.538814794887685	-0.145058633623344	-0.09519641710862	0.685279924936813	0.520948318306538	1
PZE-101038492	1	158	40.5	0.457098713385681	-0.57624223714076	-0.145058545101176	0.702646251197352	0.520948318306768	-0.107660648743175	1
PZE-101037142	1	159	40.6	0.449560390645881	-0.584093671162772	-0.145058527403054	0.706384399054995	0.520948318306538	-0.11041233402381	1
PZE-101039024	1	160	40.7	0.442560892297882	-0.592052219713689	-0.145058509707694	0.706384776885029	0.520948318306653	-0.113254717564142	1
PZE-101036799	1	161	40.8	0.435594955115544	-0.600110963489636	-0.145058492014902	0.706385154715139	0.520948318306653	-0.116189638112247	1
PZE-101039198	1	162	40.9	0.430268393890049	-0.600111774215664	-0.145055147027559	0.706385154753101	0.520948318306567	-0.119218897159152	1
PZE-101037211	1	163	41.1	0.419629188853594	0.520948318306337	-0.600113395673447	-0.145048457908549	0.706385154828801	-0.125567416370427	1
PZE-101038176	1	164	41.2	0.443477320060961	0.520948318306308	-0.600113395850956	-0.125679742611891	0.706385154828969	-0.128890041813639	1
PZE-101037244	1	165	41.3	0.437728803730105	0.520948318306538	-0.600114366346399	-0.125895713944826	0.706385154829025	-0.132313724594048	1
PZE-101039207	1	166	41.5	0.43359591521495	0.520948318306595	-0.620171008989943	-0.119666298761407	-0.13947030470687	0.706385154828521	1
PZE-101039199	1	167	41.9	0.415854060427576	0.520948318306365	-0.663959703843285	-0.113452643999906	-0.155058252472044	0.706385154828913	1
PZE-101040838	1	168	42	0.391524625416767	0.520948318306423	-0.67560130778824	-0.123574197366492	-0.159227692037672	0.706385154828969	1
PZE-101042009	1	169	42.4	0.294994114345725	0.520948318306452	-0.724437987365233	-0.179719903177313	-0.177022249711783	0.706385154828072	1
PZE-101039655	1	170	42.5	0.272195726344165	0.520948318306567	-0.737112065296966	-0.198185446989221	-0.18175317351964	0.706385154829025	1
PZE-101039642	1	171	42.6	0.270919514734403	0.520948318306308	-0.749927220763221	-0.198181564120247	-0.181753652342214	0.706385154828633	1
PZE-101039351	1	172	42.8	0.371342837119077	0.520948318306308	-0.775885139699344	-0.113449477574399	-0.181753652437621	0.706385154828969	1
PZE-101039466	1	173	42.9	0.371157517874782	0.520948318265739	-0.777919427985264	-0.113446645114837	-0.181753652634806	0.706385154828521	1
PZE-101039469	1	174	43	0.370957553846959	0.52094831822517	-0.780070662259872	-0.113445971250874	-0.181755621489726	0.706385154828633	1
PZE-101042041	1	175	43.1	0.358395794989753	0.520948318184285	-0.782338055006331	-0.108828922969943	-0.203166828449311	0.706385154543834	1
PZE-101043604	1	176	43.2	0.33779150082816	0.520948318144004	-0.784720309220566	-0.108584200247814	-0.228251535643754	0.706385154258866	1
PZE-101042048	1	177	43.3	0.309668433109845	0.520948318103033	-0.787215613158668	-0.112863543280454	-0.257290778405992	0.70638515397373	1
PZE-101041837	1	178	43.4	0.275869092109021	0.520948318062521	-0.789821641108389	-0.12173715511763	-0.290459696068152	0.706382305584427	1
PZE-101041854	1	179	43.5	0.257318936251997	0.520948318022154	-0.792535560372688	-0.121738132493712	-0.327791440482071	0.706379457197765	1
PZE-101040783	1	180	43.6	0.240152570522225	0.52094831798147	-0.795354044517642	-0.12173816745145	-0.369151040206728	0.706376608835333	1
PZE-101043600	1	181	43.8	0.246480361770433	0.520947504957278	-0.801289055441304	-0.121738237368294	-0.369159697911404	0.652578096105378	1
PZE-101043189	1	182	43.9	0.249769474840216	-0.804396664629367	0.520947098446726	-0.121738272326448	-0.369159698344572	0.628570284582556	1
PZE-101043682	1	183	44	0.259919531018571	-0.80439697984896	0.520947505025017	-0.121738272329744	-0.36915969834437	0.569352063885282	1
PZE-101043507	1	184	44.1	0.259420583627036	-0.804397295069548	0.520947911605334	-0.121738272333283	-0.369159698344555	0.57197900044317	1
PZE-101042156	1	185	44.2	0.25892216782222	-0.804397294795333	0.520948318184918	-0.121738272336682	-0.369159698344859	0.574628729387745	1
PZE-101043670	1	186	44.3	0.270755152968694	-0.804394239563628	0.520948318594948	-0.121738272336842	-0.369159698344977	0.517741787784118	1
PZE-101042424	1	187	44.4	0.284182507714863	-0.804391184320129	0.520948319005409	-0.121738272336745	-0.369159698344623	0.464916824553937	1
PZE-101043512	1	188	44.5	0.299037048149528	-0.804388129089521	0.520948319415755	-0.121738272127253	-0.369159698344758	0.416546354478509	1
PZE-101045249	1	189	44.6	0.297956386847861	-0.773952260418108	0.520952015964856	-0.12173617784109	-0.369159698344943	0.427440006916738	1
PZE-101045203	1	190	44.9	0.296286421543968	-0.687965338481339	0.520963106094124	-0.121729895079397	-0.369159698344505	0.463754789597239	1
PZE-101045021	1	191	45	0.296044942566771	-0.662581235771864	0.520966802865755	-0.121727800913683	-0.36915969834491	0.477026944946846	1
PZE-101045197	1	192	45.1	0.283766216030822	-0.662578803332387	0.56064314390317	-0.121725706820053	-0.369159698344741	0.490847809937918	1
PZE-101046755	1	193	45.2	0.271897700141095	-0.662576370905286	0.605328552819457	-0.369159698344673	-0.121723612815289	0.505188861557665	1
PZE-101046735	1	194	45.3	0.264292425869936	-0.66257393850998	0.654069005465238	-0.369159698344657	-0.121721518916097	0.505190320712975	1
PZE-101049120	1	195	45.4	0.264294439328968	-0.66257393826674	0.654074041203996	-0.369159698344302	-0.121719425138936	0.505191779896248	1
PZE-101044748	1	196	45.5	0.264296452645195	-0.662573938023406	0.654079077031562	-0.369159698344724	-0.121717331500998	0.505193239095681	1
PZE-101045606	1	197	45.6	0.292556730357444	-0.662573937779978	0.654084112906058	-0.369159698344673	-0.104317260235345	0.505194698300646	1
PZE-101048164	1	198	45.7	0.313219744112044	-0.662573937536832	0.654089148788438	-0.369159698344285	-0.0935867056869711	0.505196157499502	1
PZE-101048115	1	199	45.8	0.32354896002682	-0.662573937293735	0.654094184637643	-0.369159698344538	-0.088748729344742	0.505197616678622	1
PZE-101048857	1	200	45.9	0.321396964210831	-0.662573937293782	0.654094185141312	-0.369159698344606	-0.0897299815927051	0.505197616772442	1
PZE-101046132	1	201	46	0.319242530255272	-0.662573937293498	0.654094185141404	-0.369159698956059	-0.0907261829980063	0.505197089682386	1
PZE-101049707	1	202	46.1	0.333633982451082	-0.662573936725514	0.654094185141724	-0.369159699567209	-0.0849024568236001	0.499960997758346	1
