mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	D09	D06	W117	B73
PZE-101018057	1	62	20.9	0.0758095081869617	NA	NA	0.734005570669744	NA	0.734005570669744	-0.628897966171674
PZE-101017262	1	63	21	0.0755063369470729	NA	NA	0.735555075848375	NA	0.735555075848375	-0.628898396246091
PZE-101018616	1	64	21.1	0.0752043146789079	NA	NA	0.737109226662741	NA	0.737109226662741	-0.628898852410477
PZE-101018411	1	65	21.2	0.0749034581557765	NA	NA	0.73866800365879	NA	0.73866800365879	-0.628899334784225
PZE-101017187	1	66	21.3	0.0740357431032708	NA	NA	0.743226599475687	NA	0.743226599475687	-0.628900515495668
PZE-101018868	1	67	21.4	0.0738875078743123	NA	NA	0.744014704334218	NA	0.744014704334218	-0.62890041029246
PZE-101019597	1	68	21.5	0.0737386055693811	NA	NA	0.744805939502448	NA	0.744805939502448	-0.628902358205623
PZE-101019781	1	69	21.6	0.073589648331805	NA	NA	0.745600290402345	NA	0.745600290402345	-0.628904317905893
PZE-101018356	1	70	21.7	0.37361157414873	NA	NA	0.810571151557254	-0.116962727074948	0.810571151557254	-0.631140348470271
PZE-101019727	1	71	21.8	0.368825465170654	NA	NA	0.812251180116816	-0.116950539777835	0.812251180116816	-0.652098937532938
PZE-101019853	1	72	21.9	0.36929749337792	NA	NA	0.813901136865516	-0.11692829337691	0.813901136865516	-0.649063808409531
PZE-101018206	1	73	22.5	0.42137568252669	NA	NA	-0.378987003844219	-0.378987003844219	-0.378987003844219	-0.378987003844219
PZE-101018567	1	74	22.9	0.59041802392423	NA	NA	-0.200163990837431	-0.200163990837431	0.299151059557362	-0.200163990837431
PZE-101019726	1	75	23	0.574266248838124	NA	NA	-0.210131514262849	-0.210131514262849	0.299997443866575	-0.210131514262849
PZE-101021986	1	76	23.1	0.57608958413727	NA	NA	-0.208394740889151	-0.208394740889151	0.300815651137387	-0.208394740889151
PZE-101020456	1	77	23.6	0.584394020017767	NA	NA	-0.20041398771416	-0.20041398771416	0.305050405709815	-0.20041398771416
PZE-101018818	1	78	23.7	0.585882619715784	NA	NA	-0.198957398666685	-0.198957398666685	0.30592672807656	-0.198957398666685
PZE-101019538	1	79	24	0.554032311013433	NA	NA	-0.218352552532132	-0.218352552532132	0.308672032655626	-0.218352552532132
PZE-101022341	1	80	24.3	0.552531235278606	NA	NA	-0.217600189113097	-0.217600189113097	0.311470845942257	-0.217600189113097
PZE-101019557	1	81	24.4	0.551911090742177	NA	NA	-0.217424705008379	-0.217424705008379	0.312424758878935	-0.217424705008379
PZE-101021926	1	82	25.4	0.192623842139201	NA	NA	NA	NA	NA	-0.641765191535587
PZE-101021455	1	83	25.7	0.183919542589146	NA	NA	NA	NA	NA	-0.654757463222369
PZE-101024131	1	84	25.9	0.178013696935736	NA	NA	NA	NA	NA	-0.663722137364076
PZE-101024424	1	85	26.4	0.162978809186733	NA	NA	NA	NA	NA	-0.687101965409634
PZE-101020931	1	86	26.9	0.147717789087945	NA	NA	NA	NA	NA	-0.711675820796789
PZE-101021308	1	87	27.6	0.212421367647671	NA	NA	NA	NA	0.349996365139864	-0.748130905823441
PZE-101025101	1	88	27.7	0.210419346188265	NA	NA	NA	NA	0.351342673999021	-0.75328820292043
PZE-101024556	1	89	28.2	0.108030123261415	NA	NA	NA	NA	NA	-0.779776022312169
PZE-101026314	1	90	28.6	0.0955203323581834	NA	NA	NA	NA	NA	-0.802563986367074
PZE-101024519	1	91	29.4	0.886869374450908	NA	-0.00783292252794596	-0.663827220917603	-0.501937750028784	0.372949956270894	-0.852274898378484
PZE-101027798	1	92	29.5	0.893988023823921	NA	-0.0078007455968333	-0.629351400953486	-0.4993593049375	0.374527494602728	-0.852185176470986
PZE-101026621	1	93	29.6	0.901830161023488	NA	-0.00776944006234676	-0.595536579938287	-0.496722781520034	0.376115870253185	-0.852066725521146
PZE-101026386	1	94	29.7	0.900429232840287	NA	-0.00774491747847812	-0.601807821522874	-0.497225851607322	0.377752049324791	-0.85207540221608
PZE-101027475	1	95	29.8	0.417725397701754	NA	NA	NA	NA	0.382185848719507	NA
PZE-101024452	1	96	30	0.413938364566011	NA	NA	NA	NA	0.385533068957062	NA
PZE-101027158	1	97	30.4	0.406261143760365	NA	NA	NA	NA	0.39240890672	NA
PZE-101027807	1	98	30.9	0.396479585360627	NA	NA	NA	NA	0.401347363731836	NA
PZB00718.5	1	99	31.1	0.0704654128105301	NA	NA	NA	NA	NA	-0.85022640247675
PZE-101029689	1	100	31.3	0.0704651439196076	NA	NA	NA	NA	NA	-0.850226928889684
PZE-101029759	1	101	31.4	0.070465009273465	NA	NA	NA	NA	NA	-0.850227192489151
PZE-101026218	1	102	31.5	0.0704648744949692	NA	NA	NA	NA	NA	-0.850227456347811
PZE-101028121	1	103	31.6	0.152123498429069	NA	NA	NA	NA	0.415173355396828	-0.85015732129842
PZE-101029820	1	104	31.8	0.14972921107299	NA	NA	NA	NA	0.419067674827878	-0.850136204797324
PZE-101028242	1	105	31.9	0.148530293524666	NA	NA	NA	NA	0.421038170872733	-0.850125789136846
PZE-101026095	1	106	32	0.147330355392517	NA	NA	NA	NA	0.423024231380015	-0.850115470609309
PZE-101029587	1	107	32.1	0.144374845566119	NA	NA	NA	NA	0.425025537672813	-0.867941952496091
PZE-101029707	1	108	32.2	0.143173195251953	NA	NA	NA	NA	0.427042334700432	-0.867930835282852
PZE-101029748	1	109	32.4	0.140768063019071	NA	NA	NA	NA	0.431122597624331	-0.867909010592452
PZE-101030925	1	110	32.7	0.35978057612689	NA	NA	NA	NA	0.436736434157072	NA
PZE-101028351	1	111	33.1	0.351361338134891	NA	NA	NA	NA	0.445285611347368	NA
PZE-101028104	1	112	33.4	0.344996460521039	NA	NA	NA	NA	0.451859626993957	NA
PZE-101031146	1	113	33.7	0.338592923671407	NA	NA	NA	NA	0.458571517201526	NA
PZE-101031377	1	114	33.9	0.334304502325254	NA	NA	NA	NA	0.463122091286282	NA
PZE-101032517	1	115	34	0.332154947247543	NA	NA	NA	NA	0.465420011707587	NA
PZE-101032704	1	116	34.1	0.330002042185202	NA	NA	NA	NA	0.467732941858981	NA
PZE-101030251	1	117	34.3	0.434550761784803	NA	NA	-0.223250811718809	-0.223250811718809	0.471076020283533	-0.223250811718809
PZE-101029123	1	118	34.4	0.442929337789541	NA	NA	-0.216512662012032	-0.216512662012032	0.473367440299102	-0.216512662012032
PZE-101030692	1	119	34.5	0.289948510142807	NA	NA	-0.184515954311635	-0.184515954311635	0.47635100639318	-0.843573911542958
PZE-101028930	1	120	34.7	0.288189747152186	NA	NA	-0.184514317657614	-0.184514317657614	0.481087493688412	-0.843552673095181
PZE-101030220	1	121	35	0.24190410651724	NA	NA	-0.222470664615256	-0.222470664615256	0.488541928759675	-0.844657360065304
PZE-101029737	1	122	35.1	0.243263942959949	NA	NA	-0.220314069064489	-0.220314069064489	0.490963449571357	-0.844556851941285
PZE-101031077	1	123	35.2	0.216560464045523	NA	NA	-0.247558788330899	-0.247558788330899	0.493551388071157	-0.845605139325196
PZE-101030022	1	124	35.4	0.218138114123808	NA	NA	-0.243911341358688	-0.243911341358688	0.498470029219408	-0.845441479488275
PZE-101032015	1	125	35.7	0.179845647641624	NA	NA	-0.289387919095534	-0.289387919095534	0.50619952076601	-0.8472899932102
PZE-101030211	1	126	35.8	0.233715139217763	NA	NA	-0.306161494085991	-0.306161494085991	NA	-0.848535572377224
PZE-101031636	1	127	35.9	0.218696282996337	NA	NA	-0.322671927829991	-0.322671927829991	NA	-0.849545826123905
PZA00358.12	1	128	36	0.219178081586518	NA	NA	-0.322129048206782	-0.322129048206782	NA	-0.849478744996872
PZE-101031655	1	129	36.1	0.194564179240788	NA	NA	-0.35176323083071	-0.35176323083071	NA	-0.850739797911927
PZE-101033801	1	130	36.3	0.195486892888985	NA	NA	-0.350597759150757	-0.350597759150757	NA	-0.850603606621738
PZE-101034101	1	131	36.5	0.196410563136406	NA	NA	-0.349436336879911	-0.349436336879911	NA	-0.85046750724809
PZE-101030616	1	132	36.6	0.196872740453857	NA	NA	-0.348857158522767	-0.348857158522767	NA	-0.850399493846523
PZE-101033184	1	133	36.7	0.103481755788083	NA	NA	-0.424761083300758	-0.424761083300758	0.532639330717972	-0.852133203093378
PZE-101032956	1	134	37	0.101475838843844	NA	NA	-0.424779086097164	-0.424779086097164	0.540656025966487	-0.851986288347859
PZE-101032974	1	135	37.1	0.100818542953769	NA	NA	-0.424776787301341	-0.424776787301341	0.543351588206513	-0.851937428641702
PZE-101033119	1	136	37.3	0.0995165759167435	NA	NA	-0.424772579522275	-0.424772579522275	0.548776808835613	-0.851840314358811
PZE-101035119	1	137	37.4	0.0988720105882675	NA	NA	-0.424770671127786	-0.424770671127786	0.551506143789543	-0.851792060797427
PZE-101033489	1	138	37.7	0.0969645962223792	NA	NA	-0.424765725705789	-0.424765725705789	0.559759051554686	-0.851648519381059
PZE-101032230	1	139	37.8	0.171137966260302	NA	NA	-0.418803215843177	-0.418803215843177	0.561601998637675	-0.451403470069992
PZE-101036310	1	140	37.9	0.356403071237196	NA	NA	-0.416558406726604	-0.416558406726604	0.563367472651746	-0.187871665479802
PZE-101036345	1	141	38	0.355628144084508	NA	NA	-0.416561779956293	-0.416561779956293	0.566150374526902	-0.187855282590342
PZD00096.1	1	142	38.3	0.353261872779537	NA	NA	-0.416572663780304	-0.416572663780304	0.574558143199322	-0.187860786539213
PZE-101033622	1	143	38.5	0.351710335324545	NA	NA	-0.416580535341651	-0.416580535341651	0.580210457824342	-0.187864643945456
PZE-101036609	1	144	38.6	0.19868149243398	NA	NA	-0.463656944841076	-0.463656944841076	-0.535310707598531	-0.535310707598531
PZE-101034427	1	145	38.7	0.26978606571595	NA	NA	NA	NA	-0.537296404417787	-0.537296404417787
PZE-101036305	1	146	38.8	0.271043122576356	NA	NA	NA	NA	-0.535743459081881	-0.535743459081881
PZE-101033968	1	147	39	0.272131727236089	NA	NA	NA	NA	-0.534402243573644	-0.534402243573644
PZE-101036181	1	148	39.2	0.273206016986843	NA	NA	NA	NA	-0.533081956535357	-0.533081956535357
PZE-101036318	1	149	39.3	0.277280565117981	NA	NA	NA	NA	-0.528103973149748	-0.528103973149748
PZE-101038503	1	150	40	0.415527112911337	NA	NA	NA	NA	0.624864882861544	-0.195599149274306
PZE-101038492	1	151	40.5	0.23383158466368	NA	NA	-0.732948673161131	-0.732948673161131	0.639521302267913	-0.202079133765465
PZE-101037142	1	152	40.6	0.229862547040962	NA	NA	-0.739624993548616	-0.739624993548616	0.642539098693562	-0.20424981758574
PZE-101039024	1	153	40.7	0.226681334701098	NA	NA	-0.739690970181596	-0.739690970181596	0.645541705001643	-0.206519501585514
PZE-101036799	1	154	40.8	0.223366517541036	NA	NA	-0.739787004358692	-0.739787004358692	0.648550483796817	-0.20895501564639
PZE-101037211	1	155	41.1	0.222247244377003	NA	NA	-0.735251522581414	-0.735251522581414	0.657547572231671	-0.208918578222497
PZE-101038176	1	156	41.2	0.225078281141103	NA	NA	-0.712103505450838	-0.712103505450838	0.66045848122886	-0.208623284375822
PZE-101037244	1	157	41.3	0.224311823638542	NA	NA	-0.713403206066431	-0.713403206066431	0.663474543017131	-0.20864393336959
PZE-101039207	1	158	41.5	0.210515804681947	NA	NA	-0.673231761859514	-0.673231761859514	0.669340619360283	-0.22743381084053
PZE-101039199	1	159	41.9	0.243072842380551	NA	NA	-0.329006114974616	-0.329006114974616	0.681123276860842	-0.329006114974616
PZE-101040838	1	160	42	0.235807636149889	NA	NA	-0.336753471070959	-0.336753471070959	0.684193445365207	-0.336753471070959
PZE-101042009	1	161	42.4	0.207313886922316	NA	NA	-0.369673990298699	-0.369673990298699	0.696507866334027	-0.369673990298699
PZE-101039655	1	162	42.5	0.2003649435954	NA	NA	-0.378376944893058	-0.378376944893058	0.699593762974515	-0.378376944893058
PZE-101039624	1	163	42.6	0.193498568294715	NA	NA	-0.387263094495537	-0.387263094495537	0.702682101186751	-0.387263094495537
PZE-101039351	1	164	42.8	0.180036096810319	NA	NA	-0.405571357388825	-0.405571357388825	0.708865142652062	-0.405571357388825
PZE-101039466	1	165	42.9	0.0733929555479769	NA	NA	-0.457819473174403	-0.679362297571813	0.711978442293846	-0.457819473174403
PZE-101039469	1	166	43	0.069266827661022	NA	NA	-0.470586468476746	-0.680446895699386	0.71503548963137	-0.470586468476746
PZE-101042341	1	167	43.1	0.0609658498150197	NA	NA	-0.670036246678155	-0.7358022869329	-0.670036246678155	-0.670036246678155
PZE-101043604	1	168	43.2	0.0369248262346678	NA	NA	-0.946203444418765	-0.794109355986197	-0.946203444418765	-0.512006572732844
PZE-101043094	1	169	43.3	0.0295886968913273	NA	NA	-0.949776746721859	-0.840199756834121	-0.949776746721859	-0.535010943489533
PZE-101041837	1	170	43.4	0.0254137770158037	NA	NA	-0.948531535800561	-0.840332188710728	-0.948531535800561	-0.559077209811293
PZE-101041854	1	171	43.5	0.021582847504219	NA	NA	-0.94726162382738	-0.840433594497894	-0.94726162382738	-0.584161611516404
PZE-101041588	1	172	43.6	0.0181153842392634	NA	NA	-0.945964442667269	-0.8405026222085	-0.945964442667269	-0.610171457309774
PZE-101043600	1	173	43.8	0.0181627517106642	NA	NA	-0.942776114176408	-0.840307076124994	-0.942776114176408	-0.610172229972348
PZE-101043189	1	174	43.9	0.018187436115887	NA	NA	-0.94118524750909	-0.840209678580118	-0.94118524750909	-0.610172717015558
PZE-101043682	1	175	44	0.0182130876227534	NA	NA	-0.939598304849073	-0.840112637230755	-0.939598304849073	-0.610170632270835
PZE-101043507	1	176	44.1	0.01823939993199	NA	NA	-0.938013624673816	-0.840015852194483	-0.938013624673816	-0.610168614211606
PZE-101042156	1	177	44.2	0.011941867604042	NA	NA	-0.743459918749025	-0.823966703562233	0.752168870376744	-0.608082080248003
PZE-101045145	1	178	44.3	0.0118320579606001	NA	NA	-0.743492231407907	-0.823959545050675	0.755172716121508	-0.608091201998304
PZE-101042424	1	179	44.4	0.0117242900544998	NA	NA	-0.743524698148154	-0.823952415105561	0.758173537228497	-0.608100476865953
PZE-101043512	1	180	44.5	0.011618540633047	NA	NA	-0.743557316487724	-0.823945313300202	0.761171151821192	-0.608109902473967
PZE-101045249	1	181	44.6	0.0102743821097027	NA	NA	-0.998634235455191	-0.736889047332212	0.765313848336526	-0.607468736815981
PZE-101044585	1	182	44.9	0.00999923609093023	NA	NA	-0.99659047351724	-0.735383124524719	0.774550764075721	-0.607396312833208
PZE-101045021	1	183	45	0.0097727223600891	NA	NA	-0.995995884584051	-0.734905572176786	0.777648592426218	-0.609705766775368
PZE-101044115	1	184	45.1	0.00968468935636795	NA	NA	-0.996006671348636	-0.734908915970396	0.780632925293962	-0.609714796138804
PZE-101046755	1	185	45.2	0.00959843832550105	NA	NA	-0.996017637271477	-0.734912287614402	0.78361277889937	-0.609723930038458
PZE-101046128	1	186	45.3	0.00951394652630094	NA	NA	-0.996028779479418	-0.734915686501817	0.78658798703664	-0.609733166567308
PZE-101049120	1	187	45.4	0.00943119131496598	NA	NA	-0.996040092461806	-0.734919112799271	0.789558385658734	-0.609742503787706
PZE-101046859	1	188	45.5	0.00935015025505783	NA	NA	-0.99605157599011	-0.734922565133381	0.792523812940783	-0.609751939836148
PZE-101048164	1	189	45.7	0.0091931214396063	NA	NA	-0.996075043231344	-0.734929545516802	0.798439117251454	-0.609771100850636
PZE-101048115	1	190	45.8	0.00911708949492845	NA	NA	-0.996087021230683	-0.734933072375718	0.801388681785606	-0.609780822048202
PZE-101048857	1	191	45.9	0.00904269777112741	NA	NA	-0.996099213992368	-0.734936666086974	0.804332638550737	-0.609790381109084
PZE-101046132	1	192	46	0.00896998188913485	NA	NA	-0.9961025549505	-0.734937656635749	0.807270797897919	-0.609799892077723
PZE-101049707	1	193	46.1	0.00991839480071545	NA	NA	-0.906687054040791	-0.713706982675346	0.809763045752394	-0.608888978835373
PZE-101047390	1	194	46.3	0.00973598318252961	NA	NA	-0.906612925594938	-0.713650679417091	0.815616911906637	-0.609552200714209
PZE-101049608	1	195	46.5	0.00955983502611293	NA	NA	-0.906539951239004	-0.713594735275398	0.821445882411483	-0.610227190467232
PZE-101048629	1	196	46.6	0.00958738674588686	NA	NA	-0.906752650977984	-0.713747830911821	0.824313304946139	-0.608622789183568
PZE-101048744	1	197	46.7	0.00952242025959772	NA	NA	-0.906764768205861	-0.713751441994345	0.827204928571079	-0.608624835421329
PZE-101047517	1	198	46.8	0.0151609223430357	NA	NA	-0.903890696724833	-0.7123179687889	0.829750426898053	-0.531966544910349
PZE-101049395	1	199	46.9	0.023202268404526	NA	NA	-0.90054774229132	-0.710540036314671	0.832340030355435	-0.46146168875347
PZE-101053708	1	200	47.1	0.70904125178847	NA	-0.0257548433801937	-0.726070990901979	-0.726070990901979	0.835997958851256	-0.337259607523905
PZE-101048890	1	201	47.2	0.739754438150318	NA	-0.0259826901331943	-0.721549483267432	-0.721549483267432	0.83590456311889	-0.288688156295051
PZE-101054681	1	202	47.4	0.805717031101783	NA	-0.0264380176607822	-0.709219719031955	-0.709219719031955	0.835886263528237	-0.212243037289142
PZE-101053919	1	203	47.5	0.805250057887171	NA	-0.0264386874709873	-0.712035623161027	-0.712035623161027	0.835903834729145	-0.212295748158305
PZE-101053696	1	204	47.6	0.805254748331642	NA	-0.0264387085010221	-0.712027000439399	-0.712027000439399	0.835903788685624	-0.212292385014037
PZE-101052571	1	205	47.8	0.805264129400093	NA	-0.0264387505610162	-0.712009755163058	-0.712009755163058	0.835903696748694	-0.212285658850802
PZE-101054136	1	206	47.9	0.820749419347028	NA	-0.0264175166603587	-0.632639607851704	-0.632639607851704	0.835377672630367	-0.210584309880595
PZE-101054372	1	207	48	0.821252434227399	NA	-0.0264166482758378	-0.630446003788963	-0.630446003788963	0.835362457704221	-0.210536650625981
PZA00192.7	1	208	48.1	0.835561043587717	NA	-0.0247834995444127	-0.650166599523616	-0.650166599523616	0.835470733490484	-0.210888336807351
PZE-101055086	1	209	48.2	0.851274921776381	NA	-0.0234898473232688	-0.650062366041597	-0.650062366041597	0.835448345328541	-0.210817658940473
PZE-101052294	1	210	48.4	0.862419820672945	NA	-0.0218844156833313	-0.690843519642829	-0.690843519642829	0.857005878641212	-0.211642527528189
PZE-101055111	1	211	48.5	0.866405067916224	NA	-0.0215370917163397	-0.690454606738766	-0.690454606738766	0.868090262406168	-0.211631397719999
PZE-101053934	1	212	48.6	0.862550889714533	NA	-0.021491867940601	-0.712002038449621	-0.712002038449621	0.879555621685289	-0.212100255103804
PZE-101053954	1	213	48.7	0.85848527547868	NA	-0.0217383235362456	-0.712064713675173	-0.712064713675173	0.891081922924414	-0.212133130252513
PZE-101050072	1	214	48.8	0.858384401526902	NA	-0.0222744778971372	-0.669280247931642	-0.669280247931642	0.902500270929353	-0.211273375751185
PZE-101055223	1	215	48.9	0.854433207334397	NA	-0.0231168719918843	-0.633308415854583	-0.633308415854583	0.914082485488587	-0.210625069866094
PZE-101055906	1	216	49	0.839590879962258	NA	-0.0242859339768925	-0.632847454966416	-0.632847454966416	0.925911573448599	-0.210691247288205
PZE-101053510	1	217	49.1	0.839716104778344	NA	-0.02428590386471	-0.632287744135271	-0.632287744135271	0.925910235810523	-0.210679459027309
PZE-101054452	1	218	49.3	0.839966680150896	NA	-0.0242858435039958	-0.631171190884085	-0.631171190884085	0.925907574773205	-0.21065595684222
PZE-101054366	1	219	49.5	0.840217404697066	NA	-0.024285782978304	-0.63005851527926	-0.63005851527926	0.925904933167178	-0.210632555514363
PZE-101056000	1	220	49.6	0.833242530311319	NA	-0.0242949021876773	-0.662381344283286	-0.662381344283286	0.926132403927877	-0.211318467257608
PZE-101054371	1	221	49.8	0.832314529929607	NA	-0.0242960800773528	-0.662504174087015	-0.662504174087015	0.955622806248321	-0.211356733720118
PZE-101055260	1	222	49.9	0.83201794798142	NA	-0.0242964531369894	-0.662571527457208	-0.662571527457208	0.970796858622984	-0.211377097174861
PZE-101056102	1	223	50	0.831844567516278	NA	-0.0242966672776468	-0.662636761991184	-0.662636761991184	0.985938660380794	-0.21139737957395
PZE-101054527	1	224	50.1	0.832673509419105	NA	-0.0242428327273794	-0.661707578795477	-0.661707578795477	0.986586986751106	-0.211375217984405
PZE-101055259	1	225	50.2	0.832061626537198	NA	-0.0242778499484505	-0.662637581458704	-0.662637581458704	0.987276993153241	-0.21139710975534
