mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	D09	D06	W117	B73
PZE-101003135	1	23	4.7	0.539454747841571	NA	NA	NA	NA	0.592711143095896	0.138331893780259
PZE-101003026	1	24	4.9	0.537906326701601	NA	NA	NA	NA	0.597362498876112	0.138334312335053
PZE-101003031	1	25	5.6	1.02804525342451	NA	NA	NA	NA	NA	0.0937464318185033
PZA00393.1	1	26	5.7	1.0507636820079	NA	NA	NA	NA	NA	0.08896851014528
PZE-101003115	1	27	5.9	1.09453405906405	NA	NA	NA	NA	NA	0.08043886627879
PZE-101002367	1	28	6	1.11544450299321	NA	NA	NA	NA	NA	0.0766576492092637
PZE-101005818	1	29	7.3	1.30324611450197	NA	NA	NA	NA	NA	0.0497455097488881
PZE-101006745	1	30	9.2	1.24661133614679	NA	NA	NA	NA	NA	0.0566746261287016
PZA01022.1	1	31	9.6	1.2243717534254	NA	NA	NA	NA	NA	0.0596524446692173
PZE-101009312	1	32	10.6	1.15350940798141	NA	NA	NA	NA	NA	0.0702248130996032
PZE-101007769	1	33	10.9	1.12837140956825	NA	NA	NA	NA	NA	0.0744095349791677
PZE-101009215	1	34	11.2	1.10167488002903	NA	NA	NA	NA	NA	0.0791270764600694
PZE-101010821	1	35	11.8	1.04426819804866	NA	NA	NA	NA	NA	0.0903091598323515
PZE-101009528	1	36	12.3	0.208795124174483	NA	-0.880352568099996	-0.403844715754888	-0.734223945814454	0.865258186769188	0.103101514794625
PZE-101009163	1	37	12.5	0.199325120978408	NA	-0.922355735190399	-0.403899710784959	-0.734255085781956	0.865574653071001	0.108183131766877
PZE-101010560	1	38	13	0.00936372905022399	NA	-0.978669989235814	-0.978669989235814	-0.978669989235814	NA	-0.978669989235814
PZE-101010917	1	39	13.5	0.0825109725937055	NA	-0.826968614668461	-0.826968614668461	-0.826968614668461	NA	-0.826968614668461
PZE-101012517	1	40	13.6	0.306923958875345	NA	-0.301304783182745	-0.291908254630668	-0.883867923061086	0.869235372148757	0.141129032646046
PZE-101014135	1	41	13.7	0.83829731996465	NA	-0.145111783562567	-0.145111783562567	NA	NA	NA
PZE-101014266	1	42	13.8	0.828365460822341	NA	-0.148468574651721	-0.148468574651721	NA	NA	NA
PZE-101011048	1	43	14	0.487667781611053	NA	-0.155818426099943	-0.155818426099943	-0.883690401916056	0.232132611053408	0.232132611053408
PZE-101013802	1	44	15.2	0.0593250262032051	NA	NA	0.668731384750014	-0.764465829890773	0.668731384750014	0.668731384750014
PZE-101014003	1	45	15.3	0.0232419009413308	NA	0.9225521677926	0.9225521677926	-0.754932353976469	0.9225521677926	0.9225521677926
PZE-101011906	1	46	15.7	0.522753938636613	NA	NA	NA	-0.716869765291196	NA	0.131618877209614
PZE-101015469	1	47	16.2	0.639070563404453	NA	-0.413454603658036	-0.413454603658036	-0.413454603658036	-0.413454603658036	0.13153305403568
PZE-101013772	1	48	16.4	0.181839372503219	NA	NA	NA	-0.657901122671046	NA	NA
PZE-101013713	1	49	16.9	0.270006747527132	NA	-0.500885315684065	-0.345745991873354	-0.620847945745335	0.617576665190193	0.134286092774512
PZE-101015471	1	50	17.3	0.237268893423505	NA	-0.491814466850059	-0.354001935198606	-0.627671194799469	0.618805250015533	0.160033302174271
PZE-101017581	1	51	18.7	0.258305934324239	NA	NA	-0.733133881808272	NA	-0.733133881808272	0.300502560424812
PZE-101017779	1	52	19	0.221648426901438	NA	NA	-0.730379120367201	NA	-0.730379120367201	0.342560135919933
PZB01915.1	1	53	19.1	0.221834778549184	NA	NA	-0.729440179769639	NA	-0.729440179769639	0.342561019347597
PZE-101017463	1	54	19.5	0.222587642573792	NA	NA	-0.725685176271364	NA	-0.725685176271364	0.34256453078104
PZE-101017580	1	55	19.6	0.222777702421431	NA	NA	-0.724746742049698	NA	-0.724746742049698	0.342565403075765
PZE-101018214	1	56	19.7	0.222968491280361	NA	NA	-0.723808485503715	NA	-0.723808485503715	0.342566273148291
PZE-101017487	1	57	19.9	0.223352238253607	NA	NA	-0.721932607981231	NA	-0.721932607981231	0.342568006635522
PZE-101018516	1	58	20.1	0.223738847027762	NA	NA	-0.720057749372507	NA	-0.720057749372507	0.342569731263119
PZE-101018023	1	59	20.3	0.224128279685173	NA	NA	-0.718184116213816	NA	-0.718184116213816	0.342571447056009
PZE-101018404	1	60	20.6	0.224717636946084	NA	NA	-0.715376417867953	NA	-0.715376417867953	0.342574004245955
PZE-101018668	1	61	20.8	0.225113953935238	NA	NA	-0.713506756754646	NA	-0.713506756754646	0.342575698090878
PZE-101018057	1	62	20.9	0.225313120099332	NA	NA	-0.712572645789933	NA	-0.712572645789933	0.342576541743694
PZE-101017262	1	63	21	0.225512950735162	NA	NA	-0.711639049401682	NA	-0.711639049401682	0.342577383224012
PZE-101018616	1	64	21.1	0.225713440251	NA	NA	-0.710705993756187	NA	-0.710705993756187	0.342578222537627
PZE-101018411	1	65	21.2	0.225914582966915	NA	NA	-0.709773505039795	NA	-0.709773505039795	0.342579059690621
PZE-101017187	1	66	21.3	0.226063335242849	NA	NA	-0.709090236832592	NA	-0.709090236832592	0.34257859342513
PZE-101018868	1	67	21.4	0.22627530015185	NA	NA	-0.708119910252929	NA	-0.708119910252929	0.342577928659491
PZE-101019597	1	68	21.5	0.226488979574788	NA	NA	-0.707151183382379	NA	-0.707151183382379	0.342575755728488
PZE-101019781	1	69	21.6	0.226703140085579	NA	NA	-0.706184094582294	NA	-0.706184094582294	0.34257358128809
PZE-101018356	1	70	21.7	0.185873349028065	NA	NA	-0.705382204333366	-0.443071687439694	-0.705382204333366	0.342852793926235
PZE-101019727	1	71	21.8	0.194594981302187	NA	NA	-0.704458385609005	-0.443036962006306	-0.704458385609005	0.328067308156586
PZE-101019853	1	72	21.9	0.193491969353669	NA	NA	-0.703561096555186	-0.443044218784319	-0.703561096555186	0.330144614492257
PZE-101018206	1	73	22.5	0.093829584963755	NA	NA	-0.805694529782575	-0.805694529782575	-0.805694529782575	-0.805694529782575
PZE-101018567	1	74	22.9	0.0722511954170202	NA	NA	-0.732527156975047	-0.732527156975047	0.642469636836119	-0.732527156975047
PZE-101019726	1	75	23	0.074898777616939	NA	NA	-0.718708566880151	-0.718708566880151	0.643046301238173	-0.718708566880151
PZE-101021986	1	76	23.1	0.0749965575355202	NA	NA	-0.717455166412538	-0.717455166412538	0.643634957989623	-0.717455166412538
PZE-101020456	1	77	23.6	0.0754139594983156	NA	NA	-0.711514004760377	-0.711514004760377	0.646676663594077	-0.711514004760377
PZE-101018818	1	78	23.7	0.0754822536676445	NA	NA	-0.710393014225697	-0.710393014225697	0.647304901241704	-0.710393014225697
PZE-101019538	1	79	24	0.0823385639236517	NA	NA	-0.678465709738857	-0.678465709738857	0.649215699850197	-0.678465709738857
PZE-101022341	1	80	24.3	0.0827081713740935	NA	NA	-0.674780948523311	-0.674780948523311	0.651201284418036	-0.674780948523311
PZE-101019557	1	81	24.4	0.0828190852017722	NA	NA	-0.673601895004918	-0.673601895004918	0.651876825331867	-0.673601895004918
PZE-101021926	1	82	25.4	0.423299048621778	NA	NA	NA	NA	NA	0.377312289908845
PZE-101021455	1	83	25.7	0.41700804577605	NA	NA	NA	NA	NA	0.382817651139168
PZE-101024131	1	84	25.9	0.412458808980232	NA	NA	NA	NA	NA	0.38684874388257
PZE-101024424	1	85	26.4	0.399919388832081	NA	NA	NA	NA	NA	0.398181071705479
PZE-101020931	1	86	26.9	0.385880244678164	NA	NA	NA	NA	NA	0.411263109964785
PZE-101021308	1	87	27.6	0.171418450743607	NA	NA	NA	NA	0.677032642647536	0.43286905381584
PZE-101025101	1	88	27.7	0.172328466611257	NA	NA	NA	NA	0.677939963197116	0.430924615702172
PZE-101024556	1	89	28.2	0.374678389047088	NA	NA	NA	NA	NA	0.422008900774081
PZE-101026314	1	90	28.6	0.379851586823667	NA	NA	NA	NA	NA	0.417011866242863
PZE-101024519	1	91	29.4	0.163630038172732	NA	-0.243152629843881	-0.449755378133326	-0.569129226497475	0.694750089924444	0.412805697895003
PZE-101027798	1	92	29.5	0.173269678669786	NA	-0.24162050506114	-0.416167557613758	-0.569073727623211	0.695742132462979	0.41274088726012
PZE-101026621	1	93	29.6	0.18372537727361	NA	-0.240097884964236	-0.384235447367712	-0.569014844754831	0.696738492590329	0.412671989337363
PZE-101026386	1	94	29.7	0.182599688615608	NA	-0.238665423210633	-0.390087399733253	-0.569020488739572	0.697788575791866	0.412679315028925
PZE-101027475	1	95	29.8	0.155841389028482	NA	NA	NA	NA	0.698487455776742	NA
PZE-101024452	1	96	30	0.154521112253509	NA	NA	NA	NA	0.700614123251179	NA
PZE-101027158	1	97	30.4	0.151845434080142	NA	NA	NA	NA	0.704943914699508	NA
PZE-101027807	1	98	30.9	0.148438638317372	NA	NA	NA	NA	0.710495549179813	NA
PZB00718.5	1	99	31.1	0.385075190537951	NA	NA	NA	NA	NA	0.412026177753459
PZE-101029689	1	100	31.3	0.385023504655323	NA	NA	NA	NA	NA	0.412075216377775
PZE-101029759	1	101	31.4	0.384997661170392	NA	NA	NA	NA	NA	0.412099738394408
PZE-101026218	1	102	31.5	0.384971817598998	NA	NA	NA	NA	NA	0.41212426195236
PZE-101028121	1	103	31.6	0.174070942202256	NA	NA	NA	NA	0.718640912348892	0.41272321106705
PZE-101029820	1	104	31.8	0.173552124238209	NA	NA	NA	NA	0.72098226049157	0.412773726781905
PZE-101028242	1	105	31.9	0.173292839384793	NA	NA	NA	NA	0.722161058518965	0.412798985455728
PZE-101026095	1	106	32	0.173033674648202	NA	NA	NA	NA	0.723345183363404	0.41282424429905
PZE-101029587	1	107	32.1	0.0463317573113136	NA	NA	NA	NA	0.724751781409404	0.765310989279904
PZE-101029707	1	108	32.2	0.0460813666974417	NA	NA	NA	NA	0.725945479397289	0.765353988729069
PZE-101029748	1	109	32.4	0.0455812238419463	NA	NA	NA	NA	0.728348146970095	0.765439987655727
PZE-101030925	1	110	32.7	0.135692183158538	NA	NA	NA	NA	0.73165747989156	NA
PZE-101028351	1	111	33.1	0.13277775566041	NA	NA	NA	NA	0.73658393795383	NA
PZE-101028104	1	112	33.4	0.130577158717674	NA	NA	NA	NA	0.740325726156456	NA
PZE-101031146	1	113	33.7	0.128365573692721	NA	NA	NA	NA	0.744105348714521	NA
PZE-101031377	1	114	33.9	0.126885828474244	NA	NA	NA	NA	0.746645017861493	NA
PZE-101032517	1	115	34	0.126144518200716	NA	NA	NA	NA	0.747920576966048	NA
PZE-101032704	1	116	34.1	0.125402324566596	NA	NA	NA	NA	0.749199839100596	NA
PZE-101030251	1	117	34.3	0.265165945773226	NA	NA	-0.289995341302131	-0.289995341302131	0.751728075224273	-0.289995341302131
PZE-101029123	1	118	34.4	0.266256983262394	NA	NA	-0.288688133220456	-0.288688133220456	0.753016071407243	-0.288688133220456
PZE-101030692	1	119	34.5	0.261841360319322	NA	NA	-0.164629373741845	-0.164629373741845	0.754343661967878	0.765146148800946
PZE-101028930	1	120	34.7	0.261500270108092	NA	NA	-0.164631284928466	-0.164631284928466	0.756939893234497	0.765146837944971
PZE-101030220	1	121	35	0.227481025127107	NA	NA	-0.189799224410041	-0.189799224410041	0.76092689948387	0.765216377779701
PZE-101029737	1	122	35.1	0.227234579218044	NA	NA	-0.189868662600262	-0.189868662600262	0.762238256923526	0.765216887807356
PZE-101031077	1	123	35.2	0.216308671474624	NA	NA	-0.199040790331933	-0.199040790331933	0.763574696408526	0.765239598929497
PZE-101030022	1	124	35.4	0.215776613375112	NA	NA	-0.199229040214849	-0.199229040214849	0.766210574277425	0.76524070999986
PZE-101032015	1	125	35.7	0.223920112328261	NA	NA	-0.191827671494574	-0.191827671494574	0.770164373306776	0.765223762910183
PZE-101030211	1	126	35.8	0.394231374739142	NA	NA	-0.189181777090191	-0.189181777090191	NA	0.764944063552801
PZE-101031636	1	127	35.9	0.308737813573701	NA	NA	-0.248656320068948	-0.248656320068948	NA	0.765091702017534
PZA00358.12	1	128	36	0.309147175234473	NA	NA	-0.248319054551306	-0.248319054551306	NA	0.765111919862572
PZE-101031655	1	129	36.1	0.286999172411571	NA	NA	-0.267231915705101	-0.267231915705101	NA	0.765165580627499
PZE-101033801	1	130	36.3	0.287835834217244	NA	NA	-0.266479280380269	-0.266479280380269	NA	0.765205992245257
PZE-101034101	1	131	36.5	0.28867189620456	NA	NA	-0.265729815872445	-0.265729815872445	NA	0.765246409628126
PZE-101030616	1	132	36.6	0.289089687937267	NA	NA	-0.265356279639498	-0.265356279639498	NA	0.765266620086136
PZE-101033184	1	133	36.7	0.129559106021427	NA	NA	-0.299029241574886	-0.299029241574886	0.783718881970242	0.765636871644858
PZE-101032956	1	134	37	0.129144655177884	NA	NA	-0.299043545331346	-0.299043545331346	0.787754928052981	0.765700231026389
PZE-101032974	1	135	37.1	0.129010764043552	NA	NA	-0.299044199928276	-0.299044199928276	0.789102406540747	0.76572134116829
PZE-101033119	1	136	37.3	0.128745569624872	NA	NA	-0.299045496074878	-0.299045496074878	0.791800028632669	0.76576355471997
PZE-101035119	1	137	37.4	0.128614282396724	NA	NA	-0.299046137950389	-0.299046137950389	0.793149994001418	0.765784657758514
PZE-101033489	1	138	37.7	0.128225752847803	NA	NA	-0.299048038304573	-0.299048038304573	0.797203445188957	0.765847949707372
PZE-101032230	1	139	37.8	0.115840498902233	NA	NA	-0.299109273199021	-0.299109273199021	0.798580244112273	0.991448437299712
PZE-101036310	1	140	37.9	0.127022416390875	NA	NA	-0.299056457463268	-0.299056457463268	0.799909717452486	-0.774768111529871
PZE-101036345	1	141	38	0.126899748108597	NA	NA	-0.299059584564777	-0.299059584564777	0.801262256789405	-0.774746088366399
PZD00096.1	1	142	38.3	0.126530323187456	NA	NA	-0.299068973852334	-0.299068973852334	0.805320315659791	-0.774746904665454
PZE-101033622	1	143	38.5	0.12628872766939	NA	NA	-0.299075211019643	-0.299075211019643	0.808025195078387	-0.774747438690773
PZE-101036609	1	144	38.6	0.210719891315621	NA	NA	-0.325383809645992	-0.325383809645992	-0.965655438498595	-0.965655438498595
PZE-101034427	1	145	38.7	0.0155166071145601	NA	NA	NA	NA	-0.964902413912616	-0.964902413912616
PZE-101036305	1	146	38.8	0.0158544150380416	NA	NA	NA	NA	-0.964152174249199	-0.964152174249199
PZE-101033968	1	147	39	0.0159920399288844	NA	NA	NA	NA	-0.963846689558496	-0.963846689558496
PZE-101036181	1	148	39.2	0.0161286698262245	NA	NA	NA	NA	-0.963543509189196	-0.963543509189196
PZE-101036318	1	149	39.3	0.0175321183215071	NA	NA	NA	NA	-0.96043478664388	-0.96043478664388
PZE-101038503	1	150	40	0.0165656930064204	NA	NA	NA	NA	0.828261429619944	-0.864491668246679
PZE-101038492	1	151	40.5	0.0957668175454489	NA	NA	-0.331564812493561	-0.331564812493561	0.83495238528762	-0.930560886837725
PZE-101037142	1	152	40.6	0.098984688727261	NA	NA	-0.324557432027287	-0.324557432027287	0.836275956587181	-0.943753170166271
PZE-101039024	1	153	40.7	0.098219649222952	NA	NA	-0.325315398781494	-0.325315398781494	0.837604595836041	-0.956904253224301
PZE-101036799	1	154	40.8	0.0975268246528534	NA	NA	-0.326080765303416	-0.326080765303416	0.838931149970026	-0.969995351739888
PZE-101037211	1	155	41.1	0.100506932232658	NA	NA	-0.320000086064765	-0.320000086064765	0.842889972500931	-0.969998311130597
PZE-101038176	1	156	41.2	0.11258353463405	NA	NA	-0.298827818899161	-0.298827818899161	0.844187361602307	-0.969994491128149
PZE-101037244	1	157	41.3	0.111790286412473	NA	NA	-0.299989541540937	-0.299989541540937	0.845503503058285	-0.969996514137041
PZE-101039207	1	158	41.5	0.136075845649895	NA	NA	-0.263204178878755	-0.263204178878755	0.848088977570248	0.994146224818229
PZE-101039199	1	159	41.9	0.254519097772599	NA	NA	-0.286438512996998	-0.286438512996998	0.853125262903286	-0.286438512996998
PZE-101040838	1	160	42	0.249361596004612	NA	NA	-0.291392423542554	-0.291392423542554	0.854429327154383	-0.291392423542554
PZE-101042009	1	161	42.4	0.228551785841187	NA	NA	-0.312555842792023	-0.312555842792023	0.859617073011465	-0.312555842792023
PZE-101039655	1	162	42.5	0.223328540788765	NA	NA	-0.318183428583911	-0.318183428583911	0.860906596597316	-0.318183428583911
PZE-101039624	1	163	42.6	0.218103133066357	NA	NA	-0.323948937450926	-0.323948937450926	0.862193047998995	-0.323948937450926
PZE-101039351	1	164	42.8	0.207673634401015	NA	NA	-0.335881261339307	-0.335881261339307	0.864756515107401	-0.335881261339307
PZE-101039466	1	165	42.9	0.0936869383581883	NA	NA	-0.506415747116742	-0.475728800703351	0.866211997556781	-0.506415747116742
PZE-101039469	1	166	43	0.0934641888217607	NA	NA	-0.506974971402648	-0.475731695611524	0.867479862565955	-0.506974971402648
PZE-101042341	1	167	43.1	0.156710315773656	NA	NA	-0.611323136424877	-0.49634424917454	-0.611323136424877	-0.611323136424877
PZE-101043604	1	168	43.2	0.12121514597028	NA	NA	-0.411516459178052	-0.523202590592089	-0.411516459178052	0.750208064862942
PZE-101043094	1	169	43.3	0.121107036200666	NA	NA	-0.393008759666861	-0.554689839529538	-0.393008759666861	0.74717555022432
PZE-101041837	1	170	43.4	0.121462764593064	NA	NA	-0.392935000699396	-0.55469176348019	-0.392935000699396	0.744424415773189
PZE-101041854	1	171	43.5	0.121786483535143	NA	NA	-0.392863870368867	-0.55469381820325	-0.392863870368867	0.741965254821399
PZE-101041588	1	172	43.6	0.122076224472875	NA	NA	-0.392795367604301	-0.554696011429582	-0.392795367604301	0.739804439334609
PZE-101043600	1	173	43.8	0.122126695596257	NA	NA	-0.392677389936041	-0.554695807518507	-0.392677389936041	0.7398039077443
PZE-101043189	1	174	43.9	0.122150378553971	NA	NA	-0.392622054928846	-0.554695711862543	-0.392622054928846	0.7398036459458
PZE-101043682	1	175	44	0.122171997211928	NA	NA	-0.392571502902316	-0.55469562424015	-0.392571502902316	0.739803590401808
PZE-101043507	1	176	44.1	0.122192589439991	NA	NA	-0.392523361464511	-0.554695540780987	-0.392523361464511	0.739803537495938
PZE-101042156	1	177	44.2	0.128606251676858	NA	NA	-0.22536650381744	-0.55482861632938	0.882430927098593	0.739887740685378
PZE-101045145	1	178	44.3	0.128552303699558	NA	NA	-0.225377609024688	-0.554815575860833	0.883653430793339	0.739887318553724
PZE-101042424	1	179	44.4	0.12849903852322	NA	NA	-0.225388710779202	-0.554802532094092	0.884872204723883	0.739886894191473
PZE-101043512	1	180	44.5	0.128446451915347	NA	NA	-0.225399809018922	-0.554789485156254	0.886087216375544	0.739886467616558
PZE-101045249	1	181	44.6	0.0879308812036821	NA	NA	-0.366797762688796	-0.438031484565993	0.887361697175735	0.734340299138252
PZE-101044585	1	182	44.9	0.0889257046852744	NA	NA	-0.366843260079122	-0.437995039750191	0.890968461861148	0.721622136072084
PZE-101045021	1	183	45	0.0891229118189766	NA	NA	-0.366859387550538	-0.437983810584647	0.8921631777482	0.719005267381933
PZE-101044115	1	184	45.1	0.0890840018810338	NA	NA	-0.366859665723674	-0.437984073924861	0.893354337045588	0.719005203411948
PZE-101046755	1	185	45.2	0.0890456675941026	NA	NA	-0.36685993984672	-0.4379843333921	0.894541532487857	0.719005137168869
PZE-101046128	1	186	45.3	0.0890079047791293	NA	NA	-0.366860209947615	-0.437984589013101	0.895724738357254	0.719005068670169
PZE-101049120	1	187	45.4	0.0889707095480361	NA	NA	-0.366860474299406	-0.437984841801546	0.896903929749687	0.719004997932173
PZE-101046859	1	188	45.5	0.0889340773371997	NA	NA	-0.366860734685775	-0.437985090797985	0.898079082568453	0.719004924973934
PZE-101048164	1	189	45.7	0.088862484874665	NA	NA	-0.366861243677	-0.437985577525152	0.900417180080513	0.719004772468449
PZE-101048115	1	190	45.8	0.0888275160081559	NA	NA	-0.366861492340028	-0.437985815311365	0.901580080539546	0.719004692957364
PZE-101048857	1	191	45.9	0.0887930692415024	NA	NA	-0.366861736186659	-0.437986049783936	0.902738853974039	0.719004872007958
PZE-101046132	1	192	46	0.0887623475157831	NA	NA	-0.366850597910653	-0.437988319702893	0.903893475637857	0.719005036182963
PZE-101049707	1	193	46.1	0.119870203775208	NA	NA	-0.272581755807127	-0.469968677531081	0.905002371463931	0.719301772826464
PZE-101047390	1	194	46.3	0.119719667270605	NA	NA	-0.272567837422465	-0.469977373007696	0.90729180694947	0.720138507250459
PZE-101049608	1	195	46.5	0.119570935428267	NA	NA	-0.272553909277582	-0.469986058853025	0.909564350390397	0.720983637344052
PZE-101048629	1	196	46.6	0.119748487955036	NA	NA	-0.272552761975943	-0.469985346029548	0.910693945349472	0.718890370438404
PZE-101048744	1	197	46.7	0.119714400294018	NA	NA	-0.272552981313312	-0.469985899952473	0.911819528501253	0.718896686161332
PZE-101047517	1	198	46.8	0.113948913224142	NA	NA	-0.27259049537177	-0.47002102148308	0.91294758348445	0.784510517553923
PZE-101049395	1	199	46.9	0.109757842068062	NA	NA	-0.272618144368688	-0.47004699810362	0.914069404986503	0.852699142844814
PZE-101053708	1	200	47.1	0.357110669579499	NA	-0.15023969946824	-0.19583553471592	-0.19583553471592	0.916055492700769	0.992352671323675
PZE-101048890	1	201	47.2	0.357842997325231	NA	-0.150311272464309	-0.195831368078294	-0.195831368078294	0.916054991762934	-0.938313140613308
PZE-101054681	1	202	47.4	0.367262064441098	NA	-0.150430892723661	-0.194004200883426	-0.194004200883426	0.916047369242855	-0.806443487499056
PZE-101053919	1	203	47.5	0.365349437877187	NA	-0.150438630157048	-0.195779148449789	-0.195779148449789	0.916048958380361	-0.806440814127073
PZE-101053696	1	204	47.6	0.365359915971304	NA	-0.150438595907196	-0.195769887123085	-0.195769887123085	0.916048949680482	-0.806434516781342
PZE-101052571	1	205	47.8	0.365380872848498	NA	-0.150438527405662	-0.195751365613907	-0.195751365613907	0.91604893229791	-0.80642192209427
PZE-101054136	1	206	47.9	0.474093632713284	NA	-0.150012291082101	-0.120502884216189	-0.120502884216189	0.915961204542284	-0.806216651389154
PZE-101054372	1	207	48	0.473973272279785	NA	-0.15001221075295	-0.120564752956975	-0.120564752956975	0.91596129913863	-0.806210582388363
PZA00192.7	1	208	48.1	0.452795398169732	NA	-0.145146837604871	-0.136377625855318	-0.136377625855318	0.915978218085244	-0.806248507953514
PZE-101055086	1	209	48.2	0.456170449820809	NA	-0.14109637828151	-0.138231105637845	-0.138231105637845	0.915975741831024	-0.806242439436425
PZE-101052294	1	210	48.4	0.412349112206345	NA	-0.135964019879228	-0.174362418779788	-0.174362418779788	0.920171929610184	-0.806322005486095
PZE-101055111	1	211	48.5	0.413945977514451	NA	-0.134709558878156	-0.174697755720189	-0.174697755720189	0.92238086935753	-0.806319075222181
PZE-101053934	1	212	48.6	0.389970676285201	NA	-0.134482824946546	-0.195574783081374	-0.195574783081374	0.924687698443226	-0.806363337084745
PZE-101053954	1	213	48.7	0.388874344246855	NA	-0.135092422762842	-0.195580771779966	-0.195580771779966	0.927050049423806	-0.80636537517972
PZE-101050072	1	214	48.8	0.393214993192275	NA	-0.136590539746885	-0.189342135371883	-0.189342135371883	0.929474407341989	-0.806357313288335
PZE-101055223	1	215	48.9	0.387703914130113	NA	-0.139017326760795	-0.190688234409014	-0.190688234409014	0.931963810202877	-0.806367552434149
PZE-101055906	1	216	49	0.383251759888188	NA	-0.142308064144845	-0.189959637997847	-0.189959637997847	0.934502636164509	-0.80637584783836
PZE-101053510	1	217	49.1	0.38409338442598	NA	-0.14230514347615	-0.189210984246723	-0.189210984246723	0.934504170620283	-0.806374278054166
PZE-101054452	1	218	49.3	0.385779545605795	NA	-0.142299295780722	-0.187722505785163	-0.187722505785163	0.934507238656121	-0.806371135361884
PZE-101054366	1	219	49.5	0.387469480299882	NA	-0.142293440014885	-0.186245806281107	-0.186245806281107	0.934510305483884	-0.806367988707652
PZE-101056000	1	220	49.6	0.341781991491557	NA	-0.142474613525817	-0.232156385178362	-0.232156385178362	0.934542066845169	-0.80645420865544
PZE-101054371	1	221	49.8	0.341000358365675	NA	-0.142477399721978	-0.232170169929173	-0.232170169929173	0.971742017830862	-0.806455705907107
PZE-101055260	1	222	49.9	0.340838945864006	NA	-0.142477871097267	-0.232175983212482	-0.232175983212482	0.990639008295164	-0.806456015199215
PZE-101056102	1	223	50	0.340839636683319	NA	-0.14247769079204	-0.232175840848102	-0.232175840848102	-0.990566960135748	-0.806456013875422
PZE-101054527	1	224	50.1	0.344686090877391	NA	-0.140800626067583	-0.230765472598058	-0.230765472598058	-0.978838083639842	-0.806448652688563
PZE-101055259	1	225	50.2	0.345853984876354	NA	-0.139363819348983	-0.232150208715937	-0.232150208715937	-0.967008451397447	-0.806446421405724
PZE-101055565	1	226	50.3	0.350085881800057	NA	-0.138146970717204	-0.229696165215841	-0.229696165215841	-0.95510324691385	-0.806438350850874
PZE-101056687	1	227	50.5	0.450254036576842	NA	-0.0748083776833657	-0.0748083776833657	-0.0748083776833657	-0.931134683578249	-0.806293690739692
