mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH250	Mo17	W117	EC169	B73
PZE-101017187	1	68	21.3	1.32454294602692	NA	NA	-0.0167667619519688	0.566756193601802	0.566756193601802	-0.0167667619519688
PZE-101018868	1	69	21.4	1.31376823423135	NA	NA	-0.017233028034036	0.567258541844159	0.567258541844159	-0.017233028034036
PZE-101019597	1	70	21.5	1.93913442003181	NA	-0.00345438002889903	-0.00345438002889903	0.581578238041369	0.581578238041369	-0.00345438002889903
PZE-101019781	1	71	21.6	1.95520318198132	NA	-0.00331272248676467	-0.00331272248676467	0.582763693953059	0.582763693953059	-0.00331272248676467
PZE-101018356	1	72	21.7	1.97099717599037	NA	-0.00317912242017707	-0.00317912242017707	0.583956931615177	0.583956931615177	-0.00317912242017707
PZE-101019727	1	73	21.8	1.9361574266057	NA	-0.00347138728677382	-0.00347138728677382	0.583414702165934	0.583414702165934	-0.00347138728677382
PZE-101019853	1	74	21.9	1.94599552617944	NA	-0.00338619041653042	-0.00338619041653042	0.583547425202423	0.583547425202423	-0.00338619041653042
PZE-101018206	1	75	22.5	1.20975206044853	NA	-0.0616947117631158	-0.0616947117631158	-0.0616947117631158	-0.0616947117631158	-0.0616947117631158
PZE-101018567	1	76	22.9	1.31562691638278	NA	-0.0203042002587622	-0.0203042002587622	0.426151171096617	-0.0203042002587622	-0.0203042002587622
PZE-101019726	1	77	23	1.59823132639461	NA	-0.00982206213133936	-0.00982206213133936	0.421396786064667	-0.00982206213133936	-0.00982206213133936
PZE-101021986	1	78	23.1	2.42443366570932	NA	-0.221929943385415	-0.000770464463344176	0.404355907711534	-0.221929943385415	-0.221929943385415
PZE-101020456	1	79	23.6	1.80066276885844	NA	-0.00607623283550008	-0.00607623283550008	0.403387206125267	-0.00607623283550008	-0.00607623283550008
PZE-101018818	1	80	23.7	1.82907451474662	NA	-0.00565148587846463	-0.00565148587846463	0.404103817466813	-0.00565148587846463	-0.00565148587846463
PZE-101019538	1	81	24	0.503666794392596	NA	-0.211141837674545	NA	0.394498633648645	-0.211141837674545	-0.211141837674545
PZE-101022341	1	82	24.3	0.493926629875131	NA	-0.217802668966954	NA	0.39437599930417	-0.217802668966954	-0.217802668966954
PZE-101019557	1	83	24.4	0.490613903578102	NA	-0.220124903217521	NA	0.3943324407076	-0.220124903217521	-0.220124903217521
PZE-101021926	1	84	25.4	0.529149608994791	NA	-0.118816487528651	NA	NA	-0.118816487528651	-0.970103508575056
PZE-101021455	1	85	25.7	1.14317841538449	NA	-0.0218732943964574	-0.0218732943964574	-0.0218732943964574	-0.0218732943964574	-0.959032350295987
PZE-101024131	1	86	25.9	0.0126572999096283	NA	NA	NA	NA	NA	-0.971276095129054
PZE-101024424	1	87	26.4	0.0190388248721657	NA	NA	NA	NA	NA	-0.957108504293845
PZE-101020931	1	88	26.9	0.025420226003255	NA	NA	NA	NA	NA	-0.943147838995673
PZE-101021308	1	89	27.6	1.30547425448636	NA	-0.0143552703887288	-0.0143552703887288	-0.0143552703887288	-0.0143552703887288	-0.905064230582611
PZE-101025101	1	90	27.7	1.41293870466937	NA	-0.0108421892890715	-0.0108421892890715	-0.0108421892890715	-0.0108421892890715	-0.917742156354252
PZE-101024556	1	91	28.2	1.37965587881695	NA	-0.0117778629126507	-0.0117778629126507	-0.0117778629126507	-0.0117778629126507	-0.986829486418061
PZE-101026314	1	92	28.6	1.33746629759993	NA	-0.0131845257549139	-0.0131845257549139	-0.0131845257549139	-0.0131845257549139	0.956752528988993
PZE-101026882	1	93	29.1	1.73607749647605	NA	-0.0263523922444394	-0.00446241375339272	0.545915732552113	-0.607333547282202	0.876312713435688
PZE-101024519	1	94	29.4	1.62881165560925	NA	-0.0287310904144769	-0.00580978343024552	0.551540233883175	-0.610480213248993	0.835060496057933
PZE-101027798	1	95	29.5	0.184970979277001	NA	NA	NA	NA	-0.653174198042346	NA
PZE-101026621	1	96	29.6	0.184970979334267	NA	NA	NA	NA	-0.653174197956219	NA
PZE-101026386	1	97	29.7	0.184970979334288	NA	NA	NA	NA	-0.653174197956186	NA
PZE-101027475	1	98	29.8	0.18497097933431	NA	NA	NA	NA	-0.653174197956153	NA
PZE-101024452	1	99	30	0.18497097933435	NA	NA	NA	NA	-0.653174197956093	NA
PZE-101027158	1	100	30.4	0.184970979961033	NA	NA	NA	NA	-0.653174197013569	NA
PZE-101027351	1	101	30.6	0.184970980274404	NA	NA	NA	NA	-0.653174196542262	NA
PZE-101027807	1	102	30.9	0.184970980744475	NA	NA	NA	NA	-0.653174195835281	NA
PZB00718.5	1	103	31.1	0.0804801950308012	NA	NA	NA	NA	NA	0.830844606534573
PZE-101029689	1	104	31.3	0.0803772161289035	NA	NA	NA	NA	NA	0.831041637842653
PZE-101029759	1	105	31.4	0.0803257334196349	NA	NA	NA	NA	NA	0.8311401581159
PZE-101026218	1	106	31.5	0.0802742557541811	NA	NA	NA	NA	NA	0.831238680414907
PZE-101028121	1	107	31.6	0.0802227835443737	NA	NA	NA	NA	NA	0.831337203949291
PZE-101029820	1	108	31.8	0.0801198571380999	NA	NA	NA	NA	NA	0.831534251562537
PZE-101028242	1	109	31.9	0.0800684037643603	NA	NA	NA	NA	NA	0.83163277406055
PZE-101026095	1	110	32	0.0800169574916859	NA	NA	NA	NA	NA	0.831731294632305
PZE-101029587	1	111	32.1	0.546726764500578	NA	NA	NA	NA	NA	-0.283970506126854
PZE-101029707	1	112	32.2	1.54485417586539	NA	NA	-0.0146432652259772	NA	NA	-0.279414801920883
PZE-101030263	1	113	32.3	1.81136291090389	NA	NA	-0.0154396371293065	NA	NA	NA
PZE-101029748	1	114	32.4	1.78942244908137	NA	NA	-0.0162396831269924	NA	NA	NA
PZE-101030925	1	115	32.7	1.42035462945088	NA	NA	-0.0190723749298965	0.304696894498757	NA	NA
PZE-101028351	1	116	33.1	1.30682409504288	NA	NA	-0.024135948676192	0.332664131628189	NA	NA
PZE-101028104	1	117	33.4	0.446179897840525	NA	NA	NA	0.357948133502778	NA	NA
PZE-101031146	1	118	33.7	0.545877997245718	NA	NA	NA	0.284526029061282	NA	NA
PZE-101031377	1	119	33.9	0.602985123110174	NA	NA	NA	0.249468018150916	NA	NA
PZE-101032517	1	120	34	0.602985074400413	NA	NA	NA	0.249468046130844	NA	NA
PZE-101032704	1	121	34.1	0.602985025682592	NA	NA	NA	0.249468074115405	NA	NA
PZE-101030251	1	122	34.3	1.74636809397748	NA	-0.0257226092000405	-0.0479315215671057	0.250713338292525	-0.0257226092000405	-0.0257226092000405
PZE-101029123	1	123	34.4	1.72144339479277	NA	-0.0259460555064801	-0.0513093302507947	0.250600650824799	-0.0259460555064801	-0.0259460555064801
PZE-101030692	1	124	34.5	0.979337479816339	NA	NA	-0.0557707742191657	0.247474513463841	NA	-0.280820565823105
PZE-101028930	1	125	34.7	0.946227133404389	NA	NA	-0.055835339239782	0.280774786578468	NA	-0.280946355361822
PZE-101030220	1	126	35	1.35903012237547	NA	-0.0518167416474703	-0.0514596539832525	0.277304727455491	-0.0518167416474703	-0.273434037855137
PZE-101029737	1	127	35.1	1.23094720106949	NA	-0.0515262338272187	-0.0520163919371802	-0.893285484023578	-0.0515262338272187	-0.893285484023578
PZE-101031077	1	128	35.2	1.22956682833479	NA	-0.0517056626845168	-0.0520587758810948	-0.898163560424551	-0.0517056626845168	-0.898163560424551
PZE-101030022	1	129	35.4	1.22899406572591	NA	-0.0517240193054324	-0.0520609997414205	-0.907675689017278	-0.0517240193054324	-0.907675689017278
PZE-101032015	1	130	35.7	1.22824855460027	NA	-0.0517499930877041	-0.0520640740249784	-0.921973709701684	-0.0517499930877041	-0.921973709701684
PZE-101030211	1	131	35.8	1.46539335009655	NA	-0.050632619585826	-0.0515278682857885	NA	-0.050632619585826	-0.269135453687777
PZE-101031636	1	132	35.9	1.47732797879199	NA	-0.0494831021655996	-0.051489657142189	NA	-0.0494831021655996	-0.264729210944223
PZA00358.12	1	133	36	1.47955285781412	NA	-0.0497982767107566	-0.0515098686933933	NA	-0.0497982767107566	-0.260534232549132
PZE-101031655	1	134	36.1	1.48392598890744	NA	-0.0497873360197303	-0.0515007720115956	NA	-0.0497873360197303	-0.256399636077617
PZE-101033801	1	135	36.3	1.08508399524981	NA	-0.053963298672628	NA	NA	-0.053963298672628	-0.251185220014308
PZE-101034101	1	136	36.5	1.09434857853551	NA	-0.0539438303787433	NA	NA	-0.0539438303787433	-0.243653226792525
PZE-101030616	1	137	36.6	1.09890774258046	NA	-0.053934690003871	NA	NA	-0.053934690003871	-0.240047937378754
PZE-101033184	1	138	36.7	1.10481173599495	NA	-0.0537186239921208	NA	NA	-0.0537186239921208	-0.235997393891603
PZE-101032956	1	139	37	1.11797575013421	NA	-0.0536938605891723	NA	NA	-0.0536938605891723	-0.226150640789419
PZE-101032974	1	140	37.1	1.12223586506879	NA	-0.053685926011935	NA	NA	-0.053685926011935	-0.22307333051297
PZE-101033613	1	141	37.2	1.26089357485754	NA	-0.0548411338270256	NA	NA	-0.0548411338270256	NA
PZE-101033119	1	142	37.3	0.967308158480374	NA	-0.0530882520416319	-0.379581393720926	-0.379581393720926	-0.0530882520416319	NA
PZE-101035119	1	143	37.4	0.967319254063648	NA	-0.0530872585687932	-0.379575095231673	-0.379575095231673	-0.0530872585687932	NA
PZE-101033489	1	144	37.7	0.961411967262896	NA	-0.0519204653336122	-0.37861404363287	-0.37861404363287	-0.0519204653336122	-0.206601115956209
PZE-101032230	1	145	37.8	1.50111497326819	NA	-0.0484674990350034	-0.0273660740024949	-0.604617992353395	-0.0484674990350034	-0.604617992353395
PZE-101036310	1	146	37.9	1.57497921740372	NA	-0.0475631300889014	-0.0272484199196148	-0.426382167594828	-0.0475631300889014	-0.426382167594828
PZE-101036345	1	147	38	1.57650418370238	NA	-0.0473478323400592	-0.0272387202905976	-0.4264206032991	-0.0473478323400592	-0.4264206032991
PZD00096.1	1	148	38.3	1.57966575287722	NA	-0.0469012006668958	-0.0272149590961937	-0.426644200855682	-0.0469012006668958	-0.426644200855682
PZE-101033622	1	149	38.5	1.58061209997422	NA	-0.0467685116088633	-0.0272036085642971	-0.426821327871017	-0.0467685116088633	-0.426821327871017
PZE-101036609	1	150	38.6	1.17763206476548	NA	NA	-0.0277923280402379	-0.444299352462319	NA	-0.444299352462319
PZE-101034427	1	151	38.7	1.20463276061846	NA	NA	-0.0258659173491913	-0.444190093690964	NA	-0.444190093690964
PZE-101036305	1	152	38.8	1.22756663853315	NA	NA	-0.0243389550421085	-0.444098589727985	NA	-0.444098589727985
PZE-101033968	1	153	39	1.2596181863107	NA	NA	-0.0223500412175376	-0.444303498309354	NA	-0.444303498309354
PZE-101036181	1	154	39.2	1.25386555118701	NA	NA	-0.0226843266060411	-0.444573744541156	NA	-0.444573744541156
PZE-101036318	1	155	39.3	1.2510889616767	NA	NA	-0.022873471304533	-0.443920447499399	NA	-0.443920447499399
PZE-101037191	1	156	39.6	1.23840226200228	NA	NA	-0.0235391615119865	-0.447335579326404	NA	-0.447335579326404
PZE-101038503	1	157	40	1.21784162357665	NA	NA	-0.0246644208170316	-0.45286528147689	NA	-0.45286528147689
PZE-101038492	1	158	40.5	2.03301892434905	NA	-0.0699685059802401	-0.0240632840363382	0.247801927207719	-0.0699685059802401	-0.0453328642717921
PZE-101037142	1	159	40.6	2.01447800956709	NA	-0.071811343335513	-0.0245160044603454	0.247831747194022	-0.071811343335513	-0.0461475036517476
PZE-101039024	1	160	40.7	2.00353506143944	NA	-0.0718121999217408	-0.0249382722565166	0.24787331057922	-0.0718121999217408	-0.0469486021230805
PZE-101036799	1	161	40.8	1.99210008907945	NA	-0.0718168987135998	-0.0253822586760396	0.247916700759071	-0.0718168987135998	-0.047812734130055
PZE-101039198	1	162	40.9	1.98623507782684	NA	-0.0718335593934713	-0.0258408766717807	0.247938436762468	-0.0718335593934713	-0.0478235455454259
PZE-101037211	1	163	41.1	1.97400298702703	NA	-0.0718699699205597	-0.0268257380041433	0.24798378535619	-0.0718699699205597	-0.0478462332524491
PZE-101038176	1	164	41.2	2.00577900170891	NA	-0.0636110336567201	-0.0272731804857433	0.245451664785639	-0.0636110336567201	-0.0477221926337953
PZE-101037244	1	165	41.3	1.99915715133023	NA	-0.0636485368127867	-0.0278239177238514	0.24549104214587	-0.0636485368127867	-0.0477347676586336
PZE-101039207	1	166	41.5	1.97233638328332	NA	-0.0634296032899635	-0.0290155245162098	0.245085895056806	-0.0634296032899635	-0.0500454366325653
PZE-101039199	1	167	41.9	1.9001556196671	NA	-0.0647232600110071	-0.0317635878996284	0.244334857127757	-0.0647232600110071	-0.0566592775319785
PZE-101040838	1	168	42	1.87650072729676	NA	-0.0658281237621089	-0.0325305047795966	0.244156188070677	-0.0658281237621089	-0.058781549511108
PZE-101042009	1	169	42.4	1.56483801946574	NA	-0.0821254474454482	-0.0365705397291436	0.243562372013968	-0.371059185032934	-0.0707427011185574
PZE-101039655	1	170	42.5	1.53060745032362	NA	-0.0863977783479645	-0.0375312043656578	0.243329255501383	-0.371489129785614	-0.0740674734617362
PZE-101039642	1	171	42.6	1.51743147112147	NA	-0.0864328985344477	-0.0375553660677289	0.243383431976155	-0.371780785287238	-0.0776005221523315
PZE-101039351	1	172	42.8	1.54895280959078	NA	-0.0702497876946069	-0.0375082928591675	0.245648959627637	-0.372152120409546	-0.0853365614537942
PZE-101039466	1	173	42.9	1.53838257464008	NA	-0.0702751913746744	-0.0375287534978743	0.245692475410018	-0.372346750037978	-0.0886160665396162
PZE-101039469	1	174	43	1.52739347116216	NA	-0.0703026899100638	-0.0375505868465752	0.245737582176874	-0.372555196577905	-0.0921722118764452
PZE-101042041	1	175	43.1	1.43826580358364	NA	-0.080152181768602	-0.0433468877001654	0.245529707557255	-0.373400825848383	-0.0962582510491793
PZE-101043604	1	176	43.2	1.33343945573172	NA	-0.0956940082530788	-0.0508309688107397	0.245402070864444	-0.374419398187378	-0.100717177938834
PZE-101042048	1	177	43.3	1.21747850785391	NA	-0.118543320473461	-0.0604085262816814	0.245381774658554	-0.37559045920915	-0.105558148150539
PZE-101041837	1	178	43.4	1.0964175910454	NA	-0.150219774710863	-0.0725385865858312	0.245482089210428	-0.376886660746536	-0.110784348351884
PZE-101041854	1	179	43.5	1.03493872057322	NA	-0.150455263089875	-0.0875415784891307	0.245751006466281	-0.378006567762994	-0.116195990746352
PZE-101040783	1	180	43.6	0.97369680275128	NA	-0.150689313062917	-0.106064967851265	0.246022024206285	-0.379193760812783	-0.121997477857654
PZE-101043600	1	181	43.8	0.912892868243977	NA	-0.150924755440515	-0.106303646415425	0.246294688893615	-0.462426305879928	-0.135349026465254
PZE-101043189	1	182	43.9	0.884097591126666	NA	-0.151037395204344	-0.10649546342029	0.246425098178219	-0.510633154357786	-0.142667180657445
PZE-101043682	1	183	44	0.872848547462453	NA	-0.151081586070414	-0.106619625081865	0.246476130394432	-0.547907768129529	-0.142750333383504
PZE-101043507	1	184	44.1	0.873988802605085	NA	-0.151077101427896	-0.106613571269227	0.246470833627943	-0.543898571125024	-0.142714964859457
PZE-101042156	1	185	44.2	0.875138159512105	NA	-0.151072582250922	-0.10660799920111	0.246465496858394	-0.539917060978905	-0.142678711737282
PZE-101043670	1	186	44.3	0.863231652461333	NA	-0.151119462010333	-0.106785123180109	0.246519744793884	-0.584113518226784	-0.142822888498912
PZE-101042424	1	187	44.4	0.852479029330249	NA	-0.15116191791427	-0.10698558392528	0.246568869740555	-0.63096499363288	-0.142997016802448
PZE-101043512	1	188	44.5	0.843035591790527	NA	-0.151199299973569	-0.107205987319016	0.246612120770732	-0.68001037118477	-0.143198037027686
PZE-101045249	1	189	44.6	0.859750778020966	NA	-0.151133901183805	-0.106967275178735	0.24653969742384	-0.655256985905459	-0.135929543607234
PZE-101045203	1	190	44.9	0.894128451628229	NA	-0.151000921747351	-0.106290991753857	0.246395542488451	-0.585298328570437	-0.125298001856822
PZE-101045021	1	191	45	0.899131109425175	NA	-0.150982062115084	-0.106086714475121	0.246376958561886	-0.56367117470727	-0.125508668563132
PZE-101045197	1	192	45.1	0.868946043076469	NA	-0.151121204115176	-0.105997407231467	0.290922516887911	-0.543262083038793	-0.125593393177035
PZE-101046755	1	193	45.2	0.839424698532988	NA	-0.151269205763012	-0.105905117029444	0.345812184010127	-0.523641207326106	-0.125687890648846
PZE-101046735	1	194	45.3	0.806391305790671	NA	-0.151441389001266	-0.106017391612964	0.411191674800761	-0.523773215775502	-0.125809734856688
PZE-101049120	1	195	45.4	0.80638767427609	NA	-0.151442102127754	-0.106017384778955	0.411198891895654	-0.523771297463788	-0.125809747526797
PZE-101044748	1	196	45.5	0.806384042719764	NA	-0.151442815290305	-0.106017377944944	0.411206109170408	-0.523769379145042	-0.125809760197182
PZE-101045606	1	197	45.6	0.791266754108701	NA	-0.161578203765338	-0.106069090649219	0.413043190215792	-0.523829129517653	-0.125865833585851
PZE-101048164	1	198	45.7	0.768224448844114	NA	-0.178648630743259	-0.106148356138186	0.414825227428687	-0.523921694160229	-0.125951768128358
PZE-101048115	1	199	45.8	0.73923609607795	NA	-0.203369118059733	-0.106248858491258	0.416403809398092	-0.524039502970702	-0.126060713404066
PZE-101048857	1	200	45.9	0.739004168308766	NA	-0.203583394899888	-0.106249666356761	0.416477722782112	-0.524040464874831	-0.126061588935513
PZE-101046132	1	201	46	0.738762241425266	NA	-0.203807006177448	-0.106250512128503	0.416551450528756	-0.524042210365847	-0.126062507011866
PZE-101049707	1	202	46.1	0.740795765243046	NA	-0.199952372603481	-0.106270746122243	0.416683147331779	-0.53151581153689	-0.12610213885746
PZE-101047925	1	203	46.2	0.741093624413504	NA	-0.197736205904904	-0.106302285725275	0.416797048604557	-0.53912306497654	-0.126148456984951
PZE-101047390	1	204	46.3	0.739562590978144	NA	-0.19718750931891	-0.106341823030255	0.416890287597644	-0.546862338118162	-0.126201775383889
PZE-101048807	1	205	46.5	0.731026720425942	NA	-0.201083204175306	-0.106444856051985	0.417007909619325	-0.562728333450336	-0.126329282302083
PZE-101048629	1	206	46.6	0.728949885266909	NA	-0.201092697705295	-0.106491129127871	0.417017586692316	-0.570831188066416	-0.126385191738553
PZE-101048744	1	207	46.7	0.72690272125145	NA	-0.201102063410792	-0.106538868631593	0.417027131177428	-0.57904978705175	-0.126440932167812
PZE-101047517	1	208	46.8	0.718163826570144	NA	-0.199004322583493	-0.106607140698017	0.416891839039137	-0.587750141120947	-0.131498331314097
PZE-101049395	1	209	46.9	0.704331392075673	NA	-0.197114853314884	-0.106700918378512	0.416774526170333	-0.596749399424013	-0.139760688414773
PZE-101050289	1	210	47	0.68615505533673	NA	-0.19543197159353	-0.106817638169474	0.416672335317906	-0.606014567119889	-0.151419667716083
PZE-101049995	1	211	47.1	0.664725231582339	NA	-0.193952191237994	-0.106953051275403	0.416580856358693	-0.615499819785247	-0.166575097260831
PZE-101048890	1	212	47.2	0.733590773895813	NA	-0.194141816284592	-0.151802688112381	0.416320532535013	-0.607588671637485	-0.0875992440033876
PZE-101050621	1	213	47.3	0.820431838944988	NA	-0.192372981663551	-0.217971575497786	0.415732766433715	-0.632073629120113	-0.0443307812230059
PZE-101054681	1	214	47.4	0.924277601433236	NA	-0.190714643479243	-0.308807092814267	0.415073639148011	-0.658631629573931	-0.0225032842832763
