mk.names	chr	pos.ind	pos.cM	log10pval	W117	UH250	Mo17	B73	EC169	F353
PZE-101018516	1	60	20.1	0.575615671811432	0.590577374631563	0.460233218980997	0.397403095848154	-0.314049135684974	-0.0490384731758391	NA
PZE-101018023	1	61	20.3	0.590823124848045	0.569166492485161	0.460113015695444	-0.0476921839240404	0.402905237537363	-0.304140447378007	NA
PZE-101018404	1	62	20.6	0.613721900795123	0.538050801424616	0.45993309181946	-0.289952540721776	-0.0458497481001896	0.411425052879536	NA
PZE-101018668	1	63	20.8	0.629004061942183	0.518008447531457	0.459813564885099	-0.280937214904051	-0.0447331068213699	0.417280369449634	NA
PZE-101018057	1	64	20.9	0.636639225304072	0.508205181117385	0.459753970571308	-0.276560473487853	-0.0442067111014067	0.420259957149657	NA
PZE-101017262	1	65	21	0.644615296745747	0.498548522882832	0.45969298167477	-0.272268357696091	-0.0436392672945283	0.423272232512523	NA
PZE-101018616	1	66	21.1	0.652592483214809	0.489041664506661	0.459658241963349	-0.268061625049172	-0.0430898825381701	0.426318437406793	NA
PZE-101018411	1	67	21.2	0.660575796944572	0.479686161864599	0.459623572373102	-0.263939373297937	-0.0425582613525379	0.429398225808457	NA
PZE-101017187	1	68	21.3	0.654394608105464	0.488868124527207	0.459650447606659	-0.271639688581547	-0.0420721101761446	0.430195334992393	NA
PZE-101018868	1	69	21.4	0.656748405183566	0.478005795416867	0.459920521151079	-0.26523418252516	-0.0428861038504612	0.43300303176041	NA
PZE-101019597	1	70	21.5	0.652996175689242	0.485581420175637	0.459836996945171	-0.258997304987642	-0.043758252704131	0.435879086223924	NA
PZE-101019781	1	71	21.6	0.649148386530563	0.493257948723313	0.459760031850173	-0.252899894210902	-0.0446778729441861	0.438796139895072	NA
PZE-101018356	1	72	21.7	0.645211368789478	0.501034522307647	0.459689577945113	-0.246940523261348	-0.0456461735632808	0.441753599173326	NA
PZE-101019727	1	73	21.8	0.655341891686402	0.470116742942038	0.459644070619049	-0.246893531646293	-0.0456251079544638	0.441709018932447	NA
PZE-101019853	1	74	21.9	0.652484462866292	0.4785028315601	0.459655112228519	-0.246906011354688	-0.0456311676470355	0.441721957815365	NA
PZE-101018206	1	75	22.5	0.63639928443813	0.53096876446043	0.459716989098396	-0.246976295061362	-0.0456654389977525	0.441795142477683	NA
PZE-101018567	1	76	22.9	0.673299864624131	0.439900522971283	0.440942782554138	-0.246802912326042	-0.0455882614733038	0.441668353342004	NA
PZE-101019726	1	77	23	0.646472449611721	0.43972849476607	0.447434976275647	-0.235710619472587	-0.0451238252851318	0.559594756849393	NA
PZE-101021986	1	78	23.1	0.656061186337171	0.439504021936396	0.454561432384174	-0.225202333785011	-0.0446311194967694	0.559572390643368	NA
PZE-101020456	1	79	23.6	0.693423690132657	0.440108118459136	0.501820925965848	-0.183544784361806	-0.0428905330397879	0.559502024805485	NA
PZE-101018818	1	80	23.7	0.699290370240422	0.440578659076139	0.501798082734245	-0.17724106125814	-0.0431643910053694	0.559494180767381	NA
PZE-101019538	1	81	24	0.662728180642588	0.442920484051316	0.501951612421875	-0.200058092621023	-0.0448424835144023	0.55963207534928	NA
PZE-101022341	1	82	24.3	0.648599688656309	0.44620019993832	0.502013512465864	-0.200121633316817	-0.0472414905770813	0.559687962164035	NA
PZE-101019557	1	83	24.4	0.643016147410556	0.447524717387584	0.50203784539261	-0.200146702341067	-0.0482290746869167	0.559709988381535	NA
PZE-101021926	1	84	25.4	0.607865651512214	0.502196295807669	0.462475849516794	-0.15120689478623	-0.0641962155504957	0.661172329325717	NA
PZE-101021455	1	85	25.7	0.592242047353	0.502265723569721	0.468091906011143	-0.139162156596214	-0.0715692817795306	0.700540771997202	NA
PZE-101024131	1	86	25.9	0.61938577198248	0.502171493342706	-0.131606472957283	-0.0668365214725207	0.700465298440992	0.471954602095337	NA
PZE-101024424	1	87	26.4	0.685048234778005	0.501949869033449	0.48260513154328	-0.114772336158129	-0.0570667728995979	0.700285869196041	NA
PZE-101020931	1	88	26.9	0.745710394099646	0.501754176031481	0.494632326432615	-0.100612502145923	-0.0498405871691588	0.700123678961427	NA
PZE-101021308	1	89	27.6	0.649011122301712	0.514293100959102	0.502220178455511	-0.10092272330722	-0.0749287522927231	0.642210953417797	NA
PZE-101025101	1	90	27.7	0.609520654273965	0.511887813034767	0.627931334040132	-0.0987869295302033	-0.0800983181538525	0.634767512141465	NA
PZE-101024556	1	91	28.2	0.563526915521318	0.628168924088774	0.500292592624673	-0.112885044334547	-0.0897740612861522	0.60046565344772	NA
PZE-101026314	1	92	28.6	0.580017044487133	0.693816691309794	0.492130613259976	-0.0848886785547506	-0.106766195560198	0.600403010615111	NA
PZE-101026882	1	93	29.1	0.590043854178482	0.782777381541814	0.48375340611686	-0.10223669035178	-0.0817132695028432	0.600363502123459	NA
PZE-101024519	1	94	29.4	0.590292348180626	0.479726895610139	0.83857851170736	-0.101088058474295	-0.0812632641475253	0.600360713867389	NA
PZE-101027798	1	95	29.5	0.589281423500422	0.479731188922196	0.857398938763484	-0.100954636683108	-0.0812665485987906	0.600364372705075	NA
PZE-101026621	1	96	29.6	0.588165907502893	0.876274463735638	0.479735940511639	-0.100940934984745	-0.0812701494954755	0.600368411814145	NA
PZE-101026386	1	97	29.7	0.582443370613754	0.876280137832217	0.479760829720678	-0.103505302353426	-0.0812876528610342	0.600389161092191	NA
PZE-101027475	1	98	29.8	0.576400153345197	0.876286221416557	0.479787183793687	-0.106297937615977	-0.081306170281029	0.600411125613084	NA
PZE-101024452	1	99	30	0.57237824984081	0.479804604981264	0.81253279001091	-0.0813188424713599	-0.110402534206293	0.600425773850171	NA
PZE-101027158	1	100	30.4	0.529059161101932	0.828457268392859	0.480232493423917	-0.0922744562585363	-0.117290869134467	0.600585166144674	NA
PZE-101027351	1	101	30.6	0.505896003605004	0.836448324025749	0.480454699575388	-0.0987961093652209	-0.121395602216641	0.600671698768941	NA
PZE-101027807	1	102	30.9	0.469767528340059	0.848461861488286	0.48079668642983	-0.110038024057631	-0.128446201606035	0.600808685910675	NA
PZB00718.5	1	103	31.1	0.445041758444979	0.85648416748161	0.481029482078789	-0.118583372640134	-0.133776439522822	0.600903994668795	NA
PZE-101029689	1	104	31.3	0.420038576162574	0.864513382257784	0.48126527824385	-0.128027448755251	-0.139636513771702	0.601001795323126	NA
PZE-101029759	1	105	31.4	0.407496383714408	0.868529597721143	0.481384066586886	-0.133100598581153	-0.14277171868231	0.601051436234462	NA
PZE-101026218	1	106	31.5	0.394960626493391	0.872546367601665	0.481503321280872	-0.138414554015778	-0.146046910421155	0.601101465900814	NA
PZE-101028121	1	107	31.6	0.380417278256993	0.87656608578335	0.481632882490808	-0.145475197075466	-0.149473516734633	0.601162198646032	NA
PZE-101029820	1	108	31.8	0.382685613084045	0.876497017673426	0.481739826781792	-0.160759890206143	-0.133821266660998	0.601157308399005	NA
PZE-101028242	1	109	31.9	0.383251353220492	0.876463258059783	0.481796076379116	-0.169089069094632	-0.12705313027852	0.601157165619852	NA
PZE-101026095	1	110	32	0.397141431025419	0.876411442827535	0.481787826434559	-0.165665328131347	-0.120885016034191	0.601103452670542	NA
PZE-101029587	1	111	32.1	0.370895632395639	0.565395746196095	-0.744243410555495	-0.173848888532398	-0.122486417263555	0.622915513636331	NA
PZE-101029707	1	112	32.2	0.355532257726092	0.565436985443011	-0.744212655409087	-0.182412091538831	-0.124164136889361	0.64520104740695	NA
PZE-101030263	1	113	32.3	0.340470490532423	0.565477713632096	-0.744181596567145	-0.191415974574706	-0.125964817572979	0.667970783368848	NA
PZE-101029748	1	114	32.4	0.325738019035091	0.565517813422714	-0.744150159750256	-0.200871076851241	-0.127891681559235	0.691189277955041	NA
PZE-101030925	1	115	32.7	0.274417085408726	0.593303420851546	-0.789173938251426	-0.232083301082063	-0.134505356118419	0.763160696040756	NA
PZE-101028351	1	116	33.1	0.214972843803618	0.63188812800239	-0.850895751294791	-0.280405658227369	-0.145272052230617	0.862718504406042	NA
PZE-101028104	1	117	33.4	0.198411323333752	0.661786964317032	-0.898145850747445	-0.280513779410791	-0.154783847105845	0.868452947953242	NA
PZE-101031146	1	118	33.7	0.21533651839115	-0.804462029908505	0.589117583223609	-0.257128662492991	-0.165521484900414	0.874488418823576	NA
PZE-101031377	1	119	33.9	0.227516728982765	0.549389098672951	-0.744313433675605	-0.243932919732538	-0.173479311611266	0.878695096820794	NA
PZE-101032517	1	120	34	0.227199539995779	0.549391167474731	-0.744311502319701	-0.238089573360421	-0.177738564820648	0.880859108836628	NA
PZE-101032704	1	121	34.1	0.226644156872562	0.549394474866436	-0.744310336611651	-0.232716348474102	-0.182163128320844	0.883054740192021	NA
PZE-101030251	1	122	34.3	0.224790255721105	0.549404967279816	-0.744310402388156	-0.223344684599768	-0.19150865421273	0.887533732128159	NA
PZE-101029123	1	123	34.4	0.220418075873706	0.549428247128085	-0.744321583670336	-0.223889156556482	-0.196446918067362	0.886040894587907	NA
PZE-101030692	1	124	34.5	0.220324931794945	0.549429157517896	-0.744318936500598	-0.223889535775956	-0.196447964060589	0.888428981119988	NA
PZE-101028930	1	125	34.7	0.211825321873255	-0.744346674571565	0.595909772515392	-0.223941134380441	-0.196499162194756	0.893298501416246	NA
PZE-101030220	1	126	35	0.209302476833551	-0.744354977644459	0.581525174785411	-0.230906474952523	-0.196515688801941	0.900756793405247	NA
PZE-101029737	1	127	35.1	0.210117288937599	-0.744352292361394	0.576808050916686	-0.230902120439851	-0.19651082861853	0.900795590976534	NA
PZE-101031077	1	128	35.2	0.210949215473406	-0.744349554209057	0.572134419416779	-0.230897666278976	-0.196505872779041	0.900525691928059	NA
PZE-101030022	1	129	35.4	0.212614134762269	-0.744344085025269	0.562919241557853	-0.230888771688853	-0.196495974245988	0.900523446041788	NA
PZE-101032015	1	130	35.7	0.215161740114048	0.54943082160058	-0.744335290113212	-0.230866447861806	-0.196480877540422	0.900520099782915	NA
PZE-101030211	1	131	35.8	0.215302493326286	0.549429635139261	-0.742840986195329	-0.230863385022029	-0.196480045193069	0.90051991528142	NA
PZE-101031636	1	132	35.9	0.228125513548838	0.549362058811045	-0.741339649969592	-0.212812958440933	-0.196404949741485	0.900503267208844	NA
PZA00358.12	1	133	36	0.236153681208222	0.549320206831249	-0.739889210496407	-0.202580735080374	-0.196358637706537	0.900492997881247	NA
PZE-101031655	1	134	36.1	0.236290311966788	0.549319063499573	-0.73850005595186	-0.202579297291613	-0.196357853423874	0.900492823425314	NA
PZE-101033801	1	135	36.3	0.236564437456307	0.549316772807683	-0.735831767992415	-0.202577237393301	-0.196344970801389	0.900479322113918	NA
PZE-101034101	1	136	36.5	0.236826462404226	0.54931542960626	-0.733313862533164	-0.202575248031384	-0.196332159482121	0.900465836201171	NA
PZE-101030616	1	137	36.6	0.236952727369163	0.549314782510268	-0.732112486058233	-0.202574280995467	-0.196325781851639	0.900459099414264	NA
PZE-101033184	1	138	36.7	0.278823105715386	0.549105776460721	-0.730815028992251	-0.202338275678123	-0.156369678442548	0.837103312785691	NA
PZE-101032956	1	139	37	0.279183604918903	0.549104021055826	-0.727562725541252	-0.202335585716841	-0.15636061328005	0.837084855616493	NA
PZE-101032974	1	140	37.1	0.279295843805405	0.549103474663983	-0.726558280649487	-0.202334732760225	-0.156357632118007	0.837084635223482	NA
PZE-101033613	1	141	37.2	0.279404177466753	0.549102947346706	-0.725593915946416	-0.202333901320189	-0.156354670959568	0.837084423134268	NA
PZE-101033119	1	142	37.3	0.279508542972835	0.549102439403466	-0.724669705675685	-0.202333091736222	-0.156351730133323	0.837084218838717	NA
PZE-101035119	1	143	37.4	0.279608860959692	0.549101951213843	-0.723785673294947	-0.202332304438099	-0.156348810050675	0.83708441173121	NA
PZE-101033489	1	144	37.7	0.279885234817298	0.549100606538073	-0.721374130132468	-0.20233007782304	-0.156340175870823	0.837085038652549	NA
PZE-101032230	1	145	37.8	0.308119956139631	0.548965257378597	-0.554002774538735	-0.199896292377633	-0.156200229864524	0.840945777700908	NA
PZE-101036310	1	146	37.9	0.348820685016237	-0.414541390525454	0.548776410853367	-0.197574900115493	-0.156003039406069	0.840305804449835	NA
PZE-101036345	1	147	38	0.350678705449169	-0.414519412898605	0.548767946502572	-0.195627755911786	-0.15599223537953	0.839737536222566	NA
PZD00096.1	1	148	38.3	0.3553816327695	-0.414494470985066	0.548746578654729	-0.190819799809879	-0.15596398258096	0.8380393839625	NA
PZE-101033622	1	149	38.5	0.357757417096957	-0.414481906189507	0.548735814711288	-0.188470034582831	-0.155948744006675	0.836913003267889	NA
PZE-101036609	1	150	38.6	0.381338073424071	-0.414358461204788	0.548630038477383	-0.18743694342245	-0.140578407017811	0.802791736338609	NA
PZE-101034427	1	151	38.7	0.405189254545521	-0.41423577089976	0.548524874906344	-0.186571137983043	-0.127169558007903	0.769314535816378	NA
PZE-101036305	1	152	38.8	0.428924248737692	-0.414115618359145	0.54842187781359	-0.185872477211954	-0.115590805186426	0.736874715717071	NA
PZE-101033968	1	153	39	0.474206318042712	0.548229446911823	-0.414467156502808	-0.184975873997733	-0.0973154547758162	0.676463143003525	NA
PZE-101036181	1	154	39.2	0.465462522205116	0.548266218312924	-0.415097089333435	-0.185016140242345	-0.1009205503921	0.680713510533791	NA
PZE-101036318	1	155	39.3	0.461556930168445	-0.413955537789039	0.548282700443784	-0.185034188623225	-0.102818420506585	0.6830051844898	NA
PZE-101037191	1	156	39.6	0.44062862875024	-0.434424392229979	-0.185131652852605	-0.108954996805655	0.690571113588964	0.54837164939411	NA
PZE-101038503	1	157	40	0.412244703274269	-0.464393734913737	-0.1852658699292	-0.118160721130285	0.702142169467499	0.548494092687788	NA
PZE-101038492	1	158	40.5	0.376725639951121	-0.505830320709761	-0.18543749214062	0.718744675718014	0.548650581639926	-0.131467029087739	NA
PZE-101037142	1	159	40.6	0.369695475933586	-0.514594639668381	-0.185471991079731	0.72231397943821	0.548682028130832	-0.134384896110691	NA
PZE-101039024	1	160	40.7	0.363138319421397	-0.523500569618991	-0.185504336707096	0.722333975761618	0.548711509758134	-0.137390139976668	NA
PZE-101036799	1	161	40.8	0.356626617067593	-0.532542764468431	-0.185536624293832	0.72235393446744	0.548740935487332	-0.140486163541991	NA
PZE-101039198	1	162	40.9	0.352314390944085	-0.532563737645043	-0.185554583840999	0.722366969713137	0.54876050556312	-0.143664694021676	NA
PZE-101037211	1	163	41.1	0.343689106055076	0.548799855231124	-0.532605898750654	-0.185590737511092	0.722393179306414	-0.150304352190955	NA
PZE-101038176	1	164	41.2	0.361479440687746	0.54871899184928	-0.532522989369839	-0.164902051430143	0.722339318208192	-0.153664919299376	NA
PZE-101037244	1	165	41.3	0.356827325787269	0.548740026252504	-0.532545642750148	-0.165155983445027	0.722353328949468	-0.157226980173862	NA
PZE-101039207	1	166	41.5	0.350798386476312	0.548767401724614	-0.555107823977958	-0.158479462399746	-0.164633851952641	0.722371563135225	NA
PZE-101039199	1	167	41.9	0.3317416147594	0.548854832230216	-0.604876232247927	-0.151836078198618	-0.180704449084255	0.722429796667974	NA
PZE-101040838	1	168	42	0.312196498705602	0.548946027962955	-0.618269217838471	-0.162878446731864	-0.185058190664176	0.722490534870995	NA
PZE-101042009	1	169	42.4	0.234876090062419	0.549325438405921	-0.674822192725038	-0.222309356910599	-0.203559672074037	0.722743195089677	NA
PZE-101039655	1	170	42.5	0.216632434174478	0.549420400538417	-0.689583757746638	-0.241344385970218	-0.208454371570609	0.722806424301726	NA
PZE-101039642	1	171	42.6	0.214944019384862	0.549429317970575	-0.704480679348947	-0.241350921781627	-0.208464999767981	0.722812361669261	NA
PZE-101039351	1	172	42.8	0.288443169966427	0.549059165623923	-0.734515531828355	-0.152041589026458	-0.208044164112114	0.722565882333297	NA
PZE-101039466	1	173	42.9	0.288194862093844	0.549060362698202	-0.736896460097825	-0.152039731640281	-0.208045524568087	0.72256667956032	NA
PZE-101039469	1	174	43	0.287930459992382	0.549061637706605	-0.739415145080898	-0.152040302827199	-0.208048962938705	0.722567528687562	NA
PZE-101042041	1	175	43.1	0.277027292861361	0.549114531169012	-0.742102903121256	-0.147056092895933	-0.229668907419496	0.722602752688081	NA
PZE-101043604	1	176	43.2	0.260147945343324	0.549197694110628	-0.744944224558257	-0.146872184601834	-0.254852650148303	0.722658132353545	NA
PZE-101042048	1	177	43.3	0.237767131470703	0.549310611499703	-0.74793616906286	-0.151660756679645	-0.283838800969639	0.722733321802469	NA
PZE-101041837	1	178	43.4	0.211304314741844	0.54944861956739	-0.751072649078313	-0.161425859347613	-0.316757122157624	0.722822513352967	NA
PZE-101041854	1	179	43.5	0.19606717441804	0.549530652281836	-0.754301538818514	-0.161512850919653	-0.353509375046031	0.722874432097573	NA
PZE-101040783	1	180	43.6	0.181946746669537	0.54960860524483	-0.757650749019176	-0.16159457768011	-0.394003141274582	0.722923633075125	NA
PZE-101043600	1	181	43.8	0.186866443728922	0.549580448271525	-0.764594500003317	-0.161565952829589	-0.393979149809778	0.671886193262622	NA
PZE-101043189	1	182	43.9	0.18942389229066	-0.768233215921874	0.549565923454073	-0.161551173893102	-0.393962407653922	0.649064126557753	NA
PZE-101043682	1	183	44	0.197654758358353	-0.768208155343499	0.549521236333033	-0.161503945297082	-0.393909035312881	0.59261964047421	NA
PZE-101043507	1	184	44.1	0.19725012086178	-0.768209767161558	0.549523823348898	-0.161506251255773	-0.393911641411144	0.595128481476671	NA
PZE-101042156	1	185	44.2	0.196845927420233	-0.76821100810897	0.549526409456603	-0.16150855628748	-0.393914246444045	0.59765859216959	NA
PZE-101043670	1	186	44.3	0.206442381075039	-0.76817817497449	0.549474575350882	-0.161454252616515	-0.393852870310096	0.543222247222015	NA
PZE-101042424	1	187	44.4	0.217331569525633	-0.768141939710244	0.549416715353723	-0.161393649367161	-0.393784362526794	0.49241914810785	NA
PZE-101043512	1	188	44.5	0.229376078072741	-0.768102854469584	0.549353808859129	-0.161327776157918	-0.393709883763981	0.445636737450847	NA
PZE-101045249	1	189	44.6	0.229754781951314	-0.732443442544706	0.549355359926009	-0.161323463771726	-0.393707562889553	0.456178228158663	NA
PZE-101045203	1	190	44.9	0.233059335591524	-0.632781393839363	0.549348833011434	-0.161298821131287	-0.393687363127811	0.491211037950105	NA
PZE-101045021	1	191	45	0.234581073888599	-0.603730631989518	0.549344514094344	-0.161288363382115	-0.393678092248801	0.503979176683077	NA
PZE-101045197	1	192	45.1	0.224607759085826	-0.603774655503978	0.587030946472713	-0.161340155450088	-0.393739213356754	0.517320405858508	NA
PZE-101046755	1	193	45.2	0.214960562742328	-0.603817793817321	0.62934891691011	-0.393799181151593	-0.161390935524379	0.531140479352007	NA
PZE-101046735	1	194	45.3	0.208796182316044	-0.603844710622099	0.675368893112044	-0.39383796247504	-0.161422980837365	0.531175569038892	NA
PZE-101049120	1	195	45.4	0.208797583975758	-0.603844703561297	0.675373633885449	-0.393837953614263	-0.161420713020177	0.531176961130716	NA
PZE-101044748	1	196	45.5	0.208798985528153	-0.603844696501031	0.675378374741422	-0.393837944754185	-0.16141844534877	0.531178353238869	NA
PZE-101045606	1	197	45.6	0.22954817226908	-0.603745843891667	0.675299494860686	-0.393708828936887	-0.142342826183938	0.531067585501888	NA
PZE-101048164	1	198	45.7	0.244627767060904	-0.6036758067471	0.675244992647164	-0.393617360201153	-0.130365482272698	0.530989517293982	NA
PZE-101048115	1	199	45.8	0.252137959929262	-0.60364143860055	0.675220666463879	-0.393572478451543	-0.124903240896162	0.530951922300055	NA
PZE-101048857	1	200	45.9	0.250574766961581	-0.60364856518188	0.675226695924531	-0.393581785048657	-0.126014469075861	0.530960008459577	NA
