mk.names	chr	pos.ind	pos.cM	log10pval	W117	UH250	Mo17	B73	EC169	F353
PZE-101002282	1	19	3.4	0.342466233673496	0.690556029283025	0.791574051282182	-0.0354215759924131	-0.923290539070691	0.946670019525656	NA
PZE-101002081	1	20	3.6	0.343810561675553	0.690563741231309	0.778633128526898	-0.0354177247420203	-0.933376616701008	0.927172460337821	NA
PZE-101001587	1	21	4.2	0.363986804410678	0.544063179168836	0.897951111269557	-0.0353708697119127	-0.964921383894682	0.869423417194638	NA
PZE-101001380	1	22	4.3	0.368885567224869	0.522422510650552	0.918246093946443	-0.0353596447306758	-0.970276436324633	0.860122922999188	NA
PZE-101003133	1	23	4.5	0.368256569343794	0.524946390226159	0.958905380744045	-0.980990637269136	0.84199258761493	-0.0353609271477671	NA
PZE-101003135	1	24	4.7	0.367472404889656	0.528133866087892	0.958909134440639	-0.980991892688766	0.841990606893922	-0.0353625631608877	NA
PZE-101003026	1	25	4.9	0.367700718192734	0.531997755948228	0.958912369356817	-0.980989939609415	0.824903740200413	-0.0353618969350362	NA
PZE-101003031	1	26	5.6	0.368311792849129	0.550976593879423	0.933816729074177	-0.980983146171919	0.771241710290757	-0.0353599931799555	NA
PZA00393.1	1	27	5.7	0.368279723013874	0.554369195569348	0.930265476066802	-0.980982203808591	0.764755284393189	-0.0353599925716862	NA
PZE-101003115	1	28	5.9	0.366876062051917	0.56164566622743	0.923252948968884	-0.980980636985717	0.764758484768164	-0.0353630378145274	NA
PZE-101002367	1	29	6	0.366144816541579	0.565518162346731	0.919803643440144	-0.980979860706441	0.764760170443931	-0.035364628773232	NA
PZE-101005818	1	30	7.3	0.355786898216779	0.62720361454279	0.880887370238866	-0.0353873581390497	-0.980969986398515	0.764784640341992	NA
PZE-101006745	1	31	9.2	0.428274850982643	0.626907524031268	-0.799394588561448	-0.0256864575915607	-0.942695391886938	0.816792125483687	NA
PZA01022.1	1	32	9.6	0.442042792223472	0.626852371179361	-0.762423813519741	-0.024597724350284	-0.903591049041787	0.829440949404592	NA
PZE-101009312	1	33	10.6	0.472701526651713	0.626731550159654	-0.0230130971340563	0.862392169438931	-0.674964164798796	-0.805697191682723	NA
PZE-101007769	1	34	10.9	0.480717426597416	0.62670043917224	-0.0228220152072518	0.872440307603423	-0.650445213913332	-0.776748526696926	NA
PZE-101009670	1	35	11	0.494564408081337	0.630127554001252	-0.0217115020355848	0.867933242083493	-0.642427291299704	-0.767150654280979	NA
PZE-101009215	1	36	11.2	0.52123701261637	0.637323409084265	-0.0197758413576055	0.85907997479471	-0.62669934998778	-0.74809661262951	NA
PZE-101010821	1	37	11.8	0.58916708684407	0.661641632540003	-0.0159068559997531	-0.582095159258496	0.834540812731026	-0.692355616299694	NA
PZE-101009528	1	38	12.3	0.626851177233251	0.68491998828548	-0.0144437302914037	-0.548008416734814	0.817407731541801	-0.647968237758753	NA
PZE-101009163	1	39	12.5	0.628928157350131	0.694960130674921	-0.0142299276202709	-0.561507588782756	0.817403071526211	-0.630862446376785	NA
PZE-101010560	1	40	13	0.640774518038164	0.721530014908202	-0.0142185841903269	-0.534790669831281	0.817405628385571	-0.589751836399448	NA
PZE-101010917	1	41	13.5	0.695566733549285	0.749715330957657	-0.55102749152284	-0.0141623338150874	-0.383891383584174	-0.913300489731169	NA
PZE-101012517	1	42	13.6	0.699520705441932	-0.543632627437468	0.755530240321982	-0.0141583207230646	-0.378312609015416	-0.91329095090386	NA
PZE-101014135	1	43	13.7	0.696676004365669	-0.555763718769097	0.775069891912141	-0.0141612073572438	-0.372866152949073	-0.913287641217612	NA
PZE-101014266	1	44	13.8	0.694035232738055	-0.568218833461695	0.7952466625667	-0.0141638898184092	-0.367517791419621	-0.913284147094159	NA
PZE-101011048	1	45	14	0.689474136591539	-0.594073390782846	0.83711983490123	-0.0141685292193479	-0.357118337243884	-0.913276503953219	NA
PZE-101013818	1	46	14.9	0.692837961352599	-0.723720559420882	0.833451001558311	-0.0141646448937438	-0.315257079202007	-0.860954809536488	NA
PZE-101014003	1	47	15.3	0.697168216502019	-0.786243759648537	0.832713044366433	-0.0141600404544155	-0.299294013498851	-0.838066145056181	NA
PZE-101011906	1	48	15.7	0.713099393809318	-0.750752576552245	0.832522672376702	-0.0141437120017007	-0.284860351353478	-0.815482350545631	NA
PZE-101015469	1	49	16.2	0.713673174923893	-0.707514345442356	0.833097535243654	-0.01414287663895	-0.296425158316464	-0.787847271032731	NA
PZE-101013772	1	50	16.4	0.713253007620986	-0.69063637413334	0.833559770938615	-0.0141431980039872	-0.302693935715154	-0.776993735145232	NA
PZE-101013713	1	51	16.9	0.710832648736861	-0.649675296341927	0.835250073593919	-0.0141453848945006	-0.322610208369415	-0.750420867756489	NA
PZE-101015471	1	52	17.3	0.94168358683936	-0.615615348199044	0.271635169552066	-0.309014709151326	-0.0120478517778432	-0.788958495696417	NA
PZE-101017581	1	53	18.7	1.11480672041987	-0.513252413803098	0.28773571618121	-0.942428182942091	-0.270171077277469	-0.0073934942772037	NA
PZE-101017779	1	54	19	1.15137885239904	-0.494981865886771	0.292977368965786	-0.931959789500215	-0.262984304301525	-0.00671912822412921	NA
PZB01915.1	1	55	19.1	1.15874606386155	-0.501751322636513	0.294890758849017	-0.928472321505349	-0.260698450676846	-0.00651660620499611	NA
PZE-101017463	1	56	19.5	1.18657654759184	-0.529736054814475	0.303270404110398	-0.914537137052517	-0.251994389496567	-0.00579509330885724	NA
PZE-101017580	1	57	19.6	1.19310717454964	-0.536952359510366	0.305546077964186	-0.911060249048317	-0.249927002910586	-0.0056351242908961	NA
PZE-101018214	1	58	19.7	1.19946067255874	-0.5442536914666	0.307893517934583	-0.907587417690168	-0.247902524015016	-0.00548266999215682	NA
PZE-101017487	1	59	19.9	1.21516553885887	-0.55909133217238	0.307816173127925	-0.900653177740297	-0.243965253930359	-0.00519761466073931	NA
PZE-101018516	1	60	20.1	1.23026505278287	-0.57424758570647	0.307741762761394	-0.893742286955493	-0.240195379822532	-0.00493920882746998	NA
PZE-101018023	1	61	20.3	1.24472757463834	-0.589706132628137	0.307670410293157	-0.00470535248462294	-0.886859811101816	-0.236590176516682	NA
PZE-101018404	1	62	20.6	1.26516429209557	-0.613421273288999	0.307569356577841	-0.231484692758789	-0.00439642852590623	-0.87660028269915	NA
PZE-101018668	1	63	20.8	1.27791358465959	-0.629554253797435	0.307506111466526	-0.22827801433746	-0.00421587179031249	-0.869810510007318	NA
PZE-101018057	1	64	20.9	1.28401724626241	-0.63770974974709	0.307475757479472	-0.226732537124725	-0.00413262163668153	-0.866432388422903	NA
PZE-101017262	1	65	21	1.2849937248779	-0.645936236891711	0.307468699967414	-0.225246568132685	-0.00411982511974879	-0.863072520311307	NA
PZE-101018616	1	66	21.1	1.28580661422501	-0.654214869390734	0.307465133406896	-0.223797991972008	-0.00410951912298486	-0.859725446140085	NA
PZE-101018411	1	67	21.2	1.28645752834684	-0.662542730403852	0.30746230259158	-0.222386355436302	-0.0041016909900118	-0.856391720313784	NA
PZE-101017187	1	68	21.3	1.28590517983636	-0.654361824350281	0.307464934686836	-0.224616414877705	-0.00409669056405132	-0.859269751306364	NA
PZE-101018868	1	69	21.4	1.28457016368343	-0.664084253317421	0.308747639299022	-0.222765871098252	-0.00410661155934655	-0.855345242341909	NA
PZE-101019597	1	70	21.5	1.28736453488434	-0.65727924024637	0.308303092496817	-0.220933305644171	-0.00412148614352395	-0.851435911787244	NA
PZE-101019781	1	71	21.6	1.28968868395366	-0.650507385714461	0.307867424770441	-0.219138417938347	-0.00414294801649749	-0.847548717378302	NA
PZE-101018356	1	72	21.7	1.2915442474108	-0.643770345597655	0.307440585788268	-0.21738088864026	-0.00417106003427189	-0.843684567701466	NA
PZE-101019727	1	73	21.8	1.28677109327355	-0.666647999607945	0.307463653404776	-0.217401294961373	-0.00417273427944088	-0.843691100632619	NA
PZE-101019853	1	74	21.9	1.28817518570156	-0.659705230688944	0.307458685676513	-0.217395066241214	-0.00417224575519531	-0.843688676977644	NA
PZE-101018206	1	75	22.5	1.29720217797702	-0.618897408438086	0.307426173732902	-0.217355123817882	-0.00416910690742613	-0.843673269605077	NA
PZE-101018567	1	76	22.9	1.23203408455173	-0.700386424484441	0.385611542664225	-0.217626648545146	-0.00419198773947783	-0.843669172036824	NA
PZE-101019726	1	77	23	1.30798965948426	-0.701611532824155	0.383997413967258	-0.192443900917643	-0.00405070023865358	-0.611089910764874	NA
PZE-101021986	1	78	23.1	1.34775395993489	-0.703010136347208	0.383241531081759	-0.169785875186833	-0.0039334210535626	-0.610936843955196	NA
PZE-101020456	1	79	23.6	1.54861152036589	-0.711132338574404	0.39100693182687	-0.0883709352083353	-0.00349982179559543	-0.610173403413996	NA
PZE-101018818	1	80	23.7	1.57937748130346	-0.71300371533992	0.390874743584459	-0.0774873211634998	-0.00355619943125937	-0.610052793909672	NA
PZE-101019538	1	81	24	1.49057755610849	-0.719488687791527	0.3912595938849	-0.104125853073679	-0.00364137304621124	-0.610342332874421	NA
PZE-101022341	1	82	24.3	1.47418960977166	-0.726392521067464	0.391331916206159	-0.104181160876254	-0.00382317700964719	-0.610395452919196	NA
PZE-101019557	1	83	24.4	1.46642728826908	-0.728824681412205	0.39136605757014	-0.104206914889794	-0.00391438689477859	-0.610420727814559	NA
PZE-101021926	1	84	25.4	1.39457319470495	0.391683741979992	-0.67370057127901	-0.0861366582782411	-0.00599934562755241	-0.614859683139472	NA
PZE-101021455	1	85	25.7	1.35721132051162	0.391849122876504	-0.657930549202172	-0.0817943386460174	-0.00725018027705912	-0.602142801016199	NA
PZE-101024131	1	86	25.9	1.40619945091638	0.391647239997931	-0.0789350119600277	-0.00641405859864242	-0.601976120873745	-0.647430454289612	NA
PZE-101024424	1	87	26.4	1.51771811053387	0.391195045030106	-0.622113241146147	-0.0726357310661686	-0.00489478242100921	-0.601599569336526	NA
PZE-101020931	1	88	26.9	1.61013948711942	0.390830209467423	-0.598306874317812	-0.0674522828074468	-0.00396144901017791	-0.601289927359396	NA
PZE-101021308	1	89	27.6	1.57267186354222	-0.568293072975764	0.391037972321457	-0.0675454438798323	-0.00465338710040667	-0.581371896162866	NA
PZE-101025101	1	90	27.7	1.50919413936281	-0.580361935191223	0.477716932180101	-0.0691637231519639	-0.00488982720450128	-0.579431338838248	NA
PZE-101024556	1	91	28.2	1.36551443027908	0.478350304706715	-0.64325656853327	-0.00664500433042176	-0.0790869956680756	-0.57196971986887	NA
PZE-101026314	1	92	28.6	1.26233149405811	0.462740429680819	-0.696909582931188	-0.0902737899403856	-0.00821303752082531	-0.572340478151374	NA
PZE-101026882	1	93	29.1	1.11467496011146	0.4476547535114	-0.767270590608116	-0.0112862716850474	-0.109534225360807	-0.572880091587867	NA
PZE-101024519	1	94	29.4	1.02000443725001	-0.810683098931596	0.441007840172177	-0.0139523254112107	-0.12444037905823	-0.573232646469243	NA
PZE-101027798	1	95	29.5	1.00019439487014	-0.810720673667448	0.439131334245129	-0.0150010255257753	-0.124513689067211	-0.573307229820076	NA
PZE-101026621	1	96	29.6	0.980133852911396	0.437447783015226	-0.810758838932594	-0.0161455047347769	-0.124588227144416	-0.573383037053546	NA
PZE-101026386	1	97	29.7	0.953208141059755	0.43757002779561	-0.81080979154349	-0.0177703811798874	-0.124688672224982	-0.573485248516894	NA
PZE-101027475	1	98	29.8	0.925710667936811	0.437695556371282	-0.810862067164386	-0.0196155630799863	-0.124791859193731	-0.573590200148402	NA
PZE-101024452	1	99	30	0.975431270534499	-0.810773234489804	0.444270654618493	-0.124606858083397	-0.0162553266781713	-0.573400849667388	NA
PZE-101027158	1	100	30.4	0.909421323050408	0.442660525064607	-0.810536952200954	-0.116467580779935	-0.0219795659267878	-0.573652655302891	NA
PZE-101027351	1	101	30.6	0.874331799161727	0.44191953053565	-0.810423505263325	-0.11318466834426	-0.0257052561257887	-0.573787944605969	NA
PZE-101027807	1	102	30.9	0.819759738304481	0.440885348662108	-0.810258227397488	-0.10919895871066	-0.0326711447228257	-0.5740005296071	NA
PZB00718.5	1	103	31.1	0.782470462038383	0.440245753570087	-0.810150718351397	-0.107142085096709	-0.0384134376021199	-0.574147448297295	NA
PZE-101029689	1	104	31.3	0.74477676722501	0.439644578495761	-0.810044842942202	-0.105544177785125	-0.0451939102095421	-0.574297456072932	NA
PZE-101029759	1	105	31.4	0.725865983729289	0.439357983265654	-0.809992375542677	-0.104911545158732	-0.0490192749918384	-0.574373320267521	NA
PZE-101026218	1	106	31.5	0.706959208779569	0.439080488749221	-0.809940144312448	-0.104386693619914	-0.0531600890539835	-0.574449596384961	NA
PZE-101028121	1	107	31.6	0.678851851266651	0.438856957953625	-0.809906451901299	-0.108121691428159	-0.0576602319789498	-0.574561978892984	NA
PZE-101029820	1	108	31.8	0.744746658202427	0.438491914835729	-0.809597815900376	-0.115853111898163	-0.0415263646006644	-0.57429204054478	NA
PZE-101028242	1	109	31.9	0.778014756636277	0.438310181401419	-0.809443726728312	-0.120092476583299	-0.0353023265990922	-0.574157716502978	NA
PZE-101026095	1	110	32	0.823932152252531	0.438070542631052	-0.809265910161722	-0.118157605876724	-0.0300638961351476	-0.573974944709102	NA
PZE-101029587	1	111	32.1	1.20968422724348	0.253062273295202	-0.174519750428577	-0.120977407131704	-0.0305990222665787	-0.554198008697504	NA
PZE-101029707	1	112	32.2	1.1941369879494	0.253119575289802	-0.174554191833689	-0.125475403181624	-0.0318719502610453	-0.536320813373909	NA
PZE-101030263	1	113	32.3	1.17827222472241	0.253178477956015	-0.174590088827008	-0.130221257105116	-0.0332510462310465	-0.518857831685433	NA
PZE-101029748	1	114	32.4	1.16211922173328	0.253238862875447	-0.174627334236599	-0.135222155951204	-0.0347434230708327	-0.501829766537565	NA
PZE-101030925	1	115	32.7	1.06222652318635	0.267375576889236	-0.204653152155439	-0.152018514463874	-0.0400726671670822	-0.453741784891266	NA
PZE-101028351	1	116	33.1	0.932335058728894	0.287804383040176	-0.2510247388079	-0.178348949008306	-0.0492821680537114	-0.396519704606875	NA
PZE-101028104	1	117	33.4	0.858196195557152	0.304236767409976	-0.2907261777299	-0.178674288479994	-0.0580427458845487	-0.373761844415048	NA
PZE-101031146	1	118	33.7	0.946843486855034	-0.215862642537298	0.229728021802671	-0.182645304968694	-0.0682733046504936	-0.351871442119219	NA
PZE-101031377	1	119	33.9	1.00538899852618	0.195142463811664	-0.175196989585801	-0.187210413949229	-0.0762458523014145	-0.338241476317725	NA
PZE-101032517	1	120	34	0.990565000243134	0.1952072168207	-0.175257942430506	-0.190276871190286	-0.0807351824987105	-0.33193057558624	NA
PZE-101032704	1	121	34.1	0.975396738838679	0.195273681696939	-0.175320550002482	-0.193746465085405	-0.0854930258263999	-0.325819545326016	NA
PZE-101030251	1	122	34.3	0.944226175515892	0.195410943775334	-0.17544995378415	-0.201901476977268	-0.0958457021028151	-0.314198106545148	NA
PZE-101029123	1	123	34.4	0.929950052144802	0.1954740962259	-0.175509364806726	-0.199650881859846	-0.101449088400959	-0.318103105589655	NA
PZE-101030692	1	124	34.5	0.933973821399343	0.195455943094022	-0.175490229418297	-0.199633546473889	-0.101435996040614	-0.312030600137393	NA
PZE-101028930	1	125	34.7	0.912744968454924	-0.175581603009132	0.221802590036615	-0.199730055441176	-0.101509363131449	-0.300685284524488	NA
PZE-101030220	1	126	35	0.887811491309044	-0.175689490969949	0.213514512655983	-0.243609319753683	-0.1015963720371	-0.285258732719315	NA
PZE-101029737	1	127	35.1	0.890848224496245	-0.175676317195433	0.210801084105615	-0.243596966885368	-0.10158595579825	-0.285068402181885	NA
PZE-101031077	1	128	35.2	0.892802814158739	-0.175667842900365	0.208142579386444	-0.243589746940717	-0.10157925545844	-0.286319162270263	NA
PZE-101030022	1	129	35.4	0.898567786314471	-0.17564287105658	0.20296461388164	-0.243566542996327	-0.101559511684555	-0.286291532079967	NA
PZE-101032015	1	130	35.7	0.907147717686446	0.195557713486676	-0.175604755410648	-0.243521208562448	-0.101530178161329	-0.286250089625633	NA
PZE-101030211	1	131	35.8	0.911687283610713	0.195537186463965	-0.172262153995587	-0.243498195333008	-0.101514682403073	-0.286228194959982	NA
PZE-101031636	1	132	35.9	0.927450084477979	0.195466661430142	-0.168975054277939	-0.231532882290188	-0.101461004955339	-0.286152339705961	NA
PZA00358.12	1	133	36	0.935823522327094	0.19542918585942	-0.16582208518925	-0.227548504135627	-0.101432570653775	-0.286112149780822	NA
PZE-101031655	1	134	36.1	0.940249585067502	0.195409292068607	-0.162786994830734	-0.227528024344242	-0.101417562035734	-0.286090934601241	NA
PZE-101033801	1	135	36.3	0.948989903819066	0.195370056485954	-0.157015959003351	-0.227487443437812	-0.101372591684599	-0.2860384955371	NA
PZE-101034101	1	136	36.5	0.957490162471203	0.195332432209709	-0.15163547489383	-0.227448042395709	-0.101328496706848	-0.285987280053107	NA
PZE-101030616	1	137	36.6	0.961640400880765	0.195314086898125	-0.149088209093097	-0.227428827517025	-0.101306809160913	-0.285962176079316	NA
PZE-101033184	1	138	36.7	1.18614208793849	0.19434308094467	-0.145773655363475	-0.226417760918227	-0.0504747425119536	-0.24430281365231	NA
PZE-101032956	1	139	37	1.19840474304742	0.194291114144177	-0.138972810591974	-0.22636328422033	-0.0504392261880547	-0.244239484650399	NA
PZE-101032974	1	140	37.1	1.20231418431895	0.194274567432449	-0.136881647777661	-0.226345932701234	-0.0504277897704241	-0.244221978069873	NA
PZE-101033613	1	141	37.2	1.20613054865698	0.194258424262821	-0.134875555802243	-0.226329001308006	-0.0504165625660528	-0.24420489852451	NA
PZE-101033119	1	142	37.3	1.20985090587682	0.194242696279422	-0.13295280789774	-0.226312502178171	-0.0504055505185877	-0.244188258052471	NA
PZE-101035119	1	143	37.4	1.21347234563459	0.194227395039308	-0.131111660767454	-0.226296447358677	-0.0503947595254419	-0.244172254818578	NA
PZE-101033489	1	144	37.7	1.22372003412342	0.194184142127613	-0.126060223249893	-0.226251042965424	-0.0503637588560974	-0.244127048744777	NA
PZE-101032230	1	145	37.8	1.50550820604197	0.193018124644415	-0.0455002934555993	-0.223926154769818	-0.0497657659516786	-0.244800796367632	NA
PZE-101036310	1	146	37.9	1.84490300993447	-0.0149451956888522	0.191661315929535	-0.221572935342469	-0.0490736117397387	-0.243083076784739	NA
PZE-101036345	1	147	38	1.84612179408775	-0.0149424890647059	0.19165651925279	-0.220798016623077	-0.0490706289621641	-0.24280204215383	NA
PZD00096.1	1	148	38.3	1.84845832787837	-0.0149404230521716	0.191647324895459	-0.219522985090379	-0.0490643205788756	-0.241976871770189	NA
PZE-101033622	1	149	38.5	1.8489718112376	-0.0149399688788228	0.191645304556856	-0.219563354760858	-0.049062202707855	-0.241441452748266	NA
PZE-101036609	1	150	38.6	1.86766127558852	-0.0149234688568984	0.191571827889774	-0.219777282996292	-0.045065943510614	-0.24775693651731	NA
PZE-101034427	1	151	38.7	1.88198041751647	-0.0149108516558716	0.191515609138382	-0.2201890839988	-0.0417547228785107	-0.256044057948859	NA
PZE-101036305	1	152	38.8	1.89168168324865	-0.0149023154374461	0.191477557876729	-0.220799810702205	-0.0390644014795851	-0.266400308803649	NA
PZE-101033968	1	153	39	1.89717888172127	0.19145600942435	-0.014888500291155	-0.222617021204908	-0.0353129338049079	-0.293502592267272	NA
PZE-101036181	1	154	39.2	1.8947062712033	0.191465700625625	-0.0148839109214367	-0.22262733853153	-0.0349655202385904	-0.300581723540671	NA
PZE-101036318	1	155	39.3	1.89264354062549	-0.0149014796961916	0.19147378680752	-0.22263587391308	-0.0348201805554494	-0.304442874747928	NA
PZE-101037191	1	156	39.6	1.85819905873947	-0.0162782179053209	-0.222777105814253	-0.0345372813300844	-0.31743800063958	0.191609013934091	NA
PZE-101038503	1	157	40	1.80220790379728	-0.0187222953710016	-0.223007431127349	-0.0344293468738411	-0.337827006957788	0.191829659423261	NA
PZE-101038492	1	158	40.5	1.7186818098612	-0.0229845115509655	-0.223352958785645	-0.368064778031032	0.19216081558152	-0.0347292080098704	NA
PZE-101037142	1	159	40.6	1.70051129081266	-0.0240271750888302	-0.223428455702418	-0.374706686090153	0.19223318923858	-0.0348476270849174	NA
PZE-101039024	1	160	40.7	1.68581491967291	-0.0251356925796016	-0.223489630767781	-0.374770419541185	0.192291815450893	-0.0349793763400599	NA
PZE-101036799	1	161	40.8	1.67073937930745	-0.0263181588450875	-0.223552468109967	-0.374835863695727	0.192352039291603	-0.0351308226291217	NA
PZE-101039198	1	162	40.9	1.66948102070102	-0.0263199705967349	-0.223553612244474	-0.374841274699919	0.192357070122184	-0.0352788129026202	NA
PZE-101037211	1	163	41.1	1.6664888253612	0.19236903516099	-0.0263242344414011	-0.223557883721979	-0.374854143671601	-0.0356332627560836	NA
PZE-101038176	1	164	41.2	1.69509660186732	0.19225477986062	-0.0262858251246888	-0.198445314597834	-0.374731244964358	-0.0357897856557822	NA
PZE-101037244	1	165	41.3	1.69322394353395	0.192262249490634	-0.0262883843686334	-0.198435563378193	-0.374739280554616	-0.0360161383576919	NA
PZE-101039207	1	166	41.5	1.67328905688912	0.192341847722705	-0.0274879185371515	-0.200236010997835	-0.0365553775747181	-0.374824902125554	NA
PZE-101039199	1	167	41.9	1.61174238104937	0.192588572810089	-0.0312167043402686	-0.211171552935595	-0.0379155834100624	-0.375090208266407	NA
PZE-101040838	1	168	42	1.58916555972323	0.192679459356169	-0.032475228283348	-0.218054840954932	-0.0383205649055178	-0.375187905639675	NA
PZE-101042009	1	169	42.4	1.48243525492801	0.193112076927823	-0.0390800855742513	-0.256850943051559	-0.0401887845730319	-0.375652692822986	NA
PZE-101039655	1	170	42.5	1.4525009248415	0.193234338582036	-0.0411764962257758	-0.269526568839778	-0.0407180451206058	-0.375783971221005	NA
PZE-101039642	1	171	42.6	1.43691508499798	0.193298165912595	-0.0434439531231522	-0.269592629136746	-0.0407468207807932	-0.375852492736084	NA
PZE-101039351	1	172	42.8	1.46296768828572	0.193191540620174	-0.0484975444077084	-0.211790887688199	-0.0406988371499703	-0.37573802066669	NA
PZE-101039466	1	173	42.9	1.44528239057264	0.193263885385529	-0.051564026534698	-0.211863253255637	-0.0407313907381646	-0.375815692149452	NA
PZE-101039469	1	174	43	1.42714347803026	0.193338243198146	-0.0549282123112654	-0.211943862534571	-0.0407652163572814	-0.375895512916159	NA
PZE-101042041	1	175	43.1	1.32919810550894	0.193742654518142	-0.0588000478621654	-0.26311364273759	-0.044997819449189	-0.376329423814361	NA
PZE-101043604	1	176	43.2	1.22683591670814	0.194171004017179	-0.0630478231021737	-0.33220795168716	-0.050443458792405	-0.376788628691168	NA
PZE-101042048	1	177	43.3	1.1248697034766	0.194604274282728	-0.0676890884738315	-0.421489116750267	-0.0573472455199412	-0.377252701675017	NA
PZE-101041837	1	178	43.4	1.02799874637727	0.195022870337342	-0.0727399270086781	-0.530311985418546	-0.0659866878078236	-0.377705131006289	NA
PZE-101041854	1	179	43.5	0.970508536901965	0.195274940791279	-0.0781268324307599	-0.530555810671955	-0.0765753712468717	-0.377979165963412	NA
PZE-101040783	1	180	43.6	0.91205393458193	0.195534355773424	-0.0839855640574077	-0.530795024129318	-0.0895362589458788	-0.3782609109099	NA
PZE-101043600	1	181	43.8	0.832541246281219	0.19589303691808	-0.0970974177194568	-0.531125385698723	-0.0897958598116283	-0.479743159476345	NA
PZE-101043189	1	182	43.9	0.795992830082385	-0.104449014703895	0.196060340672148	-0.531279364985591	-0.0899157170204577	-0.538679944015715	NA
PZE-101043682	1	183	44	0.781255676445601	-0.104502326131322	0.19612815315501	-0.531341824186735	-0.0899643985316675	-0.595420777700052	NA
PZE-101043507	1	184	44.1	0.782600808945141	-0.104498269916844	0.196121859927552	-0.531336113087712	-0.0899599464544459	-0.589739512434567	NA
PZE-101042156	1	185	44.2	0.78396605129401	-0.10449339321927	0.196115476278571	-0.531330318709953	-0.0899554296147318	-0.58409498221836	NA
PZE-101043670	1	186	44.3	0.769839788457275	-0.104543698946616	0.19618077369094	-0.531390376940776	-0.0900022538764116	-0.648893709219073	NA
PZE-101042424	1	187	44.4	0.758193528670295	-0.104585289096955	0.196234807081438	-0.531440066345148	-0.0900410069657336	-0.717527840681308	NA
PZE-101043512	1	188	44.5	0.749186803951079	-0.104617498157313	0.196276720994869	-0.531478605419775	-0.0900710717001823	-0.789028587301708	NA
PZE-101045249	1	189	44.6	0.755878310895253	-0.102849233278114	0.196249999507107	-0.531452007136832	-0.090048727270646	-0.76578405799263	NA
PZE-101045203	1	190	44.9	0.75479287111077	-0.107378040578745	0.196268335090134	-0.531462780237603	-0.0900523486592428	-0.697960699516067	NA
PZE-101045021	1	191	45	0.747183557680794	-0.112504013583955	0.196308204314266	-0.531497407952535	-0.0900777700094634	-0.676250292433071	NA
PZE-101045197	1	192	45.1	0.700965283210796	-0.112678787235302	0.24744244165532	-0.531698934254762	-0.090233512156262	-0.655224457134018	NA
PZE-101046755	1	193	45.2	0.657453838038749	-0.112845851010332	0.312924901506528	-0.0903823842290426	-0.531891435385362	-0.634815805317924	NA
PZE-101046735	1	194	45.3	0.615078217555827	-0.113011141409901	0.393355138331887	-0.0905296934664064	-0.532081720655838	-0.634969156506368	NA
