mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	F252	D09	F618	D06
PZE-101018057	1	54	20.9	0.0340664719024491	NA	NA	-0.422018966225373	-0.63314495258599	0.970094127899261	-0.878239107860385
PZE-101017262	1	55	21	0.032635684661721	NA	NA	-0.427952755492073	-0.637229262641245	0.970095066161632	-0.877168971965034
PZE-101018411	1	56	21.2	0.0728024110630312	NA	NA	-0.439409604055606	-0.645506043429237	-0.945539946023331	-0.945539946023331
PZE-101017187	1	57	21.3	0.103608324811011	NA	NA	-0.603230626155091	-0.648504849579483	-0.603230626155091	-0.603230626155091
PZE-101019597	1	58	21.5	0.193258017979871	NA	NA	NA	-0.640828741758713	NA	NA
PZE-101019781	1	59	21.6	0.196070742770595	NA	NA	NA	-0.636691800937918	NA	NA
PZE-101018400	1	60	21.7	0.198875380376874	NA	NA	NA	-0.632593346279415	NA	NA
PZE-101019727	1	61	21.8	0.19887566040198	NA	NA	NA	-0.632592938394975	NA	NA
PZE-101019853	1	62	21.9	0.198875940433711	NA	NA	NA	-0.632592530501147	NA	NA
PZE-101018206	1	63	22.5	0.32893847026386	NA	NA	-0.46887980713663	-0.46887980713663	-0.46887980713663	-0.46887980713663
PZE-101018567	1	64	22.9	0.330469059667517	NA	NA	-0.467230236752365	-0.467230236752365	-0.467230236752365	-0.467230236752365
PZE-101019726	1	65	23	0.32666115339917	NA	NA	-0.471344937192175	-0.471344937192175	-0.471344937192175	-0.471344937192175
PZE-101020844	1	66	23.4	0.165414189230025	NA	NA	-0.387086966827944	-0.387086966827944	0.910617495624395	-0.387086966827944
PZE-101021745	1	67	23.5	0.164539170756682	NA	NA	-0.389300166231125	-0.389300166231125	0.900821752767244	-0.389300166231125
PZE-101020456	1	68	23.6	0.162242946159865	NA	NA	-0.391676858848004	-0.391676858848004	0.911471083715478	-0.391676858848004
PZE-101018818	1	69	23.7	0.160075183829033	NA	NA	-0.394210937591069	-0.394210937591069	0.919535976081019	-0.394210937591069
PZE-101019538	1	70	24	0.114129540661526	NA	NA	-0.47434208575583	-0.47434208575583	0.909242692419678	-0.47434208575583
PZE-101022341	1	71	24.3	0.115545935307855	NA	NA	-0.47287675085595	-0.47287675085595	0.89899999688494	-0.47287675085595
PZE-101019557	1	72	24.4	0.115197637454926	NA	NA	-0.472393979887671	-0.472393979887671	0.907914716994351	-0.472393979887671
PZE-101021926	1	73	25.4	0.0861797452114712	NA	NA	-0.54199147783485	-0.875725136015036	-0.54199147783485	-0.875725136015036
PZE-101021455	1	74	25.7	0.0853632241984619	NA	NA	-0.546177243330687	-0.866270053171275	-0.546177243330687	-0.866270053171275
PZE-101020931	1	75	26.9	0.0815785359494765	NA	NA	-0.56618256638949	-0.830054381301423	-0.56618256638949	-0.830054381301423
PZE-101021308	1	76	27.6	0.18532114358919	NA	NA	-0.65264776696332	-0.65264776696332	-0.65264776696332	-0.65264776696332
PZE-101024556	1	77	28.2	0.044484033932935	NA	NA	-0.676034657872031	-0.676034657872031	0.862606753826275	-0.676034657872031
PZE-101026314	1	78	28.6	0.0391512149288199	NA	NA	-0.674200646035824	-0.674200646035824	0.954130194922423	-0.674200646035824
PZE-101024519	1	79	29.4	0.00996018747525207	NA	NA	-0.8710047510915	-0.678881727009707	0.954236693292522	-0.678881727009707
PZE-101026621	1	80	29.6	0.0100563060684581	NA	NA	-0.871002529735265	-0.677707624298633	0.954246806469971	-0.677707624298633
PZE-101026386	1	81	29.7	0.0101043921075034	NA	NA	-0.871001419235331	-0.677123480306241	0.95425186290242	-0.677123480306241
PZE-101024452	1	82	30	0.0101974383635318	NA	NA	-0.870998221000894	-0.67538318502968	-0.95945969700481	-0.67538318502968
PZE-101027182	1	83	30.4	0.0181167877760994	NA	NA	-0.831644103891332	NA	-0.845206207558313	NA
PZE-101027351	1	84	30.6	0.0205386145809658	NA	NA	-0.812393418860632	NA	-0.845198594390803	NA
PZE-101027807	1	85	30.9	0.0246094756324042	NA	NA	-0.784126937143964	NA	-0.845186723434879	NA
PZE-101026218	1	86	31.5	0.0329569735392969	NA	NA	-0.730468590494568	NA	-0.856109007944559	NA
PZE-101028121	1	87	31.6	0.03409872552749	NA	NA	-0.730464343904221	NA	-0.845185184922605	NA
PZE-101029820	1	88	31.8	0.0259859872986957	NA	NA	-0.73047397882389	NA	0.97717636152835	NA
PZE-101028242	1	89	31.9	0.0259904625152626	NA	NA	-0.730471715417932	NA	0.976919776048913	NA
PZE-101026095	1	90	32	0.0259949817119242	NA	NA	-0.730469451966392	NA	0.97666325775232	NA
PZE-101029587	1	91	32.1	0.032800319643883	NA	NA	-0.716542757145047	NA	0.890342590369719	NA
PZE-101029707	1	92	32.2	0.0357946135711286	NA	NA	-0.702780453081358	NA	0.890331997225265	NA
PZE-101029748	1	93	32.4	0.00959149967541128	NA	NA	-0.676258628994225	-0.959519358706065	0.890469821598304	-0.959519358706065
PZE-101028351	1	94	33.1	0.081768038945143	NA	NA	-0.589088302654031	-0.77154294331034	NA	-0.77154294331034
PZE-101028104	1	95	33.4	0.0820518361032498	NA	NA	-0.589082788914989	-0.769840884705092	NA	-0.769840884705092
PZE-101030251	1	96	34.3	0.092054098562548	NA	NA	-0.563371856971938	-0.764822184232642	NA	-0.764822184232642
PZE-101029123	1	97	34.4	0.0924284961773733	NA	NA	-0.562617681396346	-0.764274698983301	NA	-0.764274698983301
PZE-101030875	1	98	34.5	0.250188219827333	NA	NA	-0.56209766366823	NA	NA	NA
PZE-101028930	1	99	34.7	0.0776996639018003	NA	NA	-0.562656236824245	-0.881573974936081	-0.881573974936081	-0.881573974936081
PZE-101030220	1	100	35	0.0312851726268085	NA	NA	-0.563174587907675	-0.761350241046893	0.891105305528084	-0.761350241046893
PZE-101029737	1	101	35.1	0.0313515310520718	NA	NA	-0.563173122890793	-0.760814007227761	0.890429514257218	-0.760814007227761
PZE-101031077	1	102	35.2	0.0331032100408888	NA	NA	-0.553420883465717	-0.760273011805877	0.890426666995452	-0.760273011805877
PZE-101030022	1	103	35.4	0.0354955517489502	NA	NA	-0.54096072546745	-0.759200609931433	0.890422694616651	-0.759200609931433
PZE-101032015	1	104	35.7	0.0220910400920299	NA	NA	-0.62615815885481	-0.762471136744671	0.886961139591515	-0.762471136744671
PZE-101030561	1	105	35.8	0.0176992420626553	NA	NA	-0.662646385960517	-0.764569137838333	0.890434485074259	-0.764569137838333
PZE-101031636	1	106	35.9	0.0237781326025807	NA	NA	NA	-0.763765670503064	0.890299377805905	-0.763765670503064
PZA00358.12	1	107	36	0.0238695606292854	NA	NA	NA	-0.763235447123666	0.890293558121902	-0.763235447123666
PZE-101032249	1	108	36.1	0.0298080059960531	NA	NA	NA	-0.762698108687712	0.830330135610646	-0.762698108687712
PZE-101030616	1	109	36.6	0.0376413021801253	NA	NA	NA	-0.916977538768	-0.916977538768	-0.916977538768
PZE-101033184	1	110	36.7	0.0323059048092526	NA	NA	NA	0.928312279398551	0.928312279398551	0.928312279398551
PZE-101032956	1	111	37	0.00604712625244582	NA	NA	NA	0.986172468074587	0.986172468074587	0.986172468074587
PZE-101032974	1	112	37.1	0.00242643159682451	NA	NA	NA	-0.994428513398461	-0.994428513398461	-0.994428513398461
PZE-101033613	1	113	37.2	0.0109828186081911	NA	NA	NA	-0.975028210646677	-0.975028210646677	-0.975028210646677
PZE-101033119	1	114	37.3	0.126457123429929	NA	NA	NA	-0.597214646949428	0.582297145532134	-0.597214646949428
PZE-101033489	1	115	37.7	0.157655836419539	NA	NA	NA	-0.515598724589977	0.582221248170959	-0.515598724589977
PZE-101032230	1	116	37.8	0.201138861601289	NA	NA	-0.425221208826923	-0.425221208826923	0.59046149335024	-0.425221208826923
PZE-101035737	1	117	38.3	0.148414981261599	NA	NA	-0.424265034651344	-0.424265034651344	0.833687563471294	-0.424265034651344
PZE-101033622	1	118	38.5	0.14892938209415	NA	NA	-0.423829259250738	-0.423829259250738	0.831535667134126	-0.423829259250738
PZE-101036609	1	119	38.6	0.0489882677916473	NA	NA	NA	NA	0.893329616178116	NA
PZE-101034427	1	120	38.7	0.0369744011262694	NA	NA	-0.695884237389403	NA	0.895526808655981	NA
PZE-101036305	1	121	38.8	0.0340554111193051	NA	NA	-0.709254544057107	NA	0.894499069890818	NA
PZE-101033968	1	122	39	0.0285941831213128	NA	NA	-0.736513643859344	NA	0.892450401562295	NA
PZE-101035341	1	123	39.2	0.0263803311494551	NA	NA	-0.76438972537707	NA	0.859165254605276	NA
PZE-101036318	1	124	39.3	0.0240442290239229	NA	NA	-0.77853472021571	NA	0.859165977782597	NA
PZE-101037191	1	125	39.6	0.0178969993203813	NA	NA	-0.821639566443187	NA	0.859170871881377	NA
PZE-101038611	1	126	40.5	0.233312053708903	NA	NA	NA	-0.310068691336204	0.836446899528822	-0.310068691336204
PZE-101037142	1	127	40.6	0.239541509793862	NA	NA	NA	-0.303436777828021	0.836439966840119	-0.303436777828021
PZE-101038989	1	128	40.7	0.245708203635225	NA	NA	NA	-0.297051112074968	0.836433102003136	-0.297051112074968
PZE-101036799	1	129	40.8	0.242535195563274	NA	NA	-0.997598032919813	-0.290938031419394	NA	-0.290938031419394
PZE-101037211	1	130	41.1	0.242606212639458	NA	NA	-0.997591524487851	-0.290867418943358	NA	-0.290867418943358
PZE-101038176	1	131	41.2	0.243129891308337	NA	NA	-0.961305388461444	-0.290852043958179	NA	-0.290852043958179
PZE-101037265	1	132	41.3	0.118541053174698	NA	NA	-0.925026308464334	-0.291514797796918	0.838668043666366	-0.291514797796918
PZE-101039207	1	133	41.5	0.12224290891183	NA	NA	-0.852527540637275	-0.291483149970727	0.836653542512113	-0.291483149970727
PZE-101039400	1	134	41.7	0.128907098193993	NA	NA	-0.781024285954893	-0.291448248299218	0.827225821314084	-0.291448248299218
PZE-101039199	1	135	41.9	0.254023342129067	NA	NA	NA	-0.29080270992791	0.818969650592659	-0.29080270992791
PZE-101040838	1	136	42	0.254457145099475	NA	NA	NA	-0.290810815019089	0.81554222889277	-0.290810815019089
PZE-101042009	1	137	42.4	0.254390436082392	NA	NA	NA	-0.290877303921999	0.81554102037582	-0.290877303921999
PZE-101039655	1	138	42.5	0.25436671502247	NA	NA	NA	-0.290900933739947	0.81554072684972	-0.290900933739947
PZE-101039624	1	139	42.6	0.254340165175442	NA	NA	NA	-0.290927337614322	0.815540759193592	-0.290927337614322
PZE-101039351	1	140	42.8	0.206000507710477	NA	NA	-0.440394417942208	-0.291274809060107	0.815648083548384	-0.291274809060107
PZE-101039466	1	141	42.9	0.123192659650331	NA	NA	-0.440968604193287	-0.296431835980689	0.815876372376025	-0.689090117960202
PZE-101039469	1	142	43	0.123231880442621	NA	NA	-0.440970580620735	-0.296429967484762	0.815876274253972	-0.688751092091299
PZE-101042341	1	143	43.1	0.123154341594905	NA	NA	-0.463968849936114	-0.284292680104497	0.815876468249002	-0.688318660796411
PZE-101043604	1	144	43.2	0.123008062539453	NA	NA	-0.488461991631016	-0.273121661636193	0.815876834329037	-0.687875989501992
PZE-101043094	1	145	43.3	0.122786710238924	NA	NA	-0.514404854634679	-0.262931422156057	0.815877388545833	-0.68742388045639
PZE-101041837	1	146	43.4	0.122485196061196	NA	NA	-0.541725357972026	-0.253724623686836	0.815878143970106	-0.686963433162998
PZE-101041854	1	147	43.5	0.122100071726828	NA	NA	-0.570324386874496	-0.245492890511472	0.815879109385574	-0.686496014080876
PZE-101040783	1	148	43.6	0.121630059092097	NA	NA	-0.600076964385615	-0.238217925743641	0.815876983093122	-0.686023211926798
PZE-101043600	1	149	43.8	0.135857672497515	NA	NA	-0.548920425828184	-0.238125140437922	0.750482993481246	-0.685359931576014
PZE-101043189	1	150	43.9	0.140497107806093	NA	NA	-0.525335442352636	-0.238095208088169	0.753358751951254	-0.685045347888458
PZE-101043682	1	151	44	0.148621080895429	NA	NA	-0.503197778205097	-0.238044159729934	0.722241873567946	-0.684721676024863
PZE-101043507	1	152	44.1	0.153367704446084	NA	NA	-0.482612559311444	-0.238014330801759	0.72559978730024	-0.68441582402035
PZE-101042156	1	153	44.2	0.153046322526737	NA	NA	-0.482612402273687	-0.238016037349808	0.728983711482204	-0.684133952061676
PZE-101045145	1	154	44.3	0.156441515406732	NA	NA	-0.482596269926304	-0.237994740482314	0.699010402005594	-0.683842014990299
PZE-101045009	1	155	44.4	0.160185461090712	NA	NA	-0.482578309397096	-0.237971482132306	0.669829969855939	-0.683553037732103
PZE-101043512	1	156	44.5	0.164257503580998	NA	NA	-0.482558670725254	-0.237946423261826	0.641560677540923	-0.68326708153543
PZE-101045070	1	157	44.6	0.164285169663166	NA	NA	-0.51388893747875	-0.233021689656479	0.614323693877656	-0.68312622509362
PZE-101044585	1	158	44.9	0.152215520040341	NA	NA	-0.617895355784197	-0.221758215885872	0.61437048122818	-0.682768159823837
PZE-101045021	1	159	45	0.148539000690631	NA	NA	-0.655479264168302	-0.219178732855898	0.614384754921891	-0.68265031781057
PZE-101044115	1	160	45.1	0.148924894525307	NA	NA	-0.651741749467243	-0.21940460490482	0.614382970428202	-0.682390026503178
PZE-101045130	1	161	45.2	0.14532351023963	NA	NA	-0.691555473782698	-0.217309380058497	0.614399675812949	-0.682279128498278
PZE-101046128	1	162	45.3	0.19164754646355	NA	NA	-0.732199069043342	-0.214997009970388	0.907645204360545	0.907645204360545
PZE-101049120	1	163	45.4	0.19161424414667	NA	NA	-0.7322032832627	-0.2149976348911	0.908389431663147	0.908389431663147
PZE-101046858	1	164	45.5	0.191581209566819	NA	NA	-0.732207496888113	-0.214998258132647	0.909133747015031	0.909133747015031
PZE-101048164	1	165	45.7	0.191515945796213	NA	NA	-0.732215922219339	-0.214999499515529	0.910622587204289	0.910622587204289
PZE-101048115	1	166	45.8	0.191483717635502	NA	NA	-0.732220133856412	-0.215000117626179	0.911367084991943	0.911367084991943
PZE-101048857	1	167	45.9	0.191451759272305	NA	NA	-0.732224344762065	-0.21500073399626	0.912111616731399	0.912111616731399
PZE-101046132	1	168	46	0.191422287874157	NA	NA	-0.732196363071138	-0.215003512522531	0.912856196946847	0.912856196946847
PZE-101049707	1	169	46.1	0.227901038132523	NA	NA	-0.478821480450259	-0.238111782530053	0.913797417819528	0.913797417819528
PZE-101047925	1	170	46.2	0.220209854027261	NA	NA	-0.478831592556288	-0.246590868902971	0.914584381879038	0.914584381879038
PZE-101047390	1	171	46.3	0.212549776532128	NA	NA	-0.47884177509479	-0.25546218476146	0.915370631006772	0.915370631006772
PZE-101049608	1	172	46.5	0.18232626398528	NA	NA	-0.478926404769407	-0.295385476120954	0.917274020171914	0.917274020171914
PZE-101048629	1	173	46.6	0.18222411831103	NA	NA	-0.478926842104005	-0.29538995934327	0.919875246555613	0.919875246555613
PZE-101048744	1	174	46.7	0.182123912798022	NA	NA	-0.478927271138811	-0.295394478485384	0.922512493684425	0.922512493684425
PZE-101047517	1	175	46.8	0.182025913568867	NA	NA	-0.478927690726374	-0.295399027555907	0.925181977410193	0.925181977410193
PZE-101049395	1	176	46.9	0.181930372792291	NA	NA	-0.478928099778879	-0.295403600435414	0.927879794124686	0.927879794124686
PZE-101053708	1	177	47.1	0.138996825312569	NA	-0.462337874750373	-0.479120920487919	-0.603722395854643	-0.603722395854643	-0.603722395854643
PZE-101048890	1	178	47.2	0.138971267872311	NA	-0.462338033364864	-0.479122753351234	-0.603840429041868	-0.603840429041868	-0.603840429041868
PZE-101050621	1	179	47.3	0.134910645242893	NA	-0.462356882025373	-0.497021769480373	-0.59659701480787	-0.59659701480787	-0.59659701480787
PZE-101053810	1	180	47.4	0.130785094924342	NA	-0.462376150220597	-0.51635614460844	-0.589587981537638	-0.589587981537638	-0.589587981537638
PZE-101053919	1	181	47.5	0.126491414325622	NA	-0.46239629452656	-0.537123665453339	-0.583531107814875	-0.583531107814875	-0.583531107814875
PZE-101053696	1	182	47.6	0.122277805177793	NA	-0.462416201602054	-0.559294884391402	-0.577561347865087	-0.577561347865087	-0.577561347865087
PZE-101052635	1	183	47.8	0.114330816336254	NA	-0.462454145139873	-0.607593475038502	-0.56589824804024	-0.56589824804024	-0.56589824804024
PZE-101054136	1	184	47.9	0.110711270227294	NA	-0.462471610945388	-0.633521603025529	-0.560205736412098	-0.560205736412098	-0.560205736412098
PZE-101054372	1	185	48	0.107064251944385	NA	-0.462489333529674	-0.660458603384487	-0.555999122438082	-0.555999122438082	-0.555999122438082
PZE-101052759	1	186	48.1	0.107496331736581	NA	-0.462487227141774	-0.656543007274012	-0.556895897448113	-0.556895897448113	-0.556895897448113
PZE-101055086	1	187	48.2	0.0987572683231642	NA	-0.462530200300399	-0.726587879669607	-0.551253351408487	-0.551253351408487	-0.551253351408487
PZE-101052294	1	188	48.4	0.0996374461162111	NA	-0.46252583562552	-0.717594651230748	-0.552312777752105	-0.552312777752105	-0.552312777752105
PZE-101055111	1	189	48.5	0.0929861640176778	NA	-0.462559035672505	-0.793133266201075	-0.545959307255672	-0.545959307255672	-0.545959307255672
PZE-101053934	1	190	48.6	0.0948036582769364	NA	-0.462549912884006	-0.788548800749753	-0.540103677058057	-0.540103677058057	-0.540103677058057
PZE-101053954	1	191	48.7	0.0964379213685601	NA	-0.462541742897613	-0.783972465363288	-0.535168620180254	-0.535168620180254	-0.535168620180254
PZE-101050072	1	192	48.8	0.0957819070403657	NA	-0.462545018724701	-0.779409856550223	-0.539596711722236	-0.539596711722236	-0.539596711722236
PZE-101055223	1	193	48.9	0.0893616592135566	NA	-0.46257734860111	-0.864912349460393	-0.539479676711789	-0.539479676711789	-0.539479676711789
PZE-101055906	1	194	49	0.0894083952314079	NA	-0.462577111506242	-0.86338015536877	-0.539643941077197	-0.539643941077197	-0.539643941077197
PZE-101054366	1	195	49.5	0.0896558517424186	NA	-0.462575856581234	-0.855728656918426	-0.540470571784962	-0.540470571784962	-0.540470571784962
PZE-101056000	1	196	49.6	0.0885682021008789	NA	-0.462581380202325	-0.918612963743197	-0.532905925951533	-0.532905925951533	-0.532905925951533
PZE-101055260	1	197	49.9	0.0963871436710373	NA	-0.462544589781916	-0.918610451280993	-0.502890291791253	-0.502890291791253	-0.502890291791253
PZE-101056102	1	198	50	0.0983783475823755	NA	-0.462535539779806	-0.918610196706727	-0.495791896442458	-0.495791896442458	-0.495791896442458
PZE-101054527	1	199	50.1	0.101886471102419	NA	-0.471331061326298	-0.871138215601851	-0.48150001759858	-0.48150001759858	-0.48150001759858
PZE-101055259	1	200	50.2	0.106320989683524	NA	-0.480462064208054	-0.892779952656857	-0.455138541684566	-0.455138541684566	-0.455138541684566
PZE-101056007	1	201	50.4	0.118060690383905	NA	-0.499717097502251	-0.93684029938652	-0.403321891119438	-0.403321891119438	-0.403321891119438
PZE-101057190	1	202	50.9	0.306468078658374	NA	-0.235835392481402	0.949721894829255	-0.235835392481402	-0.235835392481402	-0.235835392481402
PZE-101057532	1	203	51.6	0.394718452010641	NA	-0.186606871089813	0.789527108998582	-0.186606871089813	-0.186606871089813	-0.186606871089813
PZA00240.6	1	204	51.9	0.406537712942564	NA	-0.186565944059677	0.723089657064317	-0.186565944059677	-0.186565944059677	-0.186565944059677
PZE-101057000	1	205	52.1	0.468359638948235	NA	-0.158898531826942	0.680081558551713	-0.158898531826942	-0.158898531826942	-0.158898531826942
PZE-101060303	1	206	52.3	0.485520114727621	NA	-0.155929733667478	0.638528035510026	-0.155929733667478	-0.155929733667478	-0.155929733667478
PZE-101057783	1	207	52.4	0.406549843889962	NA	NA	0.618535154955279	-0.202710138654456	-0.202710138654456	-0.202710138654456
PZE-101058312	1	208	52.6	0.422506298598382	NA	NA	0.579414233950877	-0.200715883025125	-0.200715883025125	-0.200715883025125
PZE-101060218	1	209	52.8	0.989382757532465	NA	NA	0.54020305412924	-0.018734317250767	0.592090800848703	-0.018734317250767
PZE-101060335	1	210	52.9	0.973543241796127	NA	NA	0.52226586241886	-0.0200317700063483	0.592136016706293	-0.0200317700063483
PZE-101060288	1	211	53.1	0.98093204167717	NA	NA	0.522239875233707	-0.019591436141247	0.592114916300472	-0.019591436141247
PZE-101060788	1	212	53.2	0.984385555214364	NA	NA	0.522227659800221	-0.0193891761346706	0.592105059690117	-0.0193891761346706
PZE-101061168	1	213	53.4	0.990783136710049	NA	NA	0.522204871394848	-0.019020352066002	0.592086808763592	-0.019020352066002
PZE-101059783	1	214	53.5	0.993714101778558	NA	NA	0.522194339422806	-0.018853757459817	0.592086224286648	-0.018853757459817
PZE-101059495	1	215	53.6	0.830621156919534	NA	NA	0.522719818661585	-0.0310129961186336	0.592562796866446	-0.0310129961186336
PZE-101061035	1	216	53.8	0.809376204390699	NA	NA	0.522786837617637	-0.0296090724738943	0.763511181919824	-0.0296090724738943
PZE-101059072	1	217	53.9	0.601510925424601	NA	NA	0.529819548621484	-0.0553699644780571	0.857451959415738	-0.0553699644780571
PZE-101063036	1	218	54	0.607397368922342	NA	NA	0.53622879287211	-0.0529975903285391	0.952635551697759	-0.0529975903285391
PZE-101063074	1	219	54.3	0.861691208786061	NA	NA	NA	-0.0466227385359672	0.952606827966578	-0.0466227385359672
PZE-101062857	1	220	54.4	0.875732611517495	NA	NA	NA	-0.0448699686857737	0.952602353612298	-0.0448699686857737
PZE-101063328	1	221	54.6	0.90205736108112	NA	NA	NA	-0.0417681801914482	0.952593962197558	-0.0417681801914482
