mk.names	chr	pos.ind	pos.cM	log10pval
PZE-101029748	1	93	32.4	0.137719188693936
PZE-101028351	1	94	33.1	0.0948606585953931
PZE-101028104	1	95	33.4	0.0948606585953931
PZE-101030251	1	96	34.3	0.13498090092423
PZE-101029123	1	97	34.4	0.0399194180125076
PZE-101030875	1	98	34.5	0.000876126418883024
PZE-101028930	1	99	34.7	0.0412239245113726
PZE-101030220	1	100	35	0.13498090092423
PZE-101029737	1	101	35.1	0.00260786914001308
PZE-101031077	1	102	35.2	0.0561611103393903
PZE-101030022	1	103	35.4	0.0130821588872446
PZE-101032015	1	104	35.7	0.118476668793497
PZE-101030561	1	105	35.8	0.178317099123917
PZE-101031636	1	106	35.9	0.0392814624268593
PZA00358.12	1	107	36	0.0561611103393903
PZE-101032249	1	108	36.1	0.0857367856635814
PZE-101030616	1	109	36.6	0.0501563379612592
PZE-101033184	1	110	36.7	0.22570568977516
PZE-101032956	1	111	37	0.22570568977516
PZE-101032974	1	112	37.1	0.22570568977516
PZE-101033613	1	113	37.2	0.0519953913319909
PZE-101033119	1	114	37.3	0.22570568977516
PZE-101033489	1	115	37.7	0.22570568977516
PZE-101032230	1	116	37.8	0.0531314475059824
PZE-101035737	1	117	38.3	0.508790567687731
PZE-101033622	1	118	38.5	0.171832520505604
PZE-101036609	1	119	38.6	0.508790567687731
PZE-101034427	1	120	38.7	0.2140914971125
PZE-101036305	1	121	38.8	0.444284310223545
PZE-101033968	1	122	39	0.280286761157238
PZE-101035341	1	123	39.2	0.250919046532173
PZE-101036318	1	124	39.3	0.13120773339692
PZE-101037191	1	125	39.6	0.508790567687731
PZE-101038611	1	126	40.5	0.554395482725811
PZE-101037142	1	127	40.6	0.00808150397204225
PZE-101038989	1	128	40.7	0.554395482725811
PZE-101036799	1	129	40.8	0.193294615434344
PZE-101037211	1	130	41.1	0.193294615434344
PZE-101038176	1	131	41.2	0.297452831463093
PZE-101037265	1	132	41.3	0.320092740453954
PZE-101039207	1	133	41.5	0.157100300619359
PZE-101039400	1	134	41.7	0.444284310223545
PZE-101039199	1	135	41.9	0.297452831463093
PZE-101040838	1	136	42	0.549360549930387
PZE-101042009	1	137	42.4	0.168954185289424
PZE-101039655	1	138	42.5	0.089859499118219
PZE-101039624	1	139	42.6	0.089859499118219
PZE-101039351	1	140	42.8	0.0635829046016155
PZE-101039466	1	141	42.9	0.0635829046016155
PZE-101039469	1	142	43	0.0635829046016155
PZE-101042341	1	143	43.1	0.643523721684783
PZE-101043604	1	144	43.2	0.168954185289424
PZE-101043094	1	145	43.3	0.105591033240027
PZE-101041837	1	146	43.4	0.549360549930387
PZE-101041854	1	147	43.5	0.549360549930387
PZE-101040783	1	148	43.6	0.0763486396306758
PZE-101043600	1	149	43.8	0.0596252367827542
PZE-101043189	1	150	43.9	0.105591033240027
PZE-101043682	1	151	44	0.437999471879742
PZE-101043507	1	152	44.1	0.642705497110019
PZE-101042156	1	153	44.2	0.112446511505369
PZE-101045145	1	154	44.3	0.443216211834374
PZE-101045009	1	155	44.4	0.443216211834374
PZE-101043512	1	156	44.5	0.642705497110019
PZE-101045070	1	157	44.6	0.151077571630379
PZE-101044585	1	158	44.9	0.0962524235782211
PZE-101045021	1	159	45	0.0686426348898895
PZE-101044115	1	160	45.1	0.610316881107635
PZE-101045130	1	161	45.2	0.176543678957031
PZE-101046128	1	162	45.3	0.0686426348898895
PZE-101049120	1	163	45.4	0.493898317006718
PZE-101046858	1	164	45.5	0.368439557721345
PZE-101048164	1	165	45.7	0.368439557721345
PZE-101048115	1	166	45.8	0.368439557721345
PZE-101048857	1	167	45.9	0.0686426348898895
PZE-101046132	1	168	46	0.0686426348898895
PZE-101049707	1	169	46.1	0.12202308102665
PZE-101047925	1	170	46.2	0.713684376377692
PZE-101047390	1	171	46.3	0.237884575076013
PZE-101049608	1	172	46.5	0.0414121285800201
PZE-101048629	1	173	46.6	0.0962524235782211
PZE-101048744	1	174	46.7	0.713684376377692
PZE-101047517	1	175	46.8	0.0962524235782211
PZE-101049395	1	176	46.9	0.457083769210308
PZE-101053708	1	177	47.1	0.0566024526625323
PZE-101048890	1	178	47.2	0.0414121285800201
PZE-101050621	1	179	47.3	0.471685343021453
PZE-101053810	1	180	47.4	0.0566024526625323
PZE-101053919	1	181	47.5	0.0566024526625323
PZE-101053696	1	182	47.6	0.291586922245287
PZE-101052635	1	183	47.8	0.245424994710104
PZE-101054136	1	184	47.9	0.0729899000061438
PZE-101054372	1	185	48	0.124191165623705
PZE-101052759	1	186	48.1	0.0446595358693602
PZE-101055086	1	187	48.2	0.0531964948876263
PZE-101052294	1	188	48.4	0.0446595358693602
PZE-101055111	1	189	48.5	0.0531964948876263
PZE-101053934	1	190	48.6	0.214366727791332
PZE-101053954	1	191	48.7	0.214366727791332
PZE-101050072	1	192	48.8	0.457083769210308
PZE-101055223	1	193	48.9	0.0699476602754274
PZE-101055906	1	194	49	0.838760282828696
PZE-101054366	1	195	49.5	0.0130368891722445
PZE-101056000	1	196	49.6	0.014359359613014
PZE-101055260	1	197	49.9	0.357865592097879
PZE-101056102	1	198	50	0.0422605371457785
PZE-101054527	1	199	50.1	0.0130368891722445
PZE-101055259	1	200	50.2	0.357865592097879
PZE-101056007	1	201	50.4	0.737172786558873
PZE-101057190	1	202	50.9	0.700116273364261
PZE-101057532	1	203	51.6	0.16081383467151
PZA00240.6	1	204	51.9	0.16081383467151
PZE-101057000	1	205	52.1	0.280310811838726
PZE-101060303	1	206	52.3	1.10334438834827
PZE-101057783	1	207	52.4	0.7766254690145
PZE-101058312	1	208	52.6	0.493441655341346
PZE-101060218	1	209	52.8	0.0624050054123371
PZE-101060335	1	210	52.9	0.0732154719037395
PZE-101060288	1	211	53.1	0.700116273364261
PZE-101060788	1	212	53.2	0.0624050054123371
PZE-101061168	1	213	53.4	0.109568042941277
PZE-101059783	1	214	53.5	0.0161845632493191
PZE-101059495	1	215	53.6	0.356434621635844
PZE-101061035	1	216	53.8	0.133619126683836
PZE-101059072	1	217	53.9	0.0302860428280909
PZE-101063036	1	218	54	0.290737199752889
PZE-101063074	1	219	54.3	0.290737199752889
PZE-101062857	1	220	54.4	0.0284215876001072
PZE-101063328	1	221	54.6	0.250741297231561
PZE-101063527	1	222	54.7	0.182302113190682
PZE-101064466	1	223	54.9	0.0113786348630288
PZE-101064790	1	224	55	0.0113786348630288
PZE-101064805	1	225	55.1	0.0113786348630288
PZE-101063113	1	226	55.3	0.250741297231561
PZE-101063271	1	227	55.4	0.250741297231561
PZE-101064893	1	228	55.5	0.0113786348630288
PZE-101065040	1	229	55.6	0.0113786348630288
PZE-101066061	1	230	55.7	0.0113786348630288
PZE-101066537	1	231	55.8	0.200105538990222
PZE-101066588	1	232	55.9	0.200105538990222
PZE-101066560	1	233	56	0.218854925142698
PZE-101065132	1	234	56.1	0.0113786348630288
PZE-101066420	1	235	56.2	0.200105538990222
PZE-101065651	1	236	56.4	0.0354183605228919
PZE-101066898	1	237	56.5	0.290737199752889
PZE-101067088	1	238	56.6	0.290737199752889
PZE-101065728	1	239	56.7	0.200105538990222
PZE-101068100	1	240	56.9	0.153427445283118
PZE-101067487	1	241	57	0.388218091175949
PZE-101068099	1	242	57.1	0.328602219107694
PZE-101066907	1	243	57.2	0.0113786348630288
PZE-101067576	1	244	57.4	0.290737199752889
PZE-101068578	1	245	57.9	0.142252606040134
PZE-101071285	1	246	58.2	0.0798110229377464
PZE-101068888	1	247	58.3	0.0564491972143577
PZE-101071843	1	248	58.4	0.0798110229377464
PZE-101071660	1	249	58.5	0.32995038893702
PZE-101068682	1	250	58.6	0.152360553577642
PZE-101069307	1	251	58.7	0.216690677037139
PZE-101071092	1	252	58.8	0.123497110266012
PZE-101070408	1	253	58.9	0.32995038893702
PZE-101073000	1	254	59	0.123497110266012
PZE-101071675	1	255	59.1	0.0798110229377464
PZE-101071870	1	256	59.2	0.0798110229377464
PZE-101068426	1	257	59.4	0.152360553577642
PZE-101074049	1	258	59.5	0.321097541166841
PZE-101071273	1	259	59.6	0.886213214762566
PZE-101069158	1	260	59.7	0.0929735653251236
PZE-101069159	1	261	59.8	0.0929735653251236
PZE-101071793	1	262	59.9	0.00452893421513255
PZE-101072651	1	263	60	0.00203221436245938
PZE-101071897	1	264	60.1	0.00452893421513255
PZE-101073495	1	265	60.2	0.983061218845774
PZE-101074929	1	266	60.3	0.321097541166841
PZE-101071373	1	267	60.4	0.00452893421513255
PZE-101075225	1	268	60.5	0.370920324145968
PZE-101074451	1	269	60.6	0.32995038893702
PZE-101075379	1	270	60.7	0.32995038893702
PZE-101073696	1	271	60.8	0.279519103631544
PZE-101076734	1	272	61	0.331501574697951
PZE-101073230	1	273	61.1	0.0987275696270751
PZE-101074193	1	274	61.2	0.0100726027944799
PZE-101076890	1	275	61.5	0.400817869776498
PZE-101074687	1	276	61.6	0.0100726027944799
PZE-101074779	1	277	61.7	0.0100726027944799
PZE-101077213	1	278	61.8	0.184443318468545
PZA01315.1	1	279	61.9	0.0056913052788819
PZE-101077491	1	280	62	0.513458510789996
PZE-101077867	1	281	62.1	0.00173692170676349
PZE-101077013	1	282	62.2	0.700582207786402
PZE-101077008	1	283	62.3	0.868717552159333
PZE-101077878	1	284	62.7	0.370588970950618
PZE-101078239	1	285	62.8	0.51760252276976
PZE-101079160	1	286	62.9	0.263917449958045
PZE-101078074	1	287	63	0.983061218845774
PZE-101077537	1	288	63.1	0.983061218845774
PZE-101119968	1	289	63.2	1.41946219485226
PZE-101077919	1	290	63.3	0.0621294842064647
PZE-101080259	1	291	63.6	0.0549056836354701
PZE-101079806	1	292	63.7	0.51760252276976
PZE-101120125	1	293	63.8	0.513458510789996
PZE-101080306	1	294	63.9	0.182203286124483
PZE-101080334	1	295	64	0.452644177665804
PZE-101080322	1	296	64.1	0.51760252276976
PZE-101079485	1	297	64.2	0.51760252276976
PZE-101080470	1	298	64.4	0.452644177665804
PZE-101080314	1	299	64.5	0.111075575111986
PZE-101082375	1	300	64.6	1.54543642224726
PZE-101081964	1	301	64.8	1.54543642224726
PZE-101120367	1	302	64.9	0.592425082095892
PZE-101120107	1	303	65	1.21753361315375
PZE-101082238	1	304	65.1	0.0105757083889267
PZE-101081952	1	305	65.2	0.547445353896322
PZE-101081610	1	306	65.3	0.0105757083889267
PZE-101082298	1	307	65.4	0.0105757083889267
PZE-101081178	1	308	65.5	0.547445353896322
PZE-101081483	1	309	65.6	0.196230808806305
PZE-101082380	1	310	65.7	0.549473867735107
PZE-101082480	1	311	65.8	0.216606123180021
PZE-101082329	1	312	65.9	0.07821396768278
PZE-101081844	1	313	66.1	0.744412210092145
PZE-101083105	1	314	66.4	0.170758122866233
PZE-101083051	1	315	66.5	0.0637888754731089
PZE-101082552	1	316	66.6	0.361837642927017
PZE-101082768	1	317	66.8	0.278284642280142
PZE-101083165	1	318	67	0.112491572122234
PZE-101083788	1	319	67.1	0.0996760139683369
PZE-101083968	1	320	67.2	0.202129612722554
PZE-101083422	1	321	67.4	0.294221809796594
PZE-101083961	1	322	67.5	0.202129612722554
PZE-101084593	1	323	67.6	0.383138376057403
PZE-101084058	1	324	67.7	0.202129612722554
PZE-101084096	1	325	67.8	0.0974946298732726
PZE-101083913	1	326	68	0.294221809796594
PZE-101084026	1	327	68.1	0.0859563583469577
PZE-101086985	1	328	68.2	1.50467688193457
PZE-101084523	1	329	68.3	0.349634494589063
PZE-101084038	1	330	68.4	0.140916978618738
PZE-101084013	1	331	68.5	0.0859563583469577
PZE-101085101	1	332	68.6	0.121191028037613
PZE-101086107	1	333	68.8	1.19553055972342
PZE-101084990	1	334	68.9	0.422167289807459
PZE-101085336	1	335	69.1	0.088541620957969
PZE-101085267	1	336	69.2	0.088541620957969
PZE-101085246	1	337	69.3	0.088541620957969
PZE-101089048	1	338	69.4	0.460472442144534
PZE-101087151	1	339	69.5	0.457671235482086
PZE-101085916	1	340	69.7	0.0548316744216777
PZE-101087906	1	341	69.8	0.0201966556362875
PZE-101087614	1	342	69.9	1.19553055972342
PZE-101087626	1	343	70	1.19553055972342
PZE-101085546	1	344	70.1	0.0192763694283471
PZE-101086075	1	345	70.2	0.0642168206375172
PZE-101087969	1	346	70.4	0.0201966556362875
PZE-101087212	1	347	70.5	1.01990982655023
PZE-101087156	1	348	70.6	0.0201966556362875
PZE-101089042	1	349	70.7	0.457671235482086
PZE-101090321	1	350	70.8	0.130194799226526
PZE-101089347	1	351	70.9	0.352733046587543
PZE-101089572	1	352	71	0.117249825684903
PZE-101088333	1	353	71.2	1.01990982655023
PZE-101091532	1	354	71.3	0.0502619408063121
PZE-101092015	1	355	71.4	0.0502619408063121
PZE-101089182	1	356	71.5	0.513388400156318
PZE-101091104	1	357	71.6	0.469180303473897
PZE-101092274	1	358	71.7	0.00948577139997562
PZE-101092091	1	359	71.8	0.592355699850051
PZE-101089901	1	360	71.9	0.528213968388739
PZE-101091535	1	361	72.2	0.592355699850051
PZE-101092089	1	362	72.4	0.0753031980587096
PZE-101091094	1	363	72.5	0.0319071233625197
PZE-101097442	1	364	72.6	0.0443132663015298
PZE-101097093	1	365	72.7	0.0443132663015298
PZE-101091269	1	366	72.9	0.0319071233625197
PZE-101092403	1	367	73.1	0.180333995830428
PZE-101092737	1	368	73.3	0.203838135383669
PZE-101093841	1	369	73.4	0.286975176581251
PZE-101093920	1	370	73.5	0.286975176581251
PZE-101097273	1	371	73.6	0.286975176581251
PZE-101093952	1	372	73.7	0.286975176581251
PZE-101098762	1	373	73.8	0.359659743306487
PZE-101097271	1	374	73.9	0.286975176581251
PZE-101094046	1	375	74	0.286975176581251
PZE-101094075	1	376	74.2	0.286975176581251
PZE-101098315	1	377	74.3	0.539821581258243
PZE-101097596	1	378	74.4	0.203838135383669
PZE-101095023	1	379	74.5	0.028162446993145
PZE-101099469	1	380	74.6	1.79097605187231
PZE-101098508	1	381	74.8	0.822122782506566
PZE-101096577	1	382	74.9	0.028162446993145
PZE-101096007	1	383	75.1	1.7856174544392
PZE-101094237	1	384	75.3	0.782741110393865
PZE-101098698	1	385	75.4	0.125637177005217
PZE-101095713	1	386	75.5	0.782741110393865
PZE-101095192	1	387	75.6	0.301861845357805
PZE-101098418	1	388	75.7	0.181407272621469
PZE-101101036	1	389	75.8	0.0862781281996791
PZE-101099084	1	390	75.9	0.194984917572212
PZE-101100143	1	391	76	0.0862781281996791
PZE-101096451	1	392	76.1	0.282261205721544
PZE-101096275	1	393	76.2	0.203662100450313
PZE-101094774	1	394	76.3	0.165765051163049
PZE-101103446	1	395	76.4	1.26629978140681
PZE-101094860	1	396	76.5	0.165765051163049
PZE-101105662	1	397	76.6	0.281366068216142
PZE-101101899	1	398	76.7	0.232078961282421
PZE-101102819	1	399	76.8	0.0758956139749351
PZE-101121148	1	400	76.9	2.09039688201547
PZE-101102241	1	401	77	0.46938900660618
PZE-101102363	1	402	77.1	0.46938900660618
PZE-101106425	1	403	77.2	0.304701649006509
PZE-101102056	1	404	77.3	0.373420633542353
PZE-101101536	1	405	77.4	0.46938900660618
PZE-101116342	1	406	77.5	0.531830057439341
PZE-101105381	1	407	77.6	0.467209922964932
PZE-101123702	1	408	77.7	1.39460200692095
PZE-101121405	1	409	77.8	0.782223250986654
PZE-101107898	1	410	77.9	0.0390365883820128
PZE-101109101	1	411	78	0.531830057439341
PZE-101121742	1	412	78.1	0.629008061784183
PZE-101120556	1	413	78.2	1.67143847161758
PZE-101106839	1	414	78.3	0.0390365883820128
PZE-101105475	1	415	78.4	0.512092236397668
PZE-101122766	1	416	78.5	0.553124302295176
PZE-101107897	1	417	78.6	0.531830057439341
PZE-101106663	1	418	78.7	0.531830057439341
PZE-101121953	1	419	78.8	0.629008061784183
PZE-101111253	1	420	78.9	0.531830057439341
PZE-101124167	1	421	79	0.504687337362786
PZE-101121511	1	422	79.1	0.606220421157231
PZE-101124927	1	423	79.2	0.504687337362786
PZE-101119758	1	424	79.3	0.662312708509227
PZE-101126806	1	425	79.4	0.651227293526577
PZE-101121829	1	426	79.5	0.629008061784183
PZE-101124182	1	427	79.6	0.504687337362786
PZE-101126490	1	428	79.7	1.48871340772586
PZE-101127874	1	429	79.8	0.449016834896317
PZE-101116337	1	430	79.9	0.531830057439341
PZE-101122769	1	431	80	0.553124302295176
PZE-101130712	1	432	80.1	0.550524346220879
PZE-101131632	1	433	80.2	0.550524346220879
PZE-101122594	1	434	80.3	0.0940604727663635
PZE-101126963	1	435	80.4	0.545931378175012
PZE-101127101	1	436	80.5	0.545931378175012
PZE-101126587	1	437	80.6	0.550041586874789
PZE-101130083	1	438	80.7	0.227281286871852
PZE-101128150	1	439	80.8	0.634690063710721
PZE-101129122	1	440	80.9	0.550524346220879
PZE-101129305	1	441	81	0.227281286871852
PZE-101130303	1	442	81.1	0.550524346220879
PZE-101129465	1	443	81.2	0.550524346220879
PZE-101128051	1	444	81.3	0.449016834896317
PZE-101133356	1	445	81.4	0.634690063710721
PZE-101133561	1	446	81.5	0.634690063710721
PZE-101130213	1	447	81.6	0.550524346220879
PZE-101135343	1	448	81.7	1.97563697048939
PZE-101132909	1	449	81.8	0.58023076937119
PZE-101137671	1	450	81.9	1.45279244652025
PZE-101132833	1	451	82	0.655501203778888
PZE-101136292	1	452	82.1	0.197849891223789
PZE-101133357	1	453	82.2	0.0010165581725159
PZE-101132703	1	454	82.3	0.655501203778888
PZE-101133944	1	455	82.4	0.189446146753683
PZE-101132120	1	456	82.5	0.227281286871852
PZE-101134093	1	457	82.6	0.662704442500988
PZE-101134461	1	458	82.7	0.696543242643552
PZE-101133200	1	459	82.8	0.0010165581725159
PZE-101134204	1	460	83	0.696543242643552
PZE-101135891	1	461	83.1	0.220573079811278
PZE-101134383	1	462	83.2	0.220573079811278
PZE-101134523	1	463	83.4	0.696543242643552
PZE-101133702	1	464	83.5	0.698317316885292
PZE-101139064	1	465	83.6	1.85729905762871
PZE-101137048	1	466	83.8	0.67054996594509
PZE-101138790	1	467	83.9	0.692663111177194
PZE-101140256	1	468	84	1.50037117432193
PZE-101136791	1	469	84.1	0.0455477114879245
PZE-101137864	1	470	84.2	0.646141781617403
PZE-101140439	1	471	84.3	0.636512202270162
PZE-101139638	1	472	84.4	0.646141781617403
PZE-101140149	1	473	84.5	0.0861445533188105
PZE-101135431	1	474	84.6	0.0455477114879245
PZE-101141595	1	475	84.7	0.712340790694584
PZE-101139993	1	476	84.9	0.10412780175232
PZE-101141819	1	477	85	1.17727580591711
PZE-101141173	1	478	85.1	0.646141781617403
PZE-101141594	1	479	85.2	0.0293974849240896
PZE-101141058	1	480	85.3	0.882366538731915
PZE-101140746	1	481	85.4	0.636512202270162
PZE-101140678	1	482	85.5	0.636512202270162
PZE-101140963	1	483	85.6	0.0861445533188105
PZE-101143134	1	484	85.7	0.797458640581062
PZE-101143985	1	485	85.9	1.17727580591711
PZE-101142078	1	486	86.3	0.712340790694584
PZE-101143143	1	487	86.4	0.271032783764002
PZE-101143899	1	488	86.5	1.17727580591711
PZE-101140981	1	489	86.6	0.722524868787214
PZE-101140926	1	490	86.7	0.636512202270162
PZE-101144248	1	491	86.9	0.431550959619648
PZE-101143916	1	492	87	0.271032783764002
PZE-101142488	1	493	87.1	0.789390947335737
PZE-101145625	1	494	87.6	0.971163537238764
PZE-101144184	1	495	87.7	0.519462586452002
PZE-101144585	1	496	87.8	0.318802799779153
PZE-101144658	1	497	88	0.85024539847052
PZE-101145633	1	498	88.3	1.0057965136013
PZE-101145521	1	499	88.4	1.14270651776936
PZE-101143900	1	500	88.6	0.519462586452002
PZE-101144978	1	501	88.8	0.318802799779153
PZE-101146635	1	502	89	1.08859282207055
PZE-101146294	1	503	89.1	0.0984108793915611
PZE-101144893	1	504	89.2	0.276990290687021
PZE-101146974	1	505	89.3	1.08859282207055
PZE-101146522	1	506	89.6	1.34821773962881
PZE-101145302	1	507	89.8	0.258448883025669
PZE-101146521	1	508	89.9	0.824376346492387
PZE-101146378	1	509	90	0.824376346492387
PZE-101149270	1	510	90.3	1.59922287114897
PZE-101147322	1	511	90.4	1.49010962123786
PZE-101149388	1	512	90.6	1.05655832186778
PZA03427.1	1	513	90.7	2.78031290456504
PZE-101149158	1	514	90.8	1.05655832186778
PZE-101148422	1	515	91	1.05349685822565
PZE-101149674	1	516	91.1	1.05655832186778
PZE-101150019	1	517	91.2	1.05655832186778
PZE-101149651	1	518	91.3	0.955497434668257
PZE-101150835	1	519	91.4	1.55865566010328
PZE-101149272	1	520	91.5	0.218273659987189
PZE-101153809	1	521	91.6	2.02622961187274
PZE-101148240	1	522	91.7	0.952520977584393
PZE-101152275	1	523	91.8	1.75524611601211
PZE-101152241	1	524	91.9	0.955497434668257
PZE-101150254	1	525	92	0.955497434668257
PZE-101150128	1	526	92.3	0.955497434668257
PZE-101152239	1	527	92.5	1.3421409059436
PZE-101152216	1	528	92.6	0.523694443255286
PZE-101153599	1	529	92.7	1.75524611601211
PZE-101150477	1	530	93	0.955497434668257
PZE-101150294	1	531	93.1	0.955497434668257
PZE-101154647	1	532	93.2	1.26053901582245
PZE-101151522	1	533	93.3	0.0250283092219486
PZE-101154104	1	534	93.5	0.8858709258983
PZE-101154088	1	535	93.9	0.8858709258983
PZE-101151991	1	536	94	0.955497434668257
PZE-101155685	1	537	94.3	1.72808656938986
PZE-101155429	1	538	94.4	1.05898575713567
PZE-101155635	1	539	94.7	1.19666936513815
PZE-101154560	1	540	94.8	0.165581528131904
PZE-101152935	1	541	94.9	0.60835299512362
PZE-101154578	1	542	95.1	0.165581528131904
PZE-101152449	1	543	95.3	0.165581528131904
PZE-101155376	1	544	95.4	0.571531930016092
PZE-101154857	1	545	95.5	1.13218240863981
PZE-101156510	1	546	95.6	0.822584872156525
PZE-101156561	1	547	95.7	0.822584872156525
PZE-101155569	1	548	95.9	0.252251543720576
PZE-101157104	1	549	96.2	0.724428551184077
PZE-101157412	1	550	96.3	0.724428551184077
PZE-101159648	1	551	96.4	1.07140542819613
PZE-101157004	1	552	96.8	0.128796851030126
PZE-101156458	1	553	96.9	0.822584872156525
PZE-101154963	1	554	97	0.0569804554825166
PZE-100001836	1	555	97.1	0.696609795864184
PZB01156.2	1	556	97.2	1.16827033957563
PZE-100001718	1	557	97.3	1.03501681433969
PZE-101159556	1	558	97.4	1.16827033957563
PZE-101156159	1	559	97.5	0.252251543720576
PZE-101159756	1	560	97.6	1.07140542819613
PZE0005896632	1	561	97.7	1.03501681433969
PZE-101157214	1	562	98.1	0.341071731600063
PZA01216.1	1	563	98.2	1.16582766470565
PZE-101158162	1	564	98.3	0.340140764228717
PZE-101159248	1	565	98.6	0.673069774715725
PZE-101159840	1	566	98.8	0.370636359520161
PZE-101160868	1	567	98.9	0.144084537743593
PZE-101158376	1	568	99	0.124247064074054
PZE-100001759	1	569	99.1	1.03501681433969
PZE-101161082	1	570	99.2	2.19432086855474
PZE-101158245	1	571	99.3	0.340140764228717
PZE-101161893	1	572	99.4	2.06648916472328
PZE-101160941	1	573	99.6	0.583766428482015
PZE-101161896	1	574	99.8	1.34124916717395
PZE-101160748	1	575	99.9	0.722150215049671
PZE-101161566	1	576	100.3	0.347854362942043
PZE-101165483	1	577	100.4	2.85259459195169
PZE-101162140	1	578	100.5	0.0943255920867641
PZE-101164129	1	579	100.6	0.717133649389242
PZE-101166625	1	580	100.7	2.33283620280528
