mk.names	chr	pos.ind	pos.cM	log10pval
PZE-101017463	1	54	19.5	0.10335060101934
PZE-101017580	1	55	19.6	0.10335060101934
PZE-101018214	1	56	19.7	0.0713779727000768
PZE-101017487	1	57	19.9	0.0313662899528006
PZE-101018516	1	58	20.1	0.75524419014311
PZE-101018023	1	59	20.3	0.75524419014311
PZE-101018404	1	60	20.6	0.75524419014311
PZE-101018668	1	61	20.8	0.127189504038616
PZE-101018057	1	62	20.9	0.610446310866628
PZE-101017262	1	63	21	0.148414215162288
PZE-101018616	1	64	21.1	0.75524419014311
PZE-101018411	1	65	21.2	0.458965424869686
PZE-101017187	1	66	21.3	0.398487957619217
PZE-101018868	1	67	21.4	0.662326982787859
PZE-101019597	1	68	21.5	0.7602890287558
PZE-101019781	1	69	21.6	0.0323898428429485
PZE-101018356	1	70	21.7	0.458965424869686
PZE-101019727	1	71	21.8	0.451526739425904
PZE-101019853	1	72	21.9	0.0323898428429485
PZE-101018206	1	73	22.5	0.458965424869686
PZE-101018567	1	74	22.9	0.409939843129338
PZE-101019726	1	75	23	0.025431172358155
PZE-101021986	1	76	23.1	0.972457788912587
PZE-101020456	1	77	23.6	0.0323898428429485
PZE-101018818	1	78	23.7	0.492002197025216
PZE-101019538	1	79	24	0.539941290846999
PZE-101022341	1	80	24.3	0.183292525733237
PZE-101019557	1	81	24.4	0.478052733226719
PZE-101021926	1	82	25.4	7.48668140840224e-06
PZE-101021455	1	83	25.7	0.0676019490947658
PZE-101024131	1	84	25.9	1.1599037740834
PZE-101024424	1	85	26.4	1.1599037740834
PZE-101020931	1	86	26.9	0.468078470097103
PZE-101021308	1	87	27.6	0.427524727581249
PZE-101025101	1	88	27.7	0.183292525733237
PZE-101024556	1	89	28.2	0.0172492393891659
PZE-101026314	1	90	28.6	0.992534590827117
PZE-101024519	1	91	29.4	0.38820527909593
PZE-101027798	1	92	29.5	0.0221514008250448
PZE-101026621	1	93	29.6	0.19616275835844
PZE-101026386	1	94	29.7	0.992534590827117
PZE-101027475	1	95	29.8	0.0221514008250448
PZE-101024452	1	96	30	0.38820527909593
PZE-101027158	1	97	30.4	0.0221514008250448
PZE-101027807	1	98	30.9	0.0221514008250448
PZB00718.5	1	99	31.1	2.27333487654424
PZE-101029689	1	100	31.3	2.46773261358849
PZE-101029759	1	101	31.4	2.46773261358849
PZE-101026218	1	102	31.5	0.417094626944304
PZE-101028121	1	103	31.6	0.0221514008250448
PZE-101029820	1	104	31.8	2.46773261358849
PZE-101028242	1	105	31.9	0.463070154733685
PZE-101026095	1	106	32	0.48556484732012
PZE-101029587	1	107	32.1	1.22897039663236
PZE-101029707	1	108	32.2	2.46773261358849
PZE-101029748	1	109	32.4	1.32752156421996
PZE-101030925	1	110	32.7	0.0221514008250448
PZE-101028351	1	111	33.1	0.463070154733685
PZE-101028104	1	112	33.4	0.420479887569831
PZE-101031146	1	113	33.7	2.46773261358849
PZE-101031377	1	114	33.9	1.32752156421996
PZE-101032517	1	115	34	0.0221514008250448
PZE-101032704	1	116	34.1	0.0221514008250448
PZE-101030251	1	117	34.3	1.08512728595186
PZE-101029123	1	118	34.4	0.77425968812082
PZE-101030692	1	119	34.5	1.32752156421996
PZE-101028930	1	120	34.7	0.641821020360087
PZE-101030220	1	121	35	1.08512728595186
PZE-101029737	1	122	35.1	0.127515069492253
PZE-101031077	1	123	35.2	0.0845315835770556
PZE-101030022	1	124	35.4	0.888406633168618
PZE-101032015	1	125	35.7	1.32752156421996
PZE-101030211	1	126	35.8	1.08512728595186
PZE-101031636	1	127	35.9	0.0170510469555601
PZA00358.12	1	128	36	0.962662478735359
PZE-101031655	1	129	36.1	0.831784502207578
PZE-101033801	1	130	36.3	0.181955344961253
PZE-101034101	1	131	36.5	2.54272366827949
PZE-101030616	1	132	36.6	0.0604138406011429
PZE-101033184	1	133	36.7	0.00860206437578161
PZE-101032956	1	134	37	0.0226707452760021
PZE-101032974	1	135	37.1	0.0226707452760021
PZE-101033119	1	136	37.3	0.0226707452760021
PZE-101035119	1	137	37.4	0.181955344961253
PZE-101033489	1	138	37.7	0.698987800073552
PZE-101032230	1	139	37.8	0.0226707452760021
PZE-101036310	1	140	37.9	1.78327461899437
PZE-101036345	1	141	38	1.78327461899437
PZD00096.1	1	142	38.3	2.54272366827949
PZE-101033622	1	143	38.5	0.00860206437578161
PZE-101036609	1	144	38.6	1.78327461899437
PZE-101034427	1	145	38.7	2.54272366827949
PZE-101036305	1	146	38.8	1.78327461899437
PZE-101033968	1	147	39	0.741015589217153
PZE-101036181	1	148	39.2	1.78782236918843
PZE-101036318	1	149	39.3	1.78327461899437
PZE-101038503	1	150	40	2.37042161979623
PZE-101038492	1	151	40.5	2.37042161979623
PZE-101037142	1	152	40.6	0.0332920994572926
PZE-101039024	1	153	40.7	2.37042161979623
PZE-101036799	1	154	40.8	0.762529915252322
PZE-101037211	1	155	41.1	0.754772969371279
PZE-101038176	1	156	41.2	1.04640734846706
PZE-101037244	1	157	41.3	0.737563248634062
PZE-101039207	1	158	41.5	0.129331955597734
PZE-101039199	1	159	41.9	1.08096064001562
PZE-101040838	1	160	42	0.169730358629308
PZE-101042009	1	161	42.4	0.161999531499538
PZE-101039655	1	162	42.5	0.945469857395755
PZE-101039624	1	163	42.6	0.945469857395755
PZE-101039351	1	164	42.8	1.00742847991907
PZE-101039466	1	165	42.9	1.08096064001562
PZE-101039469	1	166	43	1.08096064001562
PZE-101042341	1	167	43.1	0.161999531499538
PZE-101043604	1	168	43.2	1.4393933418849
PZE-101043094	1	169	43.3	0.248312927469389
PZE-101041837	1	170	43.4	2.4540798747313
PZE-101041854	1	171	43.5	2.4540798747313
PZE-101041588	1	172	43.6	1.12910454774401
PZE-101043600	1	173	43.8	1.4393933418849
PZE-101043189	1	174	43.9	1.12910454774401
PZE-101043682	1	175	44	0.161999531499538
PZE-101043507	1	176	44.1	1.12910454774401
PZE-101042156	1	177	44.2	1.12910454774401
PZE-101045145	1	178	44.3	0.16606259967234
PZE-101042424	1	179	44.4	1.30647199545719
PZE-101043512	1	180	44.5	1.12910454774401
PZE-101045249	1	181	44.6	0.139551302199346
PZE-101044585	1	182	44.9	0.0159344459561102
PZE-101045021	1	183	45	0.875954923096672
PZE-101044115	1	184	45.1	0.0753797585625383
PZE-101046755	1	185	45.2	0.0195646970355711
PZE-101046128	1	186	45.3	0.139551302199346
PZE-101049120	1	187	45.4	0.119293759517483
PZE-101046859	1	188	45.5	0.139551302199346
PZE-101048164	1	189	45.7	0.0253406602246361
PZE-101048115	1	190	45.8	0.799981074986347
PZE-101048857	1	191	45.9	0.139551302199346
PZE-101046132	1	192	46	0.799981074986347
PZE-101049707	1	193	46.1	0.8902573922161
PZE-101047390	1	194	46.3	0.165457331507009
PZE-101049608	1	195	46.5	0.940560472890468
PZE-101048629	1	196	46.6	1.06169397096696
PZE-101048744	1	197	46.7	1.62667462499165
PZE-101047517	1	198	46.8	0.0159344459561102
PZE-101049395	1	199	46.9	0.162225139651766
PZE-101053708	1	200	47.1	0.572710916775443
PZE-101048890	1	201	47.2	0.929184349775328
PZE-101054681	1	202	47.4	1.39986841672916
PZE-101053919	1	203	47.5	0.279022997127421
PZE-101053696	1	204	47.6	0.711368541456989
PZE-101052571	1	205	47.8	0.143629214262746
PZE-101054136	1	206	47.9	1.00246660441345
PZE-101054372	1	207	48	1.39986841672916
PZA00192.7	1	208	48.1	1.29454247469855
PZE-101055086	1	209	48.2	0.46268710649579
PZE-101052294	1	210	48.4	0.143629214262746
PZE-101055111	1	211	48.5	0.185992570894253
PZE-101053934	1	212	48.6	0.143629214262746
PZE-101053954	1	213	48.7	0.143629214262746
PZE-101050072	1	214	48.8	1.10895056923386
PZE-101055223	1	215	48.9	0.19706511364882
PZE-101055906	1	216	49	2.0119651756657
PZE-101053510	1	217	49.1	2.00221138901863
PZE-101054452	1	218	49.3	0.666733674514273
PZE-101054366	1	219	49.5	0.954775201431947
PZE-101056000	1	220	49.6	1.27453714323095
PZE-101054371	1	221	49.8	2.00221138901863
PZE-101055260	1	222	49.9	0.0532779283195496
PZE-101056102	1	223	50	1.3115750171656
PZE-101054527	1	224	50.1	0.954775201431947
PZE-101055259	1	225	50.2	1.07463570297968
PZE-101055565	1	226	50.3	3.01483644044858
PZE-101056687	1	227	50.5	0.666733674514273
PZE-101057232	1	228	51.3	1.2855787008297
PZE-101057532	1	229	51.6	0.652794218878918
PZA00240.6	1	230	51.9	0.652794218878918
PZE-101057000	1	231	52.1	0.365984113782149
PZE-101058205	1	232	52.2	1.2855787008297
PZE-101057783	1	233	52.4	0.301564066427391
PZE-101058312	1	234	52.6	0.42073722423285
PZE-101058806	1	235	52.7	1.2855787008297
PZE-101060218	1	236	52.8	0.19983017700336
PZE-101060335	1	237	52.9	0.699194506642357
PZE-101062764	1	238	53	0.526174984024387
PZE-101060288	1	239	53.1	1.2855787008297
PZE-101060788	1	240	53.2	0.19983017700336
PZE-101060254	1	241	53.3	1.2855787008297
PZE-101061168	1	242	53.4	1.79555860865197
PZE-101059783	1	243	53.5	0.22785149145889
PZE-101059495	1	244	53.6	0.536811389959908
PZE-101061114	1	245	53.8	0.19983017700336
PZE-101059072	1	246	53.9	0.22785149145889
PZE-101063036	1	247	54	0.526174984024387
PZE-101063002	1	248	54.3	1.28618391966859
PZE-101062246	1	249	54.4	0.613959848074567
PZE-101063328	1	250	54.6	0.0701084849999096
PZE-101063527	1	251	54.7	0.0231269750445084
PZE-101064466	1	252	54.9	0.140937422891884
PZE-101064790	1	253	55	0.140937422891884
PZE-101064805	1	254	55.1	0.0691174159965575
PZE-101063113	1	255	55.3	0.363012872251504
PZE-101063271	1	256	55.4	0.363012872251504
PZE-101064893	1	257	55.5	0.0691174159965575
PZE-101065040	1	258	55.6	0.0691174159965575
PZE-101066061	1	259	55.7	0.0691174159965575
PZE-101066291	1	260	55.8	0.181932404820248
PZE-101066588	1	261	55.9	0.0691174159965575
PZE-101064994	1	262	56	0.0691174159965575
PZE-101065132	1	263	56.1	0.0691174159965575
PZE-101066420	1	264	56.2	0.0691174159965575
PZE-101065651	1	265	56.4	0.064368582182502
PZE-101065728	1	266	56.7	0.584444025400764
PZE-101068100	1	267	56.9	0.159124178183615
PZE-101067487	1	268	57	0.0691174159965575
PZE-101068099	1	269	57.1	0.322230317265107
PZE-101066907	1	270	57.2	0.584444025400764
PZE-101068676	1	271	57.6	1.08072567757089
PZE-101068578	1	272	57.9	0.278373295693108
PZE-101069006	1	273	58.1	1.02697041106409
PZE-101069059	1	274	58.2	0.750147883031288
PZE-101068888	1	275	58.3	0.278373295693108
PZA03746.1	1	276	58.4	0.142223926428624
PZE-101071660	1	277	58.5	0.0877993423619048
PZE-101068682	1	278	58.6	0.278373295693108
PZE-101069307	1	279	58.7	0.568384019628381
PZE-101071092	1	280	58.8	0.224104187839385
PZE-101070408	1	281	58.9	0.568384019628381
PZE-101073000	1	282	59	0.223288062159497
PZE-101071675	1	283	59.1	0.132369406361735
PZE-101071870	1	284	59.2	0.224104187839385
PZE-101070816	1	285	59.3	1.02697041106409
PZE-101068426	1	286	59.4	0.278373295693108
PZE-101073492	1	287	59.5	1.02697041106409
PZE-101069158	1	288	59.7	0.750147883031288
PZE-101069159	1	289	59.8	0.278373295693108
PZE-101071793	1	290	59.9	0.224104187839385
PZE-101072651	1	291	60	1.67125796331921
PZE-101071897	1	292	60.1	0.132369406361735
PZE-101073233	1	293	60.3	1.02697041106409
PZE-101071373	1	294	60.4	0.520125647067984
PZE-101074651	1	295	60.5	1.69124350177623
PZE-101074451	1	296	60.6	0.205965218992641
PZE-101075379	1	297	60.7	0.145024511965621
PZE-101073696	1	298	60.8	0.155145867971865
PZE-101075062	1	299	60.9	1.04940569364146
PZE-101075790	1	300	61	1.69124350177623
PZE-101073230	1	301	61.1	1.67125796331921
PZE-101074193	1	302	61.2	0.205965218992641
PZE-101076890	1	303	61.5	0.145024511965621
PZE-101076213	1	304	61.6	0.553243474284426
PZE-101074779	1	305	61.7	0.205965218992641
PZE-101077213	1	306	61.8	0.262198300862162
PZE-101074977	1	307	61.9	0.544493799726589
PZE-101077491	1	308	62	0.262198300862162
PZE-101077867	1	309	62.1	1.49134935830327
PZE-101077013	1	310	62.2	0.761814301895267
PZE-101077008	1	311	62.3	0.432106431444209
PZE-101078906	1	312	62.5	0.974258621705374
PZE-101077878	1	313	62.7	1.49134935830327
PZE-101078239	1	314	62.8	0.0559524992457423
PZE-101078409	1	315	62.9	1.13030396836257
PZE-101077530	1	316	63	1.07971221900268
PZE-101077537	1	317	63.1	1.07971221900268
PZE-101078752	1	318	63.2	1.45312809881986
PZE-101077919	1	319	63.3	0.232516379224067
PZE-101079205	1	320	63.4	0.974258621705374
PZE-101079935	1	321	63.5	0.758733772925064
PZE-101080259	1	322	63.6	0.843306031949033
PZE-101079806	1	323	63.7	0.00826402881340807
PZE-101120125	1	324	63.8	0.263592940816264
PZE-101080306	1	325	63.9	0.438460098407747
PZE-101080334	1	326	64	0.843306031949033
PZE-101080322	1	327	64.1	0.0768653786623622
PZE-101079485	1	328	64.2	0.397970249192586
PZE-101120269	1	329	64.3	0.534105374663002
PZE-101080470	1	330	64.4	0.843306031949033
PZE-101080314	1	331	64.5	0.438460098407747
PZE-101120159	1	332	64.6	0.843306031949033
PZE-101081964	1	333	64.8	1.44633668808964
PZE-101120367	1	334	64.9	1.14391261825362
PZE-101120107	1	335	65	0.927520656468613
PZE-101082238	1	336	65.1	0.858078484761242
PZE-101081952	1	337	65.2	0.560372752203958
PZE-101080941	1	338	65.3	0.858078484761242
PZE-101082298	1	339	65.4	0.858078484761242
PZE-101081178	1	340	65.5	0.402736461033219
PZE-101081483	1	341	65.6	0.779356865660304
PZE-101082380	1	342	65.7	0.972666177571109
PZE-101082480	1	343	65.8	0.194968826732163
PZE-101082329	1	344	65.9	0.553957913032143
PZE-101083533	1	345	66	0.194968826732163
PZE-101081844	1	346	66.1	0.716476802092136
PZE-101081841	1	347	66.2	1.12893025122661
PZE-101083105	1	348	66.4	0.91249807317386
PZE-101083051	1	349	66.5	0.297212786546301
PZE-101082552	1	350	66.6	0.719694056730245
PZE-101083109	1	351	66.7	0.546385949194191
PZE-101082768	1	352	66.8	0.184094662956314
PZE-101083165	1	353	67	1.37281101116017
PZE-101083788	1	354	67.1	0.372352057148781
PZE-101083968	1	355	67.2	0.0896058256663324
PZE-101090535	1	356	67.3	0.401335903063239
PZE-101083422	1	357	67.4	1.12893025122661
PZE-101083961	1	358	67.5	0.26559518394652
PZE-101084593	1	359	67.6	0.103660171564593
PZE-101084058	1	360	67.7	0.26559518394652
PZE-101084096	1	361	67.8	0.0896058256663324
PZE-101083913	1	362	68	0.989011195557147
PZE-101084695	1	363	68.1	0.259719377696187
PZE-101084850	1	364	68.2	0.259719377696187
PZE-101084523	1	365	68.3	0.281392970917389
PZE-101084038	1	366	68.4	0.208632334261277
PZE-101084617	1	367	68.5	0.281392970917389
PZE-101085101	1	368	68.6	0.259719377696187
PZE-101085145	1	369	68.8	0.989011195557147
PZE-101084990	1	370	68.9	0.0526988181641016
PZE-101085336	1	371	69.1	0.259719377696187
PZE-101085267	1	372	69.2	0.259719377696187
PZE-101085246	1	373	69.3	0.259719377696187
PZE-101089048	1	374	69.4	0.529917677493041
PZE-101087151	1	375	69.5	0.0040318551870292
PZE-101085916	1	376	69.7	0.259719377696187
PZE-101087906	1	377	69.8	0.184421055961757
PZE-101087431	1	378	70	0.809536389136867
PZE-101085546	1	379	70.1	1.04618082041815
PZE-101086075	1	380	70.2	0.989011195557147
PZE-101088004	1	381	70.3	0.365871249352153
PZE-101087969	1	382	70.4	0.161157475120617
PZE-101087212	1	383	70.5	0.809536389136867
PZE-101087156	1	384	70.6	0.323323078491231
PZE-101089042	1	385	70.7	0.389139289198621
PZE-101090321	1	386	70.8	0.47734412127981
PZE-101089347	1	387	70.9	0.0608708555797487
PZE-101089572	1	388	71	0.0296767328483963
PZE-101089776	1	389	71.2	0.0650426523754072
PZE-101091532	1	390	71.3	0.054971459234227
PZE-101092015	1	391	71.4	0.054971459234227
PZE-101089182	1	392	71.5	0.40228465970691
PZE-101091104	1	393	71.6	0.054971459234227
PZE-101092274	1	394	71.7	0.0981772928948498
PZE-101092091	1	395	71.8	0.054971459234227
PZE-101089901	1	396	71.9	0.310634523127036
PZE-101091544	1	397	72	0.272592072191796
PZE-101091535	1	398	72.2	0.184086773464933
PZE-101092089	1	399	72.4	0.054971459234227
PZE-101091094	1	400	72.5	0.184086773464933
PZE-101097442	1	401	72.6	0.14086744823984
PZE-101097093	1	402	72.7	0.14086744823984
PZE-101091689	1	403	72.8	0.450933561785166
PZE-101091269	1	404	72.9	0.192750381079418
PZE-101093132	1	405	73	0.356196895754069
PZE-101092403	1	406	73.1	0.14086744823984
PZE-101093577	1	407	73.2	0.310634523127036
PZE-101091849	1	408	73.3	0.450933561785166
PZE-101093841	1	409	73.4	0.272943337882205
PZE-101093920	1	410	73.5	0.284423187897171
PZE-101094074	1	411	73.6	0.408546374490945
PZE-101093952	1	412	73.7	0.284423187897171
PZE-101094004	1	413	73.8	0.272943337882205
PZE-101097271	1	414	73.9	0.142238861908677
PZE-101094046	1	415	74	0.408546374490945
PZE-101098535	1	416	74.1	0.320322612850026
PZE-101094075	1	417	74.2	0.408546374490945
PZE-101095023	1	418	74.5	0.168878445058162
PZE-101097858	1	419	74.6	0.320322612850026
PZE-101098508	1	420	74.8	0.270399011273969
PZE-101096356	1	421	74.9	0.164754294501615
PZE-101098864	1	422	75.1	0.236501927652858
PZE-101095024	1	423	75.2	0.320322612850026
PZE-101094236	1	424	75.3	0.318549487565268
PZE-101098698	1	425	75.4	0.21640242948317
PZE-101094436	1	426	75.5	0.299109370214271
PZE-101096127	1	427	75.6	0.318549487565268
PZE-101098418	1	428	75.7	0.270399011273969
PZE-101095712	1	429	75.8	0.299109370214271
PZE-101099084	1	430	75.9	0.236501927652858
PZE-101112724	1	431	76	0.647013491018734
PZE-101101905	1	432	76.1	0.363263369892221
PZE-101096275	1	433	76.2	0.0347506300323151
PZE-101094774	1	434	76.3	0.299109370214271
PZE-101103446	1	435	76.4	0.363263369892221
PZE-101100634	1	436	76.5	0.425158486046227
PZE-101105662	1	437	76.6	0.413628310458276
PZE-101101899	1	438	76.7	0.444008822492562
PZE-101102819	1	439	76.8	0.363263369892221
PZE-101095854	1	440	76.9	0.236501927652858
PZE-101101030	1	441	77	0.425158486046227
PZE-101102363	1	442	77.1	0.363263369892221
PZE-101106425	1	443	77.2	0.647013491018734
PZE-101107966	1	444	77.3	0.647013491018734
PZE-101114012	1	445	77.4	0.732404452815657
PZE-101116342	1	446	77.5	0.732404452815657
PZE-101101991	1	447	77.6	0.638012099411775
PZE-101114798	1	448	77.7	0.732404452815657
PZE-101121408	1	449	77.8	0.777781367439766
PZE-101107898	1	450	77.9	0.647013491018734
PZE-101111112	1	451	78	0.71914135877202
PZE-101120516	1	452	78.1	0.858750270801386
PZE-101120556	1	453	78.2	0.858750270801386
PZE-101106839	1	454	78.3	0.647013491018734
PZE-101112422	1	455	78.4	0.637467202114639
PZE-101122766	1	456	78.5	0.813533273391101
PZE-101113797	1	457	78.6	0.732404452815657
PZE-101107243	1	458	78.7	0.71914135877202
PZE-101121953	1	459	78.8	0.813533273391101
PZE-101111253	1	460	78.9	0.71914135877202
PZE-101111063	1	461	79	0.71914135877202
PZE-101121511	1	462	79.1	0.813533273391101
PZE-101116338	1	463	79.2	0.732404452815657
PZE-101118842	1	464	79.3	0.647013491018734
PZE-101126806	1	465	79.4	0.783984752740229
PZE-101121829	1	466	79.5	0.813533273391101
PZE-101127876	1	467	79.6	0.817594824021401
PZE-101127285	1	468	79.7	0.613978145437551
PZE-101127071	1	469	79.8	0.808219456412518
PZE-101123359	1	470	79.9	0.674159620616946
PZE-101122769	1	471	80	0.813533273391101
PZE-101129171	1	472	80.1	0.943536557666759
PZE-101131632	1	473	80.2	0.740505491171486
PZE-101122594	1	474	80.3	0.732404452815657
PZE-101126964	1	475	80.4	0.650823092591593
PZE-101127101	1	476	80.5	0.808219456412518
PZE-101126587	1	477	80.6	0.70154040016609
PZE-101128201	1	478	80.7	0.5861132207421
PZE-101128150	1	479	80.8	0.335708126800112
PZE-101129122	1	480	80.9	0.943536557666759
PZE-101131597	1	481	81	0.335708126800112
PZE-101130500	1	482	81.1	0.740505491171486
PZE-101122614	1	483	81.2	0.732404452815657
PZE-101131478	1	484	81.3	0.959102628407078
PZE-101133356	1	485	81.4	0.191758721302318
PZE-101133561	1	486	81.5	0.191758721302318
PZE-101130213	1	487	81.6	0.943536557666759
PZE-101135343	1	488	81.7	0.577719848256427
PZE-101132909	1	489	81.8	0.880846403942497
PZE-101136406	1	490	81.9	0.631799476186526
PZE-101136081	1	491	82	0.577719848256427
PZE-101133357	1	492	82.2	0.927337919238305
PZE-101132703	1	493	82.3	0.927337919238305
PZE-101132939	1	494	82.4	0.191758721302318
PZE-101134601	1	495	82.5	0.834807231777929
PZE-101134093	1	496	82.6	0.802275867439103
PZE-101134461	1	497	82.7	0.834807231777929
PZE-101133200	1	498	82.8	0.927337919238305
PZE-101134204	1	499	83	0.868981477848194
PZE-101134383	1	500	83.2	0.180662095890745
PZE-101134523	1	501	83.4	0.990953349477899
PZE-101133702	1	502	83.5	0.222300896792926
PZE-101139064	1	503	83.6	0.62685561279977
PZE-101137048	1	504	83.8	0.631799476186526
PZE-101138606	1	505	83.9	0.897885253712832
PZE-101136791	1	506	84.1	0.631799476186526
PZE-101137864	1	507	84.2	0.180662095890745
PZE-101140439	1	508	84.3	0.717083308826862
PZE-101138971	1	509	84.4	0.180662095890745
PZE-101135431	1	510	84.6	0.631799476186526
PZE-101141595	1	511	84.7	1.18218356127811
PZE-101140691	1	512	84.9	0.758178118656378
PZE-101141819	1	513	85	1.18218356127811
PZE-101141058	1	514	85.3	0.938110768655315
PZE-101140746	1	515	85.4	0.758178118656378
PZE-101140678	1	516	85.5	0.758178118656378
PZE-101143134	1	517	85.7	0.901398589111178
PZE-101143985	1	518	85.9	1.18218356127811
PZA00375.4	1	519	86.1	0.0869437401842702
PZE-101142078	1	520	86.3	0.905870161900088
PZE-101143143	1	521	86.4	0.901398589111178
PZE-101143899	1	522	86.5	1.18218356127811
PZE-101140981	1	523	86.6	0.93513131257705
PZE-101140926	1	524	86.7	0.93513131257705
PZE-101143233	1	525	86.8	0.0448286964781396
PZE-101144248	1	526	86.9	0.0579914912212075
PZE-101143916	1	527	87	1.18218356127811
PZE-101142488	1	528	87.1	0.874183472835564
PZE-101144740	1	529	87.5	0.0579914912212075
PZE-101144184	1	530	87.7	0.0579914912212075
PZE-101144585	1	531	87.8	0.51646830330646
PZE-101144658	1	532	88	0.73087847986141
PZE-101145633	1	533	88.3	0.763107379827151
PZE-101145521	1	534	88.4	0.763107379827151
PZE-101143900	1	535	88.6	0.12801945538829
PZE-101144978	1	536	88.8	0.645837115897848
PZE-101146635	1	537	89	1.10436517170694
PZE-101144893	1	538	89.2	0.115511068961497
PZE-101146974	1	539	89.3	0.603149150535382
PZE-101145417	1	540	89.4	0.114459123238895
PZE-101147225	1	541	89.5	0.0579914912212075
PZE-101146522	1	542	89.6	0.603149150535382
PZE-101147239	1	543	89.8	0.114459123238895
PZE-101146521	1	544	89.9	0.603149150535382
PZE-101146378	1	545	90	0.751987235085863
PZE-101152364	1	546	90.3	1.43229773775523
PZE-101147322	1	547	90.4	0.589425027802222
PZE-101149388	1	548	90.6	1.18598429467405
PZA03427.1	1	549	90.7	1.76938189332464
PZE-101148471	1	550	90.8	0.589425027802222
PZE-101147248	1	551	90.9	0.114459123238895
PZE-101148422	1	552	91	0.733924953166151
PZE-101149426	1	553	91.1	0.733924953166151
PZE-101150019	1	554	91.2	0.589425027802222
PZE-101149651	1	555	91.3	0.182484033335395
PZE-101150835	1	556	91.4	0.589425027802222
PZE-101153809	1	557	91.6	1.67953524024479
PZE-101148240	1	558	91.7	0.733924953166151
PZE-101152275	1	559	91.8	1.20910848673564
PZE-101152241	1	560	91.9	0.0579914912212075
PZE-101150254	1	561	92	0.182484033335395
PZE-101150253	1	562	92.3	0.182484033335395
PZE-101152374	1	563	92.4	0.0579914912212075
PZE-101152239	1	564	92.5	1.36231390115084
PZE-101152216	1	565	92.6	1.2547665856455
PZE-101153599	1	566	92.7	1.21068699122018
PZE-101150477	1	567	93	0.187929979393755
PZE-101150294	1	568	93.1	0.187929979393755
PZE-101153717	1	569	93.2	1.44102780937815
PZE-101151184	1	570	93.3	0.0607295198695672
PZE-101153556	1	571	93.5	0.408108153033061
PZE-101151991	1	572	94	0.00801607770842036
PZE-101155685	1	573	94.3	0.985240200007797
PZE-101155429	1	574	94.4	1.18321581991902
PZE-101155635	1	575	94.7	1.29582263285165
PZE-101155676	1	576	94.8	0.0579914912212075
PZE-101152935	1	577	94.9	1.05152191909727
PZE-101154578	1	578	95.1	0.0579914912212075
PZE-101152449	1	579	95.3	0.00801607770842036
PZE-101155376	1	580	95.4	0.90011302419206
PZE-101154857	1	581	95.5	1.29576825199634
PZE-101156510	1	582	95.6	0.0579914912212075
PZE-101155236	1	583	95.7	0.0589178945932276
