mk.names	chr	pos.ind	pos.cM	log10pval
PZE-101068099	1	269	57.1	0.10149585297626
PZE-101066907	1	270	57.2	0.995443536987516
PZE-101068676	1	271	57.6	1.53160192868357
PZE-101068578	1	272	57.9	0.571620554991355
PZE-101069006	1	273	58.1	1.45315226344652
PZE-101069059	1	274	58.2	1.32263345079101
PZE-101068888	1	275	58.3	0.571620554991355
PZA03746.1	1	276	58.4	0.434509813441574
PZE-101071660	1	277	58.5	0.412994612198705
PZE-101068682	1	278	58.6	0.571620554991355
PZE-101069307	1	279	58.7	1.1416366465198
PZE-101071092	1	280	58.8	0.0520473498061456
PZE-101070408	1	281	58.9	1.1416366465198
PZE-101073000	1	282	59	0.0538183029403886
PZE-101071675	1	283	59.1	0.44169996210551
PZE-101071870	1	284	59.2	0.0520473498061456
PZE-101070816	1	285	59.3	1.45315226344652
PZE-101068426	1	286	59.4	0.571620554991355
PZE-101073492	1	287	59.5	1.45315226344652
PZE-101069158	1	288	59.7	1.32263345079101
PZE-101069159	1	289	59.8	0.571620554991355
PZE-101071793	1	290	59.9	0.0520473498061456
PZE-101072651	1	291	60	2.51423658022594
PZE-101071897	1	292	60.1	0.44169996210551
PZE-101073233	1	293	60.3	1.45315226344652
PZE-101071373	1	294	60.4	1.08793234324771
PZE-101074651	1	295	60.5	2.68226310228657
PZE-101074451	1	296	60.6	0.0449215786693875
PZE-101075379	1	297	60.7	0.45095324601161
PZE-101073696	1	298	60.8	0.44419875029002
PZE-101075062	1	299	60.9	1.63488955844226
PZE-101075790	1	300	61	2.68226310228657
PZE-101073230	1	301	61.1	2.51423658022594
PZE-101074193	1	302	61.2	0.0449215786693875
PZE-101076890	1	303	61.5	0.45095324601161
PZE-101076213	1	304	61.6	1.22971220824866
PZE-101074779	1	305	61.7	0.0449215786693875
PZE-101077213	1	306	61.8	0.566196589263466
PZE-101074977	1	307	61.9	1.16910716030308
PZE-101077491	1	308	62	0.566196589263466
PZE-101077867	1	309	62.1	2.71627247545553
PZE-101077013	1	310	62.2	0.75147735832113
PZE-101077008	1	311	62.3	0.895885736737625
PZE-101078906	1	312	62.5	1.67796942234716
PZE-101077878	1	313	62.7	2.71627247545553
PZE-101078239	1	314	62.8	0.0989606141606737
PZE-101078409	1	315	62.9	1.68860602916056
PZE-101077530	1	316	63	1.8165169044356
PZE-101077537	1	317	63.1	1.8165169044356
PZE-101078752	1	318	63.2	2.34314236925485
PZE-101077919	1	319	63.3	0.647605965883522
PZE-101079205	1	320	63.4	1.67796942234716
PZE-101079935	1	321	63.5	1.02902336623195
PZE-101080259	1	322	63.6	1.55367181988869
PZE-101079806	1	323	63.7	0.0790981518287592
PZE-101120125	1	324	63.8	0.501863323313462
PZE-101080306	1	325	63.9	0.949111475373398
PZE-101080334	1	326	64	1.55367181988869
PZE-101080322	1	327	64.1	0.00496730013015968
PZE-101079485	1	328	64.2	0.793338303538192
PZE-101120269	1	329	64.3	0.750012354913386
PZE-101080470	1	330	64.4	1.55367181988869
PZE-101080314	1	331	64.5	0.949111475373398
PZE-101120159	1	332	64.6	1.55367181988869
PZE-101081964	1	333	64.8	1.79638221578878
PZE-101120367	1	334	64.9	2.01825822064216
PZE-101120107	1	335	65	1.68925337730544
PZE-101082238	1	336	65.1	0.815588083157696
PZE-101081952	1	337	65.2	1.07806375479975
PZE-101080941	1	338	65.3	0.815588083157696
PZE-101082298	1	339	65.4	0.815588083157696
PZE-101081178	1	340	65.5	0.87471856236888
PZE-101081483	1	341	65.6	1.29741247848096
PZE-101082380	1	342	65.7	1.54845695673505
PZE-101082480	1	343	65.8	0.125230916590924
PZE-101082329	1	344	65.9	0.871435130151947
PZE-101083533	1	345	66	0.125230916590924
PZE-101081844	1	346	66.1	1.19650749351466
PZE-101081841	1	347	66.2	1.91885347579226
PZE-101083105	1	348	66.4	1.17185447289141
PZE-101083051	1	349	66.5	0.494391974314795
PZE-101082552	1	350	66.6	1.23087797682088
PZE-101083109	1	351	66.7	0.520571037014937
PZE-101082768	1	352	66.8	0.445751143796206
PZE-101083165	1	353	67	2.33861202732683
PZE-101083788	1	354	67.1	0.646235033246871
PZE-101083968	1	355	67.2	0.384641519141796
PZE-101090535	1	356	67.3	1.00555917107382
PZE-101083422	1	357	67.4	1.91885347579226
PZE-101083961	1	358	67.5	0.581968387551207
PZE-101084593	1	359	67.6	0.35006789031527
PZE-101084058	1	360	67.7	0.581968387551207
PZE-101084096	1	361	67.8	0.384641519141796
PZE-101083913	1	362	68	1.88158472333931
PZE-101084695	1	363	68.1	0.572383773458141
PZE-101084850	1	364	68.2	0.572383773458141
PZE-101084523	1	365	68.3	0.545606880856963
PZE-101084038	1	366	68.4	0.539842276068018
PZE-101084617	1	367	68.5	0.545606880856963
PZE-101085101	1	368	68.6	0.572383773458141
PZE-101085145	1	369	68.8	1.88158472333931
PZE-101084990	1	370	68.9	0.0112675538063725
PZE-101085336	1	371	69.1	0.572383773458141
PZE-101085267	1	372	69.2	0.572383773458141
PZE-101085246	1	373	69.3	0.572383773458141
PZE-101089048	1	374	69.4	0.905810965767538
PZE-101087151	1	375	69.5	0.0485809698466661
PZE-101085916	1	376	69.7	0.572383773458141
PZE-101087906	1	377	69.8	0.156962525459737
PZE-101087431	1	378	70	0.955832158002479
PZE-101085546	1	379	70.1	1.83597885536016
PZE-101086075	1	380	70.2	1.88158472333931
PZE-101088004	1	381	70.3	0.465881408712914
PZE-101087969	1	382	70.4	0.401746669617906
PZE-101087212	1	383	70.5	0.955832158002479
PZE-101087156	1	384	70.6	0.628686396763651
PZE-101089042	1	385	70.7	0.797854739809417
PZE-101090321	1	386	70.8	1.28728247204079
PZE-101089347	1	387	70.9	0.180654722527848
PZE-101089572	1	388	71	0.335891140051508
PZE-101089776	1	389	71.2	0.354627813101799
PZE-101091532	1	390	71.3	0.022591110599618
PZE-101092015	1	391	71.4	0.022591110599618
PZE-101089182	1	392	71.5	0.843204867707931
PZE-101091104	1	393	71.6	0.022591110599618
PZE-101092274	1	394	71.7	0.0654016521672215
PZE-101092091	1	395	71.8	0.022591110599618
PZE-101089901	1	396	71.9	1.18635646930842
PZE-101091544	1	397	72	0.469457886540344
PZE-101091535	1	398	72.2	0.225959413667455
PZE-101092089	1	399	72.4	0.022591110599618
PZE-101091094	1	400	72.5	0.225959413667455
PZE-101097442	1	401	72.6	0.0180323219692546
PZE-101097093	1	402	72.7	0.0180323219692546
PZE-101091689	1	403	72.8	1.35186877454671
PZE-101091269	1	404	72.9	0.453808473995744
PZE-101093132	1	405	73	1.35610081372491
PZE-101092403	1	406	73.1	0.0180323219692546
PZE-101093577	1	407	73.2	1.18635646930842
PZE-101091849	1	408	73.3	1.35186877454671
PZE-101093841	1	409	73.4	0.22032965263902
PZE-101093920	1	410	73.5	0.445655259467331
PZE-101094074	1	411	73.6	0.684826719141807
PZE-101093952	1	412	73.7	0.445655259467331
PZE-101094004	1	413	73.8	0.22032965263902
PZE-101097271	1	414	73.9	0.133269595477623
PZE-101094046	1	415	74	0.684826719141807
PZE-101098535	1	416	74.1	1.34600578782489
PZE-101094075	1	417	74.2	0.684826719141807
PZE-101095023	1	418	74.5	0.0596617291672103
PZE-101097858	1	419	74.6	1.34600578782489
PZE-101098508	1	420	74.8	0.629238703123914
PZE-101096356	1	421	74.9	0.165493439437049
PZE-101098864	1	422	75.1	1.14986373204713
PZE-101095024	1	423	75.2	1.34600578782489
PZE-101094236	1	424	75.3	0.557715732445219
PZE-101098698	1	425	75.4	0.543878398000508
PZE-101094436	1	426	75.5	0.656076744498567
PZE-101096127	1	427	75.6	0.557715732445219
PZE-101098418	1	428	75.7	0.629238703123914
PZE-101095712	1	429	75.8	0.656076744498567
PZE-101099084	1	430	75.9	1.14986373204713
PZE-101112724	1	431	76	0.801556346155573
PZE-101101905	1	432	76.1	0.245435923648045
PZE-101096275	1	433	76.2	0.228367633813205
PZE-101094774	1	434	76.3	0.656076744498567
PZE-101103446	1	435	76.4	0.245435923648045
PZE-101100634	1	436	76.5	0.84383510493432
PZE-101105662	1	437	76.6	0.231442753624085
PZE-101101899	1	438	76.7	0.422412844683765
PZE-101102819	1	439	76.8	0.245435923648045
PZE-101095854	1	440	76.9	1.14986373204713
PZE-101101030	1	441	77	0.84383510493432
PZE-101102363	1	442	77.1	0.245435923648045
PZE-101106425	1	443	77.2	0.801556346155573
PZE-101107966	1	444	77.3	0.801556346155573
PZE-101114012	1	445	77.4	1.10144725633471
PZE-101116342	1	446	77.5	1.10144725633471
PZE-101101991	1	447	77.6	1.02723125831936
PZE-101114798	1	448	77.7	1.10144725633471
PZE-101121408	1	449	77.8	1.04381025821501
PZE-101107898	1	450	77.9	0.801556346155573
PZE-101111112	1	451	78	1.07328186673211
PZE-101120516	1	452	78.1	1.33770808191496
PZE-101120556	1	453	78.2	1.33770808191496
PZE-101106839	1	454	78.3	0.801556346155573
PZE-101112422	1	455	78.4	0.967988151202398
PZE-101122766	1	456	78.5	1.30769334154001
PZE-101113797	1	457	78.6	1.10144725633471
PZE-101107243	1	458	78.7	1.07328186673211
PZE-101121953	1	459	78.8	1.30769334154001
PZE-101111253	1	460	78.9	1.07328186673211
PZE-101111063	1	461	79	1.07328186673211
PZE-101121511	1	462	79.1	1.30769334154001
PZE-101116338	1	463	79.2	1.10144725633471
PZE-101118842	1	464	79.3	0.801556346155573
PZE-101126806	1	465	79.4	1.24866761701821
PZE-101121829	1	466	79.5	1.30769334154001
PZE-101127876	1	467	79.6	1.1212523484777
PZE-101127285	1	468	79.7	0.741271366650515
PZE-101127071	1	469	79.8	1.20512571858572
PZE-101123359	1	470	79.9	1.07738855083874
PZE-101122769	1	471	80	1.30769334154001
PZE-101129171	1	472	80.1	1.11357469463995
PZE-101131632	1	473	80.2	0.73617804615743
PZE-101122594	1	474	80.3	1.10144725633471
PZE-101126964	1	475	80.4	0.65535950694588
PZE-101127101	1	476	80.5	1.20512571858572
PZE-101126587	1	477	80.6	1.04134966320781
PZE-101128201	1	478	80.7	1.52203063833954
PZE-101128150	1	479	80.8	1.10290565759018
PZE-101129122	1	480	80.9	1.11357469463995
PZE-101131597	1	481	81	1.10290565759018
PZE-101130500	1	482	81.1	0.73617804615743
PZE-101122614	1	483	81.2	1.10144725633471
PZE-101131478	1	484	81.3	1.10982771804746
PZE-101133356	1	485	81.4	0.933010586892243
PZE-101133561	1	486	81.5	0.933010586892243
PZE-101130213	1	487	81.6	1.11357469463995
PZE-101135343	1	488	81.7	0.585002847580756
PZE-101132909	1	489	81.8	0.583851742649401
PZE-101136406	1	490	81.9	0.823302329753432
PZE-101136081	1	491	82	0.585002847580756
PZE-101133357	1	492	82.2	1.05181088518293
PZE-101132703	1	493	82.3	1.05181088518293
PZE-101132939	1	494	82.4	0.933010586892243
PZE-101134601	1	495	82.5	1.02658612489596
PZE-101134093	1	496	82.6	0.783766825808278
PZE-101134461	1	497	82.7	1.02658612489596
PZE-101133200	1	498	82.8	1.05181088518293
PZE-101134204	1	499	83	1.06281027158817
PZE-101134383	1	500	83.2	0.436560314758059
PZE-101134523	1	501	83.4	1.19686069265307
PZE-101133702	1	502	83.5	0.49279735318213
PZE-101139064	1	503	83.6	0.700520015541139
PZE-101137048	1	504	83.8	0.823302329753432
PZE-101138606	1	505	83.9	0.658505647293265
PZE-101136791	1	506	84.1	0.823302329753432
PZE-101137864	1	507	84.2	0.436560314758059
PZE-101140439	1	508	84.3	0.796807529647322
PZE-101138971	1	509	84.4	0.436560314758059
PZE-101135431	1	510	84.6	0.823302329753432
PZE-101141595	1	511	84.7	0.717525478427409
PZE-101140691	1	512	84.9	1.03991302641461
PZE-101141819	1	513	85	0.717525478427409
PZE-101141058	1	514	85.3	0.530329504958718
PZE-101140746	1	515	85.4	1.03991302641461
PZE-101140678	1	516	85.5	1.03991302641461
PZE-101143134	1	517	85.7	0.979623815077481
PZE-101143985	1	518	85.9	0.717525478427409
PZA00375.4	1	519	86.1	0.794716231681473
PZE-101142078	1	520	86.3	0.989920197371735
PZE-101143143	1	521	86.4	0.979623815077481
PZE-101143899	1	522	86.5	0.717525478427409
PZE-101140981	1	523	86.6	0.762032529714139
PZE-101140926	1	524	86.7	0.762032529714139
PZE-101143233	1	525	86.8	0.682918781043811
PZE-101144248	1	526	86.9	0.491414359680214
PZE-101143916	1	527	87	0.717525478427409
PZE-101142488	1	528	87.1	1.15999210328212
PZE-101144740	1	529	87.5	0.491414359680214
PZE-101144184	1	530	87.7	0.491414359680214
PZE-101144585	1	531	87.8	0.768848488190209
PZE-101144658	1	532	88	0.775064543104196
PZE-101145633	1	533	88.3	0.709901840512931
PZE-101145521	1	534	88.4	0.709901840512931
PZE-101143900	1	535	88.6	0.437936614448161
PZE-101144978	1	536	88.8	0.51660260345317
PZE-101146635	1	537	89	0.560154518166797
PZE-101144893	1	538	89.2	0.106130889355985
PZE-101146974	1	539	89.3	0.832642068051483
PZE-101145417	1	540	89.4	0.127920889702632
PZE-101147225	1	541	89.5	0.491414359680214
PZE-101146522	1	542	89.6	0.832642068051483
PZE-101147239	1	543	89.8	0.127920889702632
PZE-101146521	1	544	89.9	0.832642068051483
PZE-101146378	1	545	90	0.572219199154611
PZE-101152364	1	546	90.3	1.46918477760036
PZE-101147322	1	547	90.4	0.769989404889961
PZE-101149388	1	548	90.6	0.424442844768427
PZA03427.1	1	549	90.7	1.21610017537481
PZE-101148471	1	550	90.8	0.769989404889961
PZE-101147248	1	551	90.9	0.127920889702632
PZE-101148422	1	552	91	0.510367665552389
PZE-101149426	1	553	91.1	0.510367665552389
PZE-101150019	1	554	91.2	0.769989404889961
PZE-101149651	1	555	91.3	0.564337739351712
PZE-101150835	1	556	91.4	0.769989404889961
PZE-101153809	1	557	91.6	1.22316056621284
PZE-101148240	1	558	91.7	0.510367665552389
PZE-101152275	1	559	91.8	1.88112310280237
PZE-101152241	1	560	91.9	0.491414359680214
PZE-101150254	1	561	92	0.564337739351712
PZE-101150253	1	562	92.3	0.564337739351712
PZE-101152374	1	563	92.4	0.491414359680214
PZE-101152239	1	564	92.5	0.641950017268702
PZE-101152216	1	565	92.6	0.57458347380645
PZE-101153599	1	566	92.7	1.88771399150556
PZE-101150477	1	567	93	0.208605204434057
PZE-101150294	1	568	93.1	0.208605204434057
PZE-101153717	1	569	93.2	1.58384744725863
PZE-101151184	1	570	93.3	0.512252394259273
PZE-101153556	1	571	93.5	1.36125911616144
PZE-101151991	1	572	94	0.63739068332428
PZE-101155685	1	573	94.3	0.885461148456398
PZE-101155429	1	574	94.4	0.593394313370687
PZE-101155635	1	575	94.7	0.624415604459149
PZE-101155676	1	576	94.8	0.491414359680214
PZE-101152935	1	577	94.9	1.00384532056518
PZE-101154578	1	578	95.1	0.491414359680214
PZE-101152449	1	579	95.3	0.63739068332428
PZE-101155376	1	580	95.4	0.852915438720836
PZE-101154857	1	581	95.5	1.52255106145564
PZE-101156510	1	582	95.6	0.491414359680214
PZE-101155236	1	583	95.7	1.0135767644065
PZE-101160296	1	584	95.9	0.648157609153982
