mk.names	chr	pos.ind	pos.cM	log10pval	D06	UH304	D09	F252	F618	F353
PZE-101002081	1	15	3.6	1.3343053858629	0.539765899423637	0.214062617369089	0.0562278418476345	0.193686073923424	-0.0451251694768969	1
PZE-101001587	1	16	4.2	0.997767157880451	0.239931644591979	0.193694646301942	0.217786276260442	0.544762052297712	-0.0388724705387163	1
PZE-101001380	1	17	4.3	0.919735488954246	0.354979832792038	0.193692747466928	0.218561231728268	0.54570613063609	-0.0379565943329044	1
PZE-101001108	1	18	4.4	0.864393939455238	0.507662077633058	0.189775325760307	0.219382752982712	0.546683540794588	-0.0370741947866291	1
PZE-101003133	1	19	4.5	0.795161692763431	0.684760949198564	0.218805287752021	0.220251769843123	0.547694839445712	-0.0362243300825361	1
PZE-101003135	1	20	4.7	0.804532926716064	0.684769231356151	0.218814349104956	0.22213600889259	0.549821300836437	-0.0346185152262189	1
PZE-101003026	1	21	4.9	0.900819855412457	0.393378207078203	0.21881435001083	0.224221368349802	0.552089843360564	-0.0331319348762408	1
PZE-101003031	1	22	5.6	1.27115379454029	0.0919484044910127	0.218814350051135	0.233209248268099	0.561207685378871	-0.0287704135996493	1
PZA00393.1	1	23	5.7	1.25531927435837	0.0987919038220851	0.21881440618681	0.234719525297911	0.562666152189851	-0.0282437060284668	1
PZE-101003115	1	24	5.9	1.26857751710818	0.0962121790713361	0.218814518462879	0.237918254371917	0.565704329032771	-0.0272552858828954	1
PZE-101002367	1	25	6	1.27238563350554	0.0956121374655776	0.21944830598132	0.239608299873311	0.567284802073322	-0.0267922262371219	1
PZE-101005818	1	26	7.3	1.2014649517513	0.124325855079824	-0.0223749859831954	0.240570009022619	0.267411589364311	0.591692383555562	1
PZE-101004337	1	27	7.7	1.19184977704839	0.123530629938154	-0.0223757975679767	0.240568368857871	0.278249164103381	0.600674794763903	1
PZE-101005765	1	28	9.2	1.13914122731424	0.24056221713651	0.32862880643899	0.640332310448385	0.126979877383031	-0.0223788437954031	1
PZA01022.1	1	29	9.6	1.12124589826016	0.2405605773397	0.344542486695671	0.652366627930338	0.129706053370838	-0.0223796563921864	1
PZE-101009312	1	30	10.6	1.12428307275764	0.139988281916582	-0.0223816872813185	0.192146323654123	0.388283198787636	0.684633557580003	1
PZE-101007769	1	31	10.9	1.1082713639962	0.144045511547732	-0.0223822962008251	0.192145376388185	0.402360812960595	0.694813157812128	1
PZE-101009215	1	32	11.2	1.0102349035649	0.144045939635951	-0.0308281123235656	0.192144429083448	0.416806043438451	0.705171721509359	1
PZE-101010821	1	33	11.8	0.808451383612705	0.144046795918778	-0.0622082836180762	0.192142534626012	0.446618628200357	0.726303285653987	1
PZE-101009528	1	34	12.3	0.653129498068943	0.744188640461663	0.47218062025168	0.144047509448785	-0.11244008045395	0.192142534467825	1
PZE-101009163	1	35	12.5	0.653118637366937	0.744194425149772	0.472187220957479	0.144047509477076	-0.112443922573298	0.192142534467944	1
PZE-101010560	1	36	13	0.483460864441489	-0.997449399736362	0.665128198942829	0.144047509477189	-0.185303275174797	0.19214252846507	1
PZE-101010917	1	37	13.5	0.483507287040784	-0.99742231841032	0.66515155919176	0.144047509221503	-0.185314558498278	0.192082517418245	1
PZE-101012517	1	38	13.6	0.591041108920471	-0.99742310521908	0.665150925610499	0.144046997779848	-0.185314439469785	0.115838797005498	1
PZE-101014135	1	39	13.7	0.591049737281556	-0.997423892036375	0.665150292021928	0.144046486334118	-0.185314320440084	0.115834872002852	1
PZE-101014266	1	40	13.8	0.591058365403677	-0.997424678855185	0.665149658430531	0.144045974888232	-0.185314201411135	0.115830947287725	1
PZE-101011048	1	41	14	0.591075620652833	-0.9974262524833	0.665148391262303	0.144044952011625	-0.185313963361663	0.115823098845527	1
PZE-101013802	1	42	15.2	0.707298898603283	0.907756268710875	0.592117458453972	0.0952360698187733	0.115776049050396	-0.181206811393068	1
PZE-101014003	1	43	15.3	0.715870153611499	0.899908039774569	0.58639489831886	0.0922245286120297	0.115772132414036	-0.18187525553784	1
PZE-101011906	1	44	15.7	0.747473922665581	0.868764311653971	0.564223199119751	0.0815954761630439	0.115756474067565	-0.186247274950118	1
PZE-101013772	1	45	16.4	0.79072068802558	0.815645076666543	0.528524717751045	0.0678006723481572	0.11576141838828	-0.200626935685752	1
PZE-101013713	1	46	16.9	0.811455154599298	0.77917755087149	0.505701722017441	0.0610337246014176	-0.216141243638648	0.115764950247571	1
PZE-101017581	1	47	18.7	0.961211709765141	0.0874032434662312	-0.0251379429335424	0.4547540800146	0.506804533662436	0.810201345129377	1
PZB01915.1	1	48	19.1	0.9603801625095	0.0874048501721387	-0.0251370488637637	0.4547667041971	0.507179908443414	0.817551790883293	1
PZE-101017463	1	49	19.5	0.959546064500122	0.0874064569312366	-0.0251361548530498	0.454779328533475	0.507608305409655	0.825072675823539	1
PZE-101017580	1	50	19.6	0.959339697347266	0.0874064420280591	-0.0251359453791739	0.454778957812745	0.50772401189439	0.826979735261481	1
PZE-101017487	1	51	19.9	1.02822070496734	0.0869649847995185	-0.0196663376710032	0.454779069207305	0.508092493143711	0.83276572510533	1
PZE-101018404	1	52	20.6	1.17744172755426	0.0859877101967766	-0.0117519488117029	0.454779329135462	0.509082703747721	0.846647179165173	1
PZE-101018668	1	53	20.8	1.21489930996988	0.0857220467736192	-0.0103595849828328	0.454779329143102	0.509400825932499	0.850711879185162	1
PZE-101018057	1	54	20.9	1.20947389677929	0.0874056113449008	-0.0103595483688438	0.454779329146682	0.509565991326993	0.852760729388016	1
PZE-101017262	1	55	21	1.20573567671335	0.0861383891030088	-0.0106238690717584	0.454779329145833	0.509735290537421	0.854820594522914	1
PZE-101018411	1	56	21.2	1.19774278977509	0.0837002041669677	-0.0111888467247587	0.454779329146016	0.510086485033824	0.858973406488885	1
PZE-101017187	1	57	21.3	1.19349092248116	0.0825285132361002	-0.0114904911182035	0.454779329146911	0.510268478361841	0.861066368547893	1
PZE-101019597	1	58	21.5	1.20095668768203	0.0849032993056708	-0.0109001214974344	0.45477932998559	0.510645504418783	0.865285432953698	1
PZE-101019781	1	59	21.6	1.20443281461685	0.0861382655314848	-0.0106238420172838	0.454779330405355	0.510840636878695	0.8674115424683	1
PZE-101018400	1	60	21.7	1.20773605744695	0.0874054301352978	-0.0103595138582672	0.45477933082505	0.511040249229868	0.86954870597253	1
PZE-101019727	1	61	21.8	1.20752001095855	0.0874055584594599	-0.0103594880060418	0.454779331245503	0.511244392006942	0.871696923511943	1
PZE-101019853	1	62	21.9	1.20730426124885	0.0874056867866086	-0.010359462153369	0.454779331664556	0.511453115999931	0.873856193675136	1
PZE-101018206	1	63	22.5	1.20601718710192	0.0874064567649062	-0.0103593070380799	0.454779334183416	0.512804540550421	0.887043649591167	1
PZE-101018567	1	64	22.9	1.20516212510264	0.0874056205784328	-0.0103593069823219	0.454796121445461	0.513803667575159	0.896055379836094	1
PZE-101019726	1	65	23	1.19362277895161	0.0854630905258604	-0.0103591933153228	0.500489103713618	0.514066204061046	0.898335690800748	1
PZE-101020844	1	66	23.4	1.1503857094081	0.0805729491910394	-0.0103587386901446	0.750557850927661	0.515168968647294	0.907565817019287	1
PZE-101021745	1	67	23.5	1.14355889103321	0.0800465419463985	-0.0103586250490851	0.822943687802838	0.515458082990754	0.90990044123663	1
PZE-101020456	1	68	23.6	1.14212868594768	0.0797889776364124	-0.0103585114159744	0.846759421646703	0.515752674489062	0.912245844794576	1
PZE-101018818	1	69	23.7	1.14623100854925	0.0797955815342938	-0.0103583977917169	0.800724739773597	0.516052797283455	0.914601995484057	1
PZE-101019538	1	70	24	1.07690942796092	0.116581883533035	-0.00934906838843863	0.796567361587645	0.516986896260054	0.921734578868983	1
PZE-101022341	1	71	24.3	1.07674231210226	0.116586146586342	-0.00934936427002575	0.79247867491068	0.517972734155158	0.928962537068452	1
PZE-101019557	1	72	24.4	1.0774755705062	0.116587567660058	-0.00934946290793848	0.784206081804527	0.518313098821064	0.931392849110711	1
PZE-101021926	1	73	25.4	0.940714399967711	0.0919828525183974	-0.0184478407540363	0.809045523442883	0.522053931150379	0.956259860215856	1
PZE-101021455	1	74	25.7	0.896306867620718	0.0863295197351206	-0.0228915994856161	0.816543294937423	0.523300675109042	0.96391428633993	1
PZE-101020931	1	75	26.9	0.717088261931075	0.0704582652106762	-0.0542596642408364	0.846659069163229	0.528902338990442	0.995371554596118	1
PZE-101021308	1	76	27.6	0.788858081237801	0.0704576167206454	-0.0542584858614814	0.470971168630672	0.53264926054803	-0.985704484781328	1
PZE-101024556	1	77	28.2	0.719455009467544	0.106514832240619	-0.0505957686014001	0.432616577438005	0.536157824239426	-0.969183780947642	1
PZE-101026314	1	78	28.6	0.727400481470642	0.106517615836994	-0.0505971293727976	0.412229204440048	0.538654222413701	-0.958030687771153	1
PZE-101024519	1	79	29.4	0.726452574725131	0.106523184138764	-0.0505998517716197	0.412235651381025	0.544036377471238	-0.935431522260262	1
PZE-101026621	1	80	29.6	0.726246173548893	0.106523431713286	-0.0505992072929766	0.412237263224799	0.545464741283258	-0.929727896513568	1
PZE-101026386	1	81	29.7	0.726146336117085	0.106523555506324	-0.0505988850512205	0.412238069128761	0.546191529732575	-0.926868899990199	1
PZE-101024452	1	82	30	0.708137690698347	0.106523926895883	-0.0505979183499955	0.456826446595183	0.548422678768115	-0.918265202759128	1
PZE-101027182	1	83	30.4	0.730619423980421	0.113570766932471	-0.0392735203546221	0.537495154114114	0.5515170523232	-0.906737763987154	1
PZE-101027351	1	84	30.6	0.751696734624181	0.118821623374768	-0.0346727880031529	0.537499441595675	0.553115894968832	-0.900953311316325	1
PZE-101027807	1	85	30.9	0.779128901726092	0.129149501371741	-0.0288946780887054	0.537505872924239	0.555579197129892	-0.892254822490299	1
PZE-101026218	1	86	31.5	0.821451931568583	0.159786911177079	-0.0205745157128067	0.528506895767745	0.560741535880003	-0.874797926591952	1
PZE-101028121	1	87	31.6	0.81876832323783	0.159788270897803	-0.0205744824420675	0.537510037393986	0.561632626052071	-0.871882912133868	1
PZE-101029820	1	88	31.8	0.795568979911355	0.159790990415605	-0.0205744159024017	0.631928480490402	0.56344119380401	-0.866049895641365	1
PZE-101028242	1	89	31.9	0.796089467141797	0.159792350191291	-0.0205743826338005	0.629180499936782	0.56435868049055	-0.863132288087018	1
PZE-101026095	1	90	32	0.796616790770777	0.159793709963233	-0.0205743493669708	0.626440665832912	0.565284972704728	-0.860214211993371	1
PZE-101029587	1	91	32.1	0.764447585390037	0.167336314688986	-0.0213801229808354	0.68711838325934	0.56622007134539	-0.857295866528906	1
PZE-101029707	1	92	32.2	0.742928592211194	0.175383989544009	-0.0222822412606637	0.687124427465996	0.567163975824358	-0.854377451516275	1
PZE-101029748	1	93	32.4	0.697930223487672	0.1930869441271	-0.0244071693542997	0.687136515989198	0.569078192399918	-0.84854121504406	1
PZE-101028351	1	94	33.1	0.531006352795143	0.274000255528756	-0.0362238178987555	0.671349517043044	0.576054526015766	-0.828141799221005	1
PZE-101028104	1	95	33.4	0.532083945243451	0.274004402070965	-0.0362232243474253	0.664701938336957	0.579175376521053	-0.819424394105421	1
PZE-101030251	1	96	34.3	0.771914166729177	0.27400440331507	-0.0142570537152866	0.645251405111161	0.589002558573402	-0.793432033890552	1
PZE-101029123	1	97	34.4	0.792485051772415	0.27400440345272	-0.0132286676995783	0.643139753463175	0.590136870727272	-0.790563134961521	1
PZE-101030875	1	98	34.5	0.792935298971221	0.274004403452606	-0.0132285739193905	0.641038637707241	0.591279537514836	-0.787698790241907	1
PZE-101028930	1	99	34.7	0.793848474485615	0.274004403453153	-0.0132283863636288	0.636868664691416	0.593589775918417	-0.781984544074234	1
PZE-101030220	1	100	35	0.786938242858432	0.274004403946177	-0.0132291720934402	0.674144951052543	0.597116755490678	-0.773452181893975	1
PZE-101029737	1	101	35.1	0.78475966191139	0.274004404110473	-0.0132294340256204	0.687143704011029	0.598308665604049	-0.770619227767919	1
PZE-101031077	1	102	35.2	0.725630520950706	0.274006046329344	-0.0165228324789282	0.687145016092913	0.599508620104139	-0.767792171802758	1
PZE-101030022	1	103	35.4	0.58183250073278	0.27400933085343	-0.029100437355462	0.687145429895339	0.601932457053073	-0.762156500207513	1
PZE-101032015	1	104	35.7	0.488929616770539	0.335346934587214	-0.0366019492321685	0.693384870094157	0.605627220417856	-0.753751850511951	1
PZE-101030561	1	105	35.8	0.431221394396402	-0.0448140071131709	0.361182047869227	0.687177846292107	0.606874315948889	-0.750964053158076	1
PZE-101031636	1	106	35.9	0.431277879331563	-0.0448152728874216	0.361185079942928	0.687188076519118	0.608129065858585	-0.748183428675587	1
PZA00358.12	1	107	36	0.431337061427024	-0.0448165387453466	0.361188112125366	0.687198306947024	0.609391408114722	-0.745410152323306	1
PZE-101032249	1	108	36.1	0.418051192324923	-0.044817804676755	0.36119114439348	0.80576384100041	0.610661279138764	-0.742644397482578	1
PZE-101030616	1	109	36.6	0.418921443923834	-0.0448241350795294	0.361206306155594	0.799653964676217	0.617121234693154	-0.728934376398179	1
PZE-101033184	1	110	36.7	0.428309874596743	-0.0455404537384629	0.364610562195813	0.676771412867406	0.6184348589136	-0.726217280068693	1
PZE-101032956	1	111	37	0.409529065576419	-0.0484036776397888	0.377497276188109	0.676739407996031	0.622417680683525	-0.71811868537923	1
PZE-101032974	1	112	37.1	0.402066391337963	-0.0496128109732566	0.382712907888364	0.676739406929366	0.623759015416813	-0.715437232819498	1
PZE-101033613	1	113	37.2	0.39405485383851	-0.0509581981582522	0.388396890802828	0.676739407039768	0.625107082735977	-0.712765071005747	1
PZE-101033119	1	114	37.3	0.385532587318062	-0.0524454727701877	0.394550135043409	0.676739407152862	0.626461801967402	-0.710102347083259	1
PZE-101033489	1	115	37.7	0.347230481883661	-0.0599308541560467	0.423768350486791	0.676743877774188	0.63194554020631	-0.699548686588968	1
PZE-101032230	1	116	37.8	0.33530770329528	0.432175164310769	-0.0622162129476729	0.68798554251591	0.633332264884734	-0.696935272244336	1
PZE-101035737	1	117	38.3	0.326126685830274	0.43218372650454	-0.0622177770428768	0.775052207082031	0.640356216795648	-0.684024768231427	1
PZE-101033622	1	118	38.5	0.32611681114876	0.432187151396386	-0.062218402694003	0.777815206738893	0.643206242552656	-0.678935932773896	1
PZE-101036609	1	119	38.6	0.318566580876056	0.440896442246719	-0.0630135897742274	0.805811207755166	0.644639547014072	-0.676408133606511	1
PZE-101034427	1	120	38.7	0.312868327177584	0.450015388811242	-0.0638914436488931	0.809055697733214	0.646078251271574	-0.673891561450661	1
PZE-101036305	1	121	38.8	0.307375973202029	0.459553025175057	-0.0648547591629478	0.806600615227229	0.647522258261907	-0.671386323806223	1
PZE-101033968	1	122	39	0.295767942278887	0.479914365721556	-0.0670493675357782	0.8017143674429	0.650425787981183	-0.666410268070725	1
PZE-101035341	1	123	39.2	0.287075190116761	0.502025628229319	-0.0696213475029924	0.755005262657677	0.65334934323292	-0.661480770336095	1
PZE-101036318	1	124	39.3	0.280463068753877	0.513744153413236	-0.0710566195703083	0.755003375602599	0.654818379310197	-0.659033719619166	1
PZE-101037191	1	125	39.6	0.259932549095569	0.551534351820277	-0.0759979859500234	0.755002935980828	0.659253299301053	-0.651764438908412	1
PZE-101038611	1	126	40.5	0.197313458674153	0.686166508228043	-0.0972923824580336	0.749359169847317	0.672784027744082	-0.630621995511168	1
PZE-101037142	1	127	40.6	0.190570865407053	0.702679779262174	-0.100322955711324	0.749359188495513	0.674306076057097	-0.628335950829699	1
PZE-101038989	1	128	40.7	0.183943415541252	0.719405324906183	-0.103496070602747	0.749359207147555	0.675831459138495	-0.626062748127013	1
PZE-101036799	1	129	40.8	0.177446869856343	0.736311312529996	-0.106813833656312	0.749325852319159	0.677360069283725	-0.623802438821498	1
PZE-101037211	1	130	41.1	0.177877075061985	0.736316408633888	-0.106812912309032	0.749254339547471	0.681964182720717	-0.617099344850145	1
PZE-101038176	1	131	41.2	0.187748665165339	0.736316408804486	-0.100556160124854	0.749240078352951	0.683504621185218	-0.614891069279405	1
PZE-101037265	1	132	41.3	0.197796123837699	0.736316408974131	-0.0947007108518414	0.749230632630102	0.685047746310436	-0.612695903834177	1
PZE-101039207	1	133	41.5	0.218261233661753	0.736316409314183	-0.084139132318078	0.749351090380737	0.688141623683495	-0.608345042365793	1
PZE-101039400	1	134	41.7	0.247868935227699	0.736316409654362	-0.0750096503801756	0.669815047170819	0.691244949613727	-0.604047012749839	1
PZE-101039199	1	135	41.9	0.280331801210426	0.736316409992378	-0.0671836226439205	0.59533912303315	0.694356860397576	-0.599802026572411	1
PZE-101040838	1	136	42	0.297387779628016	0.736316410162404	-0.0637180429119152	0.560803366771055	0.695915765871711	-0.597699479963274	1
PZE-101042009	1	137	42.4	0.337213218902217	0.736316410842318	-0.0524585050889467	0.560789962048592	0.702168553700526	-0.589422657187745	1
PZE-101039655	1	138	42.5	0.346445814990283	0.736316411012025	-0.0502166749388768	0.560786610955268	0.703735508977637	-0.587386851568099	1
PZE-101039624	1	139	42.6	0.3553178763386	0.736316411181543	-0.0481749576316164	0.560786610618907	0.705303755492627	-0.585364421501481	1
PZE-101039351	1	140	42.8	0.371866439792784	0.736316411521213	-0.044638990900622	0.560786610619532	0.708443701153093	-0.581359700934354	1
PZE-101039466	1	141	42.9	0.372073032185502	0.73631641103137	-0.0446388311071559	0.560786610620059	0.710015190851874	-0.579377411354374	1
PZE-101039469	1	142	43	0.372279658418554	0.736311507586155	-0.0446390354626016	0.560786610618841	0.711587552953018	-0.577408499240696	1
PZE-101042341	1	143	43.1	0.367925860779151	0.687638793592239	-0.0469304684925994	0.560786610620289	0.713160683947118	-0.57545295967628	1
PZE-101043604	1	144	43.2	0.362974668175516	0.639986624289093	-0.0497515908012695	0.560786610619335	0.714734480862917	-0.573510785655494	1
PZE-101043094	1	145	43.3	0.357522157475652	0.593796699195483	-0.0531565842315594	0.560786610619828	0.716308841286515	-0.57158196811659	1
PZE-101041837	1	146	43.4	0.351672871999355	0.549470163335237	-0.0572033809346369	0.560786610619664	0.717883663388302	-0.569666495975942	1
PZE-101041854	1	147	43.5	0.345534254391106	0.50735047030696	-0.0619524184124748	0.560786610488549	0.71945884594683	-0.567764356167147	1
PZE-101040783	1	148	43.6	0.339211534394917	0.467710581085823	-0.0674649607259139	0.56078530287818	0.721034288371185	-0.565875533670445	1
PZE-101043600	1	149	43.8	0.307303167999255	0.46770291479385	-0.0815894483932267	0.535939901608032	0.724185553758888	-0.562137771004768	1
PZE-101043189	1	150	43.9	0.286748019943621	0.467699081649484	-0.0908183100879096	0.536996435125574	0.725761178906555	-0.560288791368839	1
PZE-101043682	1	151	44	0.268335628132501	0.467695248546899	-0.101729242238475	0.525840452167707	0.727336668333988	-0.558453050182273	1
PZE-101043507	1	152	44.1	0.247036187933392	0.467691415518142	-0.114493957516074	0.527029032334776	0.728911924941556	-0.556630523216459	1
PZE-101042156	1	153	44.2	0.24696882346374	0.467691415065334	-0.11449533212203	0.528226029819003	0.730486852395636	-0.554821184503861	1
PZE-101045145	1	154	44.3	0.249456637749458	0.467690719293005	-0.114495012738957	0.517814450398965	0.732061355144897	-0.553025006380266	1
PZE-101045009	1	155	44.4	0.25187414011937	0.467690023522409	-0.114494693360223	0.50809661971572	0.733635338432894	-0.551241959522581	1
PZE-101043512	1	156	44.5	0.25420371340087	0.467689327762206	-0.11449437398715	0.499087401274722	0.735208708325332	-0.549472012979312	1
PZE-101045070	1	157	44.6	0.26292158242662	0.461031604710459	-0.111545718543477	0.490793411442081	0.736781371720235	-0.547715134214174	1
PZE-101044585	1	158	44.9	0.278092191676313	0.444920191822937	-0.105631114593556	0.490791030397803	0.741494204815983	-0.54252255615278	1
PZE-101045021	1	159	45	0.281274510727255	0.440921091253239	-0.104622002889612	0.490790236735379	0.743063128523829	-0.540817592634559	1
PZE-101044115	1	160	45.1	0.281235185813739	0.441281653865741	-0.104699929601152	0.490790236656706	0.74463089334652	-0.539125511658373	1
PZE-101045130	1	161	45.2	0.28354980743407	0.437833608721866	-0.104106151108358	0.490790236577047	0.746197411536108	-0.537446271920334	1
PZE-101046128	1	162	45.3	0.284772289176274	0.435138989107816	-0.104004878019853	0.490790236577203	0.747762596284146	-0.535779830782612	1
PZE-101049120	1	163	45.4	0.284982462052541	0.435138756557392	-0.104004892103125	0.490790236576217	0.749326361741501	-0.534126144307976	1
PZE-101046858	1	164	45.5	0.285193151160369	0.435138524011958	-0.10400490618988	0.490790236577514	0.750888623020428	-0.532485167295713	1
PZE-101048164	1	165	45.7	0.285615985005753	0.435138058938587	-0.104004934379962	0.490790236577281	0.754008298413172	-0.529241154749714	1
PZE-101048115	1	166	45.8	0.285828083622402	0.435137826413778	-0.104004948482681	0.490790236576736	0.755565547693122	-0.527638022811829	1
PZE-101048857	1	167	45.9	0.286040606235528	0.435137593901352	-0.104004962589258	0.49079023657767	0.757120963147761	-0.526047407599187	1
PZE-101046132	1	168	46	0.2862580893113	0.435131315237208	-0.10400348097054	0.490790236576165	0.758674464888537	-0.524469258116671	1
PZE-101049707	1	169	46.1	0.315109134276133	0.375879657276877	-0.0998019133317283	0.490790236841227	0.760225974054803	-0.522903522312279	1
PZE-101047925	1	170	46.2	0.319815412759602	0.364815795800775	-0.0998025615917509	0.490792878433339	0.761775412818041	-0.521350147115366	1
PZE-101047390	1	171	46.3	0.324665614388806	0.353914747280887	-0.0998032100985691	0.490795520060708	0.763322704398522	-0.519809078462066	1
PZE-101049608	1	172	46.5	0.351771953450004	0.29963711373199	-0.0998045078213261	0.490800803337438	0.766410544116015	-0.516763639793359	1
PZE-101048629	1	173	46.6	0.344951516904893	0.299634970757081	-0.0998045078831751	0.517918492163233	0.767950943960987	-0.515259157004182	1
PZE-101048744	1	174	46.7	0.338475435711398	0.299632827821304	-0.099804507944448	0.546413257674324	0.769488900036097	-0.513766755276624	1
PZE-101047517	1	175	46.8	0.332384765466536	0.299630684938063	-0.0998045080079786	0.576223713720365	0.771024340869583	-0.512286376091826	1
PZE-101049395	1	176	46.9	0.326716475115474	0.299628542128501	-0.0998045080685871	0.607266942819733	0.772557196049163	-0.510817960135268	1
PZE-101053708	1	177	47.1	0.316766348890633	-0.507916776847245	0.299632060397596	0.775614873247071	-0.0998044457892144	0.672615744575553	1
PZE-101048890	1	178	47.2	0.31732232362916	-0.507916632956021	0.299633819544995	0.775615025870495	-0.0998044146604007	0.668668034480699	1
PZE-101050621	1	179	47.3	0.303228703671696	-0.507916489065664	0.317770400725113	0.775615178494186	-0.0998570240051917	0.70396306061938	1
PZE-101053810	1	180	47.4	0.288592252556688	-0.507916345175129	0.337006847214502	0.775615331118298	-0.100674909748532	0.740036002116022	1
PZE-101053919	1	181	47.5	0.276870556339188	-0.507916345160522	0.35735274626519	0.775615331133424	-0.102316475651248	0.740039642493589	1
PZE-101053696	1	182	47.6	0.264040471312243	-0.507916345160164	0.378808370393812	0.775615331133347	-0.104842414088789	0.740039613567938	1
PZE-101052635	1	183	47.8	0.235529790177668	-0.507916345160522	0.424998666426415	0.775615331132736	-0.112795672777863	0.740039555716581	1
PZE-101054136	1	184	47.9	0.220200646718831	-0.507916345160027	0.449681041989872	0.775615331133271	-0.118344779828962	0.740038758497048	1
PZE-101054372	1	185	48	0.205283477380868	-0.507916345160467	0.475368030595551	-0.125016986546481	0.775615331132813	0.731206673431004	1
PZE-101052759	1	186	48.1	0.207556704532707	-0.507916345160632	0.469499795894112	-0.124226579206188	0.775615331325167	0.733463742983107	1
PZE-101055086	1	187	48.2	0.190981653845736	-0.507916345159917	0.497264484101585	0.775615331516528	-0.132232408027106	0.732725793877575	1
PZE-101052294	1	188	48.4	0.194655960489725	-0.507916345160494	0.488303334680549	0.775619159823943	-0.130496979963731	0.737602870287687	1
PZE-101055111	1	189	48.5	0.172132942896986	-0.507916345160879	0.520341355647782	0.77562107400452	-0.144314554384551	0.737307079131141	1
PZE-101053934	1	190	48.6	0.172240549742413	-0.507916345160769	0.517749043777173	0.795778470466233	-0.143135655141023	0.740019465795808	1
PZE-101053954	1	191	48.7	0.17261235738192	-0.507916345160522	0.515164168250126	0.817847372734347	-0.141975969063842	0.740014874102903	1
PZE-101050072	1	192	48.8	0.177540326359151	-0.507916345160714	0.512586811470283	0.841551093511232	-0.140835429907678	0.693871924945587	1
PZE-101055223	1	193	48.9	0.151785974696825	-0.507916345160714	0.55256792026166	-0.16277203939383	0.866501134439761	0.655060564155062	1
PZE-101055906	1	194	49	0.152325713077264	-0.507916345290533	0.552571998646303	-0.162338919782994	0.866505039837533	0.653715312080569	1
PZE-101054366	1	195	49.5	0.15500853502126	-0.507916345940893	0.552592391124495	-0.160231535343485	0.866524567707203	0.647016261554276	1
PZE-101056000	1	196	49.6	0.130384079174961	-0.507916346071235	0.552592391531104	-0.180369000545993	0.866528473240646	0.727080986930331	1
PZE-101055260	1	197	49.9	0.129158601060037	-0.507920247895642	0.552592392967329	-0.180370726354136	0.910857171893956	0.724863083138954	1
PZE-101056102	1	198	50	0.128737747107556	-0.507921548510056	0.55259239344654	-0.180371301629648	0.926430984597361	0.725596567938206	1
PZE-101054527	1	199	50.1	0.138917227364183	0.552597180766555	-0.521268501278576	-0.164576457097828	0.932485988429349	0.721942820540085	1
PZE-101055259	1	200	50.2	0.125737915867028	0.604304571397658	-0.53530693495394	-0.168045512865705	0.938742621445381	0.724129574454428	1
PZE-101056007	1	201	50.4	0.0987591981397652	0.734023334184069	-0.565486732702263	-0.17562198183471	0.951828851054752	0.774848195014279	1
PZE-101057190	1	202	50.9	0.0670778250083652	-0.774130762248667	-0.652986523204442	-0.198648469266649	0.987279789444535	0.93518238308108	1
PZE-101057532	1	203	51.6	0.161439480432281	-0.202371855158244	-0.798900877929609	-0.242052049595089	-0.960485793086954	0.935205942094079	1
