mk.names	chr	pos.ind	pos.cM	log10pval	UH304	W117	B73	D06	D09	F353
PZE-101026386	1	94	29.7	0.182599688615608	0.412679315028925	-0.390087399733253	-0.569020488739572	-0.238665423210633	0.697788575791866	NA
PZE-101027475	1	95	29.8	0.181495030174069	0.412686518520169	-0.396001055083345	-0.569026031612753	-0.237246316272989	0.698845078940559	NA
PZE-101024452	1	96	30	0.17934924351292	0.412700553159374	-0.408010510645251	-0.569036809293279	-0.234448222479236	0.700977178076494	NA
PZE-101027158	1	97	30.4	0.210767061321716	0.412597379011303	-0.344656607695272	-0.532806730601011	-0.228786375540051	0.705179609081767	NA
PZE-101027807	1	98	30.9	0.254131367670883	0.412457886764335	-0.280374506921088	-0.490724745895815	-0.222006459958554	0.710570188039643	NA
PZB00718.5	1	99	31.1	0.2720270662412	0.412403020005233	-0.259383041529378	-0.475007765742132	-0.219391113520587	0.712770474665574	NA
PZE-101029689	1	100	31.3	0.289859738437845	0.412350609190768	-0.240955823963643	-0.459968433203754	-0.216832721224805	0.714996401610235	NA
PZE-101029759	1	101	31.4	0.298675434562177	0.412325683356446	-0.232655708676805	-0.452708651823236	-0.2155751836475	0.71611903643538	NA
PZE-101026218	1	102	31.5	0.307385399368867	0.41230178092377	-0.224934619959173	-0.445624379677055	-0.214332218708272	0.71724813176344	NA
PZE-101028121	1	103	31.6	0.314009893369143	0.412289736840429	-0.217523474990395	-0.445588133609032	-0.213114392211164	0.718389875002275	NA
PZE-101029820	1	104	31.8	0.327333066338088	0.412265926332065	-0.203595610341922	-0.445515904075332	-0.210719429065109	0.720690528300252	NA
PZE-101028242	1	105	31.9	0.334004554363263	0.412254296439261	-0.197075004033629	-0.445480053938662	-0.209542365104945	0.721849387308868	NA
PZE-101026095	1	106	32	0.333609480206785	0.412280909919661	-0.198404060334271	-0.445482129979494	-0.208415864065299	0.7230354858116	NA
PZE-101029587	1	107	32.1	0.270237071399867	0.765029272830767	-0.192525701961774	-0.445825433871272	-0.207642943247417	0.724425302993925	NA
PZE-101029707	1	108	32.2	0.276415376562377	0.765054661272244	-0.18653672881225	-0.445790969661227	-0.206506000055008	0.725599901401518	NA
PZE-101029748	1	109	32.4	0.288750789971571	0.765105863526446	-0.175328239861527	-0.445722855347912	-0.2042727119689	0.727965348462909	NA
PZE-101030925	1	110	32.7	0.307039883415293	0.765056026830442	-0.1603665864725	-0.445623459750373	-0.201024349215758	0.731553471689514	NA
PZE-101028351	1	111	33.1	0.330529843624749	0.764993284204815	-0.143630118840464	-0.445498337576337	-0.196882927510487	0.736410259735215	NA
PZE-101028104	1	112	33.4	0.350556484131962	0.764940803601012	-0.130909716897228	-0.445392649210465	-0.193901249843504	0.740095507627861	NA
PZE-101031146	1	113	33.7	0.316688142185616	0.765030114805608	-0.160942451233882	-0.436297111170793	-0.191308908855218	0.743973823600171	NA
PZE-101031377	1	114	33.9	0.294249199697824	0.765090822965389	-0.185335306398025	-0.431605807648516	-0.189644200548897	0.746579104496296	NA
PZE-101032517	1	115	34	0.283230209688684	0.765121137497837	-0.198953998449365	-0.429680901283311	-0.188829954149906	0.747886981673189	NA
PZE-101032704	1	116	34.1	0.27241024421978	0.76515125387151	-0.213558236145279	-0.428037648670095	-0.188027361333982	0.749198052025704	NA
PZE-101030251	1	117	34.3	0.251542823566822	0.765210398878393	-0.245793680672164	-0.425592312823669	-0.186455925245098	0.751828914066795	NA
PZE-101029123	1	118	34.4	0.252700956425402	0.765207077370416	-0.245918819878726	-0.423606526427489	-0.185624660301485	0.753114635384205	NA
PZE-101030692	1	119	34.5	0.253319982819965	0.765205303965572	-0.245915091089464	-0.423603931460183	-0.184808306816516	0.754405365892336	NA
PZE-101028930	1	120	34.7	0.254539453424827	0.765201814347329	-0.245907751953574	-0.423598857897526	-0.183211201663719	0.756996671643271	NA
PZE-101030220	1	121	35	0.235369824839117	0.765257300286704	-0.254053237441543	-0.479963709775796	-0.181019123501381	0.760968525261674	NA
PZE-101029737	1	122	35.1	0.235888702777082	0.765255779994585	-0.254050692987286	-0.480143741535781	-0.180273116097664	0.762277613592675	NA
PZE-101031077	1	123	35.2	0.230727094409324	0.765270951368972	-0.254082258901891	-0.503846960324016	-0.179570312042564	0.763606258507051	NA
PZE-101030022	1	124	35.4	0.231733252301904	0.765267985542069	-0.254076087943823	-0.504204234700014	-0.178135075065772	0.766237743366625	NA
PZE-101032015	1	125	35.7	0.2381029567983	0.765249310494348	-0.254037220272226	-0.484278658267938	-0.17603887924793	0.770189412011352	NA
PZE-101030211	1	126	35.8	0.24008509480644	0.76526433479569	-0.254025193987198	-0.478465522098127	-0.175363010589217	0.77151171303042	NA
PZE-101031636	1	127	35.9	0.210721800312912	0.765372426146491	-0.632168561834546	-0.254206852916706	-0.174873736914478	0.772926423617146	NA
PZA00358.12	1	128	36	0.211328275378373	0.76539138649418	-0.631312056202925	-0.254203019988227	-0.174226730632203	0.774256263787611	NA
PZE-101031655	1	129	36.1	0.205632293835512	0.765429549170134	-0.678000316148595	-0.254239164759205	-0.173626599394189	0.775606459554821	NA
PZE-101033801	1	130	36.3	0.206776488402202	0.765467657730055	-0.676184722708814	-0.254231877495677	-0.172385968336916	0.778275441961917	NA
PZE-101034101	1	131	36.5	0.20789654827513	0.765505851903492	-0.674373093641245	-0.254224756965044	-0.171187262943121	0.780951163108472	NA
PZE-101030616	1	132	36.6	0.208447438085009	0.765524980799691	-0.673468798903546	-0.254221259498456	-0.170603423884641	0.782291322920275	NA
PZE-101033184	1	133	36.7	0.200683531574521	0.765569588461293	-0.751605906700419	-0.254270444343583	-0.170077470980418	0.783656495112431	NA
PZE-101032956	1	134	37	0.201925192852286	0.765628185181991	-0.751627110646161	-0.254262868434783	-0.168418939917281	0.787689290538691	NA
PZE-101032974	1	135	37.1	0.202326801080352	0.765647757471951	-0.75162580702392	-0.254260293509879	-0.167885991836178	0.789035766388702	NA
PZE-101033119	1	136	37.3	0.203110273530857	0.76568696492792	-0.75162326470001	-0.254255275153459	-0.16684943772468	0.791731497854454	NA
PZE-101035119	1	137	37.4	0.20349211019045	0.765706599752421	-0.751622026841821	-0.254252831737582	-0.166345661864455	0.79308057453489	NA
PZE-101033489	1	138	37.7	0.2045978985575	0.765765626451173	-0.751618446376544	-0.254245764320447	-0.164891318975749	0.797131581767593	NA
PZE-101032230	1	139	37.8	0.195634527512623	0.991445291785221	-0.751647658977918	-0.254303429544339	-0.164478456781112	0.798507806965204	NA
PZE-101036310	1	140	37.9	0.20458207199098	-0.774686105844362	-0.751622571702478	-0.254246789909791	-0.163972468180975	0.79983641804738	NA
PZE-101036345	1	141	38	0.204926309404959	-0.77466278562544	-0.751625532216819	-0.254245516813817	-0.163524723165038	0.801188285679579	NA
PZD00096.1	1	142	38.3	0.205913957178	-0.774659866362544	-0.751634563387342	-0.254241992196841	-0.162235445458633	0.805244537380746	NA
PZE-101033622	1	143	38.5	0.206539297844825	-0.774658020162657	-0.751640693732293	-0.254239858739201	-0.161420020645146	0.807948380963329	NA
PZE-101036609	1	144	38.6	0.197714243174461	-0.774684184146042	-0.793132823972832	-0.264587810170826	-0.161076829399485	0.809323033407659	NA
PZE-101034427	1	145	38.7	0.188746983765839	-0.774711249887856	-0.835875694896384	-0.277103456949949	-0.160743628208392	0.810697708751632	NA
PZE-101036305	1	146	38.8	0.179814125208895	-0.774738646865934	-0.879531673052561	-0.291862964754362	-0.160419393971084	0.812071894892601	NA
PZE-101033968	1	147	39	0.162677639475183	-0.776290682114938	-0.968089860678723	-0.328148843220276	-0.159793929912088	0.814816891561583	NA
PZE-101036181	1	148	39.2	0.165906267465697	-0.777786715239585	-0.94018544171798	-0.321916236511793	-0.159079332000316	0.817505461386962	NA
PZE-101036318	1	149	39.3	0.167867342678264	-0.774781491153354	-0.926187435342543	-0.318905857616523	-0.158732078103265	0.818847723948085	NA
PZE-101038503	1	150	40	0.175997314379819	-0.864465948821955	-0.829246656934198	-0.299929344134238	-0.156552983888302	0.828229047720783	NA
PZE-101038492	1	151	40.5	0.184428016032718	-0.93053143646439	-0.763619277751485	-0.288575328311767	-0.155204501876619	0.834883245461246	NA
PZE-101037142	1	152	40.6	0.186355170136254	-0.943729730135818	-0.751076278004643	-0.286523184536245	-0.15495476696092	0.836208609904016	NA
PZE-101039024	1	153	40.7	0.185863777279097	-0.956886221869178	-0.751076679545696	-0.287441660223973	-0.154725784405508	0.837537559717976	NA
PZE-101036799	1	154	40.8	0.185418295507565	-0.969982753924584	-0.751076928716771	-0.288374729351186	-0.154503351341199	0.838864448014991	NA
PZE-101037211	1	155	41.1	0.189402125620663	-0.969985014399668	-0.751049561157003	-0.281115900744422	-0.153845834374596	0.842821244064478	NA
PZE-101038176	1	156	41.2	0.194000065946486	-0.969983115375567	-0.704610622280652	-0.281085270229616	-0.153621390701762	0.844129045443966	NA
PZE-101037244	1	157	41.3	0.193856238734567	-0.969984950113672	-0.70720707327766	-0.281086217603001	-0.153430173295199	0.845444704770122	NA
PZE-101039207	1	158	41.5	0.204629087226723	0.994144563228458	-0.622239096323494	-0.2810158965348	-0.1530051702137	0.848046406508535	NA
PZE-101039199	1	159	41.9	0.235067796524005	0.921223157365356	-0.475252738714774	-0.280823529716067	-0.152185502745721	0.853206582553179	NA
PZE-101040838	1	160	42	0.23572910993312	0.903019718933421	-0.475245779530156	-0.280819443921432	-0.152033107710666	0.854503890727088	NA
PZE-101042009	1	161	42.4	0.239445540783684	0.831681996154101	-0.475211925052219	-0.280796550889457	-0.151475870685828	0.859663619385275	NA
PZE-101039655	1	162	42.5	0.240624452126802	0.814429944066158	-0.475202069639276	-0.280789312749355	-0.151349408554765	0.860945973698508	NA
PZE-101039624	1	163	42.6	0.241892561873593	0.797488066060499	-0.475194928105981	-0.280781539633929	-0.151228009996204	0.862225224714852	NA
PZE-101039351	1	164	42.8	0.244673963708527	0.764665033512778	-0.47517930648468	-0.280764535993215	-0.151000261302275	0.864774278561651	NA
PZE-101039466	1	165	42.9	0.245082676213003	0.760643778869396	-0.475177015911634	-0.280762042374574	-0.150899492597116	0.866045854626623	NA
PZE-101039469	1	166	43	0.245473999810903	0.756842162552439	-0.475176653910688	-0.280757294170402	-0.150804064088527	0.867314293087455	NA
PZE-101042341	1	167	43.1	0.253196576602483	0.753257089879358	-0.496213435326755	-0.258754911237689	-0.150676133305988	0.86856746292122	NA
PZE-101043604	1	168	43.2	0.259266682035458	0.749932420735186	-0.522729117817277	-0.240088534432501	-0.150562104177828	0.869820379327192	NA
PZE-101043094	1	169	43.3	0.263681515024945	0.746883106128399	-0.554216355764413	-0.224667697533288	-0.150461719756916	0.871072861767596	NA
PZE-101041837	1	170	43.4	0.263979760578	0.744129014222812	-0.554218260880425	-0.22466460226434	-0.150387174631252	0.872328607002606	NA
PZE-101041854	1	171	43.5	0.264247156144903	0.741667228171314	-0.554220318082981	-0.22466168461011	-0.150317713067028	0.87358101147557	NA
PZE-101041588	1	172	43.6	0.26448213565462	0.739504124732109	-0.554222534888283	-0.224658953393385	-0.150253280254813	0.874830035390717	NA
PZE-101043600	1	173	43.8	0.264500687461303	0.739503664620513	-0.554222444479777	-0.224658846718653	-0.150141037355702	0.877318311394927	NA
PZE-101043189	1	174	43.9	0.264502829470386	0.7395034567704	-0.554222434300506	-0.224658834295639	-0.150092002745707	0.878557146425108	NA
PZE-101043682	1	175	44	0.264500276311591	0.739503464695628	-0.554222446835348	-0.224658848938393	-0.150047611763035	0.879792396027359	NA
PZE-101043507	1	176	44.1	0.26449310937253	0.739503486978934	-0.554222482022129	-0.224658890041948	-0.15000780418216	0.88102402369695	NA
PZE-101042156	1	177	44.2	0.264481389124054	0.739503523392475	-0.554222538230953	-0.224658958336929	-0.14997252040521	0.882251993861506	NA
PZE-101045145	1	178	44.3	0.264460036821807	0.73950298852519	-0.554209307853671	-0.224669848705683	-0.149941727244187	0.883476279215692	NA
PZE-101042424	1	179	44.4	0.264434254021955	0.739502467452113	-0.554196099455597	-0.224680765160055	-0.149915340241882	0.884696838445659	NA
PZE-101043512	1	180	44.5	0.264404101779883	0.739501959989357	-0.554182912847003	-0.224691707266881	-0.149893301358403	0.885913638647328	NA
PZE-101045249	1	181	44.6	0.219802590584071	0.733949042319642	-0.437331542191759	-0.366066083582971	-0.150106607812443	0.887190381591717	NA
PZE-101044585	1	182	44.9	0.220967454992447	0.721213649461443	-0.437294843331934	-0.36611135084035	-0.150071651231503	0.890802505769156	NA
PZE-101045021	1	183	45	0.221193342536872	0.718593281184471	-0.437283590039695	-0.366127464596358	-0.150069036848615	0.891999013243105	NA
PZE-101044115	1	184	45.1	0.221146219245028	0.718593228203529	-0.437283872365509	-0.366127762527622	-0.150071872102814	0.893191968013594	NA
PZE-101046755	1	185	45.2	0.22109537238259	0.718593188407223	-0.437284177100316	-0.366128083885281	-0.150078665909572	0.894380959639619	NA
PZE-101046128	1	186	45.3	0.221040858610705	0.718593161599875	-0.437284503908431	-0.366128428318403	-0.150089364290579	0.895565962066722	NA
PZE-101049120	1	187	45.4	0.220982734766709	0.71859314758533	-0.437284853442843	-0.366128793721866	-0.15010391376906	0.896746950060601	NA
PZE-101046859	1	188	45.5	0.220921056746895	0.718593146170903	-0.437285224383492	-0.366129181503477	-0.150122261373562	0.897923899200836	NA
PZE-101048164	1	189	45.7	0.220787262110454	0.718593180371091	-0.437286029160388	-0.366130022817409	-0.150170141560828	0.900265587253383	NA
PZE-101048115	1	190	45.8	0.220715256853869	0.71859321560247	-0.437286462339021	-0.36613047566244	-0.150199570683846	0.901430281316286	NA
PZE-101048857	1	191	45.9	0.220639893155944	0.718593523724349	-0.437286915977396	-0.366130948544613	-0.150232591152734	0.902590846844578	NA
PZE-101046132	1	192	46	0.220564875117729	0.718593830652275	-0.437289429579848	-0.366120060532216	-0.150269132970202	0.903747258766645	NA
PZE-101049707	1	193	46.1	0.254957928513253	0.718890416786184	-0.469290114735569	-0.27185073069457	-0.150129347887666	0.904857633566803	NA
PZE-101047390	1	194	46.3	0.254691267808043	0.719728618541949	-0.469299400454419	-0.271837446142551	-0.150220117831101	0.907150646320982	NA
PZE-101049608	1	195	46.5	0.254411223515611	0.7205752778184	-0.46930876205448	-0.271824244006555	-0.150324259473052	0.909426755354567	NA
PZE-101048629	1	196	46.6	0.254537999038958	0.718479444263527	-0.469308405781562	-0.271823481898075	-0.150379837923141	0.91055812584244	NA
PZE-101048744	1	197	46.7	0.254432277783555	0.718486002007172	-0.469309345080315	-0.271824116066136	-0.150439786597585	0.911685482763737	NA
PZE-101047517	1	198	46.8	0.248103779221645	0.784190079292708	-0.469345101631165	-0.271862275085888	-0.150534778650135	0.91281535779622	NA
PZE-101049395	1	199	46.9	0.243449733913872	0.852477287216276	-0.469371672125577	-0.271890535058079	-0.150624456174293	0.913938980774921	NA
