mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	D09	D06	W117	B73
PZE-101003135	1	23	4.7	0.0685009886441717	1	1	1	1	0.767125353412596	0.633188628270396
PZE-101003026	1	24	4.9	0.0679804388835777	1	1	1	1	0.770238055108344	0.633189462122386
PZE-101003031	1	25	5.6	0.175156294884075	1	1	1	1	1	0.66810343571747
PZA00393.1	1	26	5.7	0.171326873600006	1	1	1	1	1	0.674020532300043
PZE-101003115	1	27	5.9	0.163348838748988	1	1	1	1	1	0.686516786992582
PZE-101002367	1	28	6	0.159215217106802	1	1	1	1	1	0.693082260034682
PZE-101005818	1	29	7.3	0.101143326131277	1	1	1	1	1	0.792239831857676
PZE-101006745	1	30	9.2	0.110957089022362	1	1	1	1	1	0.774538323192857
PZA01022.1	1	31	9.6	0.112544047351938	1	1	1	1	1	0.771713242316454
PZE-101009312	1	32	10.6	0.115535052853696	1	1	1	1	1	0.766416678506455
PZE-101007769	1	33	10.9	0.116136883005648	1	1	1	1	1	0.765355340545843
PZE-101009215	1	34	11.2	0.116596271425588	1	1	1	1	1	0.76454619029104
PZE-101010821	1	35	11.8	0.117085266900707	1	1	1	1	1	0.763685831138897
PZE-101009528	1	36	12.3	0.0128683947588573	1	-0.662823198557138	-0.63507956523882	-0.543024501620701	-0.898561819105778	0.76372602442654
PZE-101009163	1	37	12.5	0.0127258364805954	1	-0.67621767151446	-0.635072632656556	-0.543032763175567	-0.867917703398985	0.763927895491822
PZE-101010560	1	38	13	0.207193715289358	1	-0.620592159873519	-0.620592159873519	-0.620592159873519	1	-0.620592159873519
PZE-101010917	1	39	13.5	0.230658958522296	1	-0.58795087560739	-0.58795087560739	-0.58795087560739	1	-0.58795087560739
PZE-101012517	1	40	13.6	0.0628157020059973	1	-0.278934592434958	-0.499732676261711	-0.875643287754894	-0.707384212856301	0.766776663670391
PZE-101014135	1	41	13.7	0.599368302974249	1	-0.25155427195979	-0.25155427195979	1	1	1
PZE-101014266	1	42	13.8	0.592450185386909	1	-0.255593505609918	-0.255593505609918	1	1	1
PZE-101011048	1	43	14	0.13332871004098	1	-0.263919665784959	-0.263919665784959	-0.875643242193302	-0.995779515824949	-0.995779515824949
PZE-101013802	1	44	15.2	0.0471949818213325	1	1	-0.660173697013619	-0.87681303642672	-0.660173697013619	-0.660173697013619
PZE-101014003	1	45	15.3	0.108926828417125	1	-0.48945036687209	-0.48945036687209	-0.877159392083548	-0.48945036687209	-0.48945036687209
PZE-101011906	1	46	15.7	0.0240187881463923	1	1	1	-0.878927183510654	1	0.767500670920964
PZE-101015469	1	47	16.2	0.164304799291302	1	-0.403637385801061	-0.403637385801061	-0.403637385801061	-0.403637385801061	0.807783513368909
PZE-101013772	1	48	16.4	0.0538457303740729	1	1	1	-0.883393642845901	1	1
PZE-101013713	1	49	16.9	0.019882381504438	1	-0.44604990516512	-0.558588630264419	-0.887490962756227	-0.734135285500532	0.865304274792999
PZE-101015471	1	50	17.3	0.0166083416942402	1	-0.432859214041154	-0.633479834391407	-0.868644693972476	-0.72879532735563	0.916537486333997
PZE-101017581	1	51	18.7	0.0258485808060021	1	1	-0.749054828427542	1	-0.749054828427542	-0.897145866311058
PZE-101017779	1	52	19	0.0296035255875404	1	1	-0.746636127355532	1	-0.746636127355532	-0.858137785983438
PZB01915.1	1	53	19.1	0.0297533260804419	1	1	-0.745829750989413	1	-0.745829750989413	-0.858136502409256
PZE-101017463	1	54	19.5	0.0303579917268076	1	1	-0.742604185363411	1	-0.742604185363411	-0.858131367200627
PZE-101017580	1	55	19.6	0.0305105042992751	1	1	-0.74179790265689	1	-0.74179790265689	-0.858130083221821
PZE-101018214	1	56	19.7	0.0306635471381419	1	1	-0.740991713300545	1	-0.740991713300545	-0.858128799192835
PZE-101017487	1	57	19.9	0.0309712065447923	1	1	-0.739379715193689	1	-0.739379715193689	-0.858126231025279
PZE-101018516	1	58	20.1	0.0312809349630073	1	1	-0.737768393116425	1	-0.737768393116425	-0.858123662780491
PZE-101018023	1	59	20.3	0.0315926960612359	1	1	-0.73615795061717	1	-0.73615795061717	-0.858121094540247
PZE-101018404	1	60	20.6	0.0320640661981322	1	1	-0.73374438471116	1	-0.73374438471116	-0.858117242369045
PZE-101018668	1	61	20.8	0.0323807412272196	1	1	-0.732137040492265	1	-0.732137040492265	-0.85811467450044
PZE-101018057	1	62	20.9	0.0325397919656833	1	1	-0.731333956173562	1	-0.731333956173562	-0.858113390670576
PZE-101017262	1	63	21	0.0326993112119172	1	1	-0.730531298482745	1	-0.730531298482745	-0.858112106924109
PZE-101018616	1	64	21.1	0.032859293631811	1	1	-0.72972909357098	1	-0.72972909357098	-0.858110823271398
PZE-101018411	1	65	21.2	0.0330197338088993	1	1	-0.728927367647819	1	-0.728927367647819	-0.858109539722426
PZE-101017187	1	66	21.3	0.0342054124064948	1	1	-0.723081760688724	1	-0.723081760688724	-0.858109539593974
PZE-101018868	1	67	21.4	0.0341124258963907	1	1	-0.723534975468196	1	-0.723534975468196	-0.858109539830406
PZE-101019597	1	68	21.5	0.0340187843734001	1	1	-0.723991122887293	1	-0.723991122887293	-0.858111903884381
PZE-101019781	1	69	21.6	0.0339247252774718	1	1	-0.724450201165661	1	-0.724450201165661	-0.85811426795185
PZE-101018356	1	70	21.7	0.026201752870514	1	1	-0.724912208224595	-0.625409625776399	-0.724912208224595	-0.858116632013965
PZE-101019727	1	71	21.8	0.0253375782237918	1	1	-0.724104561500093	-0.625411781660076	-0.724104561500093	-0.881947088458644
PZE-101019853	1	72	21.9	0.0255321551522202	1	1	-0.723297473948546	-0.625413937610744	-0.723297473948546	-0.878519446181713
PZE-101018206	1	73	22.5	0.270267204675181	1	1	-0.536701483005645	-0.536701483005645	-0.536701483005645	-0.536701483005645
PZE-101018567	1	74	22.9	0.0705789755236514	1	1	-0.72948759812384	-0.72948759812384	-0.650360791866695	-0.72948759812384
PZE-101019726	1	75	23	0.0746563413188681	1	1	-0.711723191683245	-0.711723191683245	-0.648936718524496	-0.711723191683245
PZE-101021986	1	76	23.1	0.0743884406073538	1	1	-0.714808024556667	-0.714808024556667	-0.647513376963445	-0.714808024556667
PZE-101020456	1	77	23.6	0.0731324464395902	1	1	-0.730577387617919	-0.730577387617919	-0.640410866455216	-0.730577387617919
PZE-101018818	1	78	23.7	0.0728995864414603	1	1	-0.733796131387902	-0.733796131387902	-0.63899385559289	-0.733796131387902
PZE-101019538	1	79	24	0.0836037436554075	1	1	-0.689767484157173	-0.689767484157173	-0.634751504106232	-0.689767484157173
PZE-101022341	1	80	24.3	0.0828180887198684	1	1	-0.698496375737484	-0.698496375737484	-0.630524184131753	-0.698496375737484
PZE-101019557	1	81	24.4	0.0825658613014806	1	1	-0.701445680447461	-0.701445680447461	-0.629118868063763	-0.701445680447461
PZE-101021926	1	82	25.4	0.0219994969218802	1	1	1	1	1	-0.95060589481867
PZE-101021455	1	83	25.7	0.0232015556439435	1	1	1	1	1	-0.947978405343568
PZE-101024131	1	84	25.9	0.023990452875971	1	1	1	1	1	-0.9462579627879
PZE-101024424	1	85	26.4	0.025908847257681	1	1	1	1	1	-0.942087307601156
PZE-101020931	1	86	26.9	0.0277343486957696	1	1	1	1	1	-0.93813567472584
PZE-101021308	1	87	27.6	0.0660249585388739	1	1	1	1	-0.585772034040875	-0.933035066748822
PZE-101025101	1	88	27.7	0.067201210062911	1	1	1	1	-0.584486475829566	-0.91863402184307
PZE-101024556	1	89	28.2	0.0723714777905105	1	1	1	1	1	-0.846503040202225
PZE-101026314	1	90	28.6	0.102667256559759	1	1	1	1	1	-0.789464750238288
PZE-101024519	1	91	29.4	0.155295917694761	1	-0.118021716090437	0.916895500014969	0.828777319117932	-0.563509891561015	-0.680715672733799
PZE-101027798	1	92	29.5	0.156959854908679	1	-0.116525930681143	0.937301378464467	0.828775876449225	-0.562332441812159	-0.680714379364587
PZE-101026621	1	93	29.6	0.158755275420869	1	-0.115049742268372	0.958021053901452	0.828774433778692	-0.561161771475511	-0.680713085976542
PZE-101026386	1	94	29.7	0.160942441063367	1	-0.11359304250902	0.954113732757817	0.828776566975755	-0.559997954911209	-0.68071179257979
PZE-101027475	1	95	29.8	0.252711688143521	1	1	1	1	-0.558841065292682	1
PZE-101024452	1	96	30	0.254497097729115	1	1	1	1	-0.556548353505803	1
PZE-101027158	1	97	30.4	0.258022265653135	1	1	1	1	-0.552049135790434	1
PZE-101027807	1	98	30.9	0.262336625188955	1	1	1	1	-0.546592130646453	1
PZB00718.5	1	99	31.1	0.166822876045393	1	1	1	1	1	-0.681047062321863
PZE-101029689	1	100	31.3	0.166783536736856	1	1	1	1	1	-0.681108755792769
PZE-101029759	1	101	31.4	0.166763867323927	1	1	1	1	1	-0.681139604245394
PZE-101026218	1	102	31.5	0.166744198281492	1	1	1	1	1	-0.681170453514091
PZE-101028121	1	103	31.6	0.118488022285799	1	1	1	1	-0.539277312336687	-0.681201303351036
PZE-101029820	1	104	31.8	0.11928999978244	1	1	1	1	-0.537259212412483	-0.681263003743121
PZE-101028242	1	105	31.9	0.119688115784167	1	1	1	1	-0.536262372066715	-0.681293853803852
PZE-101026095	1	106	32	0.120084254423493	1	1	1	1	-0.53527372853159	-0.681324703444978
PZE-101029587	1	107	32.1	0.0845807766208354	1	1	1	1	-0.534293322677876	0.954263901855807
PZE-101029707	1	108	32.2	0.0849814895203867	1	1	1	1	-0.533321193826169	0.954226625512037
PZE-101029748	1	109	32.4	0.0857765281976995	1	1	1	1	-0.531401916626697	0.954152075284243
PZE-101030925	1	110	32.7	0.276884366991686	1	1	1	1	-0.528585971614613	1
PZE-101028351	1	111	33.1	0.27988188340965	1	1	1	1	-0.524950213383309	1
PZE-101028104	1	112	33.4	0.282068806916715	1	1	1	1	-0.522313430351917	1
PZE-101031146	1	113	33.7	0.284201786393158	1	1	1	1	-0.519754446736431	1
PZE-101031377	1	114	33.9	0.285593201585436	1	1	1	1	-0.518091895181756	1
PZE-101032517	1	115	34	0.286279611568669	1	1	1	1	-0.517273688694292	1
PZE-101032704	1	116	34.1	0.286959770259242	1	1	1	1	-0.516464208376152	1
PZE-101030251	1	117	34.3	0.0923977459130112	1	1	-0.970655622814407	-0.970655622814407	-0.51487145701717	-0.970655622814407
PZE-101029123	1	118	34.4	0.0924705729334561	1	1	-0.991795138365271	-0.991795138365271	-0.514088197574041	-0.991795138365271
PZE-101030692	1	119	34.5	0.0298743245436371	1	1	-0.968742139225445	-0.968742139225445	-0.513313687516006	0.954152038005894
PZE-101028930	1	120	34.7	0.0301793374377783	1	1	-0.968729185450786	-0.968729185450786	-0.511790922302884	0.954152038006288
PZE-101030220	1	121	35	0.0448728371774702	1	1	-0.710224826019921	-0.710224826019921	-0.509572398517859	0.954152038006288
PZE-101029737	1	122	35.1	0.0449778728539151	1	1	-0.710751460455328	-0.710751460455328	-0.508850376665814	0.954152038006682
PZE-101031077	1	123	35.2	0.0460532907561127	1	1	-0.702526065527779	-0.702526065527779	-0.508137087995192	0.954152038007076
PZE-101030022	1	124	35.4	0.046638994700064	1	1	-0.700191831129199	-0.700191831129199	-0.506736676722366	0.954152038007076
PZE-101032015	1	125	35.7	0.0476445541614014	1	1	-0.695572952769102	-0.695572952769102	-0.50470131343459	0.954152043058088
PZE-101030211	1	126	35.8	0.0342570030682624	1	1	-0.694312668199589	-0.694312668199589	1	0.954168879021869
PZE-101031636	1	127	35.9	0.00328964128158837	1	1	-0.913320058425756	-0.913320058425756	1	0.954185716400479
PZA00358.12	1	128	36	0.00336079485502801	1	1	-0.912125736624067	-0.912125736624067	1	0.954202555058269
PZE-101031655	1	129	36.1	0.000921816751326926	1	1	-0.975420110457985	-0.975420110457985	1	0.95421939486136
PZE-101033801	1	130	36.3	0.000962988124842488	1	1	-0.973020783118794	-0.973020783118794	1	0.954253077364573
PZE-101034101	1	131	36.5	0.00100809250377696	1	1	-0.970621649497864	-0.970621649497864	1	0.954286762832357
PZE-101030616	1	132	36.6	0.00103211895274862	1	1	-0.969422195905839	-0.969422195905839	1	0.954303606341302
PZE-101033184	1	133	36.7	0.0328519645500011	1	1	0.980568900988399	0.980568900988399	-0.498477088934632	0.95432045018692
PZE-101032956	1	134	37	0.0332189071963566	1	1	0.980555156521217	0.980555156521217	-0.496775665286602	0.954370982397988
PZE-101032974	1	135	37.1	0.0333382594869147	1	1	0.980555156063582	0.980555156063582	-0.496225284858352	0.954387826243874
PZE-101033119	1	136	37.3	0.0335725166827648	1	1	0.980555156062652	0.980555156062652	-0.495149478783415	0.954421512790128
PZE-101035119	1	137	37.4	0.0336874076007623	1	1	0.980555156062652	0.980555156062652	-0.494623987392804	0.954438355220916
PZE-101033489	1	138	37.7	0.0340230553135391	1	1	0.980555156062652	0.980555156062652	-0.493096744572888	0.954488877527406
PZE-101032230	1	139	37.8	0.0365166333345388	1	1	0.980555155691522	0.980555155691522	-0.492603953171167	-0.870782039295217
PZE-101036310	1	140	37.9	0.0497138438341047	1	1	0.980551438408735	0.980551438408735	-0.492119243782082	-0.700917798266659
PZE-101036345	1	141	38	0.0498324383428915	1	1	0.980547721047477	0.980547721047477	-0.491642577417456	-0.700901910503809
PZD00096.1	1	142	38.3	0.050172421899597	1	1	0.980536568787913	0.980536568787913	-0.490260433828218	-0.700901905728584
PZE-101033622	1	143	38.5	0.0503905126153808	1	1	0.980529134099595	0.980529134099595	-0.489378467450227	-0.700901902545119
PZE-101036609	1	144	38.6	0.13257651822056	1	1	0.94319455085833	0.94319455085833	-0.436502298338202	-0.436502298338202
PZE-101034427	1	145	38.7	0.360375723109385	1	1	1	1	-0.436138350673816	-0.436138350673816
PZE-101036305	1	146	38.8	0.360733446639575	1	1	1	1	-0.435779256280775	-0.435779256280775
PZE-101033968	1	147	39	0.361742394159833	1	1	1	1	-0.434768034435013	-0.434768034435013
PZE-101036181	1	148	39.2	0.362727496975126	1	1	1	1	-0.433782975087603	-0.433782975087603
PZE-101036318	1	149	39.3	0.362457970745778	1	1	1	1	-0.434052267425924	-0.434052267425924
PZE-101038503	1	150	40	0.132265414937118	1	1	1	1	-0.483731371576072	-0.730486542649237
PZE-101038492	1	151	40.5	0.0524907092722492	1	1	0.818356203280673	0.818356203280673	-0.482210415192236	-0.754266654836521
PZE-101037142	1	152	40.6	0.0519811699224313	1	1	0.820206339476067	0.820206339476067	-0.481926813856383	-0.759223765209463
PZE-101039024	1	153	40.7	0.0515872171185337	1	1	0.820399921886367	0.820399921886367	-0.481649949078486	-0.76423494558985
PZE-101036799	1	154	40.8	0.0511987042945613	1	1	0.820595372995553	0.820595372995553	-0.481379765914537	-0.769294436871041
PZE-101037211	1	155	41.1	0.0514975281407076	1	1	0.819063801621292	0.819063801621292	-0.480608752633302	-0.769295961534885
PZE-101038176	1	156	41.2	0.0475468597534	1	1	0.897720675164004	0.897720675164004	-0.480364741234368	-0.76929596162028
PZE-101037244	1	157	41.3	0.0477724069961282	1	1	0.893227309267723	0.893227309267723	-0.480127132948933	-0.769296307764386
PZE-101039207	1	158	41.5	0.0456604055203102	1	1	-0.953887125493673	-0.953887125493673	-0.479670900222725	-0.776573372594262
PZE-101039199	1	159	41.9	0.165271072074936	1	1	-0.610408227429464	-0.610408227429464	-0.478832783091226	-0.610408227429464
PZE-101040838	1	160	42	0.16481428116368	1	1	-0.612165351596311	-0.612165351596311	-0.478638410960373	-0.612165351596311
PZE-101042009	1	161	42.4	0.162856460388649	1	1	-0.619638870171008	-0.619638870171008	-0.477919836116193	-0.619638870171008
PZE-101039655	1	162	42.5	0.162336647560007	1	1	-0.621615495764635	-0.621615495764635	-0.477754634385758	-0.621615495764635
PZE-101039624	1	163	42.6	0.161803864497934	1	1	-0.623640012466662	-0.623640012466662	-0.4775950948118	-0.623640012466662
PZE-101039351	1	164	42.8	0.160706816967827	1	1	-0.627811953477121	-0.627811953477121	-0.477292772924144	-0.627811953477121
PZE-101039466	1	165	42.9	0.0649905512537242	1	1	-0.696006218266421	-0.759725941370515	-0.477149876086683	-0.696006218266421
PZE-101039469	1	166	43	0.066340286321546	1	1	-0.685877935480015	-0.75972717834459	-0.477012412383951	-0.685877935480015
PZE-101042341	1	167	43.1	0.149928673982035	1	1	-0.435686788164996	-0.773497078127302	-0.435686788164996	-0.435686788164996
PZE-101043604	1	168	43.2	0.0624851234672519	1	1	-0.449584583363577	-0.789867223449229	-0.449584583363577	-0.766934083260152
PZE-101043094	1	169	43.3	0.065866284455551	1	1	-0.439264559812808	-0.808347098494918	-0.439264559812808	-0.749645305525039
PZE-101041837	1	170	43.4	0.0677226971108963	1	1	-0.439035538995727	-0.80834903066716	-0.439035538995727	-0.7327228007695
PZE-101041854	1	171	43.5	0.0696770803088865	1	1	-0.438809712070308	-0.808350962861346	-0.438809712070308	-0.71622799651443
PZE-101041588	1	172	43.6	0.0717173308813866	1	1	-0.438587065772432	-0.808352895062133	-0.438587065772432	-0.700216549903891
PZE-101043600	1	173	43.8	0.0718579197387191	1	1	-0.438151329293356	-0.808352895448693	-0.438151329293356	-0.700213399037622
PZE-101043189	1	174	43.9	0.0719267966200352	1	1	-0.437938182323852	-0.808352895641519	-0.437938182323852	-0.70021182361581
PZE-101043682	1	175	44	0.0719947697912306	1	1	-0.437727420045876	-0.808352895641973	-0.437727420045876	-0.700211823458197
PZE-101043507	1	176	44.1	0.07206180058166	1	1	-0.437519777499966	-0.808352895642064	-0.437519777499966	-0.700211823300419
PZE-101042156	1	177	44.2	0.0320709364326794	1	1	-0.694331499027412	-0.80835289705122	-0.475765940824901	-0.700211823026702
PZE-101045145	1	178	44.3	0.0320797631734017	1	1	-0.694355852012982	-0.808366985988298	-0.475693949492392	-0.700209084340153
PZE-101042424	1	179	44.4	0.0320878884392785	1	1	-0.694380205646062	-0.808381075203	-0.475626602754566	-0.700206345648356
PZE-101043512	1	180	44.5	0.0320953199124129	1	1	-0.694404559732071	-0.808395164582773	-0.475563845571156	-0.700203606973297
PZE-101045249	1	181	44.6	0.0212769812701312	1	1	-0.956719806084685	-0.956497637743095	-0.475505623122613	-0.673157173189991
PZE-101044585	1	182	44.9	0.0271607466854319	1	1	-0.956801138958957	-0.956542979480462	-0.475357619477094	-0.598235615607358
PZE-101045021	1	183	45	0.0293524047776727	1	1	-0.956828249690416	-0.95655809325764	-0.475316992473804	-0.576104436825721
PZE-101044115	1	184	45.1	0.0293579647399157	1	1	-0.956828252401383	-0.956558094769063	-0.475280629699743	-0.57610230653973
PZE-101046755	1	185	45.2	0.0293629074479414	1	1	-0.956828255112769	-0.956558096280487	-0.475248477824043	-0.576100176219706
PZE-101046128	1	186	45.3	0.0293672403654235	1	1	-0.956828257824155	-0.956558097791911	-0.475220483788368	-0.576098045882614
PZE-101049120	1	187	45.4	0.0293709709975849	1	1	-0.956828257824573	-0.956558097791495	-0.475196594814404	-0.576095915545385
PZE-101046859	1	188	45.5	0.0293741067789691	1	1	-0.956828257824573	-0.956558097791911	-0.475176758408873	-0.576093785225295
PZE-101048164	1	189	45.7	0.0293786236708075	1	1	-0.956828257824573	-0.956558097792327	-0.475149034793557	-0.576089524704421
PZE-101048115	1	190	45.8	0.0293800197128695	1	1	-0.956828257824573	-0.956558097792327	-0.475141044077892	-0.576087394537528
PZE-101048857	1	191	45.9	0.029380616418019	1	1	-0.956828255865281	-0.956558096274252	-0.475136898929871	-0.576087513244916
PZE-101046132	1	192	46	0.0293809569659182	1	1	-0.956808663597792	-0.956542919741107	-0.475136548368897	-0.576087631952319
PZE-101049707	1	193	46.1	0.0389191072867165	1	1	-0.764435958790156	-0.806921519877157	-0.47513994173228	-0.57727884328927
PZE-101047390	1	194	46.3	0.0386438239388804	1	1	-0.764399384439248	-0.806892261919652	-0.47515775920236	-0.57967393175213
PZE-101049608	1	195	46.5	0.0383673093451406	1	1	-0.76436281128773	-0.806863004867853	-0.47518995257216	-0.582085736384555
PZE-101048629	1	196	46.6	0.0390513130771809	1	1	-0.764362809458758	-0.806863418788027	-0.47521131706783	-0.576096469199876
PZE-101048744	1	197	46.7	0.0390480327716442	1	1	-0.764362807630074	-0.806863832715283	-0.475236128438125	-0.576089530236621
PZE-101047517	1	198	46.8	0.0473064469586233	1	1	-0.764362805801174	-0.806864246645658	-0.475264338364743	-0.514595838088491
PZE-101049395	1	199	46.9	0.0573749132858937	1	1	-0.764362803972924	-0.806864660576272	-0.475295898879625	-0.457507819372757
PZE-101053708	1	200	47.1	0.714872718568439	1	-0.0321879080114217	-0.703151497176838	-0.703151497176838	-0.475368881566326	-0.35854915027736
PZE-101048890	1	201	47.2	0.741004603849697	1	-0.0321648891579921	-0.703149632587517	-0.703149632587517	-0.47536888553963	-0.31703986147158
PZE-101054681	1	202	47.4	0.795516941775142	1	-0.0321236887187729	-0.702440795160864	-0.702440795160864	-0.47536889348678	-0.249238006444168
PZE-101053919	1	203	47.5	0.795397261297073	1	-0.0321236867900461	-0.703155626609331	-0.703155626609331	-0.475368893487396	-0.249235088960737
PZE-101053696	1	204	47.6	0.795399452411144	1	-0.0321236848613043	-0.703158846986835	-0.703158846986835	-0.475368893487568	-0.249232171474833
PZE-101052571	1	205	47.8	0.795403834693566	1	-0.0321236810038776	-0.703165288025204	-0.703165288025204	-0.475368893376306	-0.249226336590332
PZE-101054136	1	206	47.9	0.78972295794275	1	-0.0321236790752214	-0.738960308706609	-0.738960308706609	-0.475368893320773	-0.249223419237993
PZE-101054372	1	207	48	0.790110018049605	1	-0.0321234055421777	-0.736374208944163	-0.736374208944163	-0.47536889326492	-0.249220501976823
PZA00192.7	1	208	48.1	0.81451021516588	1	-0.0296444506991902	-0.727109384984786	-0.727109384984786	-0.475368336699341	-0.249220501685139
PZE-101055086	1	209	48.2	0.833750759173737	1	-0.0276541384058955	-0.732367741958338	-0.732367741958338	-0.475367780137924	-0.249220501684997
PZE-101052294	1	210	48.4	0.870285927159652	1	-0.0250099419749379	-0.712288446838299	-0.712288446838299	-0.465072988561033	-0.249220501684946
PZE-101055111	1	211	48.5	0.880217927440315	1	-0.0243021013549365	-0.71418881516079	-0.71418881516079	-0.460573438503442	-0.249220501685037
PZE-101053934	1	212	48.6	0.887723893110374	1	-0.0239770243131167	-0.703196750330566	-0.703196750330566	-0.456520537270575	-0.249220501684987
PZE-101053954	1	213	48.7	0.888679956566978	1	-0.0240223482182216	-0.703201763425048	-0.703201763425048	-0.452921223547368	-0.249220501684814
PZE-101050072	1	214	48.8	0.875095889447777	1	-0.0244318989589357	-0.768819683939312	-0.768819683939312	-0.449779075923104	-0.249220501684885
PZE-101055223	1	215	48.9	0.859279516465747	1	-0.025205278844146	-0.841618449255466	-0.841618449255466	-0.447094341649807	-0.249220501684835
PZE-101055906	1	216	49	0.847471721627331	1	-0.0263471313546475	-0.839971603465925	-0.839971603465925	-0.444864029778788	-0.249220501684754
PZE-101053510	1	217	49.1	0.847614969816887	1	-0.0263472642566992	-0.838325594744859	-0.838325594744859	-0.444862046762084	-0.249220501684885
PZE-101054452	1	218	49.3	0.847905910292454	1	-0.0263475300774522	-0.835036213286872	-0.835036213286872	-0.444858080725618	-0.249220501684764
PZE-101054366	1	219	49.5	0.848202759143699	1	-0.0263477959133001	-0.831750553827094	-0.831750553827094	-0.444854114789888	-0.249220501684845
PZE-101056000	1	220	49.6	0.842100056065719	1	-0.0263479288342272	-0.92501771822594	-0.92501771822594	-0.444852131899833	-0.249220501684824
PZE-101054371	1	221	49.8	0.856605621278126	1	-0.0263483261314654	-0.925036456283479	-0.925036456283479	-0.41307298961573	-0.249220501684835
PZE-101055260	1	222	49.9	0.862953717552538	1	-0.0263485247844213	-0.925045825289374	-0.925045825289374	-0.400244818101768	-0.249220501684764
PZE-101056102	1	223	50	0.868499991850753	1	-0.0263487234381157	-0.925045567381863	-0.925045567381863	-0.389516924976475	-0.249220501684865
PZE-101054527	1	224	50.1	0.852518689827169	1	-0.0284569815044554	-0.92245728538734	-0.92245728538734	-0.377781342788181	-0.249220501684754
PZE-101055259	1	225	50.2	0.835605308051266	1	-0.0308277869334664	-0.925048181505102	-0.925048181505102	-0.366472073731682	-0.249220501684713
PZE-101055565	1	226	50.3	0.816707973172754	1	-0.0334907856374708	-0.985286338272749	-0.985286338272749	-0.355610105208494	-0.249220501684845
PZE-101056687	1	227	50.5	0.351417477362292	1	-0.51958961674327	-0.51958961674327	-0.51958961674327	-0.335296569997548	-0.249220501684733
PZE-101057232	1	228	51.3	0.327564992199333	1	0.957951210840984	0.957951210840984	0.957951210840984	-0.273937724298672	-0.249220501684612
PZE-101057532	1	229	51.6	0.57693002430159	1	0.75180063998081	0.75180063998081	0.75180063998081	-0.109818116307202	-0.109818116307202
PZA00240.6	1	230	51.9	0.576936202455377	1	0.751780898903037	0.751780898903037	0.751780898903037	-0.109817282700552	-0.109817282700552
PZE-101057000	1	231	52.1	0.361187508587333	1	0.751780675837386	0.751780675837386	0.751780675837386	-0.25398230165164	-0.249218316677709
PZE-101058205	1	232	52.2	0.573800260715981	1	1	1	1	-0.25153437716055	-0.249217224374328
