mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	F252	D09	F618	D06
PZE-101001380	1	17	4.3	0.117314683289856	NA	NA	-0.603651791242195	NA	0.603214920456491	NA
PZE-101001108	1	18	4.4	0.119059496724935	NA	NA	-0.596774972702243	NA	0.604784521427571	NA
PZE-101003133	1	19	4.5	0.103855732158314	NA	NA	-0.590219613337767	0.464497709531153	0.631080476578298	0.464497709531153
PZE-101003135	1	20	4.7	0.103817106462031	NA	NA	-0.576782491638345	0.473711348772522	0.631087938109999	0.473711348772522
PZE-101003026	1	21	4.9	0.231910789305869	NA	NA	-0.563117594731732	0.242629792102196	0.630664626459125	0.242629792102196
PZE-101003031	1	22	5.6	0.946948422580745	NA	NA	-0.516740395861035	0.0211945043134818	0.628709149754701	0.0211945043134818
PZA00393.1	1	23	5.7	0.997537265609984	NA	NA	-0.510570994282027	0.0183265660991788	0.628579259801486	0.0183265660991788
PZE-101003115	1	24	5.9	0.979430789465823	NA	NA	-0.498838244251126	0.0196205201662498	0.628624654497747	0.0196205201662498
PZE-101002367	1	25	6	0.969439516240519	NA	NA	-0.493093077102674	0.0204302060945902	0.624348558448866	0.0204302060945902
PZE-101005818	1	26	7.3	0.752195743208782	NA	NA	-0.426079026463925	0.0458778262966034	0.578606456188721	0.0458778262966034
PZE-101004337	1	27	7.7	0.707073978515811	NA	NA	-0.426240336906476	0.0530697251627358	0.578729475138261	0.0530697251627358
PZE-101005765	1	28	9.2	0.203003554768003	NA	NA	-0.428040938285773	NA	0.580172145574717	NA
PZA01022.1	1	29	9.6	0.203005888669452	NA	NA	-0.428042050307274	NA	0.580163617454778	NA
PZE-101009312	1	30	10.6	0.378012108457014	NA	NA	NA	NA	0.418781889000901	NA
PZE-101007769	1	31	10.9	0.378016283909947	NA	NA	NA	NA	0.418777862710598	NA
PZE-101009215	1	32	11.2	0.37802045965061	NA	NA	NA	NA	0.418773836181559	NA
PZE-101010821	1	33	11.8	0.378028810792569	NA	NA	NA	NA	0.418765783566856	NA
PZE-101009528	1	34	12.3	0.382569523401286	NA	0.414410238466605	0.414410238466605	0.414410238466605	0.414410238466605	0.414410238466605
PZE-101009163	1	35	12.5	0.382571583054239	NA	0.414408273119857	0.414408273119857	0.414408273119857	0.414408273119857	0.414408273119857
PZE-101010560	1	36	13	0.431043804441868	NA	0.370643335529815	0.370643335529815	0.370643335529815	0.370643335529815	0.370643335529815
PZE-101010917	1	37	13.5	0.431064221596438	NA	0.370625911167527	0.370625911167527	0.370625911167527	0.370625911167527	0.370625911167527
PZE-101012517	1	38	13.6	0.155036993263576	NA	-0.68458849326527	-0.732874994317456	0.227727168602901	0.36679229591303	0.506274519365849
PZE-101014135	1	39	13.7	0.155037782721843	NA	-0.684588044768573	-0.732873935909372	0.227727462335346	0.366789686280196	0.50627462909473
PZE-101014266	1	40	13.8	0.155038572083383	NA	-0.684587596270804	-0.732872877497742	0.227727756071255	0.366787076971326	0.506274738825387
PZE-101011048	1	41	14	0.251475168473697	NA	0.559819252749191	0.559819252749191	0.559819252749191	0.365994479100932	0.559819252749191
PZE-101013802	1	42	15.2	0.437093162333584	NA	NA	NA	NA	0.365516374749747	NA
PZE-101014003	1	43	15.3	0.437096255866146	NA	NA	NA	NA	0.365513771141303	NA
PZE-101011906	1	44	15.7	0.43710862215326	NA	NA	NA	NA	0.365503363493788	NA
PZE-101013772	1	45	16.4	0.0696385346526057	NA	NA	0.851846739296128	NA	0.851846739296128	NA
PZE-101013713	1	46	16.9	0.0514837554371801	NA	NA	0.888211198783206	NA	0.888211198783206	NA
PZE-101017581	1	47	18.7	0.0275520445163224	NA	NA	-0.938529559434077	-0.938529559434077	-0.938529559434077	-0.938529559434077
PZB01915.1	1	48	19.1	0.0277833947687237	NA	NA	-0.938029734460341	-0.938029734460341	-0.938029734460341	-0.938029734460341
PZE-101017463	1	49	19.5	0.107157135008954	NA	NA	-0.710302366556787	-0.710302366556787	-0.710302366556787	0.551327874870922
PZE-101017580	1	50	19.6	0.10741748030414	NA	NA	-0.710298999598112	-0.710298999598112	-0.710298999598112	0.5506589253774
PZE-101017487	1	51	19.9	0.118102538831109	NA	NA	-0.668352190083031	-0.668352190083031	-0.668352190083031	0.548636402898432
PZE-101018404	1	52	20.6	0.0699908286106209	NA	NA	-0.51625963847209	-0.51625963847209	-0.960334910019733	0.544476197647925
PZE-101018668	1	53	20.8	0.206794362500381	NA	NA	-0.153442258548538	0.64384657735164	-0.960287875487273	0.542707484956295
PZE-101018057	1	54	20.9	0.205064830491683	NA	NA	-0.153449898457945	0.655864339803988	-0.960288664218455	0.542073148827176
PZE-101017262	1	55	21	0.201424973869013	NA	NA	-0.157113280431347	0.651725424311371	-0.960290330045805	0.541450193611448
PZE-101018411	1	56	21.2	0.285780278652283	NA	NA	-0.16428949938852	0.643172328779536	0.730383333453943	0.730383333453943
PZE-101017187	1	57	21.3	0.121377271960288	NA	NA	-0.560467841594178	0.639429143346006	-0.560467841594178	-0.560467841594178
PZE-101019597	1	58	21.5	0.188888304595446	NA	NA	NA	0.647309074580613	NA	NA
PZE-101019781	1	59	21.6	0.186123451100991	NA	NA	NA	0.651443190670718	NA	NA
PZE-101018400	1	60	21.7	0.183360164409769	NA	NA	NA	0.655601344567218	NA	NA
PZE-101019727	1	61	21.8	0.183359888261616	NA	NA	NA	0.655601761434494	NA	NA
PZE-101019853	1	62	21.9	0.183359612106859	NA	NA	NA	0.655602178312004	NA	NA
PZE-101018206	1	63	22.5	0.114863416400295	NA	NA	-0.767602858942966	-0.767602858942966	-0.767602858942966	-0.767602858942966
PZE-101018567	1	64	22.9	0.115162733144099	NA	NA	-0.767074007572024	-0.767074007572024	-0.767074007572024	-0.767074007572024
PZE-101019726	1	65	23	0.121016959497633	NA	NA	-0.756803340753969	-0.756803340753969	-0.756803340753969	-0.756803340753969
PZE-101020844	1	66	23.4	0.0290376747858443	NA	NA	-0.792996541056562	-0.792996541056562	-0.799242856822374	-0.792996541056562
PZE-101021745	1	67	23.5	0.0319508948631965	NA	NA	-0.801632662199504	-0.801632662199504	-0.772175684117393	-0.801632662199504
PZE-101020456	1	68	23.6	0.0330982407635616	NA	NA	-0.810351671704325	-0.810351671704325	-0.758363449004336	-0.810351671704325
PZE-101018818	1	69	23.7	0.0290162497611064	NA	NA	-0.819148229588869	-0.819148229588869	-0.775715894619909	-0.819148229588869
PZE-101019538	1	70	24	0.0208450179682871	NA	NA	-0.8958449742549	-0.8958449742549	-0.779032403633572	-0.8958449742549
PZE-101022341	1	71	24.3	0.0203391732555458	NA	NA	-0.895556312930114	-0.895556312930114	-0.782371066022135	-0.895556312930114
PZE-101019557	1	72	24.4	0.0207970453923097	NA	NA	-0.895460292307514	-0.895460292307514	-0.779508892989765	-0.895460292307514
PZE-101021926	1	73	25.4	0.598125662482478	NA	NA	-0.232539667692723	0.248686269695991	-0.232539667692723	0.248686269695991
PZE-101021455	1	74	25.7	0.604603681163827	NA	NA	-0.240827487415421	0.235040314427213	-0.240827487415421	0.235040314427213
PZE-101020931	1	75	26.9	0.626321669369636	NA	NA	-0.279859727075455	0.189933926228351	-0.279859727075455	0.189933926228351
PZE-101021308	1	76	27.6	0.0821098550879285	NA	NA	0.827732761657833	0.827732761657833	0.827732761657833	0.827732761657833
PZE-101024556	1	77	28.2	0.0261658869055515	NA	NA	-0.733612292839443	-0.733612292839443	-0.946462330204419	-0.733612292839443
PZE-101026314	1	78	28.6	0.0285450867345315	NA	NA	-0.733346258785319	-0.733346258785319	-0.901836525557347	-0.733346258785319
PZE-101024519	1	79	29.4	0.382856913015805	NA	NA	-0.136064889900239	0.43249606395387	-0.90152069154571	0.43249606395387
PZE-101026621	1	80	29.6	0.382922440412241	NA	NA	-0.13606374816383	0.43235828153584	-0.901501314165956	0.43235828153584
PZE-101026386	1	81	29.7	0.382953273896578	NA	NA	-0.136063183582391	0.43229365602249	-0.901491627537646	0.43229365602249
PZE-101024452	1	82	30	0.415444117742515	NA	NA	-0.135956585759709	0.431993212897281	-0.650815763428195	0.431993212897281
PZE-101027182	1	83	30.4	0.69898179255565	NA	NA	-0.11829827109157	NA	-0.377128772474354	NA
PZE-101027351	1	84	30.6	0.721338878711127	NA	NA	-0.110820115716258	NA	-0.377049080951416	NA
PZE-101027807	1	85	30.9	0.75384090469112	NA	NA	-0.100859321140727	NA	-0.376932743081315	NA
PZE-101026218	1	86	31.5	0.798224284720411	NA	NA	-0.0850076204464831	NA	-0.399363678363007	NA
PZE-101028121	1	87	31.6	0.813674646768283	NA	NA	-0.0849763255103964	NA	-0.376746656794566	NA
PZE-101029820	1	88	31.8	0.806508720984999	NA	NA	-0.0849906114489366	NA	-0.387004364084659	NA
PZE-101028242	1	89	31.9	0.803963768976659	NA	NA	-0.0849956585538327	NA	-0.39074308657431	NA
PZE-101026095	1	90	32	0.801431652749079	NA	NA	-0.0850006798996225	NA	-0.394514505951628	NA
PZE-101029587	1	91	32.1	0.791751409555807	NA	NA	-0.0863959262298172	NA	-0.400582581978627	NA
PZE-101029707	1	92	32.2	0.785532148391573	NA	NA	-0.0879402543470298	NA	-0.400602642213746	NA
PZE-101029748	1	93	32.4	0.658382940780378	NA	NA	-0.0915836578275365	0.351272143902715	-0.400734740529818	0.351272143902715
PZE-101028351	1	94	33.1	0.666001042178566	NA	NA	-0.109917648869283	0.474708660207937	NA	0.474708660207937
PZE-101028104	1	95	33.4	0.665953133924256	NA	NA	-0.10991917802972	0.474795035865177	NA	0.474795035865177
PZE-101030251	1	96	34.3	0.58268297068256	NA	NA	-0.14042462932221	0.475403662491898	NA	0.475403662491898
PZE-101029123	1	97	34.4	0.569129706823714	NA	NA	-0.146234279236315	0.47549744626982	NA	0.47549744626982
PZE-101030875	1	98	34.5	0.835781456073709	NA	NA	-0.145954854366903	NA	NA	NA
PZE-101028930	1	99	34.7	0.459369759511953	NA	NA	-0.146523374005798	0.946865868794589	0.946865868794589	0.946865868794589
PZE-101030220	1	100	35	0.458618840760299	NA	NA	-0.146424479941564	0.476066493617516	-0.409471528144533	0.476066493617516
PZE-101029737	1	101	35.1	0.462707128225827	NA	NA	-0.146412616556169	0.476122285547738	-0.401460698256186	0.476122285547738
PZE-101031077	1	102	35.2	0.433398611904048	NA	NA	-0.16358745126194	0.476298095690534	-0.40157243236898	0.476298095690534
PZE-101030022	1	103	35.4	0.368989513778013	NA	NA	-0.21099936387718	0.476682315623466	-0.40182309759182	0.476682315623466
PZE-101032015	1	104	35.7	0.355690893566704	NA	NA	-0.24261354915276	0.4369320084942	-0.394407968718108	0.4369320084942
PZE-101030561	1	105	35.8	0.337652482805941	NA	NA	-0.263363854948471	0.426165940016367	-0.401908290452001	0.426165940016367
PZE-101031636	1	106	35.9	0.289959055358242	NA	NA	NA	0.426427009821499	-0.40206371650262	0.426427009821499
PZA00358.12	1	107	36	0.289908223426173	NA	NA	NA	0.426526019861898	-0.402051473370923	0.426526019861898
PZE-101032249	1	108	36.1	0.383330867439265	NA	NA	NA	0.426346892836403	-0.287332085964892	0.426346892836403
PZE-101030616	1	109	36.6	0.012399308409252	NA	NA	NA	-0.97185325056329	-0.97185325056329	-0.97185325056329
PZE-101033184	1	110	36.7	0.0152791305434136	NA	NA	NA	-0.965430176493562	-0.965430176493562	-0.965430176493562
PZE-101032956	1	111	37	0.0210695778341524	NA	NA	NA	-0.952643529840801	-0.952643529840801	-0.952643529840801
PZE-101032974	1	112	37.1	0.0230084188474385	NA	NA	NA	-0.948400078280381	-0.948400078280381	-0.948400078280381
PZE-101033613	1	113	37.2	0.0249483018661412	NA	NA	NA	-0.944173263370334	-0.944173263370334	-0.944173263370334
PZE-101033119	1	114	37.3	0.357675347117588	NA	NA	NA	0.451209464075382	-0.298932999930008	0.451209464075382
PZE-101033489	1	115	37.7	0.347585144409841	NA	NA	NA	0.470329864440293	-0.298962557258923	0.470329864440293
PZE-101032230	1	116	37.8	0.242301726478943	NA	NA	-0.907774916850627	-0.907774916850627	-0.294071376791645	-0.907774916850627
PZE-101035737	1	117	38.3	0.253094959551125	NA	NA	-0.908242520271933	-0.908242520271933	-0.283411024953882	-0.908242520271933
PZE-101033622	1	118	38.5	0.267628695958159	NA	NA	-0.90842552644629	-0.90842552644629	-0.269841719429232	-0.90842552644629
PZE-101036609	1	119	38.6	0.566269908068399	NA	NA	NA	NA	-0.271475156356008	NA
PZE-101034427	1	120	38.7	0.518051528580529	NA	NA	-0.286417982500832	NA	-0.263557986541375	NA
PZE-101036305	1	121	38.8	0.517487866969581	NA	NA	-0.286842302242652	NA	-0.263672932936971	NA
PZE-101033968	1	122	39	0.516003414580952	NA	NA	-0.28798792249605	NA	-0.263954163934305	NA
PZE-101035341	1	123	39.2	0.364562300181834	NA	NA	-0.290003944169035	NA	-0.454798834240056	NA
PZE-101036318	1	124	39.3	0.363623057214942	NA	NA	-0.290930023123789	NA	-0.454813228181804	NA
PZE-101037191	1	125	39.6	0.360232800085423	NA	NA	-0.294325331331923	NA	-0.454826512342056	NA
PZE-101038611	1	126	40.5	0.129148465510934	NA	NA	NA	0.597676762491547	-0.574236296051811	0.597676762491547
PZE-101037142	1	127	40.6	0.126737618200867	NA	NA	NA	0.60506130723783	-0.574243556622432	0.60506130723783
PZE-101038989	1	128	40.7	0.124359921056307	NA	NA	NA	0.612536798416973	-0.57425073459699	0.612536798416973
PZE-101036799	1	129	40.8	0.270797936816031	NA	NA	-0.317359409323454	0.619757902642469	NA	0.619757902642469
PZE-101037211	1	130	41.1	0.270679132415659	NA	NA	-0.317356284376333	0.620156866873836	NA	0.620156866873836
PZE-101038176	1	131	41.2	0.283539094198924	NA	NA	-0.303413205737736	0.620257888753437	NA	0.620257888753437
PZE-101037265	1	132	41.3	0.196698082797884	NA	NA	-0.290428054114725	0.620686713107496	-0.559856464912947	0.620686713107496
PZE-101039207	1	133	41.5	0.211968445178705	NA	NA	-0.265112057075661	0.620907047351144	-0.574132779476282	0.620907047351144
PZE-101039400	1	134	41.7	0.21344129508276	NA	NA	-0.241927786253942	0.621179395085718	-0.656386653458814	0.621179395085718
PZE-101039199	1	135	41.9	0.0756770027223373	NA	NA	NA	0.621692974959987	-0.746389052681377	0.621692974959987
PZE-101040838	1	136	42	0.0678303027958555	NA	NA	NA	0.621855547628019	-0.793226889723946	0.621855547628019
PZE-101042009	1	137	42.4	0.0676463653054234	NA	NA	NA	0.622452803506435	-0.793246035934519	0.622452803506435
PZE-101039655	1	138	42.5	0.0675991194342474	NA	NA	NA	0.622606482829795	-0.793250824108907	0.622606482829795
PZE-101039624	1	139	42.6	0.0675520767931811	NA	NA	NA	0.622761882572421	-0.793250886402946	0.622761882572421
PZE-101039351	1	140	42.8	0.306833964117531	NA	NA	-0.148718484881344	0.622542107228035	-0.792939372986942	0.622542107228035
PZE-101039466	1	141	42.9	0.196596066931431	NA	NA	-0.149208677436816	0.897030519940316	-0.793183466290481	0.540305852999323
PZE-101039469	1	142	43	0.196454020734227	NA	NA	-0.149209978926438	0.897032444278402	-0.793183800523044	0.540930646962379
PZE-101042341	1	143	43.1	0.187459553322447	NA	NA	-0.155996198777787	0.91477960269966	-0.793205103802795	0.541599716909632
PZE-101043604	1	144	43.2	0.178085698782827	NA	NA	-0.163692035846071	0.932848701039295	-0.793227613024122	0.54227340538114
PZE-101043094	1	145	43.3	0.168431217096175	NA	NA	-0.172351760803955	0.951152143698872	-0.793251151145513	0.542951289956075
PZE-101041837	1	146	43.4	0.158601541467798	NA	NA	-0.182024831716184	0.969596980701977	-0.793275519817552	0.543632907420635
PZE-101041854	1	147	43.5	0.148705176054007	NA	NA	-0.19275385374685	0.988087212398022	-0.793300504770329	0.544317765127676
PZE-101040783	1	148	43.6	0.138850056874056	NA	NA	-0.20457248619247	-0.993473740651106	-0.793323868482398	0.545005352974177
PZE-101043600	1	149	43.8	0.148357937192153	NA	NA	-0.196627968177252	-0.993469271978613	-0.753586967884404	0.546236694839871
PZE-101043189	1	150	43.9	0.15016120722961	NA	NA	-0.194152508221351	-0.993467284839046	-0.755334901106953	0.546870456231592
PZE-101043682	1	151	44	0.153155948227585	NA	NA	-0.192637427380186	-0.99346520064557	-0.736474109165004	0.54750010474391
PZE-101043507	1	152	44.1	0.153301980876466	NA	NA	-0.192080599699653	-0.993463349981314	-0.738519233725593	0.548145829518414
PZE-101042156	1	153	44.2	0.152963701719804	NA	NA	-0.192082466606904	-0.993463377261013	-0.740571039065036	0.54879566950245
PZE-101045145	1	154	44.3	0.154719393961138	NA	NA	-0.192071621329414	-0.993461258908349	-0.722400557974252	0.549436700657291
PZE-101045009	1	155	44.4	0.156578166429144	NA	NA	-0.192060240800825	-0.993459132557891	-0.704696469507727	0.550078848143183
PZE-101043512	1	156	44.5	0.158527213606834	NA	NA	-0.192048400728447	-0.993456999334309	-0.68751449342983	0.550722125254616
PZE-101045070	1	157	44.6	0.170644327836356	NA	NA	-0.181213720384786	-0.973621216585894	-0.670865003787261	0.55131746376347
PZE-101044585	1	158	44.9	0.201260856360114	NA	NA	-0.153695610166934	-0.913734160053345	-0.670747910450803	0.553145390560713
PZE-101045021	1	159	45	0.211449842035187	NA	NA	-0.146089376400714	-0.893920441197076	-0.670710017489585	0.553758935358827
PZE-101044115	1	160	45.1	0.210296930676524	NA	NA	-0.146802457317986	-0.895853698469457	-0.670714096145204	0.554425317269523
PZE-101045130	1	161	45.2	0.220653918904422	NA	NA	-0.139662273821834	-0.875653106477722	-0.670677666622511	0.555041135069909
PZE-101046128	1	162	45.3	0.290161483036028	NA	NA	-0.132996823693531	-0.855656939569091	0.958624149326169	0.958624149326169
PZE-101049120	1	163	45.4	0.290165536683282	NA	NA	-0.132996210010548	-0.855654963771245	0.958494123888008	0.958494123888008
PZE-101046858	1	164	45.5	0.290169613731107	NA	NA	-0.132995596246144	-0.855652987916487	0.958363410107038	0.958363410107038
PZE-101048164	1	165	45.7	0.29017783822032	NA	NA	-0.132994368491629	-0.855649036099052	0.958099932634373	0.958099932634373
PZE-101048115	1	166	45.8	0.290181985759601	NA	NA	-0.132993754510792	-0.8556470601678	0.957967176376268	0.957967176376268
PZE-101048857	1	167	45.9	0.290186156895257	NA	NA	-0.132993140467078	-0.855645084242432	0.957833746642405	0.957833746642405
PZE-101046132	1	168	46	0.290186493861673	NA	NA	-0.132993953676285	-0.855658486823717	0.957699648642691	0.957699648642691
PZE-101049707	1	169	46.1	0.250944862830504	NA	NA	-0.152599631598277	-0.993190169371627	0.957579550339225	0.957579550339225
PZE-101047925	1	170	46.2	0.250935313556005	NA	NA	-0.152602723127989	0.995993770359023	0.957443523021454	0.957443523021454
PZE-101047390	1	171	46.3	0.250985170841457	NA	NA	-0.152605597947441	0.985041983934448	0.957307944342797	0.957307944342797
PZE-101049608	1	172	46.5	0.264264188120302	NA	NA	-0.152563427879927	0.772496206912072	0.957033176789348	0.957033176789348
PZE-101048629	1	173	46.6	0.264069306025644	NA	NA	-0.152564133654223	0.772486552697257	0.967313605730882	0.967313605730882
PZE-101048744	1	174	46.7	0.263927498074634	NA	NA	-0.152564647332085	0.772476794629109	0.977623878163018	0.977623878163018
PZE-101047517	1	175	46.8	0.263839217038092	NA	NA	-0.152564967221055	0.772466931860403	0.987948000427911	0.987948000427911
PZE-101049395	1	176	46.9	0.263804623988188	NA	NA	-0.152565092704612	0.772456964125443	0.998269904766276	0.998269904766276
PZE-101053708	1	177	47.1	0.918118921588097	NA	-0.0532802280175893	-0.150437755330664	0.882370230728046	0.882370230728046	0.882370230728046
PZE-101048890	1	178	47.2	0.918192399429191	NA	-0.0532800742679648	-0.150436610435146	0.881365799312361	0.881365799312361	0.881365799312361
PZE-101050621	1	179	47.3	0.933494199194109	NA	-0.0532528871225258	-0.141630236685506	0.917654715693302	0.917654715693302	0.917654715693302
PZE-101053810	1	180	47.4	0.948920048621858	NA	-0.0532255324267542	-0.133714708907139	0.954135740169045	0.954135740169045	0.954135740169045
PZE-101053919	1	181	47.5	0.964328831635493	NA	-0.0531982827158311	-0.12667934396009	0.981729371462747	0.981729371462747	0.981729371462747
PZE-101053696	1	182	47.6	0.979091509530256	NA	-0.0531722228929993	-0.120506485478587	-0.990639684034879	-0.990639684034879	-0.990639684034879
PZE-101052635	1	183	47.8	1.00591077147645	NA	-0.053124995367681	-0.110639756539209	-0.9354526935123	-0.9354526935123	-0.9354526935123
PZE-101054136	1	184	47.9	1.01764428437306	NA	-0.05310437874092	-0.106879795292022	-0.907993841420373	-0.907993841420373	-0.907993841420373
PZE-101054372	1	185	48	1.02754303720319	NA	-0.0530870070115221	-0.103854536745242	-0.888591848856034	-0.888591848856034	-0.888591848856034
PZE-101052759	1	186	48.1	1.02297715322306	NA	-0.0530950174897733	-0.105333801422286	-0.892710144834157	-0.892710144834157	-0.892710144834157
PZE-101055086	1	187	48.2	0.963668406374759	NA	-0.0531994496052263	-0.129153918005646	-0.868737128549514	-0.868737128549514	-0.868737128549514
PZE-101052294	1	188	48.4	0.962091818694909	NA	-0.053202235614557	-0.129771468264376	-0.870882601082683	-0.870882601082683	-0.870882601082683
PZE-101055111	1	189	48.5	0.905167765033865	NA	-0.053303191301732	-0.15929907379553	-0.840663684897864	-0.840663684897864	-0.840663684897864
PZE-101053934	1	190	48.6	0.908193995836514	NA	-0.0532978058802883	-0.158102738079412	-0.83191002762288	-0.83191002762288	-0.83191002762288
PZE-101053954	1	191	48.7	0.91071255551766	NA	-0.0532933255134763	-0.156923737657129	-0.828284638968521	-0.828284638968521	-0.828284638968521
PZE-101050072	1	192	48.8	0.906175533614688	NA	-0.0533013976608802	-0.155782270534813	-0.91363179649483	-0.91363179649483	-0.91363179649483
PZE-101055223	1	193	48.9	0.845046136901145	NA	-0.053410636758516	-0.192411682118588	-0.958820741037534	-0.958820741037534	-0.958820741037534
PZE-101055906	1	194	49	0.847109793185574	NA	-0.0534069339343425	-0.190973272485542	-0.959128900038517	-0.959128900038517	-0.959128900038517
PZE-101054366	1	195	49.5	0.857493456590418	NA	-0.0533883188994876	-0.18392882594159	-0.96067063610751	-0.96067063610751	-0.96067063610751
PZE-101056000	1	196	49.6	0.776485532478356	NA	-0.0535343000954847	-0.248842941769913	-0.944359471010934	-0.944359471010934	-0.944359471010934
PZE-101055260	1	197	49.9	0.777422092556496	NA	-0.0535332722892035	-0.248844958955455	-0.920506437793759	-0.920506437793759	-0.920506437793759
PZE-101056102	1	198	50	0.777757470416286	NA	-0.0535328876978944	-0.248845547903062	-0.913571219548767	-0.913571219548767	-0.913571219548767
PZE-101054527	1	199	50.1	0.826044821538723	NA	-0.0557805448232524	-0.198364198149724	-0.893915555428357	-0.893915555428357	-0.893915555428357
PZE-101055259	1	200	50.2	0.81392992979493	NA	-0.0583543295787275	-0.199020638012329	-0.856503526490201	-0.856503526490201	-0.856503526490201
PZE-101056007	1	201	50.4	0.79070437530565	NA	-0.064212388565407	-0.200632148624246	-0.779703550213187	-0.779703550213187	-0.779703550213187
PZE-101057190	1	202	50.9	0.741306504925957	NA	-0.176898038550231	-0.206796240650294	-0.176898038550231	-0.176898038550231	-0.176898038550231
PZE-101057532	1	203	51.6	0.846314685863423	NA	-0.121836138592088	-0.219364108196173	-0.121836138592088	-0.121836138592088	-0.121836138592088
PZA00240.6	1	204	51.9	0.835967984997388	NA	-0.121855178687742	-0.226792032450361	-0.121855178687742	-0.121855178687742	-0.121855178687742
PZE-101057000	1	205	52.1	0.911340446680919	NA	-0.095781142954047	-0.232144601331211	-0.095781142954047	-0.095781142954047	-0.095781142954047
PZE-101060303	1	206	52.3	0.903370927192273	NA	-0.0957834517924339	-0.238274301833666	-0.0957834517924339	-0.0957834517924339	-0.0957834517924339
PZE-101057783	1	207	52.4	0.45978725630836	NA	NA	-0.24288090077572	-0.385365818025138	-0.385365818025138	-0.385365818025138
PZE-101058312	1	208	52.6	0.4507693670397	NA	NA	-0.249811605375244	-0.386036415954117	-0.386036415954117	-0.386036415954117
PZE-101060218	1	209	52.8	0.264026243952249	NA	NA	-0.257868962962915	-0.370017120876289	-0.822419996411204	-0.370017120876289
PZE-101060335	1	210	52.9	0.241733673532868	NA	NA	-0.26187235585728	-0.408101700700298	-0.822454701333775	-0.408101700700298
PZE-101060288	1	211	53.1	0.243106935133367	NA	NA	-0.261866583516876	-0.405139142425116	-0.822452548225528	-0.405139142425116
PZE-101060788	1	212	53.2	0.243774280665001	NA	NA	-0.261863781913518	-0.40371183712985	-0.822451502557695	-0.40371183712985
PZE-101061168	1	213	53.4	0.245066771582696	NA	NA	-0.261858362912766	-0.400970124235208	-0.822449478727682	-0.400970124235208
PZE-101059783	1	214	53.5	0.245690554983232	NA	NA	-0.261855751150931	-0.399657663917914	-0.822447479918374	-0.399657663917914
PZE-101059495	1	215	53.6	0.205056747103309	NA	NA	-0.262031893843643	-0.502966792927118	-0.822510999682782	-0.502966792927118
PZE-101061035	1	216	53.8	0.209322683932754	NA	NA	-0.262013232182856	-0.495204717629596	-0.804010381032831	-0.495204717629596
PZE-101059072	1	217	53.9	0.179630206071855	NA	NA	-0.258710684158223	-0.619652600074397	-0.796571542368255	-0.619652600074397
PZE-101063036	1	218	54	0.186695286499993	NA	NA	-0.255312450091191	-0.602658501955769	-0.790402907423662	-0.602658501955769
PZE-101063074	1	219	54.3	0.0915629737605832	NA	NA	NA	-0.553809268982135	-0.790463907022495	-0.553809268982135
PZE-101062857	1	220	54.4	0.0977330733409176	NA	NA	NA	-0.538186454019325	-0.790455694311302	-0.538186454019325
PZE-101063328	1	221	54.6	0.110574528412659	NA	NA	NA	-0.508106322382177	-0.790438600824083	-0.508106322382177
PZE-101063527	1	222	54.7	0.117216069998829	NA	NA	NA	-0.493674716481954	-0.790429759630539	-0.493674716481954
