mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	F252	D09	F618	D06
PZE-101001380	1	17	4.3	0.771372860527505	NA	NA	-0.435614734015063	NA	0.0861690862090844	NA
PZE-101001108	1	18	4.4	0.719397892851975	NA	NA	-0.431419970245447	NA	0.100728276380974	NA
PZE-101003133	1	19	4.5	0.435686022793926	NA	NA	-0.427916042473085	0.525994413393604	0.144115210369085	0.525994413393604
PZE-101003135	1	20	4.7	0.436198529864098	NA	NA	-0.419508178658512	0.536545356746321	0.144125402020325	0.536545356746321
PZE-101003026	1	21	4.9	0.528581519276826	NA	NA	-0.410980914703556	0.346812762890797	0.143808179746305	0.346812762890797
PZE-101003031	1	22	5.6	0.937153750222965	NA	NA	-0.382830862628032	0.0822049924694955	0.142475590805298	0.0822049924694955
PZA00393.1	1	23	5.7	0.962677094584765	NA	NA	-0.379190999872586	0.0762128134233307	0.142395098466812	0.0762128134233307
PZE-101003115	1	24	5.9	0.948217857872839	NA	NA	-0.372349306479641	0.0809741197308519	0.142441148726084	0.0809741197308519
PZE-101002367	1	25	6	0.935877113217743	NA	NA	-0.369042888936134	0.0838006110623226	0.144409472704081	0.0838006110623226
PZE-101005818	1	26	7.3	0.718781407961044	NA	NA	-0.331880803586773	0.15310592276387	0.182848932151215	0.15310592276387
PZE-101004337	1	27	7.7	0.698508974476481	NA	NA	-0.331970990758731	0.164655280798456	0.18292012343794	0.164655280798456
PZE-101005765	1	28	9.2	0.587670305718622	NA	NA	-0.332686573012198	NA	0.183527847469916	NA
PZA01022.1	1	29	9.6	0.587664153522879	NA	NA	-0.332696601129884	NA	0.183526551434094	NA
PZE-101009312	1	30	10.6	0.885515032133225	NA	NA	NA	NA	0.130162226205294	NA
PZE-101007769	1	31	10.9	0.885518700316253	NA	NA	NA	NA	0.130161126820262	NA
PZE-101009215	1	32	11.2	0.885522368706532	NA	NA	NA	NA	0.130160027382402	NA
PZE-101010821	1	33	11.8	0.885529705052406	NA	NA	NA	NA	0.130157828664817	NA
PZE-101009528	1	34	12.3	0.761593500633092	NA	0.173143622423732	0.173143622423732	0.173143622423732	0.173143622423732	0.173143622423732
PZE-101009163	1	35	12.5	0.761602829659677	NA	0.173139903186728	0.173139903186728	0.173139903186728	0.173139903186728	0.173139903186728
PZE-101010560	1	36	13	0.908706713101387	NA	0.123393785241367	0.123393785241367	0.123393785241367	0.123393785241367	0.123393785241367
PZE-101010917	1	37	13.5	0.908751684755461	NA	0.123381008345615	0.123381008345615	0.123381008345615	0.123381008345615	0.123381008345615
PZE-101012517	1	38	13.6	0.265629018675222	NA	0.854250074763098	0.797046896016742	0.270135032182857	0.10253760588681	0.810760049785904
PZE-101014135	1	39	13.7	0.265630871373372	NA	0.854249476316118	0.797046587050291	0.270134335092519	0.102536797314924	0.810760712893724
PZE-101014266	1	40	13.8	0.265632723539844	NA	0.854248877867817	0.797046278084316	0.270133638004695	0.102535989050717	0.810761376006297
PZE-101011048	1	41	14	0.769123356246986	NA	0.354354967412154	0.354354967412154	0.354354967412154	0.101251175934495	0.354354967412154
PZE-101013802	1	42	15.2	0.99495852126483	NA	NA	NA	NA	0.101167607312525	NA
PZE-101014003	1	43	15.3	0.994961937115243	NA	NA	NA	NA	0.101166811603464	NA
PZE-101011906	1	44	15.7	0.99497558300899	NA	NA	NA	NA	0.10116363290806	NA
PZE-101013772	1	45	16.4	0.802322686292283	NA	NA	0.157643951994133	NA	0.157643951994133	NA
PZE-101013713	1	46	16.9	0.799221527760859	NA	NA	0.158773665894066	NA	0.158773665894066	NA
PZE-101017581	1	47	18.7	0.392408596287342	NA	NA	0.40512720119047	0.40512720119047	0.40512720119047	0.40512720119047
PZB01915.1	1	48	19.1	0.394288002416858	NA	NA	0.403377804231827	0.403377804231827	0.403377804231827	0.403377804231827
PZE-101017463	1	49	19.5	0.191816661996766	NA	NA	0.34780493466936	0.34780493466936	0.34780493466936	-0.987526472459556
PZE-101017580	1	50	19.6	0.191809533945806	NA	NA	0.347803257585614	0.347803257585614	0.347803257585614	-0.988259785111371
PZE-101017487	1	51	19.9	0.157113915255565	NA	NA	0.395480245689575	0.395480245689575	0.395480245689575	-0.989845959077734
PZE-101018404	1	52	20.6	0.0502632766229105	NA	NA	0.805464948239709	0.805464948239709	0.453354922502576	-0.990754991008271
PZE-101018668	1	53	20.8	0.491377158024592	NA	NA	-0.189752233889098	0.12260657613293	0.4512834976928	0.988365533678716
PZE-101018057	1	54	20.9	0.486621483169173	NA	NA	-0.189772034881116	0.125078089233144	0.451304816930124	0.987769163841102
PZE-101017262	1	55	21	0.479701495272134	NA	NA	-0.197158657112982	0.124254643332376	0.451335915488331	0.986819487150789
PZE-101018411	1	56	21.2	0.636944874741449	NA	NA	-0.212125440824789	0.120639140943761	0.549123108436629	0.549123108436629
PZE-101017187	1	57	21.3	0.535924721814226	NA	NA	-0.787152395828993	0.122573851125426	-0.787152395828993	-0.787152395828993
PZE-101019597	1	58	21.5	0.910066438346601	NA	NA	NA	0.123008057875683	NA	NA
PZE-101019781	1	59	21.6	0.907171762731344	NA	NA	NA	0.123830674145333	NA	NA
PZE-101018400	1	60	21.7	0.904202479365076	NA	NA	NA	0.124680208720569	NA	NA
PZE-101019727	1	61	21.8	0.904202178837482	NA	NA	NA	0.124680294998101	NA	NA
PZE-101019853	1	62	21.9	0.904201878301958	NA	NA	NA	0.12468038127797	NA	NA
PZE-101018206	1	63	22.5	0.221884981735362	NA	NA	0.599949945565722	0.599949945565722	0.599949945565722	0.599949945565722
PZE-101018567	1	64	22.9	0.223055170283968	NA	NA	0.598335581106414	0.598335581106414	0.598335581106414	0.598335581106414
PZE-101019726	1	65	23	0.215543444551168	NA	NA	0.608774644080214	0.608774644080214	0.608774644080214	0.608774644080214
PZE-101020844	1	66	23.4	0.0727206564153917	NA	NA	0.859917205942602	0.859917205942602	0.581838447804766	0.859917205942602
PZE-101021745	1	67	23.5	0.0610020951764656	NA	NA	0.855841340485697	0.855841340485697	0.618823954744482	0.855841340485697
PZE-101020456	1	68	23.6	0.0602567755149338	NA	NA	0.85180685942506	0.85180685942506	0.622619850491168	0.85180685942506
PZE-101018818	1	69	23.7	0.0702266561822863	NA	NA	0.84781698045858	0.84781698045858	0.59271460094764	0.84781698045858
PZE-101019538	1	70	24	0.0685068421610134	NA	NA	0.865554040544888	0.865554040544888	0.592555078765477	0.865554040544888
PZE-101022341	1	71	24.3	0.06865474689002	NA	NA	0.864287899000802	0.864287899000802	0.592469283021795	0.864287899000802
PZE-101019557	1	72	24.4	0.0768301363754258	NA	NA	0.863858537305022	0.863858537305022	0.569265160674089	0.863858537305022
PZE-101021926	1	73	25.4	0.461499219339292	NA	NA	-0.654315701333471	0.165553975001905	-0.654315701333471	0.165553975001905
PZE-101021455	1	74	25.7	0.484191964641943	NA	NA	-0.665761950503158	0.153110527909108	-0.665761950503158	0.153110527909108
PZE-101020931	1	75	26.9	0.57399358308201	NA	NA	-0.714717961464083	0.113358220770616	-0.714717961464083	0.113358220770616
PZE-101021308	1	76	27.6	0.373972232891446	NA	NA	0.422695638925087	0.422695638925087	0.422695638925087	0.422695638925087
PZE-101024556	1	77	28.2	0.101792006456872	NA	NA	0.744189669209661	0.744189669209661	0.547561597689775	0.744189669209661
PZE-101026314	1	78	28.6	0.105303517908886	NA	NA	0.742447362518386	0.742447362518386	0.539564247412156	0.742447362518386
PZE-101024519	1	79	29.4	0.483055376023704	NA	NA	-0.268508683513829	0.175462815321737	0.538391713693241	0.175462815321737
PZE-101026621	1	80	29.6	0.484217662328379	NA	NA	-0.268502368270512	0.174686514626633	0.538392268833816	0.174686514626633
PZE-101026386	1	81	29.7	0.48479443040846	NA	NA	-0.268499229165791	0.174302847427835	0.53839256206728	0.174302847427835
PZE-101024452	1	82	30	0.463141328571998	NA	NA	-0.268585992888773	0.173256054653232	0.620500562952774	0.173256054653232
PZE-101027182	1	83	30.4	0.321677269945556	NA	NA	-0.240137901036411	NA	0.752087088222862	NA
PZE-101027351	1	84	30.6	0.339072039017291	NA	NA	-0.226965854292129	NA	0.752064789209896	NA
PZE-101027807	1	85	30.9	0.364945392877644	NA	NA	-0.208939953760453	NA	0.752031700359467	NA
PZE-101026218	1	86	31.5	0.417268411526178	NA	NA	-0.178804114687861	NA	0.738126354204888	NA
PZE-101028121	1	87	31.6	0.414685009402432	NA	NA	-0.178811502135129	NA	0.751951878217804	NA
PZE-101029820	1	88	31.8	0.40604283482749	NA	NA	-0.178836690848024	NA	0.806253835114272	NA
PZE-101028242	1	89	31.9	0.406471338136153	NA	NA	-0.178835053815586	NA	0.80317494988255	NA
PZE-101026095	1	90	32	0.406906627920731	NA	NA	-0.178833396460507	NA	0.800099806218894	NA
PZE-101029587	1	91	32.1	0.400454450518349	NA	NA	-0.179794631955839	NA	0.837043840528749	NA
PZE-101029707	1	92	32.2	0.398407559028627	NA	NA	-0.180937061239487	NA	0.837049812647386	NA
PZE-101029748	1	93	32.4	0.448061512659278	NA	NA	-0.183545966710917	0.232585634053097	0.836959531919873	0.232585634053097
PZE-101028351	1	94	33.1	0.566575407515509	NA	NA	-0.200018287519995	0.325233669453912	NA	0.325233669453912
PZE-101028104	1	95	33.4	0.567656705218195	NA	NA	-0.200015026573233	0.323993809886677	NA	0.323993809886677
PZE-101030251	1	96	34.3	0.581493507884462	NA	NA	-0.193375473785497	0.320439754321109	NA	0.320439754321109
PZE-101029123	1	97	34.4	0.579026190070525	NA	NA	-0.195077481166761	0.320075537086605	NA	0.320075537086605
PZE-101030875	1	98	34.5	0.70981088628199	NA	NA	-0.195069384531224	NA	NA	NA
PZE-101028930	1	99	34.7	0.545559115163123	NA	NA	-0.195181153334094	0.360902102602577	0.360902102602577	0.360902102602577
PZE-101030220	1	100	35	0.35901604629496	NA	NA	-0.195725446749424	0.318628070518973	0.832553104598593	0.318628070518973
PZE-101029737	1	101	35.1	0.358842137176431	NA	NA	-0.195729609815763	0.318285636163755	0.837088359091235	0.318285636163755
PZE-101031077	1	102	35.2	0.315246671178559	NA	NA	-0.234881620023838	0.318139318983713	0.837152161375327	0.318139318983713
PZE-101030022	1	103	35.4	0.234022020359038	NA	NA	-0.341596783051147	0.317843188605546	0.837274790799986	0.317843188605546
PZE-101032015	1	104	35.7	0.159726650040011	NA	NA	-0.451713619260242	0.356392942475185	0.847136183937686	0.356392942475185
PZE-101030561	1	105	35.8	0.135485832696932	NA	NA	-0.503700374454277	0.372270602876701	0.837484518696868	0.372270602876701
PZE-101031636	1	106	35.9	0.182798637462705	NA	NA	NA	0.371534932568264	0.83736694119323	0.371534932568264
PZA00358.12	1	107	36	0.183039640478463	NA	NA	NA	0.371200744815024	0.837382692160193	0.371200744815024
PZE-101032249	1	108	36.1	0.174196327337113	NA	NA	NA	0.370900005684282	-0.984983488430182	0.370900005684282
PZE-101030616	1	109	36.6	0.311053772550962	NA	NA	NA	0.48859186016921	0.48859186016921	0.48859186016921
PZE-101033184	1	110	36.7	0.287341805148389	NA	NA	NA	0.516010091186571	0.516010091186571	0.516010091186571
PZE-101032956	1	111	37	0.284289049156584	NA	NA	NA	0.519650022998828	0.519650022998828	0.519650022998828
PZE-101032974	1	112	37.1	0.283042812493262	NA	NA	NA	0.521143334570977	0.521143334570977	0.521143334570977
PZE-101033613	1	113	37.2	0.281682692705055	NA	NA	NA	0.522778005249832	0.522778005249832	0.522778005249832
PZE-101033119	1	114	37.3	0.171140294422803	NA	NA	NA	0.376496674918048	-0.944481204212218	0.376496674918048
PZE-101033489	1	115	37.7	0.164070532241331	NA	NA	NA	0.386602682196065	-0.944481401756011	0.386602682196065
PZE-101032230	1	116	37.8	0.00925104932660042	NA	NA	0.848402556594349	0.848402556594349	-0.938266191162867	0.848402556594349
PZE-101035737	1	117	38.3	0.0233556039904017	NA	NA	0.846433003425072	0.846433003425072	-0.791490683130916	0.846433003425072
PZE-101033622	1	118	38.5	0.024575077667199	NA	NA	0.845655163088719	0.845655163088719	-0.784027569714847	0.845655163088719
PZE-101036609	1	119	38.6	0.123167536810134	NA	NA	NA	NA	-0.753064999493013	NA
PZE-101034427	1	120	38.7	0.13995557841383	NA	NA	-0.462521682250402	NA	-0.747157001771061	NA
PZE-101036305	1	121	38.8	0.135102174212525	NA	NA	-0.471578005765304	NA	-0.748117537668134	NA
PZE-101033968	1	122	39	0.125486557078529	NA	NA	-0.490378121288319	NA	-0.750074393992481	NA
PZE-101035341	1	123	39.2	0.100078959122159	NA	NA	-0.510122983763374	NA	-0.870905893479731	NA
PZE-101036318	1	124	39.3	0.0956173960266541	NA	NA	-0.520298295399047	NA	-0.87091610393168	NA
PZE-101037191	1	125	39.6	0.0826373306459508	NA	NA	-0.55207257673169	NA	-0.870930165889755	NA
PZE-101038611	1	126	40.5	0.0910980768115555	NA	NA	NA	0.519204222665001	-0.953343458086628	0.519204222665001
PZE-101037142	1	127	40.6	0.0873577946385165	NA	NA	NA	0.527981413151196	-0.953345455817765	0.527981413151196
PZE-101038989	1	128	40.7	0.0836548825156113	NA	NA	NA	0.536935945903841	-0.953347441435679	0.536935945903841
PZE-101036799	1	129	40.8	0.112918131688102	NA	NA	-0.69398354265149	0.545968085038503	NA	0.545968085038503
PZE-101037211	1	130	41.1	0.113262599993345	NA	NA	-0.693981436781665	0.545098072083393	NA	0.545098072083393
PZE-101038176	1	131	41.2	0.117492597494079	NA	NA	-0.676803343790559	0.544804980880058	NA	0.544804980880058
PZE-101037265	1	132	41.3	0.0437141566344251	NA	NA	-0.660286787860299	0.545117260988389	-0.944311472980578	0.545117260988389
PZE-101039207	1	133	41.5	0.0484041277567923	NA	NA	-0.627010886281896	0.544545479334325	-0.953405944807866	0.544545479334325
PZE-101039400	1	134	41.7	0.0534210468387464	NA	NA	-0.59481642878315	0.543985433652097	-0.997242122832156	0.543985433652097
PZE-101039199	1	135	41.9	0.0810489532092021	NA	NA	NA	0.543027614660423	0.958328945344526	0.543027614660423
PZE-101040838	1	136	42	0.081943793608288	NA	NA	NA	0.54276961360384	0.93635958431221	0.54276961360384
PZE-101042009	1	137	42.4	0.0823405813432038	NA	NA	NA	0.541778501116695	0.936350690096614	0.541778501116695
PZE-101039655	1	138	42.5	0.0824367836878043	NA	NA	NA	0.541538711748101	0.936348467882187	0.541538711748101
PZE-101039624	1	139	42.6	0.0825316911258666	NA	NA	NA	0.541302107380719	0.936348425981736	0.541302107380719
PZE-101039351	1	140	42.8	0.0919357857230516	NA	NA	-0.444372387893002	0.54109101546719	0.936387949037375	0.54109101546719
PZE-101039466	1	141	42.9	0.0413080123819856	NA	NA	-0.445033169978802	0.543442470102076	0.93648015083136	0.783788603258982
PZE-101039469	1	142	43	0.0413403847982843	NA	NA	-0.445033910957655	0.543345152219452	0.936480108242746	0.78317210226871
PZE-101042341	1	143	43.1	0.0440824699312829	NA	NA	-0.455954313635012	0.510127962077148	0.936476544974411	0.777654508083994
PZE-101043604	1	144	43.2	0.0471270667501734	NA	NA	-0.467825711129743	0.478373521348145	0.936472684261608	0.772268921099028
PZE-101043094	1	145	43.3	0.0504622646454101	NA	NA	-0.480627530677229	0.448261519614575	0.936468559513818	0.767070222431162
PZE-101041837	1	146	43.4	0.0540673640061749	NA	NA	-0.494325460227583	0.419931875009269	0.936464211764597	0.762110810574201
PZE-101041854	1	147	43.5	0.0579128977104454	NA	NA	-0.508871605134353	0.393482024121031	0.93645968825123	0.757438677024645
PZE-101040783	1	148	43.6	0.0619613044320527	NA	NA	-0.52420520107464	0.36896674366912	0.936453841301844	0.753095684164613
PZE-101043600	1	149	43.8	0.056278684220297	NA	NA	-0.565366801684733	0.368855282087888	0.912514748288999	0.751858098813118
PZE-101043189	1	150	43.9	0.0532827836665188	NA	NA	-0.58815526206178	0.368802428133157	0.913589149532354	0.751248485585095
PZE-101043682	1	151	44	0.0507066901970395	NA	NA	-0.612269073301614	0.368746803108411	0.90203493061356	0.750642602828565
PZE-101043507	1	152	44.1	0.0479961921566908	NA	NA	-0.637560584763725	0.368693423595427	0.903300582258377	0.750042948782382
PZE-101042156	1	153	44.2	0.0480056363984505	NA	NA	-0.637563102903353	0.368617656462157	0.904562699983683	0.749436204874263
PZE-101045145	1	154	44.3	0.0483233016009279	NA	NA	-0.63755959590794	0.368539277263498	0.893328083663665	0.748833325767052
PZE-101045009	1	155	44.4	0.0486683711723297	NA	NA	-0.637555914003879	0.36846119313383	0.882264441841851	0.748235557369851
PZE-101043512	1	156	44.5	0.0490384159554739	NA	NA	-0.637552074460273	0.368383429405976	0.871416757121374	0.747642886655068
PZE-101045070	1	157	44.6	0.0515430895467971	NA	NA	-0.623580687406745	0.365935836531251	0.860821089452825	0.747786120001037
PZE-101044585	1	158	44.9	0.0572896304948986	NA	NA	-0.584263726024574	0.362410555704494	0.860803113055609	0.749657749747731
PZE-101045021	1	159	45	0.0588912958565021	NA	NA	-0.572193459174124	0.362540333266282	0.860798028595299	0.750744679273961
PZE-101044115	1	160	45.1	0.058785339192101	NA	NA	-0.573350215979791	0.362426144622579	0.860798294494137	0.750013195112257
PZE-101045130	1	161	45.2	0.0602544504797251	NA	NA	-0.561479209406369	0.363182785445576	0.860794621297601	0.751357780578058
PZE-101046128	1	162	45.3	0.129877067378743	NA	NA	-0.549670675494475	0.367623491322191	0.73420825918392	0.73420825918392
PZE-101049120	1	163	45.4	0.129934194829826	NA	NA	-0.549669341750225	0.367570835085845	0.733758680289372	0.733758680289372
PZE-101046858	1	164	45.5	0.129991168262262	NA	NA	-0.549668008677209	0.367518269083097	0.733311233838536	0.733311233838536
PZE-101048164	1	165	45.7	0.130104647402742	NA	NA	-0.549665344603272	0.367413413563855	0.732422734355115	0.732422734355115
PZE-101048115	1	166	45.8	0.130161150326702	NA	NA	-0.549664013631322	0.367361126898501	0.731981679090378	0.731981679090378
PZE-101048857	1	167	45.9	0.130217493663931	NA	NA	-0.549662683388555	0.367308936168907	0.731542751806648	0.731542751806648
PZE-101046132	1	168	46	0.130278709144995	NA	NA	-0.549655129193013	0.36724955039231	0.731104757424411	0.731104757424411
PZE-101049707	1	169	46.1	0.185038288801859	NA	NA	-0.489372775161966	0.301088576301146	0.719981236404551	0.719981236404551
PZE-101047925	1	170	46.2	0.191362583278345	NA	NA	-0.489340992371558	0.2918550328059	0.719001745638718	0.719001745638718
PZE-101047390	1	171	46.3	0.197864925925572	NA	NA	-0.489308611822132	0.282789535194313	0.718060249132731	0.718060249132731
PZE-101049608	1	172	46.5	0.25027348734945	NA	NA	-0.489079516667196	0.222250945631309	0.700551169845741	0.700551169845741
PZE-101048629	1	173	46.6	0.24843203192531	NA	NA	-0.489087113356238	0.222712402079313	0.712004006644882	0.712004006644882
PZE-101048744	1	174	46.7	0.246640026275065	NA	NA	-0.489094515262144	0.223192345979235	0.723710435473679	0.723710435473679
PZE-101047517	1	175	46.8	0.244903647946232	NA	NA	-0.489101696161941	0.223689387316294	0.735652783637034	0.735652783637034
PZE-101049395	1	176	46.9	0.243228739998951	NA	NA	-0.489108631103867	0.224202008704365	0.747811771780327	0.747811771780327
PZE-101053708	1	177	47.1	0.160429432259572	NA	-0.651086132123959	-0.489916445499816	0.37808588400012	0.37808588400012	0.37808588400012
PZE-101048890	1	178	47.2	0.160872777894779	NA	-0.651084485479621	-0.489913686549193	0.377158711096945	0.377158711096945	0.377158711096945
PZE-101050621	1	179	47.3	0.152331516462101	NA	-0.651107257512739	-0.48251520984284	0.401182384539307	0.401182384539307	0.401182384539307
PZE-101053810	1	180	47.4	0.144114697722663	NA	-0.651125179159243	-0.475869760706923	0.426426730934798	0.426426730934798	0.426426730934798
PZE-101053919	1	181	47.5	0.139648373519762	NA	-0.651126376681321	-0.470047056172619	0.443321490013634	0.443321490013634	0.443321490013634
PZE-101053696	1	182	47.6	0.135134973996655	NA	-0.651123534762248	-0.465141136774006	0.460703389606732	0.460703389606732	0.460703389606732
PZE-101052635	1	183	47.8	0.125865168620821	NA	-0.651106436879775	-0.458322802567746	0.496894871007117	0.496894871007117	0.496894871007117
PZE-101054136	1	184	47.9	0.121079604921987	NA	-0.651092776429154	-0.456492416614599	0.515675979630325	0.515675979630325	0.515675979630325
PZE-101054372	1	185	48	0.117443398717288	NA	-0.651071763513049	-0.455733252947441	0.530085543602848	0.530085543602848	0.530085543602848
PZE-101052759	1	186	48.1	0.118469960166291	NA	-0.651083689662667	-0.455144169628775	0.526960014254423	0.526960014254423	0.526960014254423
PZE-101055086	1	187	48.2	0.106678461467871	NA	-0.651161930280095	-0.476835233036504	0.545624993255722	0.545624993255722	0.545624993255722
PZE-101052294	1	188	48.4	0.108090761925962	NA	-0.651174769311851	-0.47461445245285	0.542683496236936	0.542683496236936	0.542683496236936
PZE-101055111	1	189	48.5	0.094710319684487	NA	-0.65122550345644	-0.501953503386374	0.565480664380024	0.565480664380024	0.565480664380024
PZE-101053934	1	190	48.6	0.0881973599527369	NA	-0.651251405427425	-0.500940861686395	0.598004070611986	0.598004070611986	0.598004070611986
PZE-101053954	1	191	48.7	0.0826742551701964	NA	-0.651273844353812	-0.499938068375954	0.629523706902046	0.629523706902046	0.629523706902046
PZE-101050072	1	192	48.8	0.0850259929505506	NA	-0.651266008862733	-0.498909873513936	0.61779118371931	0.61779118371931	0.61779118371931
PZE-101055223	1	193	48.9	0.0725353810723108	NA	-0.651286841204618	-0.531830633994832	0.642201115062736	0.642201115062736	0.642201115062736
PZE-101055906	1	194	49	0.0728036512541111	NA	-0.651284460705591	-0.531017543740572	0.641720151807846	0.641720151807846	0.641720151807846
PZE-101054366	1	195	49.5	0.0741457507888835	NA	-0.651272254067189	-0.527000183699911	0.639322687613161	0.639322687613161	0.639322687613161
PZE-101056000	1	196	49.6	0.0620478611544755	NA	-0.651361606419343	-0.562077083628018	0.667963002451155	0.667963002451155	0.667963002451155
PZE-101055260	1	197	49.9	0.0683085595784488	NA	-0.651339329135913	-0.562049150143033	0.627055394574825	0.627055394574825	0.627055394574825
PZE-101056102	1	198	50	0.0703203386677365	NA	-0.651332330133585	-0.562040351480486	0.61527437494653	0.61527437494653	0.61527437494653
PZE-101054527	1	199	50.1	0.0744794375062168	NA	-0.662481589620502	-0.535176837496421	0.615913280351133	0.615913280351133	0.615913280351133
PZE-101055259	1	200	50.2	0.067031703422558	NA	-0.674218670492765	-0.530169988668235	0.658756684513048	0.658756684513048	0.658756684513048
PZE-101056007	1	201	50.4	0.0531643098017283	NA	-0.699211087259181	-0.520419406056374	0.770033466608052	0.770033466608052	0.770033466608052
PZE-101057190	1	202	50.9	0.116242352158545	NA	-0.788089668466002	-0.496746804195369	-0.788089668466002	-0.788089668466002	-0.788089668466002
PZE-101057532	1	203	51.6	0.212182410852357	NA	-0.500788825330385	-0.470203627437091	-0.500788825330385	-0.500788825330385	-0.500788825330385
PZA00240.6	1	204	51.9	0.217086122385848	NA	-0.500741491860346	-0.460779981159872	-0.500741491860346	-0.500741491860346	-0.500741491860346
PZE-101057000	1	205	52.1	0.258605481158779	NA	-0.427100484871836	-0.455047917472037	-0.427100484871836	-0.427100484871836	-0.427100484871836
PZE-101060303	1	206	52.3	0.256861432661634	NA	-0.434679613974443	-0.450070188846955	-0.434679613974443	-0.434679613974443	-0.434679613974443
PZE-101057783	1	207	52.4	0.223140839767988	NA	NA	-0.447359715450973	-0.502569385072664	-0.502569385072664	-0.502569385072664
PZE-101058312	1	208	52.6	0.222998164375616	NA	NA	-0.44326772363174	-0.507910746893174	-0.507910746893174	-0.507910746893174
PZE-101060218	1	209	52.8	0.0576111211433168	NA	NA	-0.440655989825238	-0.761440956321374	-0.983194392700037	-0.761440956321374
PZE-101060335	1	210	52.9	0.047564004208069	NA	NA	-0.439158344538219	-0.997885392770578	-0.983196625035323	-0.997885392770578
PZE-101060288	1	211	53.1	0.0475843904355264	NA	NA	-0.439157160190751	-0.989077136530323	-0.983196620393773	-0.989077136530323
PZE-101060788	1	212	53.2	0.0476050827005101	NA	NA	-0.439156502962563	-0.984613251776866	-0.983196616222903	-0.984613251776866
PZE-101061168	1	213	53.4	0.0476683576657137	NA	NA	-0.439155052964232	-0.975573687286493	-0.983196602900757	-0.975573687286493
PZE-101059783	1	214	53.5	0.0477112437263525	NA	NA	-0.439154258369381	-0.971001392402268	-0.983201992229359	-0.971001392402268
PZE-101059495	1	215	53.6	0.0606042663403984	NA	NA	-0.439076317307134	0.73611390516863	-0.983204548406884	0.73611390516863
PZE-101061035	1	216	53.8	0.0613326476482928	NA	NA	-0.43907101406708	0.744993601652602	0.904529644353515	0.744993601652602
PZE-101059072	1	217	53.9	0.107547312156028	NA	NA	-0.435048423140513	0.508753760081214	0.847589020724661	0.508753760081214
PZE-101063036	1	218	54	0.111421034131378	NA	NA	-0.431313675355703	0.51536143204082	0.792585776937152	0.51536143204082
PZE-101063074	1	219	54.3	0.0979034157842924	NA	NA	NA	0.537047953078068	0.792466737555425	0.537047953078068
PZE-101062857	1	220	54.4	0.0946906837345419	NA	NA	NA	0.545046932785639	0.792471241445563	0.545046932785639
PZE-101063328	1	221	54.6	0.0881270278375414	NA	NA	NA	0.56209829748964	0.792480443759125	0.56209829748964
PZE-101063527	1	222	54.7	0.0847943027440392	NA	NA	NA	0.571151630482931	0.792485116125524	0.571151630482931
PZE-101064466	1	223	54.9	0.0780769050120558	NA	NA	NA	0.590303178435451	0.792494533382533	0.590303178435451
PZE-101064790	1	224	55	0.0747135638623984	NA	NA	NA	0.600391702947192	0.792499248366241	0.600391702947192
PZE-101064805	1	225	55.1	0.0713618921437441	NA	NA	NA	0.610812367900873	0.792503946889371	0.610812367900873
PZE-101063113	1	226	55.3	0.0647388535883747	NA	NA	NA	0.632609113791855	0.792513231062729	0.632609113791855
PZE-101063271	1	227	55.4	0.0614901258852458	NA	NA	NA	0.64395973424772	0.792517784983573	0.64395973424772
