mk.names	chr	pos.ind	pos.cM	log10pval	UH304	W117	B73	D06	D09	F353
PZE-101003133	1	22	4.5	0.165148364144764	0.602012430400088	-0.242639023078306	0.986142160732699	-0.241220946158828	0.758050481330115	1
PZE-101003135	1	23	4.7	0.164862480004742	0.602013659768615	-0.242638092812852	0.996838948219581	-0.24122321523403	0.761319747102713	1
PZE-101003026	1	24	4.9	0.161522450371497	0.602014889148091	-0.234187755796424	-0.992429396364943	-0.255721554788247	0.764777325812395	1
PZE-101003031	1	25	5.6	0.132082077040945	0.652004653994512	-0.218317598035872	-0.95467796746739	-0.328871386830277	0.778389076014363	1
PZA00393.1	1	26	5.7	0.126846199759734	0.660258789920173	-0.217766406183719	-0.94927059733392	-0.342195778700415	0.780526093282984	1
PZE-101003115	1	27	5.9	0.124932920361513	0.677541388658489	-0.217767023246959	-0.93845266539966	-0.34219851190356	0.784942985670177	1
PZE-101002367	1	28	6	0.123998661648265	0.686549300010072	-0.21776733181003	-0.933043625829725	-0.342199878619685	0.787222159032337	1
PZE-101005818	1	29	7.3	0.114522912427289	0.818325711817318	-0.217771343822125	-0.863091345285984	-0.342217647536062	0.820812882875998	1
PZE-101006745	1	30	9.2	0.0764441166408732	-0.764519186854651	0.878910050682947	0.853529388155843	-0.342240257784651	-0.310992079995727	1
PZA01022.1	1	31	9.6	0.0691165554142893	-0.744689338158558	0.891591578411618	0.862200306873309	-0.342245019775319	-0.338468351321313	1
PZE-101009312	1	32	10.6	0.0534522601089911	-0.418942782893215	-0.696936194220525	-0.342256920370361	0.922697212280829	0.885444129475477	1
PZE-101007769	1	33	10.9	0.0496075761136055	0.931714248060016	-0.446008322335611	-0.683164463202236	-0.342260488277665	0.892772547027086	1
PZE-101009215	1	34	11.2	0.0451120224783908	0.940534536881009	-0.429330535930205	-0.669665417756365	-0.379799909885546	0.900223739954341	1
PZE-101010821	1	35	11.8	0.0373873510553635	-0.964068306313793	-0.402404970836474	-0.64351485141855	-0.465562519398523	0.915391567183141	1
PZE-101009528	1	36	12.3	0.0333563020859051	-0.622613268534698	-0.883162516354513	-0.386858521261303	-0.546767420349276	0.928175372740492	1
PZE-101009163	1	37	12.5	0.0331976952197688	-0.634135035243064	-0.850955429203474	-0.386854376089859	-0.546772537050493	0.933295598138515	1
PZE-101010560	1	38	13	0.036507850280052	-0.616127668542074	-0.772022988366999	-0.30801661923889	-0.797913366338719	0.946046058873041	1
PZE-101010917	1	39	13.5	0.0462635696635452	-0.548616529811308	0.95863556075314	-0.696917337285877	-0.308010376421783	-0.797941054540799	1
PZE-101012517	1	40	13.6	0.100400004133871	0.961124999973412	-0.29179809803465	-0.682505305254623	-0.30801046489261	-0.797940504295432	1
PZE-101014135	1	41	13.7	0.0953440288779582	0.965498240488846	-0.300093646979184	-0.705735726473273	-0.308010553364767	-0.797939954044496	1
PZE-101014266	1	42	13.8	0.090537130872479	0.969913509132978	-0.308701570762025	-0.72940001393888	-0.308010641838227	-0.797939403791078	1
PZE-101011048	1	43	14	0.0816796872274687	0.978853015590893	-0.326868408281609	-0.777831147499788	-0.308010818784479	-0.797938303296338	1
PZE-101013802	1	44	15.2	0.0551738867880708	-0.966495566254379	-0.462455821939766	-0.718027221358314	-0.322859807689081	-0.734615277291297	1
PZE-101014003	1	45	15.3	0.0533429858155834	-0.962027400592407	-0.714120205226632	-0.475676275255195	-0.324486831325735	-0.729741643228083	1
PZE-101011906	1	46	15.7	0.0529570403588469	-0.935940862946789	-0.71411815806535	-0.475679024733672	-0.331601755959442	-0.711144155305435	1
PZE-101015469	1	47	16.2	0.0523827241198772	-0.903627169606927	-0.714115598817385	-0.475682462258571	-0.341851302153775	-0.69018488367191	1
PZE-101013772	1	48	16.4	0.0521198962955906	-0.890848972670946	-0.714114575131332	-0.475683837337936	-0.34636588671038	-0.682580990544943	1
PZE-101013713	1	49	16.9	0.0513738290778706	-0.859414690152063	-0.714112016234575	-0.475687274825149	-0.358656011260681	-0.665614844946064	1
PZE-101015471	1	50	17.3	0.0488390492831238	-0.806711923105633	-0.40632058281499	-0.462512610643596	-0.628934246395459	-0.708875356807965	1
PZE-101017581	1	51	18.7	0.048100233376631	-0.632614400205844	-0.61824928745947	-0.551845894770171	-0.416528387694089	-0.690211432826168	1
PZE-101017779	1	52	19	0.0559351789458422	-0.5994291933367	-0.618252189045081	-0.526827466718412	-0.406744228260673	-0.686153072700404	1
PZB01915.1	1	53	19.1	0.0576866926427612	-0.599428119116565	-0.618253156399254	-0.518635540684981	-0.403491363562507	-0.68479632530934	1
PZE-101017463	1	54	19.5	0.0651942191603758	-0.599423821484148	-0.618257026405528	-0.486659876522191	-0.390529518705366	-0.679351137733827	1
PZE-101017580	1	55	19.6	0.0671989996719673	-0.599422746931108	-0.618257994015447	-0.478873211039118	-0.387302785686677	-0.677985602518942	1
PZE-101018214	1	56	19.7	0.0692558280688097	-0.599421672337193	-0.618258961653374	-0.471172835539479	-0.384082076741472	-0.676618499600415	1
PZE-101017487	1	57	19.9	0.0735271041042518	-0.599419523061272	-0.618260896982742	-0.45603701034273	-0.377659802037011	-0.673879853068615	1
PZE-101018516	1	58	20.1	0.0780106009963839	-0.599417373725028	-0.61826283233073	-0.441263584275482	-0.371264841403022	-0.671135731868369	1
PZE-101018023	1	59	20.3	0.0827082172916019	-0.599415224397669	-0.61826476763572	-0.426862239024842	-0.364899347320704	-0.668386683871637	1
PZE-101018404	1	60	20.6	0.0901585967935856	-0.599412000573432	-0.6182676703774	-0.40597532602668	-0.355411069991043	-0.664255106996485	1
PZE-101018668	1	61	20.8	0.095395333158128	-0.599409851568516	-0.618269605304394	-0.392536614003578	-0.349128668091026	-0.661496230334323	1
PZE-101018057	1	62	20.9	0.0980945147970914	-0.599408777155231	-0.618270572674805	-0.38596482341712	-0.346001207826652	-0.660115666625272	1
PZE-101017262	1	63	21	0.100847410989399	-0.599407702812739	-0.618271539971929	-0.37949199475039	-0.342883265017815	-0.658734453387533	1
PZE-101018616	1	64	21.1	0.103653846255311	-0.599406628549991	-0.618272507188892	-0.373118454894717	-0.339775106591192	-0.657352667189653	1
PZE-101018411	1	65	21.2	0.106513601758409	-0.599405554375336	-0.618273474317856	-0.366844443102601	-0.336676998683202	-0.655970385410755	1
PZE-101017187	1	66	21.3	0.106590860301328	-0.599405554268071	-0.6129341009365	-0.372877913708521	-0.333589206529648	-0.654587686231696	1
PZE-101018868	1	67	21.4	0.109700482120545	-0.599405554477863	-0.614270936121434	-0.365349758969851	-0.330511994353593	-0.653204648624206	1
PZE-101019597	1	68	21.5	0.112874063976915	-0.599407654223937	-0.615609885491076	-0.357964817765026	-0.327445625252833	-0.651821352340112	1
PZE-101019781	1	69	21.6	0.116111241825701	-0.599409753985269	-0.616950919010482	-0.350723193249204	-0.324390361086242	-0.650437877902467	1
PZE-101018356	1	70	21.7	0.119411313023295	-0.599411853745423	-0.618294006481038	-0.343624820806151	-0.321346462360574	-0.649054306591698	1
PZE-101019727	1	71	21.8	0.117943522100454	-0.620755688119442	-0.618294141212009	-0.343625162417427	-0.318314188115574	-0.647670720434607	1
PZE-101019853	1	72	21.9	0.119559828934149	-0.617663728513393	-0.618294275947104	-0.343625504052178	-0.31529379580979	-0.646287202192783	1
PZE-101018206	1	73	22.5	0.129698419755308	-0.599406914678267	-0.618295084362973	-0.343627554206325	-0.297435152146479	-0.637992242727425	1
PZE-101018567	1	74	22.9	0.118454606875961	-0.599406397847942	-0.618307651645619	-0.399983243704853	-0.285798659411745	-0.632474460108889	1
PZE-101019726	1	75	23	0.127293768045427	-0.60117227361994	-0.650884470872824	-0.35952189013966	-0.28292539337962	-0.631097347200455	1
PZE-101021986	1	76	23.1	0.128386969835006	-0.603054428544612	-0.650052207543559	-0.359985142813959	-0.280066933656262	-0.629721347401019	1
PZE-101020456	1	77	23.6	0.133836108233319	-0.614223648099648	-0.645910516085993	-0.362372036192812	-0.266004543706571	-0.622861245551032	1
PZE-101018818	1	78	23.7	0.134924556975214	-0.616808039806453	-0.645086182010512	-0.362863427542758	-0.263239563547459	-0.621493851372504	1
PZE-101019538	1	79	24	0.163758477589011	-0.625245960750227	-0.740052838535501	-0.273734745624993	-0.255043356856013	-0.617402603651324	1
PZE-101022341	1	80	24.3	0.167458154082973	-0.634672944559555	-0.740062917008598	-0.273731471491464	-0.246999371083204	-0.613329744444798	1
PZE-101019557	1	81	24.4	0.168700940432347	-0.638023886151245	-0.740066276505215	-0.273730380204785	-0.24435274697681	-0.611976655360963	1
PZE-101021926	1	82	25.4	0.123107042561377	-0.661906564540484	-0.747814037827836	-0.45008034516347	-0.218884369964455	-0.598595039111541	1
PZE-101021455	1	83	25.7	0.132034361221165	-0.670062978034278	-0.692083605492353	-0.449416148688095	-0.211611252449922	-0.594642276231114	1
PZE-101024131	1	84	25.9	0.135719873193729	-0.692079972677225	-0.445386041740932	-0.206859956490341	-0.592025345749702	-0.675736733200927	1
PZE-101024424	1	85	26.4	0.144592744257535	-0.690687298501542	-0.692070889925559	-0.43807865176833	-0.195328858166415	-0.585552490322649	1
PZE-101020931	1	86	26.9	0.152884350137558	-0.706608886445494	-0.692061807611863	-0.434757595360031	-0.184302083540579	-0.579188410738105	1
PZE-101021308	1	87	27.6	0.163900750244423	-0.730189074861052	-0.692078338600161	-0.43478189978172	-0.169725770028249	-0.570483702645574	1
PZE-101025101	1	88	27.7	0.155906667811843	-0.712398898378179	-0.716320602458895	-0.472814783881631	-0.1677260474668	-0.569261279511229	1
PZE-101024556	1	89	28.2	0.127839734221673	-0.625522459816556	-0.850898523940466	-0.743915964049077	-0.158037874702789	-0.563234062780743	1
PZE-101026314	1	90	28.6	0.144537743032355	-0.559630135782115	-0.85089398280811	-0.743932935300516	-0.150659151919417	-0.558519281171332	1
PZE-101024519	1	91	29.4	0.185063634342425	-0.44156265492315	-0.850884900725478	-0.743966878827129	-0.136883944249551	-0.549397107078946	1
PZE-101027798	1	92	29.5	0.1890990068751	-0.441561312246212	-0.815690803059455	-0.743969188060065	-0.135253051867894	-0.548287148041081	1
PZE-101026621	1	93	29.6	0.19360089582534	-0.441559969551452	-0.780663347594832	-0.743971497305367	-0.133642148166121	-0.547184167933878	1
PZE-101026386	1	94	29.7	0.195242950798881	-0.441558626849346	-0.787212332846203	-0.743969362488487	-0.132051151050442	-0.546088236379759	1
PZE-101027475	1	95	29.8	0.196906094652314	-0.441557284150744	-0.793772327290325	-0.743967227659436	-0.130479974470485	-0.544999421781907	1
PZE-101024452	1	96	30	0.200295144942797	-0.441554598806694	-0.80692043001774	-0.743962958034208	-0.127396719485648	-0.542843410840017	1
PZE-101027158	1	97	30.4	0.22012362475438	-0.44163168059415	-0.707365069810855	-0.718307558398721	-0.121463852363057	-0.538619661946683	1
PZE-101027807	1	98	30.9	0.251037505774881	-0.441728093424628	-0.591667704583495	-0.687872317272797	-0.11447689982495	-0.533510462252236	1
PZB00718.5	1	99	31.1	0.265098999963719	-0.441766673456995	-0.549672305196841	-0.676304713416272	-0.111812580308459	-0.531521255441597	1
PZE-101029689	1	100	31.3	0.279951047962099	-0.441805260152986	-0.510618205711139	-0.665121678774902	-0.109221275635343	-0.529563790568627	1
PZE-101029759	1	101	31.4	0.287626133659475	-0.441824555613956	-0.492252396179697	-0.659680880701099	-0.107952668272159	-0.528597080258695	1
PZE-101026218	1	102	31.5	0.295439787774291	-0.441843852277747	-0.474677714581688	-0.654343558044594	-0.106701907282356	-0.527638445147259	1
PZE-101028121	1	103	31.6	0.299207551361806	-0.441863149990025	-0.469728827532462	-0.654343029505677	-0.105468852250125	-0.526687928697423	1
PZE-101029820	1	104	31.8	0.306701357905366	-0.441901747941132	-0.460316647182091	-0.65434197242193	-0.103055288281994	-0.524811418090332	1
PZE-101028242	1	105	31.9	0.31041968256853	-0.44192104787111	-0.455861870442636	-0.654341443886218	-0.101874488710541	-0.523885503289124	1
PZE-101026095	1	106	32	0.31238610346158	-0.441940348231199	-0.457362861607629	-0.654341443833023	-0.10071081402986	-0.522967865847648	1
PZE-101029587	1	107	32.1	0.261653447998699	-0.720279896698196	-0.453207860559975	-0.654341443728238	-0.0995641146333049	-0.522058541617098	1
PZE-101029707	1	108	32.2	0.265082789383059	-0.720313967294004	-0.449200525040064	-0.654341443622811	-0.0984342393802721	-0.521157564907329	1
PZE-101029748	1	109	32.4	0.271877206049966	-0.720382110068734	-0.441637517563718	-0.654341443412508	-0.0962243496675885	-0.519380783560529	1
PZE-101030925	1	110	32.7	0.281877267240774	-0.720382120290934	-0.431444922448568	-0.654341443096274	-0.0930318404039788	-0.516778986684358	1
PZE-101028351	1	111	33.1	0.294725453592728	-0.720382133920751	-0.420030209160957	-0.654341442675576	-0.0889968771238048	-0.51342930715727	1
PZE-101028104	1	112	33.4	0.302977484825572	-0.720382144142833	-0.415865636735409	-0.654338284280536	-0.0861313358084194	-0.51100732385801	1
PZE-101031146	1	113	33.7	0.302384111637446	-0.720382144143962	-0.454367441270861	-0.623657760740658	-0.083398663242044	-0.508663202934168	1
PZE-101031377	1	114	33.9	0.302150223646613	-0.720382144144437	-0.482792188182127	-0.604368786440727	-0.08164852666149	-0.507143865630269	1
PZE-101032517	1	115	34	0.30211197523569	-0.720382144144497	-0.497783777628314	-0.5951268325253	-0.0807944628723212	-0.50639724416177	1
PZE-101032704	1	116	34.1	0.302138279816205	-0.720382144144497	-0.513263928632878	-0.58617316991949	-0.0799541848750184	-0.50565932805526	1
PZE-101030251	1	117	34.3	0.302416066168516	-0.720382144144378	-0.545573674888128	-0.569179756953742	-0.0783143357568269	-0.504209624710906	1
PZE-101029123	1	118	34.4	0.300049163180609	-0.720382144144437	-0.559252849143636	-0.577513330715801	-0.0775144400928787	-0.50349784017672	1
PZE-101030692	1	119	34.5	0.302205540505815	-0.720382144144437	-0.559248659787212	-0.5775108753201	-0.0767276812644185	-0.502794766432413	1
PZE-101028930	1	120	34.7	0.306492700116441	-0.720382144144437	-0.559240281120635	-0.577505964570296	-0.0751929295164346	-0.501414740723546	1
PZE-101030220	1	121	35	0.372418198357214	-0.7203821441442	-0.412356275450723	-0.497011206457808	-0.0729853139642233	-0.49940992949944	1
PZE-101029737	1	122	35.1	0.374656941581721	-0.720382144143962	-0.412352130399062	-0.496902395282501	-0.0722740091115645	-0.498759022659182	1
PZE-101031077	1	123	35.2	0.376332459685016	-0.720382144143843	-0.412352129984789	-0.498818931597148	-0.0715747247869235	-0.498116780910829	1
PZE-101030022	1	124	35.4	0.381554733016842	-0.720382144143605	-0.412352129984908	-0.4956398587562	-0.0702115923031963	-0.496858243144906	1
PZE-101032015	1	125	35.7	0.386202675391219	-0.72038214062368	-0.412352129984315	-0.502211988303886	-0.068253162479755	-0.495035080276851	1
PZE-101030211	1	126	35.8	0.387546036336041	-0.720370407767047	-0.412352129984394	-0.505100119576267	-0.0676227453274754	-0.494444529768436	1
PZE-101031636	1	127	35.9	0.344855361948509	-0.720358674107606	-0.76549609406975	-0.412352129984453	-0.0670032724879999	-0.493862532489306	1
PZA00358.12	1	128	36	0.347047211739285	-0.720346939739539	-0.763723957322155	-0.412352129984473	-0.0663945943542967	-0.493289067380238	1
PZE-101031655	1	129	36.1	0.34177637201631	-0.720335204756178	-0.85880884858825	-0.412352129984374	-0.065796562460944	-0.49272411216515	1
PZE-101033801	1	130	36.3	0.345930777622669	-0.7203117333199	-0.855166900867919	-0.412352130026185	-0.0646318494265565	-0.491619636339937	1
PZE-101034101	1	131	36.5	0.350035814443303	-0.720288260549692	-0.851528039253105	-0.412352130067778	-0.0635079696336301	-0.490548903182885	1
PZE-101030616	1	132	36.6	0.352069189302276	-0.720276523899056	-0.849709852106897	-0.412352130088417	-0.0629609839998281	-0.490026122026281	1
PZE-101033184	1	133	36.7	0.349780745165761	-0.720264787196652	-0.96247256667036	-0.412352337330589	-0.0624237794110608	-0.489511692616486	1
PZE-101032956	1	134	37	0.355399976760859	-0.720229577718357	-0.962505309131323	-0.412352129991392	-0.0608694616731543	-0.48801820701848	1
PZE-101032974	1	135	37.1	0.357242307252044	-0.720217841748079	-0.962505310223217	-0.412352129984591	-0.0603699978111009	-0.487536871526898	1
PZE-101033119	1	136	37.3	0.360879383523973	-0.720194371154683	-0.962505310223217	-0.412352129984611	-0.0593982257670351	-0.486598735390017	1
PZE-101035119	1	137	37.4	0.362673731452585	-0.720182636719192	-0.962505310223699	-0.412352129984552	-0.0589256533758594	-0.486141863087155	1
PZE-101033489	1	138	37.7	0.367957764630826	-0.720147437983745	-0.962505310223699	-0.41235212998475	-0.0575596354977994	-0.484819579667841	1
PZE-101032230	1	139	37.8	0.386938013547494	-0.60737760336344	-0.962505310791812	-0.412352130214343	-0.0571211057233336	-0.484394799560573	1
PZE-101036310	1	140	37.9	0.410015499596562	-0.512305437275647	-0.962510989507784	-0.412354426832487	-0.0566907725593762	-0.483977942739706	1
PZE-101036345	1	141	38	0.411755728570963	-0.512297126278282	-0.962516668345291	-0.412356723524061	-0.05626851331356	-0.4835689676151	1
PZD00096.1	1	142	38.3	0.416860788548066	-0.512297123759164	-0.962533705132341	-0.412363613853704	-0.0550489742319552	-0.48238890456815	1
PZE-101033622	1	143	38.5	0.420172006292263	-0.512297122079751	-0.962545062764952	-0.412368207435107	-0.0542741346725836	-0.48164080663572	1
PZE-101036609	1	144	38.6	0.412834908464606	-0.512297121240324	0.980377483272977	-0.436694402533214	-0.0538978248698169	-0.481278204732272	1
PZE-101034427	1	145	38.7	0.406716535558168	-0.512297035990204	0.923117382382954	-0.463714487559233	-0.0535287713910572	-0.480923172070144	1
PZE-101036305	1	146	38.8	0.401990449023175	-0.512296950740277	0.866287628213187	-0.49331933445612	-0.0531668633279805	-0.480575661227738	1
PZE-101033968	1	147	39	0.39769629579116	-0.510598531817132	0.756269403805272	-0.559364034147228	-0.0524640471379586	-0.479903012177546	1
PZE-101036181	1	148	39.2	0.400596529881706	-0.508913049755127	0.74950060224182	-0.565037925231443	-0.0517885182549037	-0.479259865956613	1
PZE-101036318	1	149	39.3	0.400884426386637	-0.512291953863395	0.746236203764078	-0.567966255157438	-0.0514607247614333	-0.478949231521639	1
PZE-101038503	1	150	40	0.40849510217594	-0.511502771380944	0.725989227013472	-0.590117184629471	-0.0493429216527376	-0.476974172910739	1
PZE-101038492	1	151	40.5	0.41185963135668	-0.515120258040079	0.714669169911742	-0.607601614101984	-0.0480072087814915	-0.47577013007801	1
PZE-101037142	1	152	40.6	0.41233029056391	-0.516246775224441	0.712738399010107	-0.611250833401798	-0.0477565914654775	-0.475549284475492	1
PZE-101039024	1	153	40.7	0.413508958980831	-0.517502169839849	0.712738212353623	-0.609594131007971	-0.0475112825278248	-0.475334963421981	1
PZE-101036799	1	154	40.8	0.414637164978235	-0.518883503354475	0.712738025699124	-0.607947393227565	-0.0472711988249546	-0.475127110769217	1
PZE-101037211	1	155	41.1	0.415445136176437	-0.518883936378784	0.712763745625907	-0.62182730283563	-0.0465814866603164	-0.474541798353684	1
PZE-101038176	1	156	41.2	0.407177559925293	-0.518883936486851	0.800858845262341	-0.621827776201686	-0.0463614976590802	-0.474359253436437	1
PZE-101037244	1	157	41.3	0.408685555786767	-0.518884872592237	0.795764602749006	-0.621827776249151	-0.0461463369521566	-0.474182893041438	1
PZE-101039207	1	158	41.5	0.397364713532567	-0.538455834776978	0.972394133002522	-0.621827776248907	-0.0457301986840214	-0.473848496558613	1
PZE-101039199	1	159	41.9	0.413150950550573	-0.582536854443665	-0.681061873509752	-0.621827776248785	-0.044952608155492	-0.473251389635718	1
PZE-101040838	1	160	42	0.4116414447908	-0.594517712219756	-0.681053910475858	-0.621827776249111	-0.0447691904269418	-0.473116710840285	1
PZE-101042009	1	161	42.4	0.405852438276956	-0.645708245257549	-0.681022058213396	-0.621827776248785	-0.0440774065624959	-0.472634652015953	1
PZE-101039655	1	162	42.5	0.404511062597063	-0.659196653444943	-0.681014095435341	-0.621827776248704	-0.0439146070177137	-0.472528012000769	1
PZE-101039624	1	163	42.6	0.403226169232663	-0.672904290761797	-0.681014094639169	-0.621827776249192	-0.0437557395481469	-0.472426806163899	1
PZE-101039351	1	164	42.8	0.400853829358586	-0.700852257285051	-0.681014094638915	-0.621827776248866	-0.0434495559616614	-0.472240465960843	1
PZE-101039466	1	165	42.9	0.403067390047021	-0.690302777809229	-0.681014094749989	-0.6218277761887	-0.043302119877477	-0.472155216224951	1
PZE-101039469	1	166	43	0.40528893873336	-0.680021963714452	-0.681015203955815	-0.621827170611038	-0.0431583759046643	-0.472075169953076	1
PZE-101042341	1	167	43.1	0.406640744270553	-0.670049785427421	-0.693869178592411	-0.616601521906133	-0.0430182664629801	-0.47200026967823	1
PZE-101043604	1	168	43.2	0.407323258632233	-0.660423650384431	-0.710105824359464	-0.613099182809087	-0.0428817349074682	-0.471930458042551	1
PZE-101043094	1	169	43.3	0.407443946380631	-0.651177715586492	-0.729272207231475	-0.611364181487654	-0.0427487255140176	-0.471865677807454	1
PZE-101041837	1	170	43.4	0.409593332266972	-0.642342283864327	-0.729274248446191	-0.611364096028682	-0.0426191834652282	-0.471805871866369	1
PZE-101041854	1	171	43.5	0.411700890275692	-0.633943308618959	-0.729276289691374	-0.611364010586838	-0.0424930548360278	-0.47175098325456	1
PZE-101041588	1	172	43.6	0.413756775322375	-0.62600202585263	-0.72927833095067	-0.611363925162239	-0.0423702865797645	-0.471700955159835	1
PZE-101043600	1	173	43.8	0.415014053989181	-0.626000484393884	-0.729278331359291	-0.611363925145529	-0.0421346233077553	-0.471615254101988	1
PZE-101043189	1	174	43.9	0.41561822658125	-0.625999713673324	-0.729278331562893	-0.611363925136547	-0.0420216264656343	-0.471579468371169	1
PZE-101043682	1	175	44	0.416206115892872	-0.62599971359618	-0.729278331563263	-0.611363925136939	-0.0419117863164322	-0.471548317642047	1
PZE-101043507	1	176	44.1	0.416777987423295	-0.625999713518953	-0.72927833156351	-0.611363925137136	-0.0418050539986128	-0.471521746017353	1
PZE-101042156	1	177	44.2	0.417333969808776	-0.625999713128523	-0.729278333260515	-0.611363926551003	-0.0417013814471161	-0.471499697810014	1
PZE-101045145	1	178	44.3	0.417870175909712	-0.625995807300337	-0.729295297501491	-0.611378066663978	-0.041600721380333	-0.471482117553257	1
PZE-101042424	1	179	44.4	0.418390754055212	-0.625991901467406	-0.729312262144969	-0.61139220719546	-0.0415030272869932	-0.471468950008407	1
PZE-101043512	1	180	44.5	0.418895838508564	-0.62598799566109	-0.729329227055502	-0.611406348031876	-0.0414082534133416	-0.47146014017238	1
PZE-101045249	1	181	44.6	0.390669193354729	-0.58755154957017	-0.910858396902142	-0.767917959225186	-0.0413163547503363	-0.471455633287476	1
PZE-101044585	1	182	44.9	0.417727830265795	-0.482809587277101	-0.910914780717414	-0.767968334536126	-0.0410574708428881	-0.471467386579977	1
PZE-101045021	1	183	45	0.427598403480481	-0.452455735944117	-0.910933575241272	-0.767985126498198	-0.0409766373899868	-0.471479549066768	1
PZE-101044115	1	184	45.1	0.428020113581798	-0.452452828493846	-0.910933577121118	-0.767985128177726	-0.0408984648388698	-0.471495744638179	1
PZE-101046755	1	185	45.2	0.428427248754141	-0.452449920999769	-0.910933579000764	-0.767985129856886	-0.0408229123902836	-0.471515920155307	1
PZE-101046128	1	186	45.3	0.42881995363683	-0.452447013485196	-0.910933580880207	-0.767985131536267	-0.0407499399048609	-0.471540022771374	1
PZE-101049120	1	187	45.4	0.42919837397875	-0.452444105973341	-0.910933580880006	-0.767985131536341	-0.0406795078917837	-0.471567999938957	1
PZE-101046859	1	188	45.5	0.429562655843843	-0.452441198487716	-0.910933580880812	-0.767985131536635	-0.0406115774973423	-0.471599799415436	1
PZE-101048164	1	189	45.7	0.430249392911661	-0.452435383687281	-0.910933580880812	-0.76798513153693	-0.0404830692689812	-0.47167465788015	1
PZE-101048115	1	190	45.8	0.430572144064187	-0.45243247641917	-0.91093358088061	-0.767985131536415	-0.0404224168140407	-0.471717613955635	1
PZE-101048857	1	191	45.9	0.430880373663812	-0.452432531097949	-0.910933578748331	-0.767985129930629	-0.0403641167142811	-0.471764186523399	1
PZE-101046132	1	192	46	0.431177633088679	-0.452432585776647	-0.910912257089268	-0.767969076960363	-0.040308133137866	-0.471814324943469	1
PZE-101049707	1	193	46.1	0.470483836745966	-0.452984100296414	-0.704171323570688	-0.617564081710537	-0.0402544308257131	-0.471867978909522	1
PZE-101047390	1	194	46.3	0.470656603074911	-0.45409835393913	-0.704131844218661	-0.617536767830385	-0.0401537317603772	-0.471985633955566	1
PZE-101049608	1	195	46.5	0.470773317321635	-0.455227535573429	-0.704092366518621	-0.61750945530369	-0.0400617485168097	-0.472116756063314	1
PZE-101048629	1	196	46.6	0.471932188367511	-0.452436670427006	-0.704092716813237	-0.617509453937605	-0.0400189429805829	-0.472187245170577	1
