mk.names	chr	pos.ind	pos.cM	log10pval
PZE-101026218	1	102	31.5	1.47180598384812
PZE-101028121	1	103	31.6	0.116249371123848
PZE-101029820	1	104	31.8	0.883533822578178
PZE-101028242	1	105	31.9	1.32387242384343
PZE-101026095	1	106	32	0.890887130206217
PZE-101029587	1	107	32.1	0.404199867748934
PZE-101029707	1	108	32.2	0.883533822578178
PZE-101029748	1	109	32.4	0.394238969209273
PZE-101030925	1	110	32.7	0.116249371123848
PZE-101028351	1	111	33.1	1.32387242384343
PZE-101028104	1	112	33.4	1.16480796906951
PZE-101031146	1	113	33.7	0.883533822578178
PZE-101031377	1	114	33.9	0.394238969209273
PZE-101032517	1	115	34	0.116249371123848
PZE-101032704	1	116	34.1	0.116249371123848
PZE-101030251	1	117	34.3	1.22367425918735
PZE-101029123	1	118	34.4	1.30457196142068
PZE-101030692	1	119	34.5	0.394238969209273
PZE-101028930	1	120	34.7	0.979901882207619
PZE-101030220	1	121	35	1.22367425918735
PZE-101029737	1	122	35.1	0.770223048303057
PZE-101031077	1	123	35.2	0.636135121652026
PZE-101030022	1	124	35.4	0.87722293860842
PZE-101032015	1	125	35.7	0.394238969209273
PZE-101030211	1	126	35.8	1.22367425918735
PZE-101031636	1	127	35.9	0.542546156208143
PZA00358.12	1	128	36	1.12409804549922
PZE-101031655	1	129	36.1	1.01689658900567
PZE-101033801	1	130	36.3	0.065470632316513
PZE-101034101	1	131	36.5	0.928962046086081
PZE-101030616	1	132	36.6	0.429497243328366
PZE-101033184	1	133	36.7	0.347519681743185
PZE-101032956	1	134	37	0.526094192088066
PZE-101032974	1	135	37.1	0.526094192088066
PZE-101033119	1	136	37.3	0.526094192088066
PZE-101035119	1	137	37.4	0.065470632316513
PZE-101033489	1	138	37.7	0.740816077694944
PZE-101032230	1	139	37.8	0.526094192088066
PZE-101036310	1	140	37.9	0.719131514608765
PZE-101036345	1	141	38	0.719131514608765
PZD00096.1	1	142	38.3	0.928962046086081
PZE-101033622	1	143	38.5	0.347519681743185
PZE-101036609	1	144	38.6	0.719131514608765
PZE-101034427	1	145	38.7	0.928962046086081
PZE-101036305	1	146	38.8	0.719131514608765
PZE-101033968	1	147	39	0.789176513168506
PZE-101036181	1	148	39.2	0.65365286130198
PZE-101036318	1	149	39.3	0.719131514608765
PZE-101038503	1	150	40	1.04357661878082
PZE-101038492	1	151	40.5	1.04357661878082
PZE-101037142	1	152	40.6	0.496665136642408
PZE-101039024	1	153	40.7	1.04357661878082
PZE-101036799	1	154	40.8	0.809701039458936
PZE-101037211	1	155	41.1	0.856290129620895
PZE-101038176	1	156	41.2	1.09880027764209
PZE-101037244	1	157	41.3	0.87937588167404
PZE-101039207	1	158	41.5	0.053098033463694
PZE-101039199	1	159	41.9	1.27632044185843
PZE-101040838	1	160	42	0.131074843244672
PZE-101042009	1	161	42.4	0.650308243448526
PZE-101039655	1	162	42.5	1.12985844848348
PZE-101039624	1	163	42.6	1.12985844848348
PZE-101039351	1	164	42.8	0.962885072913735
PZE-101039466	1	165	42.9	1.27632044185843
PZE-101039469	1	166	43	1.27632044185843
PZE-101042341	1	167	43.1	0.650308243448526
PZE-101043604	1	168	43.2	1.20621104219321
PZE-101043094	1	169	43.3	0.474783743017798
PZE-101041837	1	170	43.4	0.851807387440152
PZE-101041854	1	171	43.5	0.851807387440152
PZE-101041588	1	172	43.6	0.882324695362333
PZE-101043600	1	173	43.8	1.20621104219321
PZE-101043189	1	174	43.9	0.882324695362333
PZE-101043682	1	175	44	0.650308243448526
PZE-101043507	1	176	44.1	0.882324695362333
PZE-101042156	1	177	44.2	0.882324695362333
PZE-101045145	1	178	44.3	0.211436840330151
PZE-101042424	1	179	44.4	0.775210628710291
PZE-101043512	1	180	44.5	0.882324695362333
PZE-101045249	1	181	44.6	0.418001436482174
PZE-101044585	1	182	44.9	0.359853959767746
PZE-101045021	1	183	45	0.796168404733127
PZE-101044115	1	184	45.1	0.25645305184185
PZE-101046755	1	185	45.2	0.437311383296128
PZE-101046128	1	186	45.3	0.418001436482174
PZE-101049120	1	187	45.4	0.567082401438924
PZE-101046859	1	188	45.5	0.418001436482174
PZE-101048164	1	189	45.7	0.632127507240713
PZE-101048115	1	190	45.8	0.829116085080947
PZE-101048857	1	191	45.9	0.418001436482174
PZE-101046132	1	192	46	0.829116085080947
PZE-101049707	1	193	46.1	1.24381219151386
PZE-101047390	1	194	46.3	0.157427445133061
PZE-101049608	1	195	46.5	0.892398476629851
PZE-101048629	1	196	46.6	0.564018784709361
PZE-101048744	1	197	46.7	0.357947476579818
PZE-101047517	1	198	46.8	0.359853959767746
PZE-101049395	1	199	46.9	0.154674654650947
PZE-101053708	1	200	47.1	0.531955287440719
PZE-101048890	1	201	47.2	1.17613407256143
PZE-101054681	1	202	47.4	1.04727449522016
PZE-101053919	1	203	47.5	0.530161987833368
PZE-101053696	1	204	47.6	0.0315659960015742
PZE-101052571	1	205	47.8	0.709396825153075
PZE-101054136	1	206	47.9	1.10945730225718
PZE-101054372	1	207	48	1.04727449522016
PZA00192.7	1	208	48.1	1.09867728990556
PZE-101055086	1	209	48.2	0.480407379853964
PZE-101052294	1	210	48.4	0.709396825153075
PZE-101055111	1	211	48.5	0.473327573636349
PZE-101053934	1	212	48.6	0.709396825153075
PZE-101053954	1	213	48.7	0.709396825153075
PZE-101050072	1	214	48.8	0.845434127876285
PZE-101055223	1	215	48.9	0.481294737034783
PZE-101055906	1	216	49	0.434012769369578
PZE-101053510	1	217	49.1	0.824734594645597
PZE-101054452	1	218	49.3	0.0933347301661236
PZE-101054366	1	219	49.5	1.38478719396281
PZE-101056000	1	220	49.6	0.859428504209451
PZE-101054371	1	221	49.8	0.824734594645597
PZE-101055260	1	222	49.9	0.635153811834116
PZE-101056102	1	223	50	0.89407760422395
PZE-101054527	1	224	50.1	1.38478719396281
PZE-101055259	1	225	50.2	1.31977917287016
PZE-101055565	1	226	50.3	1.25275875262284
PZE-101056687	1	227	50.5	0.0933347301661236
PZE-101057232	1	228	51.3	0.843583071052978
PZE-101057532	1	229	51.6	0.995681561507296
PZA00240.6	1	230	51.9	0.995681561507296
PZE-101057000	1	231	52.1	1.03494624127899
PZE-101058205	1	232	52.2	0.843583071052978
PZE-101057783	1	233	52.4	0.65348168286591
PZE-101058312	1	234	52.6	1.0546014748327
PZE-101058806	1	235	52.7	0.843583071052978
PZE-101060218	1	236	52.8	0.656995825625676
PZE-101060335	1	237	52.9	1.09082591369494
PZE-101062764	1	238	53	0.0230922351633389
PZE-101060288	1	239	53.1	0.843583071052978
PZE-101060788	1	240	53.2	0.656995825625676
PZE-101060254	1	241	53.3	0.843583071052978
PZE-101061168	1	242	53.4	0.570917370254014
PZE-101059783	1	243	53.5	1.19963620361662
PZE-101059495	1	244	53.6	0.975343672713427
PZE-101061114	1	245	53.8	0.656995825625676
PZE-101059072	1	246	53.9	1.19963620361662
PZE-101063036	1	247	54	0.0230922351633389
PZE-101063002	1	248	54.3	0.762544016490132
PZE-101062246	1	249	54.4	1.06214608900088
PZE-101063328	1	250	54.6	0.847896309998423
PZE-101063527	1	251	54.7	0.931411762999107
PZE-101064466	1	252	54.9	0.693946438023727
PZE-101064790	1	253	55	0.693946438023727
PZE-101064805	1	254	55.1	0.878929804664228
PZE-101063113	1	255	55.3	1.2905510234069
PZE-101063271	1	256	55.4	1.2905510234069
PZE-101064893	1	257	55.5	0.878929804664228
PZE-101065040	1	258	55.6	0.878929804664228
PZE-101066061	1	259	55.7	0.878929804664228
PZE-101066291	1	260	55.8	0.785228865016548
PZE-101066588	1	261	55.9	0.878929804664228
PZE-101064994	1	262	56	0.878929804664228
PZE-101065132	1	263	56.1	0.878929804664228
PZE-101066420	1	264	56.2	0.878929804664228
PZE-101065651	1	265	56.4	0.700223703833512
PZE-101065728	1	266	56.7	0.940240447342039
PZE-101068100	1	267	56.9	0.755794973092086
PZE-101067487	1	268	57	0.878929804664228
PZE-101068099	1	269	57.1	0.460960745090091
PZE-101066907	1	270	57.2	0.940240447342039
PZE-101068676	1	271	57.6	0.142121602683182
PZE-101068578	1	272	57.9	0.967567745374251
PZE-101069006	1	273	58.1	0.339461407352095
PZE-101069059	1	274	58.2	0.95712715153352
PZE-101068888	1	275	58.3	0.967567745374251
PZA03746.1	1	276	58.4	0.673241748283936
PZE-101071660	1	277	58.5	0.815167242176415
PZE-101068682	1	278	58.6	0.967567745374251
PZE-101069307	1	279	58.7	0.693464180726208
PZE-101071092	1	280	58.8	0.507159713224654
PZE-101070408	1	281	58.9	0.693464180726208
PZE-101073000	1	282	59	0.544496302163766
PZE-101071675	1	283	59.1	0.46198483967123
PZE-101071870	1	284	59.2	0.507159713224654
PZE-101070816	1	285	59.3	0.339461407352095
PZE-101068426	1	286	59.4	0.967567745374251
PZE-101073492	1	287	59.5	0.339461407352095
PZE-101069158	1	288	59.7	0.95712715153352
PZE-101069159	1	289	59.8	0.967567745374251
PZE-101071793	1	290	59.9	0.507159713224654
PZE-101072651	1	291	60	0.268116687179493
PZE-101071897	1	292	60.1	0.46198483967123
PZE-101073233	1	293	60.3	0.339461407352095
PZE-101071373	1	294	60.4	0.619114961912788
PZE-101074651	1	295	60.5	0.127229480354948
PZE-101074451	1	296	60.6	0.720031429401982
PZE-101075379	1	297	60.7	0.638583362039854
PZE-101073696	1	298	60.8	0.879109221626217
PZE-101075062	1	299	60.9	0.127615906790785
PZE-101075790	1	300	61	0.127229480354948
PZE-101073230	1	301	61.1	0.268116687179493
PZE-101074193	1	302	61.2	0.720031429401982
PZE-101076890	1	303	61.5	0.638583362039854
PZE-101076213	1	304	61.6	0.608743866493956
PZE-101074779	1	305	61.7	0.720031429401982
PZE-101077213	1	306	61.8	0.806076458864294
PZE-101074977	1	307	61.9	0.654432715206351
PZE-101077491	1	308	62	0.806076458864294
PZE-101077867	1	309	62.1	0.578260223623744
PZE-101077013	1	310	62.2	0.162867306057796
PZE-101077008	1	311	62.3	0.176306665120194
PZE-101078906	1	312	62.5	0.0106196397300396
PZE-101077878	1	313	62.7	0.578260223623744
PZE-101078239	1	314	62.8	0.621618803776642
PZE-101078409	1	315	62.9	0.240332460275742
PZE-101077530	1	316	63	0.0672340467243116
PZE-101077537	1	317	63.1	0.0672340467243116
PZE-101078752	1	318	63.2	0.184839646875772
PZE-101077919	1	319	63.3	0.69136759125361
PZE-101079205	1	320	63.4	0.0106196397300396
PZE-101079935	1	321	63.5	0.294513868638233
PZE-101080259	1	322	63.6	0.588412142347142
PZE-101079806	1	323	63.7	0.363139037950757
PZE-101120125	1	324	63.8	0.831298198048444
PZE-101080306	1	325	63.9	0.731103522969562
PZE-101080334	1	326	64	0.588412142347142
PZE-101080322	1	327	64.1	0.33404067439158
PZE-101079485	1	328	64.2	0.285516682259848
PZE-101120269	1	329	64.3	0.251339911006978
PZE-101080470	1	330	64.4	0.588412142347142
PZE-101080314	1	331	64.5	0.731103522969562
PZE-101120159	1	332	64.6	0.588412142347142
PZE-101081964	1	333	64.8	0.908121290623921
PZE-101120367	1	334	64.9	0.688892958459317
PZE-101120107	1	335	65	0.570574245712839
PZE-101082238	1	336	65.1	1.10468644068071
PZE-101081952	1	337	65.2	0.595537584739417
PZE-101080941	1	338	65.3	1.10468644068071
PZE-101082298	1	339	65.4	1.10468644068071
PZE-101081178	1	340	65.5	0.554890506607807
PZE-101081483	1	341	65.6	1.06164763847972
PZE-101082380	1	342	65.7	1.03921521380558
PZE-101082480	1	343	65.8	0.674028927970902
PZE-101082329	1	344	65.9	1.01144536994822
PZE-101083533	1	345	66	0.674028927970902
PZE-101081844	1	346	66.1	1.18303743453783
PZE-101081841	1	347	66.2	0.0272150213465492
PZE-101083105	1	348	66.4	0.913071903197531
PZE-101083051	1	349	66.5	1.33525179397703
PZE-101082552	1	350	66.6	1.14934864877718
PZE-101083109	1	351	66.7	1.11251657425517
PZE-101082768	1	352	66.8	0.536494271246713
PZE-101083165	1	353	67	0.102560254967929
PZE-101083788	1	354	67.1	1.11281162298774
PZE-101083968	1	355	67.2	0.463513988010259
PZE-101090535	1	356	67.3	0.969525355911558
PZE-101083422	1	357	67.4	0.0272150213465492
PZE-101083961	1	358	67.5	1.02026591816006
PZE-101084593	1	359	67.6	0.552186629819787
PZE-101084058	1	360	67.7	1.02026591816006
PZE-101084096	1	361	67.8	0.463513988010259
PZE-101083913	1	362	68	0.0184195101241094
PZE-101084695	1	363	68.1	1.02259549978102
PZE-101084850	1	364	68.2	1.02259549978102
PZE-101084523	1	365	68.3	1.1300294371404
PZE-101084038	1	366	68.4	0.868979039984194
PZE-101084617	1	367	68.5	1.1300294371404
PZE-101085101	1	368	68.6	1.02259549978102
PZE-101085145	1	369	68.8	0.0184195101241094
PZE-101084990	1	370	68.9	1.02217275463391
PZE-101085336	1	371	69.1	1.02259549978102
PZE-101085267	1	372	69.2	1.02259549978102
PZE-101085246	1	373	69.3	1.02259549978102
PZE-101089048	1	374	69.4	1.60214592947302
PZE-101087151	1	375	69.5	1.05945332310324
PZE-101085916	1	376	69.7	1.02259549978102
PZE-101087906	1	377	69.8	0.544741317656266
PZE-101087431	1	378	70	0.112482264511293
PZE-101085546	1	379	70.1	0.561884063153469
PZE-101086075	1	380	70.2	0.0184195101241094
PZE-101088004	1	381	70.3	0.922390737311936
PZE-101087969	1	382	70.4	0.439573524324661
PZE-101087212	1	383	70.5	0.112482264511293
PZE-101087156	1	384	70.6	0.890573497897618
PZE-101089042	1	385	70.7	0.864159418996249
PZE-101090321	1	386	70.8	0.315210147779085
PZE-101089347	1	387	70.9	1.21060899082956
PZE-101089572	1	388	71	0.275855952508222
PZE-101089776	1	389	71.2	0.355472027176755
PZE-101091532	1	390	71.3	1.20493568686904
PZE-101092015	1	391	71.4	1.20493568686904
PZE-101089182	1	392	71.5	1.0181504885823
PZE-101091104	1	393	71.6	1.20493568686904
PZE-101092274	1	394	71.7	1.26931962980479
PZE-101092091	1	395	71.8	1.20493568686904
PZE-101089901	1	396	71.9	0.560320186410376
PZE-101091544	1	397	72	0.82898439378503
PZE-101091535	1	398	72.2	1.72106267966386
PZE-101092089	1	399	72.4	1.20493568686904
PZE-101091094	1	400	72.5	1.72106267966386
PZE-101097442	1	401	72.6	1.23136987553131
PZE-101097093	1	402	72.7	1.23136987553131
PZE-101091689	1	403	72.8	0.12536463221084
PZE-101091269	1	404	72.9	0.566949478450865
PZE-101093132	1	405	73	0.00693270840332885
PZE-101092403	1	406	73.1	1.23136987553131
PZE-101093577	1	407	73.2	0.560320186410376
PZE-101091849	1	408	73.3	0.12536463221084
PZE-101093841	1	409	73.4	1.74754767680838
PZE-101093920	1	410	73.5	0.585765646489685
PZE-101094074	1	411	73.6	1.02214346571487
PZE-101093952	1	412	73.7	0.585765646489685
PZE-101094004	1	413	73.8	1.74754767680838
PZE-101097271	1	414	73.9	1.62558589870288
PZE-101094046	1	415	74	1.02214346571487
PZE-101098535	1	416	74.1	0.498056083859931
PZE-101094075	1	417	74.2	1.02214346571487
PZE-101095023	1	418	74.5	1.63266019404475
PZE-101097858	1	419	74.6	0.498056083859931
PZE-101098508	1	420	74.8	1.09309362116134
PZE-101096356	1	421	74.9	2.12008557068788
PZE-101098864	1	422	75.1	0.136145922698415
PZE-101095024	1	423	75.2	0.498056083859931
PZE-101094236	1	424	75.3	0.875022223102207
PZE-101098698	1	425	75.4	1.05721992303992
PZE-101094436	1	426	75.5	1.32062118527342
PZE-101096127	1	427	75.6	0.875022223102207
PZE-101098418	1	428	75.7	1.09309362116134
PZE-101095712	1	429	75.8	1.32062118527342
PZE-101099084	1	430	75.9	0.136145922698415
PZE-101112724	1	431	76	1.55978756112421
PZE-101101905	1	432	76.1	2.11837086563716
PZE-101096275	1	433	76.2	0.790883530197615
PZE-101094774	1	434	76.3	1.32062118527342
PZE-101103446	1	435	76.4	2.11837086563716
PZE-101100634	1	436	76.5	1.60148584481404
PZE-101105662	1	437	76.6	2.34150265180222
PZE-101101899	1	438	76.7	2.94565794412804
PZE-101102819	1	439	76.8	2.11837086563716
PZE-101095854	1	440	76.9	0.136145922698415
PZE-101101030	1	441	77	1.60148584481404
PZE-101102363	1	442	77.1	2.11837086563716
PZE-101106425	1	443	77.2	1.55978756112421
PZE-101107966	1	444	77.3	1.55978756112421
PZE-101114012	1	445	77.4	2.65415314535564
PZE-101116342	1	446	77.5	2.65415314535564
PZE-101101991	1	447	77.6	1.98143358511676
PZE-101114798	1	448	77.7	2.65415314535564
PZE-101121408	1	449	77.8	1.73568628344015
PZE-101107898	1	450	77.9	1.55978756112421
PZE-101111112	1	451	78	2.45384044263642
PZE-101120516	1	452	78.1	2.78585543693801
PZE-101120556	1	453	78.2	2.78585543693801
PZE-101106839	1	454	78.3	1.55978756112421
PZE-101112422	1	455	78.4	2.39739283249145
PZE-101122766	1	456	78.5	2.77095518583087
PZE-101113797	1	457	78.6	2.65415314535564
PZE-101107243	1	458	78.7	2.45384044263642
PZE-101121953	1	459	78.8	2.77095518583087
PZE-101111253	1	460	78.9	2.45384044263642
PZE-101111063	1	461	79	2.45384044263642
PZE-101121511	1	462	79.1	2.77095518583087
PZE-101116338	1	463	79.2	2.65415314535564
PZE-101118842	1	464	79.3	1.55978756112421
PZE-101126806	1	465	79.4	2.83843476913099
PZE-101121829	1	466	79.5	2.77095518583087
PZE-101127876	1	467	79.6	3.05501961314292
PZE-101127285	1	468	79.7	1.62230488652182
PZE-101127071	1	469	79.8	2.88335495517801
PZE-101123359	1	470	79.9	2.4061059860917
PZE-101122769	1	471	80	2.77095518583087
PZE-101129171	1	472	80.1	3.69704954227891
PZE-101131632	1	473	80.2	2.15458070335914
PZE-101122594	1	474	80.3	2.65415314535564
PZE-101126964	1	475	80.4	4.21721197745668
PZE-101127101	1	476	80.5	2.88335495517801
PZE-101126587	1	477	80.6	2.72623574033368
PZE-101128201	1	478	80.7	0.904318448537214
PZE-101128150	1	479	80.8	0.370666595177267
PZE-101129122	1	480	80.9	3.69704954227891
PZE-101131597	1	481	81	0.370666595177267
PZE-101130500	1	482	81.1	2.15458070335914
PZE-101122614	1	483	81.2	2.65415314535564
PZE-101131478	1	484	81.3	3.76083875944172
PZE-101133356	1	485	81.4	0.799740945960467
PZE-101133561	1	486	81.5	0.799740945960467
PZE-101130213	1	487	81.6	3.69704954227891
PZE-101135343	1	488	81.7	1.50978411899642
PZE-101132909	1	489	81.8	5.14420359681653
PZE-101136406	1	490	81.9	2.52170426989868
PZE-101136081	1	491	82	1.50978411899642
PZE-101133357	1	492	82.2	3.22656815682891
PZE-101132703	1	493	82.3	3.22656815682891
PZE-101132939	1	494	82.4	0.799740945960467
PZE-101134601	1	495	82.5	2.8112156221164
PZE-101134093	1	496	82.6	1.764381027047
PZE-101134461	1	497	82.7	2.8112156221164
PZE-101133200	1	498	82.8	3.22656815682891
PZE-101134204	1	499	83	2.95699675114266
PZE-101134383	1	500	83.2	1.58894110280071
PZE-101134523	1	501	83.4	2.64079830132873
PZE-101133702	1	502	83.5	1.82769105400178
PZE-101139064	1	503	83.6	1.07599541271376
PZE-101137048	1	504	83.8	2.52170426989868
PZE-101138606	1	505	83.9	4.10007026967936
PZE-101136791	1	506	84.1	2.52170426989868
PZE-101137864	1	507	84.2	1.58894110280071
PZE-101140439	1	508	84.3	1.06716409282766
PZE-101138971	1	509	84.4	1.58894110280071
PZE-101135431	1	510	84.6	2.52170426989868
PZE-101141595	1	511	84.7	2.52405361845348
PZE-101140691	1	512	84.9	2.00242534299094
PZE-101141819	1	513	85	2.52405361845348
PZE-101141058	1	514	85.3	2.58155278282585
PZE-101140746	1	515	85.4	2.00242534299094
PZE-101140678	1	516	85.5	2.00242534299094
PZE-101143134	1	517	85.7	0.960806360051694
PZE-101143985	1	518	85.9	2.52405361845348
PZA00375.4	1	519	86.1	0.168737020537048
PZE-101142078	1	520	86.3	1.03619309644282
PZE-101143143	1	521	86.4	0.960806360051694
PZE-101143899	1	522	86.5	2.52405361845348
PZE-101140981	1	523	86.6	3.74969310303097
PZE-101140926	1	524	86.7	3.74969310303097
PZE-101143233	1	525	86.8	0.133665763100794
PZE-101144248	1	526	86.9	1.37721500606476
PZE-101143916	1	527	87	2.52405361845348
PZE-101142488	1	528	87.1	1.99882962137406
PZE-101144740	1	529	87.5	1.37721500606476
PZE-101144184	1	530	87.7	1.37721500606476
PZE-101144585	1	531	87.8	1.33186425372227
PZE-101144658	1	532	88	0.84822730863477
PZE-101145633	1	533	88.3	0.806606557216307
PZE-101145521	1	534	88.4	0.806606557216307
PZE-101143900	1	535	88.6	0.107097686092071
PZE-101144978	1	536	88.8	2.82650434305465
PZE-101146635	1	537	89	2.33980347720464
PZE-101144893	1	538	89.2	0.848496536760913
PZE-101146974	1	539	89.3	1.2696082219371
PZE-101145417	1	540	89.4	0.722932382556759
PZE-101147225	1	541	89.5	1.37721500606476
PZE-101146522	1	542	89.6	1.2696082219371
PZE-101147239	1	543	89.8	0.722932382556759
PZE-101146521	1	544	89.9	1.2696082219371
PZE-101146378	1	545	90	2.73112739772226
PZE-101152364	1	546	90.3	1.6449427602247
PZE-101147322	1	547	90.4	0.992284925598328
PZE-101149388	1	548	90.6	2.81050919350381
PZA03427.1	1	549	90.7	3.34356836494241
PZE-101148471	1	550	90.8	0.992284925598328
PZE-101147248	1	551	90.9	0.722932382556759
PZE-101148422	1	552	91	2.26079574525473
PZE-101149426	1	553	91.1	2.26079574525473
PZE-101150019	1	554	91.2	0.992284925598328
PZE-101149651	1	555	91.3	0.66037209709864
PZE-101150835	1	556	91.4	0.992284925598328
PZE-101153809	1	557	91.6	3.35056747069942
PZE-101148240	1	558	91.7	2.26079574525473
PZE-101152275	1	559	91.8	1.6045435818352
PZE-101152241	1	560	91.9	1.37721500606476
PZE-101150254	1	561	92	0.66037209709864
PZE-101150253	1	562	92.3	0.66037209709864
PZE-101152374	1	563	92.4	1.37721500606476
PZE-101152239	1	564	92.5	3.44561647493822
PZE-101152216	1	565	92.6	3.23228465423592
PZE-101153599	1	566	92.7	1.56114030629828
PZE-101150477	1	567	93	0.0621555567707446
PZE-101150294	1	568	93.1	0.0621555567707446
PZE-101153717	1	569	93.2	2.94803439197311
PZE-101151184	1	570	93.3	0.059547983614434
PZE-101153556	1	571	93.5	0.439357629276257
PZE-101151991	1	572	94	0.179568516522803
PZE-101155685	1	573	94.3	1.57368516360071
PZE-101155429	1	574	94.4	3.22073327846832
PZE-101155635	1	575	94.7	3.662878895765
PZE-101155676	1	576	94.8	1.37721500606476
PZE-101152935	1	577	94.9	2.95232470987795
PZE-101154578	1	578	95.1	1.37721500606476
PZE-101152449	1	579	95.3	0.179568516522803
PZE-101155376	1	580	95.4	1.33276571978553
PZE-101154857	1	581	95.5	2.8432345951749
PZE-101156510	1	582	95.6	1.37721500606476
PZE-101155236	1	583	95.7	0.153687667485569
PZE-101160296	1	584	95.9	0.273995633921742
PZE-101157104	1	585	96.2	1.31044839910431
