mk.names	chr	pos.ind	pos.cM	log10pval	W117	UH250	Mo17	B73	EC169	F353
PZE-101001114	1	15	2.6	0.0934309853419799	0.809065944744318	0.280580356615036	-0.338092648970655	-0.841482779219191	0.730614654109599	1
PZE-101001280	1	16	2.7	0.0986850615230994	0.809065944798735	0.280582254123308	-0.321366085604224	-0.841482779327888	0.730613256640793	1
PZE-101000673	1	17	3	0.119383206111935	0.809065944962259	0.280587946803325	-0.275445794328151	-0.841486050072364	0.689893804593087	1
PZE-101001107	1	18	3.1	0.118653650426532	0.809066489942439	0.300859128907292	-0.261555738845303	-0.841487140343776	0.676951739808186	1
PZE-101002282	1	19	3.4	0.114003411366173	0.839686172627943	0.379810971956246	-0.224017586172436	-0.841490411107737	0.640455226281763	1
PZE-101002081	1	20	3.6	0.113875504071344	0.839688192276624	0.36973524367256	-0.224015284305755	-0.863596559984223	0.65970989621565	1
PZE-101001587	1	21	4.2	0.0846952182108773	0.818568221022903	0.469094284775002	-0.224013060665434	-0.932327437421467	0.724913359313751	1
PZE-101001380	1	22	4.3	0.0806727929207507	0.81590857754911	0.487462890050035	-0.224012689914329	-0.943919971844614	0.736657823510304	1
PZE-101003133	1	23	4.5	0.0730265411150805	0.81901425742673	0.525600649292771	-0.967034124599341	0.760672906633198	-0.224011948314813	1
PZE-101003135	1	24	4.7	0.0728815638088232	0.822481850092708	0.525605318792814	-0.967036427125429	0.760673768712814	-0.224011206605422	1
PZE-101003026	1	25	4.9	0.0736283335369287	0.82631341371415	0.525609988336711	-0.967033521691523	0.745460726163318	-0.224010464809908	1
PZE-101003031	1	26	5.6	0.0714784943761037	0.842485161810986	0.559261625557555	-0.967023349234916	0.702576258045297	-0.224007868189743	1
PZA00393.1	1	27	5.7	0.0709940103737806	0.845118968598609	0.56521418509493	-0.967021895745545	0.698038649069383	-0.224007497241109	1
PZE-101003115	1	28	5.9	0.0693098859467796	0.850598182734784	0.577975924859825	-0.967018988671167	0.698041192046879	-0.224006755370869	1
PZE-101002367	1	29	6	0.0684509880406991	0.853435634893082	0.58477690222818	-0.967017535109731	0.69804246363797	-0.224006384455406	1
PZE-101005818	1	30	7.3	0.0576932618637677	0.893969192402692	0.693759867578047	-0.224001565183857	-0.966998642988861	0.698058995616655	1
PZE-101006745	1	31	9.2	0.0919274812048309	0.893975330434134	-0.689923231871444	-0.166517415243002	0.668345518234698	-0.942004575422511	1
PZA01022.1	1	32	9.6	0.106397953221652	0.893982863562087	-0.634664831117184	-0.157603853322586	0.664098935628041	-0.863784042970906	1
PZE-101009312	1	33	10.6	0.155608093826432	0.894001699186426	-0.139646384827389	-0.680345407227012	-0.507584315671715	0.655611770148243	1
PZE-101007769	1	34	10.9	0.173948851436307	0.894007348989994	-0.135362468063387	-0.630459327479343	-0.473169264646802	0.65370215540657	1
PZE-101009670	1	35	11	0.174347437067619	0.912958632157696	-0.134349673324193	-0.652534527836508	-0.462114210007197	0.653133390293123	1
PZE-101009215	1	36	11.2	0.175438964933887	0.951504005847693	-0.132886380590806	-0.698703471643573	-0.440642501149916	0.652098394044345	1
PZE-101010821	1	37	11.8	0.181668299275188	-0.929341271273539	-0.133124770844613	-0.381412304295775	-0.849538478223349	0.649817425737422	1
PZE-101009528	1	38	12.3	0.191112333952767	-0.829083080223658	-0.13875103205038	-0.337977580027853	-0.980940919500828	0.648854158486839	1
PZE-101009163	1	39	12.5	0.18656051545552	-0.789567443734272	-0.142387427333778	-0.345841258914065	-0.980946135042249	0.648702427191139	1
PZE-101010560	1	40	13	0.201213094852414	-0.694100599260053	-0.142388893213096	-0.330447104624502	-0.980924423176606	0.648886718036321	1
PZE-101010917	1	41	13.5	0.256456908400454	-0.605621595021243	0.649837114522801	-0.142388893359733	-0.262389763163072	-0.767807619368836	1
PZE-101012517	1	42	13.6	0.265514546073454	0.65011411111405	-0.588961150036714	-0.142388893359774	-0.252288816744698	-0.767802790806376	1
PZE-101014135	1	43	13.7	0.268136555074658	0.647813327568509	-0.612586632079995	-0.142388893359733	-0.242488379251016	-0.767797962209173	1
PZE-101014266	1	44	13.8	0.271018027252582	0.64560468199901	-0.637379719854715	-0.142388893359763	-0.23298825991997	-0.767793133616493	1
PZE-101011048	1	45	14	0.277728182192384	0.641475773518366	-0.689935302240059	-0.142388893291269	-0.214884942532681	-0.767783476597049	1
PZE-101013818	1	46	14.9	0.375974511999071	0.628086516582683	-0.572051814776181	-0.142385811719472	-0.147649636016831	-0.691034532623063	1
PZE-101014003	1	47	15.3	0.426387913809325	0.625000081412237	-0.524358740938196	-0.142384441641445	-0.124628743614816	-0.658017113746027	1
PZE-101011906	1	48	15.7	0.474892968791497	0.652832777477682	-0.480338295947721	-0.142383071509793	-0.105269007274235	-0.625860355849612	1
PZE-101015469	1	49	16.2	0.441161425315676	0.688819809571335	-0.430930755834494	-0.142381359037177	-0.134958971808249	-0.58704954750319	1
PZE-101013772	1	50	16.4	0.427621387153865	0.703533685232848	-0.412964540475343	-0.14238067417807	-0.149903286264293	-0.571996412623269	1
PZE-101013713	1	51	16.9	0.395312712884565	0.740957019016959	-0.372493482581288	-0.142378962547039	-0.196109597656539	-0.535633149002946	1
PZE-101015471	1	52	17.3	0.336012363721302	0.782297103070073	0.768830729998968	-0.183402814360588	-0.129284531490207	-0.523556045066391	1
PZE-101017581	1	53	18.7	0.464032632593359	0.939676020939395	0.618629858219028	-0.509178555490043	-0.146038486994003	-0.0924583718179809	1
PZE-101017779	1	54	19	0.491322732894927	0.97441444044212	0.588958567093098	-0.51992506202798	-0.139404314561097	-0.0862287809319469	1
PZB01915.1	1	55	19.1	0.50078276783843	0.970167815636849	0.57932345127918	-0.523584420076168	-0.137294424099323	-0.0842699411567187	1
PZE-101017463	1	56	19.5	0.539063727311063	0.953174106331387	0.542153075724119	-0.538599586780462	-0.12934590348726	-0.0769926563854527	1
PZE-101017580	1	57	19.6	0.548714670194125	0.948929765267138	0.533217472894661	-0.542446012305921	-0.127478296685573	-0.07530709730967	1
PZE-101018214	1	58	19.7	0.558385832812692	0.944689416967622	0.524429490260202	-0.546328690576899	-0.125657166054368	-0.0736727354757345	1
PZE-101017487	1	59	19.9	0.572895596734361	0.936225398041767	0.524357297278877	-0.554201019992082	-0.122151596025832	-0.0705530030101631	1
PZE-101018516	1	60	20.1	0.587241277868921	0.927791394464085	0.524285107467692	-0.562212777444499	-0.118823652546327	-0.0676243095534046	1
PZE-101018023	1	61	20.3	0.601392763305966	0.91939662923495	0.524212923137538	-0.0648776215866615	-0.570359807205523	-0.115667712378289	1
PZE-101018404	1	62	20.6	0.622192461760819	0.906897793678796	0.524104661973074	-0.111243891527074	-0.0610794905010188	-0.582824039366915	1
PZE-101018668	1	63	20.8	0.635733596173137	0.898640229139009	0.524032501451172	-0.108493102048217	-0.0587494313632072	-0.591288802676922	1
PZE-101018057	1	64	20.9	0.642396708917117	0.894537129184129	0.523996426132106	-0.107175104573634	-0.0576418654316845	-0.595565798941662	1
PZE-101017262	1	65	21	0.643078785456292	0.890452520605549	0.523960354491773	-0.105894430338832	-0.0579651214204324	-0.599871618686553	1
PZE-101018616	1	66	21.1	0.643654822638056	0.886387403929934	0.523960166164107	-0.104650377291465	-0.0583064633791833	-0.604205549226285	1
PZE-101018411	1	67	21.2	0.64413474126238	0.882342756839777	0.523959977836068	-0.103442247482532	-0.0586661241113873	-0.608566860186327	1
PZE-101017187	1	68	21.3	0.641905830334024	0.886316319682151	0.523959789509195	-0.104783445473629	-0.059044339352323	-0.596982016864326	1
PZE-101018868	1	69	21.4	0.646108704659595	0.88160157878846	0.522135647189337	-0.10366493323246	-0.0584385442354778	-0.604065584337566	1
PZE-101019597	1	70	21.5	0.649001209567296	0.884890784257069	0.522738256829415	-0.102576320932097	-0.057881370831073	-0.611201286534519	1
PZE-101019781	1	71	21.6	0.651711061301956	0.888193600067309	0.52334598602156	-0.101517142807248	-0.0573718119832182	-0.618387007088968	1
PZE-101018356	1	72	21.7	0.654236619818005	0.891509492264931	0.52395879242306	-0.100486933855507	-0.0569088843938068	-0.625620577375547	1
PZE-101019727	1	73	21.8	0.655908508365734	0.862433860345033	0.523957449306287	-0.100486832193954	-0.0569088403982559	-0.625621297349761	1
PZE-101019853	1	74	21.9	0.655536859231511	0.868334889422208	0.523956106174856	-0.100486730530204	-0.0569087964020921	-0.625622017341843	1
PZE-101018206	1	75	22.5	0.65364726197341	0.904029478148823	0.523948047670714	-0.100486120547785	-0.0569085324322756	-0.625626337343069	1
PZE-101018567	1	76	22.9	0.664149891152845	0.864555893794398	0.496282668378968	-0.100483372543994	-0.0569085243425537	-0.625396810819256	1
PZE-101019726	1	77	23	0.897343537113459	0.857731790210251	0.493632011363008	-0.0939328841926224	-0.0569156504324695	-0.198054564924077	1
PZE-101021986	1	78	23.1	0.914745485716582	0.850919613518574	0.491626923519161	-0.0879989108408387	-0.0569778568986192	-0.198028208521637	1
PZE-101020456	1	79	23.6	0.985194060788779	0.817237309093412	0.491616578816934	-0.0663980348960811	-0.0581429208858668	-0.19789646883293	1
PZE-101018818	1	80	23.7	0.999675406720686	0.810616162538543	0.491616744053474	-0.0634519355540092	-0.0577408077533944	-0.197870130834294	1
PZE-101019538	1	81	24	1.00696310106175	0.791081788479806	0.491617239871176	-0.0599091094103069	-0.0599503662812541	-0.197870122814977	1
PZE-101022341	1	82	24.3	0.995444200051446	0.772147463595163	0.491617735823061	-0.0599095235763187	-0.0631325035709369	-0.197868946769444	1
PZE-101019557	1	83	24.4	0.99083831461198	0.765991288162175	0.491617901164159	-0.0599096616685008	-0.0644278142717241	-0.197868554767731	1
PZE-101021926	1	84	25.4	0.935275562072233	0.491619554886566	0.770418006084558	-0.0586810432282188	-0.0849448505526769	-0.188514717516343	1
PZE-101021455	1	85	25.7	0.936528045618291	0.491620050993508	0.772258869265677	-0.0588356127357903	-0.0941736427688341	-0.167074577009616	1
PZE-101024131	1	86	25.9	0.942913784756064	0.491632743877191	-0.0590736227381652	-0.091391488313313	-0.167074587457335	0.773616079079319	1
PZE-101024424	1	87	26.4	0.953176695942289	0.491664488974142	0.777452507198738	-0.060144083249685	-0.0860254253506727	-0.167074613597663	1
PZE-101020931	1	88	26.9	0.954883575205984	0.491696247408133	0.781892916344501	-0.0619002017442352	-0.0828047223551054	-0.167074639763335	1
PZE-101021308	1	89	27.6	0.866377743934717	0.78902764264102	0.491740719528464	-0.0618986173561326	-0.0889009062881694	-0.226063826535273	1
PZE-101025101	1	90	27.7	0.836659378372908	0.800659433204515	0.575479853771907	-0.0592998206175162	-0.0906305547280936	-0.236628753512311	1
PZE-101024556	1	91	28.2	0.802383970238664	0.575531375996433	0.860547814363845	-0.102813314781651	-0.048682645963536	-0.298037125547898	1
PZE-101026314	1	92	28.6	0.90150024286271	0.584391131679543	0.910052692655181	-0.0427014589344041	-0.0776906953212583	-0.298042609906509	1
PZE-101026882	1	93	29.1	1.01843344073152	0.598965645678887	0.972976399253294	-0.0551782454495013	-0.0377988722879496	-0.298049465893023	1
PZE-101024519	1	94	29.4	1.08186137502813	-0.989180806505154	0.609480172326317	-0.0454132373122754	-0.0360057247938993	-0.298053579244819	1
PZE-101027798	1	95	29.5	1.09811806724084	-0.989179550168018	0.613258243589408	-0.0426643689978599	-0.036005721060096	-0.298053579381952	1
PZE-101026621	1	96	29.6	1.11406297205756	0.617165010631386	-0.989178293811263	-0.0401388961210271	-0.0360057173275939	-0.298053579519224	1
PZE-101026386	1	97	29.7	1.12335901110029	0.617164733930948	-0.989177037444927	-0.0388164223235162	-0.0360057135963259	-0.298053579519173	1
PZE-101027475	1	98	29.8	1.13216194604095	0.617164457230821	-0.98917578107737	-0.0376079307823035	-0.036005709866452	-0.298053579519122	1
PZE-101024452	1	99	30	1.07846954472594	-0.989173268387054	0.604437845469115	-0.0360057024107823	-0.0461827784126255	-0.298053579519135	1
PZE-101027158	1	100	30.4	1.09471048311548	0.607476334387693	-0.989267000660668	-0.0382422341797013	-0.0408570024123315	-0.29805357918759	1
PZE-101027351	1	101	30.6	1.0990264433105	0.609032753619491	-0.989313877760072	-0.039765893620456	-0.0386293664348663	-0.298053579022153	1
PZE-101027807	1	102	30.9	1.1006173291511	0.611412742793325	-0.989384202897432	-0.0426132725138537	-0.0357814497201508	-0.298053578773351	1
PZB00718.5	1	103	31.1	1.09842665680397	0.613029034613126	-0.989431090458176	-0.0449176991279876	-0.0341869215277655	-0.298053578607293	1
PZE-101029689	1	104	31.3	1.09368361960456	0.614668525180912	-0.989477979573401	-0.0475738526277713	-0.0328168788631382	-0.298053578441755	1
PZE-101029759	1	105	31.4	1.0903782889723	0.61549682935668	-0.989501424247001	-0.0490412533278234	-0.0322113347618891	-0.298053578358795	1
PZE-101026218	1	106	31.5	1.08646669071766	0.616330762601293	-0.989524868745201	-0.0506055486512541	-0.031656408472166	-0.298053578275811	1
PZE-101028121	1	107	31.6	1.09209157019168	0.617170266145142	-0.989548312881522	-0.0503605827443162	-0.0311504174379978	-0.298052749423188	1
PZE-101029820	1	108	31.8	1.08527611515362	0.617152674667158	-0.989595199317693	-0.0501045843104226	-0.0320809096002121	-0.298051091703571	1
PZE-101028242	1	109	31.9	1.07886759518156	0.617143879248667	-0.989618641243113	-0.0500941792295256	-0.0328352219986631	-0.298050262849727	1
PZE-101026095	1	110	32	1.07093020201766	0.617135084137836	-0.989642082054311	-0.0500889502076532	-0.0337913055686492	-0.298049434008634	1
PZE-101029587	1	111	32.1	1.10585511097572	0.543237032334536	0.777558475778571	-0.050121293872476	-0.0342005590639609	-0.289906543080725	1
PZE-101029707	1	112	32.2	1.10758661729861	0.5432315398784	0.777537951810147	-0.0502231391967585	-0.0346663310249303	-0.282054631316182	1
PZE-101030263	1	113	32.3	1.10850813798807	0.543226047742867	0.777517428847538	-0.0503949207440169	-0.0351906691380938	-0.274494978916289	1
PZE-101029748	1	114	32.4	1.10861087301842	0.543220555971954	0.777496907055123	-0.0506371251244503	-0.0357757347724323	-0.267227886229149	1
PZE-101030925	1	115	32.7	1.10357955299219	0.549075569053913	0.766503739194611	-0.0517918911756171	-0.0379186153963839	-0.247171136079274	1
PZE-101028351	1	116	33.1	1.08543554682597	0.557448223131203	0.751996308957793	-0.0543552593838108	-0.0417766653187895	-0.224390337157576	1
PZE-101028104	1	117	33.4	1.03236057540044	0.564144502094811	0.74125751743026	-0.0543510738186748	-0.0455206476056969	-0.255085860837631	1
PZE-101031146	1	118	33.7	1.26419198009159	0.762878834789979	0.435027363242901	-0.0226915670081554	-0.0500866206367943	-0.290008120748227	1
PZE-101031377	1	119	33.9	1.45000084328556	0.366739605495864	0.777530270635386	-0.0119076176764493	-0.0536303057954846	-0.315716150422423	1
PZE-101032517	1	120	34	1.53412005441646	0.366738054851008	0.777531006913674	-0.00848301728741152	-0.0555617630752157	-0.329305027476516	1
PZE-101032704	1	121	34.1	1.62292207250153	0.366736504191652	0.777531743203997	-0.00598368588508513	-0.0576038660664557	-0.343382642305172	1
PZE-101030251	1	122	34.3	1.81334958021536	0.366733402878171	0.777533215797453	-0.00290261408079806	-0.0620323066185398	-0.372988716387702	1
PZE-101029123	1	123	34.4	1.78828721804994	0.366731852249124	0.777533952088633	-0.00309209140357625	-0.064424549738981	-0.362351500161157	1
PZE-101030692	1	124	34.5	1.77881246495043	0.366730301654927	0.77753468836848	-0.00309203019383852	-0.0644247950580652	-0.378372763744592	1
PZE-101028930	1	125	34.7	1.7427126563356	0.777534688515709	0.398613117830374	-0.00309190778094104	-0.0644252857096833	-0.411971323251186	1
PZE-101030220	1	126	35	1.87238904509108	0.777534688597382	0.388593359226369	-0.00194885671195166	-0.0644260216914223	-0.466040831803824	1
PZE-101029737	1	127	35.1	1.87452907811005	0.777534688624684	0.38533851283303	-0.00194885012964285	-0.0644260217158759	-0.465295684546606	1
PZE-101031077	1	128	35.2	1.87413935597737	0.777534688652063	0.382126123699208	-0.00194884354890201	-0.0644260217159315	-0.470553363073151	1
PZE-101030022	1	129	35.4	1.8777751284559	0.777534688706435	0.375828401353293	-0.00194883039232407	-0.0644260217158892	-0.470554424404776	1
PZE-101032015	1	130	35.7	1.88321163345649	0.36669782628951	0.77753550644256	-0.00194876103199881	-0.0644260217158739	-0.470554424563951	1
PZE-101030211	1	131	35.8	1.88285851566691	0.366697528201809	0.780280121178678	-0.00194873791952221	-0.0644260217159225	-0.470554424616856	1
PZE-101031636	1	132	35.9	1.89097467495834	0.36669723010978	0.783062251982521	-0.00189882977754063	-0.0644260217159074	-0.470554424616808	1
PZA00358.12	1	133	36	1.83847097685285	0.366696932015697	0.785880870025961	-0.00222849865835373	-0.0644260217158714	-0.470554424616881	1
PZE-101031655	1	134	36.1	1.83810847256044	0.366696633922202	0.788734892090219	-0.00222855373981956	-0.0644260217814854	-0.470554424015449	1
PZE-101033801	1	135	36.3	1.83740488044138	0.366696037745715	0.79454455560496	-0.00222853446882765	-0.0644273333803976	-0.47054239847686	1
PZE-101034101	1	136	36.5	1.83670767034762	0.366696037686158	0.800481569728975	-0.00222851519649436	-0.0644286456885741	-0.470530373649594	1
PZE-101030616	1	137	36.6	1.83636235523834	0.366696037656237	0.803494610672744	-0.00222850556001286	-0.0644293020955482	-0.470524361622501	1
PZE-101033184	1	138	36.7	1.79275672419388	0.366696037656304	0.806535539624947	-0.00222849592342667	-0.080790663650652	-0.421292794605596	1
PZE-101032956	1	139	37	1.79172973121272	0.366696037656237	0.815811518990911	-0.0022284670138093	-0.0807985540960483	-0.421280892825413	1
PZE-101032974	1	140	37.1	1.79139249442764	0.366696037656287	0.81894971160083	-0.00222845737757493	-0.080801184827903	-0.421280892428795	1
PZE-101033613	1	141	37.2	1.79105922033714	0.366696037656237	0.822108507136201	-0.00222844774161646	-0.0808038158164558	-0.421280892453426	1
PZE-101033119	1	142	37.3	1.79073015977623	0.366696037656304	0.82528637619329	-0.00222843810601969	-0.0808064470407068	-0.421280892478344	1
PZE-101035119	1	143	37.4	1.7904054314844	0.36669603765622	0.828481773505153	-0.00222842847085325	-0.0808090784794642	-0.421281140458581	1
PZE-101033489	1	144	37.7	1.78946021701559	0.366696037656287	0.838157520223175	-0.00222839956873644	-0.0808169738726099	-0.421281884410501	1
PZE-101032230	1	145	37.8	1.79435297605653	0.366696037656271	0.979581723404419	-0.00213814997600736	-0.080816973988147	-0.423810809590248	1
PZE-101036310	1	146	37.9	1.81097027522135	-0.874231402402415	0.366696037656271	-0.00205965123748986	-0.0808154975552069	-0.423443614877592	1
PZE-101036345	1	147	38	1.82197165687155	-0.874217115443987	0.366696037656321	-0.00199214918608071	-0.0808140211190721	-0.42307842837006	1
PZD00096.1	1	148	38.3	1.8466956517391	-0.874217111148897	0.366696037656287	-0.00184945964913263	-0.0808095919092565	-0.421994942407089	1
PZE-101033622	1	149	38.5	1.85597949200466	-0.874217108285458	0.366696037656254	-0.00179952248613746	-0.0808066393029545	-0.421282701966758	1
PZE-101036609	1	150	38.6	1.90046091935646	-0.874217106853667	0.366696037656204	-0.00178713667188712	-0.0694966838639165	-0.424410150060996	1
PZE-101034427	1	151	38.7	1.94207393773673	-0.874217077668399	0.36669603765622	-0.00178288354549683	-0.0600185080357233	-0.429157842054619	1
PZE-101036305	1	152	38.8	1.98015209832628	-0.874217048483279	0.366696037656237	-0.00178666101867797	-0.0521532433223897	-0.435541537879859	1
PZE-101033968	1	153	39	2.04341821857279	0.366696037656304	-0.873634617151523	-0.00181824434536759	-0.0404116805026237	-0.453077835887836	1
PZE-101036181	1	154	39.2	2.05053897500796	0.36669603765622	-0.873054650295359	-0.00181824910812567	-0.0413059970211279	-0.423925803394506	1
PZE-101036318	1	155	39.3	2.05403171831831	-0.874215691474263	0.366696037656254	-0.00181825148983428	-0.0417922556276846	-0.409892600902635	1
PZE-101037191	1	156	39.6	2.06407279412222	-0.884382715574477	-0.00181825863606466	-0.0434159064680815	-0.370111531985415	0.366696037656237	1
PZE-101038503	1	157	40	2.07708499002783	-0.898409798643598	-0.001818268166215	-0.0459936223652202	-0.322767853629787	0.366696037656237	1
PZE-101038492	1	158	40.5	2.09154576938093	-0.916442316146587	-0.00181828008016449	-0.272923751429243	0.36669603765622	-0.049952406166886	1
PZE-101037142	1	159	40.6	2.09406358979337	-0.920085095968105	-0.00181828246293214	-0.264168397790035	0.366696037656287	-0.0508510475173729	1
PZE-101039024	1	160	40.7	2.08839191673001	-0.923732843783692	-0.00181828484564517	-0.264167541755181	0.366696037656271	-0.05178743222802	1
PZE-101036799	1	161	40.8	2.08261328874955	-0.927382542389072	-0.0018182872282887	-0.264166685724199	0.366696037656321	-0.0527624910378841	1
PZE-101039198	1	162	40.9	2.07688482836795	-0.927382907391899	-0.00181825137800351	-0.264166685638868	0.366696037656271	-0.053777164629105	1
PZE-101037211	1	163	41.1	2.0651117282282	0.366696037656321	-0.927383637398411	-0.00181817971970211	-0.264166685467509	-0.0559291602333049	1
PZE-101038176	1	164	41.2	1.99703412405324	0.366696037656321	-0.927383637473492	-0.00219460738800004	-0.264166685467487	-0.0570684004278427	1
PZE-101037244	1	165	41.3	1.99067507954437	0.366696037656237	-0.927384021321785	-0.00219626278339879	-0.264166685467411	-0.0582510885164537	1
PZE-101039207	1	166	41.5	1.97608212035613	0.366696037656204	-0.935190084356157	-0.00220837544729002	-0.06075067960275	-0.264166685467574	1
PZE-101039199	1	167	41.9	1.88853453538627	0.366696037656204	-0.951451679172041	-0.00266349452355485	-0.0663137206474639	-0.264166685467422	1
PZE-101040838	1	168	42	1.84910868223047	0.366696037656204	-0.955617437958702	-0.00294617818671594	-0.0678275123414978	-0.264166685467466	1
PZE-101042009	1	169	42.4	1.63965551334997	0.366696037656237	-0.972482617116454	-0.00521668453549695	-0.0744025135031231	-0.264166685467302	1
PZE-101039655	1	170	42.5	1.57759341513102	0.36669603765622	-0.976714822858986	-0.00622367524705092	-0.0761806359886699	-0.264166685467357	1
PZE-101039642	1	171	42.6	1.57755537507935	0.366696037656321	-0.980939578689786	-0.00622344929237795	-0.0761808165775004	-0.2641666854674	1
PZE-101039351	1	172	42.8	1.84751552947668	0.366696037656321	-0.989339986286877	-0.00266354037887673	-0.0761808166136198	-0.264166685467553	1
PZE-101039466	1	173	42.9	1.84761742848539	0.366696037635794	-0.978846622313213	-0.00266346724056477	-0.0761808166883086	-0.264166685467531	1
PZE-101039469	1	174	43	1.84777916444144	0.366696037615468	-0.968296214158231	-0.00266339215737577	-0.0761815624877007	-0.264166685467509	1
PZE-101042041	1	175	43.1	1.89105720123668	0.366696037595025	-0.957705218481265	-0.00212733144401922	-0.0845332418235188	-0.264166685594836	1
PZE-101043604	1	176	43.2	1.88831394258958	0.366696037574666	-0.947090561328519	-0.00194041723392324	-0.0948701861563183	-0.264166685721945	1
PZE-101042048	1	177	43.3	1.83579237062765	0.366696037554223	-0.936469509958358	-0.0020476674214519	-0.107497443272589	-0.264166685849022	1
PZE-101041837	1	178	43.4	1.73800094294104	0.366696037533847	-0.925859537160753	-0.00247613743958375	-0.122718786574627	-0.26416795787395	1
PZE-101041854	1	179	43.5	1.70104674665827	0.366696037513487	-0.91527818046093	-0.00247618799416804	-0.140813217076276	-0.264169229932261	1
PZE-101040783	1	180	43.6	1.66420164770857	0.366696037493027	-0.904742898804217	-0.002476190825632	-0.162007458988187	-0.264170502013962	1
PZE-101043600	1	181	43.8	1.63890682274601	0.366695629598429	-0.883879147550366	-0.00247619648862296	-0.1620120196993	-0.295416286553381	1
PZE-101043189	1	182	43.9	1.62443544712754	-0.873583931789216	0.366695425652085	-0.00247619932011012	-0.162012019927332	-0.31546321594775	1
PZE-101043682	1	183	44	1.62511825812115	-0.873582907526381	0.366695629632529	-0.00247619932039533	-0.16201201992743	-0.314522558224735	1
PZE-101043507	1	184	44.1	1.62617775935152	-0.873581883264669	0.366695833613999	-0.00247619932067755	-0.162012019927442	-0.313070362809471	1
PZE-101042156	1	185	44.2	1.62722672228851	-0.873581882542993	0.366696037595092	-0.00247619932095944	-0.162012019927528	-0.31164126435916	1
PZE-101043670	1	186	44.3	1.62554957604557	-0.873575690061735	0.36669603818575	-0.00247619932096088	-0.162012019927442	-0.313930690304474	1
PZE-101042424	1	187	44.4	1.62292275617997	-0.873569497547227	0.366696038776257	-0.00247619932096099	-0.162012019927467	-0.31756126776707	1
PZE-101043512	1	188	44.5	1.61939879166461	-0.873563305049147	0.366696039366848	-0.0024761993221567	-0.162012019927442	-0.322520084583358	1
PZE-101045249	1	189	44.6	1.62879103124255	-0.811415669684715	0.366701740364339	-0.00247621128979769	-0.162012019927375	-0.31704200431662	1
PZE-101045203	1	190	44.9	1.6689491517141	-0.632248746141408	0.366718844214617	-0.0024762472198091	-0.162012019927357	-0.303349378780926	1
PZE-101045021	1	191	45	1.68559341759741	-0.578803404016957	0.366724545631809	-0.0024762592051828	-0.162012019927461	-0.299706103027458	1
PZE-101045197	1	192	45.1	1.65504632967757	-0.578798277289563	0.42897094999628	-0.00247627119475713	-0.162012019927479	-0.296520343150738	1
PZE-101046755	1	193	45.2	1.62699374124405	-0.578793150587492	0.501292016180499	-0.162012019927461	-0.00247628318842741	-0.293786691401509	1
PZE-101046735	1	194	45.3	1.60099845028149	-0.578788023951676	0.582238644908089	-0.162012019927345	-0.00247629518610126	-0.293786440389025	1
PZE-101049120	1	195	45.4	1.60099475653856	-0.578788023439025	0.582247096072435	-0.162012019927442	-0.00247630718768266	-0.293786189376728	1
PZE-101044748	1	196	45.5	1.60099106233735	-0.578788022926304	0.58225554740028	-0.162012019927436	-0.00247631919307301	-0.293785938367096	1
PZE-101045606	1	197	45.6	1.55856241402002	-0.578788022413548	0.582263998823949	-0.162012019927388	-0.00283133610197628	-0.29378568736207	1
