mk.names	chr	pos.ind	pos.cM	log10pval	D06	UH304	D09	F252	F618	F353
PZE-101001587	1	16	4.2	0.074354018278426	0.610696611755592	-0.71446553547704	0.570154391900906	-0.539827687501636	-0.328351756719995	1
PZE-101001380	1	17	4.3	0.0665023308340284	0.689813340731612	-0.714461075188857	0.573359888501451	-0.545159448438564	-0.327434802964002	1
PZE-101001108	1	18	4.4	0.0629208375300321	0.778105857095809	-0.677638772735819	0.576628013200809	-0.55058012866549	-0.326556360300267	1
PZE-101003133	1	19	4.5	0.0599397871791008	0.868134067452166	-0.661508093937653	0.579959179084607	-0.556090071596106	-0.325716549862909	1
PZE-101003135	1	20	4.7	0.0583592312255392	0.868137036978244	-0.661507057475622	0.586812074466118	-0.567378775167867	-0.324153207733652	1
PZE-101003026	1	21	4.9	0.064634239134942	0.701933608171986	-0.661507057371619	0.593920998891069	-0.579026885770256	-0.32274533590028	1
PZE-101003031	1	22	5.6	0.0914256534127733	0.437845838012644	-0.661507057823398	0.620834390862001	-0.622614521070425	-0.319042566824298	1
PZA00393.1	1	23	5.7	0.0889134482210901	0.445166285086609	-0.661507703001454	0.624936787001097	-0.629194507050435	-0.31866838266644	1
PZE-101003115	1	24	5.9	0.0881531977185659	0.438677975952708	-0.66150899336301	0.633332622749718	-0.642612886298854	-0.318034961274346	1
PZE-101002367	1	25	6	0.0870107564843494	0.436270616768716	-0.668023604194773	0.637625263355126	-0.64944942907763	-0.317775393079113	1
PZE-101005818	1	26	7.3	0.0651056716286845	0.450234085342128	-0.317752143343419	-0.762191470095234	0.698835623262812	-0.745382841471723	1
PZE-101004337	1	27	7.7	0.0563020415396577	0.486987014288555	-0.317758013169748	-0.762196377626596	0.719473072058618	-0.77715036358978	1
PZE-101005765	1	28	9.2	0.032862667916173	-0.762214786564032	0.802006450245553	-0.901697484319735	0.649621753893334	-0.317780043663686	1
PZA01022.1	1	29	9.6	0.0289922751972619	-0.76221969427302	0.82480238080385	-0.935432435311255	0.698466938983633	-0.317785920013418	1
PZE-101009312	1	30	10.6	0.0213945699637631	0.826305241346114	-0.317800605797913	-0.81373070727504	0.881805065248385	0.981451327761248	1
PZE-101007769	1	31	10.9	0.0204573660788342	0.865363341878192	-0.31780500881812	-0.813732399049999	0.898686310610107	0.957182514222933	1
PZE-101009215	1	32	11.2	0.0138272649177719	0.865367247734096	-0.365554348651863	-0.813734090952787	0.9153779583604	0.933346163046996	1
PZE-101010821	1	33	11.8	0.00505807715038667	0.865375060287256	-0.487441158122558	-0.813737474655719	0.948022407126975	0.887201674892226	1
PZE-101009528	1	34	12.3	0.00178107447100599	0.850527625522521	0.974301720689861	0.865381570268656	-0.611871130280669	-0.813737474937595	1
PZE-101009163	1	35	12.5	0.0017808738406173	0.850532974204992	0.974307962804556	0.865381570528813	-0.611881425147149	-0.813737474938437	1
PZE-101010560	1	36	13	8.46857102426927e-05	-0.970460547255284	-0.893490896100695	0.865381570528945	-0.948452693425123	-0.813737492789131	1
PZE-101010917	1	37	13.5	8.44762097283554e-05	-0.970442445671719	-0.893478850500103	0.865381570782641	-0.948488150901674	-0.813916001002514	1
PZE-101012517	1	38	13.6	8.55305275642673e-05	-0.970442368643806	-0.893477736327043	0.865382078053955	-0.948488204397448	0.813022419376557	1
PZE-101014135	1	39	13.7	8.55731940090482e-05	-0.970442291614871	-0.893476622140069	0.865382585332266	-0.948488257893629	0.812986737857161	1
PZE-101014266	1	40	13.8	8.56158837874346e-05	-0.970442214585525	-0.893475507948413	0.865383092613089	-0.948488311390566	0.812951054553251	1
PZE-101011048	1	41	14	8.57013320252057e-05	-0.97044206052866	-0.893473279587308	0.865384107166715	-0.948488418383206	0.812879683734278	1
PZE-101013802	1	42	15.2	0.000231029618161317	-0.961383575830518	-0.760446908392317	0.930691047652267	0.812451460882087	-0.956185043861346	1
PZE-101014003	1	43	15.3	0.000258700844165243	-0.960646839623455	-0.749626916715181	0.936426437092886	0.81241578508694	-0.956939424363524	1
PZE-101011906	1	44	15.7	0.00041083714508271	-0.957738249509111	-0.707159217409336	0.959565057033337	0.812273112603325	-0.960097317575524	1
PZE-101013772	1	45	16.4	0.000902539776228971	-0.952821395321934	-0.636908260488178	-0.999940188613514	0.812269631956265	-0.966032931373566	1
PZE-101013713	1	46	16.9	0.00150443902956487	-0.949467936419252	-0.590691502239667	-0.97177019080469	-0.970441852282604	0.81226714584768	1
PZE-101017581	1	47	18.7	0.0111988155945054	-0.603239662355316	-0.699478417713076	0.757147560366528	-0.573985665974552	-0.932318140187974	1
PZB01915.1	1	48	19.1	0.0114105121337001	-0.603233189198309	-0.699473659867501	0.757147301596861	-0.57027187687654	-0.928395992577539	1
PZE-101017463	1	49	19.5	0.0116280273130545	-0.603226716153393	-0.699468902106252	0.757147042868963	-0.566565367840579	-0.924436382281877	1
PZE-101017580	1	50	19.6	0.0116832729727901	-0.603226759665166	-0.699467319362591	0.75714591381446	-0.565640331367223	-0.923440805646114	1
PZE-101017487	1	51	19.9	0.0134854986822609	-0.604545115169089	-0.652813019131803	0.757146252782949	-0.562870036375175	-0.920440860969913	1
PZE-101018404	1	52	20.6	0.0191975283744985	-0.607685022500557	-0.552598677045084	0.757147043731524	-0.556442377604131	-0.913367337483108	1
PZE-101018668	1	53	20.8	0.0212185758444456	-0.608598321172709	-0.526748423409134	0.757147043753966	-0.554617643098219	-0.911328403501855	1
PZE-101018057	1	54	20.9	0.0216240358308268	-0.603229054976103	-0.526747685816848	0.75714704376613	-0.553707573105768	-0.910306095920464	1
PZE-101017262	1	55	21	0.0211382513580004	-0.605671560293274	-0.531984906615412	0.757147043765851	-0.552799127383046	-0.909281935396417	1
PZE-101018411	1	56	21.2	0.0201899982178945	-0.610647695537597	-0.542635580489627	0.75714704376613	-0.550987390012703	-0.907228180319665	1
PZE-101017187	1	57	21.3	0.01972780549968	-0.61318080516424	-0.548047819040415	0.757147043765781	-0.550084240198875	-0.906198649178401	1
PZE-101019597	1	58	21.5	0.0209730236619444	-0.608144339491457	-0.537280710436414	0.757147043728309	-0.548283736384607	-0.904134441232604	1
PZE-101019781	1	59	21.6	0.0216135145102203	-0.605671273148675	-0.531984379297691	0.757147043708873	-0.547386526956487	-0.903099830240304	1
PZE-101018400	1	60	21.7	0.0222657295348302	-0.60322865804522	-0.526746990595097	0.757147043690766	-0.546491442947155	-0.902063592436709	1
PZE-101019727	1	61	21.8	0.0223476171466468	-0.603228415362936	-0.526746469795252	0.75714704367175	-0.545598557700467	-0.90102576171158	1
PZE-101019853	1	62	21.9	0.0224298501055847	-0.603228172675522	-0.526745948983834	0.757147043652735	-0.544707944959729	-0.899986372343812	1
PZE-101018206	1	63	22.5	0.0229301830720752	-0.603226716543139	-0.526742824097772	0.757147043540318	-0.539416167509235	-0.893719272451834	1
PZE-101018567	1	64	22.9	0.0232695254268315	-0.603229164669771	-0.526742821845413	0.757146291499151	-0.535943285660938	-0.88951456609698	1
PZE-101019726	1	65	23	0.0229952925629486	-0.609527059720372	-0.526737712989637	0.756067327420497	-0.535082637202045	-0.888460401898861	1
PZE-101020844	1	66	23.4	0.0212298652554834	-0.638127605883233	-0.526717277137158	0.769356768661928	-0.531672651546952	-0.884232954429559	1
PZE-101021745	1	67	23.5	0.0206652588954561	-0.646066278483595	-0.526712168271153	0.776716877764317	-0.530828696127879	-0.883173592364307	1
PZE-101020456	1	68	23.6	0.0200003068314815	-0.654286373880916	-0.526707059525896	0.788105951157269	-0.529988313173124	-0.882113310338669	1
PZE-101018818	1	69	23.7	0.0191141727653702	-0.662767124381527	-0.526701950941959	0.809480605518351	-0.529151580905312	-0.881052148961105	1
PZE-101019538	1	70	24	0.0256585015544478	-0.929741645174133	-0.39409379691764	0.79916913359062	-0.526664071463391	-0.877863799347168	1
PZE-101022341	1	71	24.3	0.0262446501660145	-0.929771542968987	-0.394083688531172	0.788969110543417	-0.524212239166785	-0.874669026077977	1
PZE-101019557	1	72	24.4	0.0256024730315542	-0.929781508851869	-0.394080319184323	0.8139156710577	-0.52340325572232	-0.873602871139829	1
PZE-101021926	1	73	25.4	0.0220879221836503	0.999575552027538	-0.428675576198002	0.803363481648053	-0.515561527293362	-0.862918594713297	1
PZE-101021455	1	74	25.7	0.0210896840820823	0.978093551076001	-0.441058447241889	0.800241860924318	-0.513304003647192	-0.85970928150068	1
PZE-101020931	1	75	26.9	0.0176440456059351	0.893933202462313	-0.499128780816711	0.787983788327874	-0.504768755947545	-0.846887502780974	1
PZE-101021308	1	76	27.6	0.0265939227421604	0.893919258545462	-0.499187974841413	0.600780423988272	-0.500190328527845	-0.839442206893838	1
PZE-101024556	1	77	28.2	0.00685276610310054	0.82638440294783	0.890959591411999	0.750975585751039	-0.496522537598919	-0.833095721843175	1
PZE-101026314	1	78	28.6	0.00548909511189948	0.826386160792254	0.890915043990564	0.859838912484772	-0.494215828125409	-0.828888080995524	1
PZE-101024519	1	79	29.4	0.0057831798710149	0.826389676968154	0.890825950924869	0.859877219830661	-0.489950570754458	-0.820542159969584	1
PZE-101026621	1	80	29.6	0.00585536852911437	0.826386643326085	0.890828021638236	0.859886796621555	-0.488959097078667	-0.818472257456347	1
PZE-101026386	1	81	29.7	0.0058912427483359	0.826385126480501	0.890829057012066	0.859891584800338	-0.488474834270775	-0.817440040010524	1
PZE-101024452	1	82	30	0.00553469680480573	0.826380575993514	0.890832163106397	0.923305885166138	-0.487068431572735	-0.814354853352761	1
PZE-101027182	1	83	30.4	0.00608727572206762	0.766129100124332	0.932824671583801	-0.988350111439053	-0.485302865483792	-0.810269651926317	1
PZE-101027351	1	84	30.6	0.00661882685518729	0.73676218282583	0.954121025347962	-0.988346018739841	-0.484467688127158	-0.808239987165109	1
PZE-101027807	1	85	30.9	0.00763325042524325	0.694460147275425	0.98623919937428	-0.98833987969103	-0.483275111669105	-0.805212606428923	1
PZE-101026218	1	86	31.5	0.0104434923460968	0.61896994065964	-0.949810639061858	-0.997046061326368	-0.481109134673812	-0.799223509808694	1
PZE-101028121	1	87	31.6	0.0104897789344231	0.618972244762698	-0.949809397517025	-0.988349344917458	-0.480776795149562	-0.798234303816697	1
PZE-101029820	1	88	31.8	0.0121691869386224	0.618976853052187	-0.949806914391623	0.817364646738451	-0.480136829738837	-0.796263934736851	1
PZE-101028242	1	89	31.9	0.012206260532079	0.618979157202635	-0.949805672831908	0.817644561719496	-0.479829230243615	-0.795282847161238	1
PZE-101026095	1	90	32	0.0122428286378654	0.61898146133163	-0.949804431287606	0.817927410683041	-0.479529901431921	-0.794304540564792	1
PZE-101029587	1	91	32.1	0.0129720225427368	0.653960693485431	-0.947941568738349	0.728276342363174	-0.479238852922012	-0.793329051685009	1
PZE-101029707	1	92	32.2	0.0117087516413382	0.689998408768724	-0.946093669725637	0.728267810137539	-0.478956092899589	-0.792356416840077	1
PZE-101029748	1	93	32.4	0.00976766222570959	0.7648458933636	-0.942452817264065	0.728250745933567	-0.478415463899231	-0.790419852392025	1
PZE-101028351	1	94	33.1	0.00775947305124034	-0.957615781397024	-0.930530220884431	0.728759602466292	-0.476784877499211	-0.783736911616209	1
PZE-101028104	1	95	33.4	0.00783552755055836	-0.957603821812664	-0.930529398228531	0.729067660865889	-0.476210504743772	-0.780920033690401	1
PZE-101030251	1	96	34.3	0.00807816044190041	-0.957603818224666	-0.922928632558726	0.730319191022031	-0.474932169998254	-0.772649914890886	1
PZE-101029123	1	97	34.4	0.00810024710341632	-0.957603817825952	-0.922469124727048	0.730488630140531	-0.474830964181387	-0.771748335347578	1
PZE-101030875	1	98	34.5	0.0081189167906214	-0.957603817825952	-0.922469082619957	0.730664139132687	-0.474737848126584	-0.770850316648365	1
PZE-101028930	1	99	34.7	0.0081545121994189	-0.957603817825952	-0.922468998407469	0.731033341679827	-0.474575785225549	-0.769065060083191	1
PZE-101030220	1	100	35	0.00827350244750094	-0.957603818121154	-0.922464393687879	0.728647097559155	-0.474392706224802	-0.766414482031524	1
PZE-101029737	1	101	35.1	0.00830308080192214	-0.957603818219554	-0.922462858793187	0.72825056310094	-0.474347566806983	-0.765538328689623	1
PZE-101031077	1	102	35.2	0.00842841504135533	-0.957604802402704	-0.907251682671256	0.728250533247394	-0.474310318568994	-0.764665897984945	1
PZE-101030022	1	103	35.4	0.00872305892084575	-0.957606770780721	-0.878444031684179	0.728250328534549	-0.474259362081093	-0.762932287847588	1
PZE-101032015	1	104	35.7	0.00827694388712771	-0.987848832727692	0.950503893872102	0.725189076731096	-0.474241247092531	-0.760360299295453	1
PZE-101030561	1	105	35.8	0.00857384499132108	0.89401928067506	-0.997976618660013	0.728234282786021	-0.474250611656987	-0.759510626038161	1
PZE-101031636	1	106	35.9	0.00859079412421105	0.894010273864191	-0.997976706484547	0.728229219248444	-0.474267612470176	-0.758664810929405	1
PZA00358.12	1	107	36	0.00860728955904669	0.894001266881552	-0.99797679430395	0.728224155760013	-0.474292208863632	-0.757822871171739	1
PZE-101032249	1	108	36.1	0.0100253855457564	0.893992259799724	-0.997976882127165	0.678081558623503	-0.474324359163632	-0.756984823428581	1
PZE-101030616	1	109	36.6	0.0100399670823365	0.893947225418355	-0.99797732123782	0.680084200166926	-0.474596892749805	-0.752853510553346	1
PZE-101033184	1	110	36.7	0.0380909938891375	0.894599318289242	-0.988741629788069	0.357817115117332	-0.474673437504005	-0.752039134772559	1
PZE-101032956	1	111	37	0.038261238246876	0.896796923643108	-0.960687443147854	0.357745088932554	-0.474946289135179	-0.749620018376158	1
PZE-101032974	1	112	37.1	0.0383406399296653	0.897608561135448	-0.951291874595389	0.357745086531802	-0.475051479422209	-0.748821689437864	1
PZE-101033613	1	113	37.2	0.0384336274990865	0.898458745268425	-0.941911293397228	0.357745086637663	-0.475163704565864	-0.748027400557423	1
PZE-101033119	1	114	37.3	0.0385399972813383	0.899346675898359	-0.932568194678594	0.357745086743977	-0.475282912406835	-0.747237162028987	1
PZE-101033489	1	115	37.7	0.0390900561492514	0.903255521325074	-0.896007871302222	0.3577493426052	-0.475828502219622	-0.744116899225587	1
PZE-101032230	1	116	37.8	0.0372460380003795	-0.887173429399722	0.904315925776584	0.368527763680869	-0.475981816124448	-0.743347048817979	1
PZE-101035737	1	117	38.3	0.0430520735614406	-0.887155729955419	0.904312190048985	0.33948840414007	-0.476847065149078	-0.739559443742797	1
PZE-101033622	1	118	38.5	0.0421611464844381	-0.887148650290116	0.904310695782792	0.343787929977109	-0.47723813017335	-0.738073275103215	1
PZE-101036609	1	119	38.6	0.0417600663470417	-0.860463784092223	0.895759533894963	0.349441397265578	-0.477443060908494	-0.737336396012611	1
PZE-101034427	1	120	38.7	0.0420811515029631	-0.833726364590572	0.887203550546671	0.352374125867153	-0.477654176607311	-0.736603658328264	1
PZE-101036305	1	121	38.8	0.0430741955705964	-0.806998543435116	0.878648931525768	0.352782933724099	-0.47787141633323	-0.73587506490036	1
PZE-101033968	1	122	39	0.0455530977472025	-0.753825651287582	0.86156877952178	0.353654419912721	-0.478324022075673	-0.734430319890142	1
PZE-101035341	1	123	39.2	0.0597135224121574	-0.701454381731402	0.844569255038558	0.309892806396787	-0.478800382760809	-0.733002174537977	1
PZE-101036318	1	124	39.3	0.0618652691679338	-0.675725464167062	0.836115373722033	0.309891334957972	-0.479047314852056	-0.73229432898402	1
PZE-101037191	1	125	39.6	0.069602674306334	-0.601065410092344	0.811011074437416	0.309889858503919	-0.479822360100993	-0.73019570093778	1
PZE-101038611	1	126	40.5	0.116612692576586	-0.410046391797147	0.739343293653742	0.279000941872039	-0.482440740332312	-0.724123620973577	1
PZE-101037142	1	127	40.6	0.12176609834865	-0.392448432371994	0.731826688685065	0.27900077783157	-0.482757421342482	-0.723469602200071	1
PZE-101038989	1	128	40.7	0.127102637719207	-0.375607579440925	0.724414856811314	0.279000613793157	-0.483079013381633	-0.722819698551006	1
PZE-101036799	1	129	40.8	0.132470607008964	-0.35951862068186	0.717111227049815	0.279318886257476	-0.483405451068965	-0.722173904458064	1
PZE-101037211	1	130	41.1	0.131991285758075	-0.359513905542386	0.717120446936505	0.280323238084129	-0.484413183922256	-0.720261118360604	1
PZE-101038176	1	131	41.2	0.128735267858137	-0.359513905385206	0.755585428473258	0.280674602427932	-0.484758350128618	-0.719631699553995	1
PZE-101037265	1	132	41.3	0.125949899453152	-0.359513905228139	0.794948918895202	0.281034289095492	-0.48510803502651	-0.719006357071275	1
PZE-101039207	1	133	41.5	0.122976756858396	-0.359513904913551	0.875878509480213	0.279000313779357	-0.485820699824291	-0.717767870000725	1
PZE-101039400	1	134	41.7	0.121742152969894	-0.359513904599238	0.958823229285195	0.277345223660402	-0.486550656976603	-0.71654559170127	1
PZE-101039199	1	135	41.9	0.120738927816912	-0.359513904284796	-0.957422936369732	0.279632101550271	-0.487297386776718	-0.715339451572195	1
PZE-101040838	1	136	42	0.120342133036072	-0.359513904127616	-0.915635987022285	0.282252021481835	-0.487676879572039	-0.714742409895165	1
PZE-101042009	1	137	42.4	0.128011240720527	-0.359513903498731	-0.752692469328121	0.282253263579152	-0.489234201148643	-0.712394198065334	1
PZE-101039655	1	138	42.5	0.131148430894078	-0.359513903341567	-0.713722570847495	0.282253574124354	-0.489633049088493	-0.711817080724471	1
PZE-101039624	1	139	42.6	0.134776515410156	-0.359513903184354	-0.6757125871986	0.282253574155503	-0.490035576754925	-0.711243915416372	1
PZE-101039351	1	140	42.8	0.143505671092745	-0.359513902869895	-0.602983696586069	0.282253574155314	-0.490851418529605	-0.710109394327068	1
PZE-101039466	1	141	42.9	0.143474246400501	-0.35951390252564	-0.602980178664154	0.282253574155468	-0.4912646068969	-0.709548014615824	1
PZE-101039469	1	142	43	0.143442294473835	-0.359510459171993	-0.602982616827179	0.282253574155409	-0.491681223532512	-0.708990539088552	1
PZE-101042341	1	143	43.1	0.151718340718668	-0.326262020704333	-0.627953270575972	0.282253574155196	-0.492101206245108	-0.708436955160776	1
PZE-101043604	1	144	43.2	0.160986820003905	-0.295446614514544	-0.654044886996126	0.282253574155196	-0.492524493134009	-0.707887250010626	1
PZE-101043094	1	145	43.3	0.171224395349318	-0.267125818878593	-0.68115868386532	0.282253574155397	-0.492951022599392	-0.707341410583187	1
PZE-101041837	1	146	43.4	0.182385940607397	-0.241305647327453	-0.70917488229241	0.282253574155527	-0.493380733352127	-0.706799423597258	1
PZE-101041854	1	147	43.5	0.19440409421698	-0.217941680445405	-0.737955000215234	0.282253573934899	-0.493813564424161	-0.706261275550578	1
PZE-101040783	1	148	43.6	0.20719124600476	-0.196946435679452	-0.767345109433094	0.282251369690763	-0.494249455175204	-0.705726952723868	1
PZE-101043600	1	149	43.8	0.23526644034612	-0.196942465551589	-0.717185439791113	0.241256158293486	-0.495130174860713	-0.704669726808595	1
PZE-101043189	1	150	43.9	0.236811358848283	-0.196940480501617	-0.693297761875349	0.242963744109367	-0.495574884243573	-0.704146795251061	1
PZE-101043682	1	151	44	0.251703238447737	-0.196938495482027	-0.670406959367023	0.225088748028269	-0.496022414219315	-0.703627631986201	1
PZE-101043507	1	152	44.1	0.253298871978443	-0.196936510508727	-0.648633783140232	0.226977024931599	-0.496472705925949	-0.703112222295263	1
PZE-101042156	1	153	44.2	0.251905494079935	-0.196936510286622	-0.648631665026818	0.228882520302303	-0.496925700879196	-0.702600551275888	1
PZE-101045145	1	154	44.3	0.263994362707898	-0.196936275328299	-0.648633640384002	0.212435681735839	-0.497381340982144	-0.702092603846119	1
PZE-101045009	1	155	44.4	0.276292264586855	-0.196936040373944	-0.648635615756911	0.197332891879064	-0.497839568530398	-0.701588364750136	1
PZE-101043512	1	156	44.5	0.288712568058975	-0.19693580542565	-0.64863759112953	0.183524059325836	-0.498300326220227	-0.701087818563338	1
PZE-101045070	1	157	44.6	0.300104807258112	-0.194843667607811	-0.668765472385255	0.170948952464871	-0.498763557153796	-0.700590949697657	1
PZE-101044585	1	158	44.9	0.294827763711261	-0.191716361027204	-0.733181622636181	0.170945358072559	-0.500167526666696	-0.699122248791272	1
PZE-101045021	1	159	45	0.292449539091668	-0.191739924766195	-0.75576826773377	0.170944159971378	-0.500640089939455	-0.698639930225261	1
PZE-101044115	1	160	45.1	0.292630362532956	-0.1917139614687	-0.753535456442949	0.170944159851728	-0.501114848271473	-0.698161208755191	1
PZE-101045130	1	161	45.2	0.289912067110137	-0.192243058434291	-0.777187989191357	0.170944159731734	-0.501591747324365	-0.69768606791393	1
PZE-101046128	1	162	45.3	0.286912493060043	-0.193336464005311	-0.801197748039559	0.170944159731747	-0.502070733203708	-0.697214491104221	1
PZE-101049120	1	163	45.4	0.286851164607939	-0.193336601776235	-0.801200162180014	0.170944159731741	-0.502551752463843	-0.69674646160341	1
PZE-101046858	1	164	45.5	0.286789216859237	-0.193336739555152	-0.801202576361998	0.170944159731728	-0.503034752111659	-0.696281962569123	1
PZE-101048164	1	165	45.7	0.286663522858897	-0.193337015131755	-0.801207404771326	0.170944159731728	-0.504006482885159	-0.695363487953087	1
PZE-101048115	1	166	45.8	0.286599805911773	-0.193337152927392	-0.801209818960278	0.170944159731747	-0.504495110322327	-0.694909478124431	1
PZE-101048857	1	167	45.9	0.286535528275742	-0.193337290726249	-0.801212233113451	0.170944159731695	-0.504985510777029	-0.694458930276787	1
PZE-101046132	1	168	46	0.286468906942516	-0.19334089159057	-0.80119778582834	0.170944159731741	-0.505477633573625	-0.69401182703285	1
PZE-101049707	1	169	46.1	0.268887990034439	-0.233931569857487	-0.66479699608593	0.170944159791968	-0.505971428510099	-0.693568150920682	1
PZE-101047925	1	170	46.2	0.267475756826542	-0.235879168732862	-0.664784593726661	0.170944759311335	-0.506466845858618	-0.693127884379372	1
PZE-101047390	1	171	46.3	0.26600920748042	-0.237928927108734	-0.664772191584304	0.17094535884076	-0.506963836370371	-0.692691009762821	1
PZE-101049608	1	172	46.5	0.213484423054541	-0.337508606977562	-0.664747388350907	0.170946557911108	-0.507962342284684	-0.691827365315257	1
PZE-101048629	1	173	46.6	0.207704255556959	-0.337514397002337	-0.664747387276961	0.17721158430992	-0.508463761595572	-0.691400559801693	1
PZE-101048744	1	174	46.7	0.201732707395202	-0.337520187150662	-0.66474738620373	0.18403201989046	-0.508966561888689	-0.690977074854439	1
PZE-101047517	1	175	46.8	0.195603707403923	-0.337525977375787	-0.664747385130117	0.191429122983221	-0.509470696331247	-0.690556892461399	1
PZE-101049395	1	176	46.9	0.189352994272678	-0.337531767631553	-0.66474738405641	0.199422039836477	-0.509976118578448	-0.690139994548853	1
PZE-101053708	1	177	47.1	0.176639821765551	-0.689315979584467	-0.337528040003854	-0.510990643553326	-0.664750716046301	0.217258329672467	1
PZE-101048890	1	178	47.2	0.177384654829522	-0.689315938704009	-0.337526176205934	-0.510990694402533	-0.664752382053456	0.216140378035871	1
PZE-101050621	1	179	47.3	0.176002037262459	-0.6893158978234	-0.319289246486857	-0.510990745252137	-0.681910842912026	0.226329372234209	1
PZE-101053810	1	180	47.4	0.174783875929061	-0.68931585694306	-0.301870083632216	-0.510990796101194	-0.700046398891936	0.237211113150157	1
PZE-101053919	1	181	47.5	0.180483184210338	-0.689315856938818	-0.285275725364462	-0.51099079610642	-0.719110861313784	0.237212236174256	1
PZE-101053696	1	182	47.6	0.186481162797962	-0.689315856938923	-0.26950733312912	-0.510990796106587	-0.739037052857933	0.237212123647634	1
PZE-101052635	1	183	47.8	0.199393969537158	-0.689315856938818	-0.240425770596244	-0.510990796106365	-0.781114255412196	0.237211898593418	1
PZE-101054136	1	184	47.9	0.206313596292867	-0.689315856938766	-0.227088900280672	-0.510990796106393	-0.803044231586384	0.237212032244225	1
PZE-101054372	1	185	48	0.214833765684934	-0.689315856938766	-0.214531596298962	-0.825399304377106	-0.510990796106559	0.235191014887517	1
PZE-101052759	1	186	48.1	0.212517010967943	-0.689315856938975	-0.21729185394719	-0.825732566956096	-0.510990795912668	0.235704160456945	1
PZE-101055086	1	187	48.2	0.218331871617205	-0.689315856938923	-0.204748882705403	-0.510990795718916	-0.917941568448066	0.234683740813926	1
PZE-101052294	1	188	48.4	0.214439043943135	-0.689315856938766	-0.208657513280492	-0.510986921697994	-0.913310978910231	0.236360468937103	1
PZE-101055111	1	189	48.5	0.223836664954075	-0.689315856938871	-0.19524226514054	-0.51098498471785	0.99521202929904	0.236000017985381	1
PZE-101053934	1	190	48.6	0.226441942390406	-0.689315856938923	-0.196272209582539	-0.492539202034886	-0.999648205789669	0.237205507014085	1
PZE-101053954	1	191	48.7	0.229632325633205	-0.689315856938923	-0.197308469167569	-0.476066052093788	-0.994503886731454	0.237203469946192	1
PZE-101050072	1	192	48.8	0.244226420111784	-0.689315856938975	-0.198351058303443	-0.461704778587562	-0.989355629618348	0.220222829446996	1
PZE-101055223	1	193	48.9	0.268018551975725	-0.689315856938923	-0.183167243304591	0.914332937557853	-0.449520395934975	0.212506866032986	1
PZE-101055906	1	194	49	0.268099616194398	-0.689315857062457	-0.183165795604728	0.916819026851256	-0.449518121821125	0.212308009052055	1
PZE-101054366	1	195	49.5	0.268528431618504	-0.689315857680338	-0.183158557198019	0.929282253711135	-0.449506751598602	0.21132966198538	1
PZE-101056000	1	196	49.6	0.266612520696584	-0.689315857804081	-0.183158557053278	0.829475494742262	-0.449504477750765	0.219583392890606	1
PZE-101055260	1	197	49.9	0.272251819822072	-0.689319564710446	-0.183158556841801	0.829468356056861	-0.423242190601455	0.222727990685879	1
PZE-101056102	1	198	50	0.275560318665426	-0.689320800345133	-0.183158556771278	0.829465976516116	-0.418495710069483	0.220352478135643	1
PZE-101054527	1	199	50.1	0.272680695828782	-0.18315785198566	-0.701818854570754	0.904281180885564	-0.404680772469263	0.223383306742461	1
