mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	D09	D06	W117	B73
PZE-101053696	1	204	47.6	0.30797423513644	1	-0.180066905318936	0.833299185284468	0.833299185284468	0.56633481071122	-0.265980398575821
PZE-101052571	1	205	47.8	0.307976722540741	1	-0.180067178964266	0.833314278785882	0.833314278785882	0.566334810794253	-0.265974877915563
PZE-101054136	1	206	47.9	0.303467679300594	1	-0.180069944405548	0.911966807309709	0.911966807309709	0.566334810835116	-0.266152981129586
PZE-101054372	1	207	48	0.303344057795833	1	-0.180068628524615	0.91523247931299	0.91523247931299	0.566334810877824	-0.26615766072746
PZA00192.7	1	208	48.1	0.320257694142223	1	-0.166582892677857	0.8935055521446	0.8935055521446	0.566335225000329	-0.266103861563507
PZE-101055086	1	209	48.2	0.335883570104425	1	-0.154553414784825	0.895933205219663	0.895933205219663	0.566335639129963	-0.266106919180447
PZE-101052294	1	210	48.4	0.36585529853256	1	-0.134749009361731	0.85290697504633	0.85290697504633	0.575731793227293	-0.266003613285215
PZE-101055111	1	211	48.5	0.377865750776371	1	-0.126870465351479	0.853967763237618	0.853967763237618	0.581281397131846	-0.266004443342361
PZE-101053934	1	212	48.6	0.390155958173979	1	-0.120245241828806	0.832184095306284	0.832184095306284	0.587405317467183	-0.265954401499181
PZE-101053954	1	213	48.7	0.399221766700059	1	-0.114792753838731	0.832020079494246	0.832020079494246	0.594100969087091	-0.265953153373443
PZE-101050072	1	214	48.8	0.401706150112407	1	-0.110428946648797	0.909570818175608	0.909570818175608	0.6013592916666	-0.266128071555358
PZE-101055223	1	215	48.9	0.405153304865696	1	-0.107064917036979	0.991268325791351	0.991268325791351	0.60916460270094	-0.266313194068507
PZE-101055906	1	216	49	0.408769394799152	1	-0.104613091063855	0.991221002157328	0.991221002157328	0.617494654133899	-0.266313166700658
PZE-101053510	1	217	49.1	0.408768969353236	1	-0.104612892733506	0.991298171535542	0.991298171535542	0.617496603523486	-0.26631336751605
PZE-101054452	1	218	49.3	0.40876812774752	1	-0.104612496017551	0.991452545651096	0.991452545651096	0.617500502464934	-0.266313767666728
PZE-101054366	1	219	49.5	0.408767298590519	1	-0.104612099235638	0.991606959413432	0.991606959413432	0.617504401520708	-0.266314165809466
PZE-101056000	1	220	49.6	0.408794176889755	1	-0.104611670940692	0.987771623453695	0.987771623453695	0.617506351052511	-0.26630335127711
PZE-101054371	1	221	49.8	0.403703354680689	1	-0.104612693770769	0.98777091269999	0.98777091269999	0.643241461224274	-0.266303349090369
PZE-101055260	1	222	49.9	0.400863559085865	1	-0.104613205194591	0.987770557326058	0.987770557326058	0.658755817287362	-0.266303347997543
PZE-101056102	1	223	50	0.397953060487827	1	-0.10461371664502	0.987770591878067	0.987770591878067	0.675678189020097	-0.266303348081457
PZE-101054527	1	224	50.1	0.383150947589703	1	-0.109953269090175	0.988117401181896	0.988117401181896	0.697000142104045	-0.266304345356861
PZE-101055259	1	225	50.2	0.368298279079434	1	-0.115763446841314	0.988255334767054	0.988255334767054	0.719233059664452	-0.266305015120067
PZE-101055565	1	226	50.3	0.353473804843004	1	-0.122074707035008	0.986915731439353	0.986915731439353	0.742353818861508	-0.266304227419108
PZE-101056687	1	227	50.5	0.210312338260948	1	-0.481789474325955	-0.481789474325955	-0.481789474325955	0.791110091279058	-0.267514779295378
PZE-101057232	1	228	51.3	0.174475790450045	1	-0.567798759763163	-0.567798759763163	-0.567798759763163	-0.99082811748527	-0.267288727634658
PZE-101057532	1	229	51.6	0.167644811765165	1	-0.620880420898322	-0.620880420898322	-0.620880420898322	-0.467701666138864	-0.467701666138864
PZA00240.6	1	230	51.9	0.167646727129549	1	-0.620884329651512	-0.620884329651512	-0.620884329651512	-0.467695632784465	-0.467695632784465
PZE-101057000	1	231	52.1	0.167993193688115	1	-0.606070030937391	-0.606070030937391	-0.606070030937391	-0.898808172796802	-0.267184109546357
PZE-101058205	1	232	52.2	0.272330343545038	1	1	1	1	-0.894755174650879	-0.266122100712336
PZE-101057783	1	233	52.4	0.131188700445036	1	1	0.970076055344578	0.970076055344578	-0.88659225892988	-0.266319504170732
PZE-101058312	1	234	52.6	0.131619314757117	1	1	0.970080015375566	0.970080015375566	-0.87835544667987	-0.266322197541517
PZE-101058806	1	235	52.7	0.120723145705128	1	1	0.990206037085633	0.990206037085633	-0.874210121037618	-0.282125153715889
PZE-101060218	1	236	52.8	0.108146346719635	1	1	-0.989500309742096	-0.989500309742096	-0.870047294498955	-0.302591893049948
PZE-101060335	1	237	52.9	0.0946049708912998	1	1	-0.992924420709195	-0.992924420709195	-0.865867315778053	-0.327446484566032
