mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	F252	D09	F618	D06
PZE-101026218	1	86	31.5	0.000863317938683042	1	1	-0.949810639061858	1	-0.997046061326368	1
PZE-101028121	1	87	31.6	0.000906686883506837	1	1	-0.949809397517025	1	-0.988349344917458	1
PZE-101029820	1	88	31.8	0.0124412276691393	1	1	-0.949806914391623	1	0.817364646738451	1
PZE-101028242	1	89	31.9	0.0124051637835761	1	1	-0.949805672831908	1	0.817644561719496	1
PZE-101026095	1	90	32	0.0123687817444289	1	1	-0.949804431287606	1	0.817927410683041	1
PZE-101029587	1	91	32.1	0.0271354141076508	1	1	-0.947941568738349	1	0.728276342363174	1
PZE-101029707	1	92	32.2	0.0272041153183821	1	1	-0.946093669725637	1	0.728267810137539	1
PZE-101029748	1	93	32.4	0.00880705823706664	1	1	-0.942452817264065	-0.807486788589738	0.728250745933567	-0.807486788589738
PZE-101028351	1	94	33.1	0.0583260612874463	1	1	-0.930530220884431	-0.609432959758249	1	-0.609432959758249
PZE-101028104	1	95	33.4	0.0585175982402544	1	1	-0.930529398228531	-0.608829205612541	1	-0.608829205612541
PZE-101030251	1	96	34.3	0.0594298141644816	1	1	-0.922928632558726	-0.607164441995719	1	-0.607164441995719
PZE-101029123	1	97	34.4	0.0595084485936038	1	1	-0.922469124727048	-0.606994632776396	1	-0.606994632776396
PZE-101030875	1	98	34.5	0.0350481806947103	1	1	-0.922469082619957	1	1	1
PZE-101028930	1	99	34.7	0.0043206896845552	1	1	-0.922468998407469	-0.918672962711224	-0.918672962711224	-0.918672962711224
PZE-101030220	1	100	35	0.0263662465528413	1	1	-0.922464393687879	-0.606005286694606	0.728647097559155	-0.606005286694606
PZE-101029737	1	101	35.1	0.0264229588592742	1	1	-0.922462858793187	-0.605849803272026	0.72825056310094	-0.605849803272026
PZE-101031077	1	102	35.2	0.0268353929469961	1	1	-0.907251682671256	-0.605695484235455	0.728250533247394	-0.605695484235455
PZE-101030022	1	103	35.4	0.0278200377654401	1	1	-0.878444031684179	-0.605395931632756	0.728250328534549	-0.605395931632756
PZE-101032015	1	104	35.7	0.0236533999167816	1	1	0.950503893872102	-0.624590034885143	0.725189076731096	-0.624590034885143
PZE-101030561	1	105	35.8	0.0237027523360354	1	1	0.89401928067506	-0.632307134656435	0.728234282786021	-0.632307134656435
PZE-101031636	1	106	35.9	0.0759788601677728	1	1	1	-0.632153453290545	0.728229219248444	-0.632153453290545
PZA00358.12	1	107	36	0.0760239584165962	1	1	1	-0.632002630448273	0.728224155760013	-0.632002630448273
PZE-101032249	1	108	36.1	0.0872600788885283	1	1	1	-0.631854663372096	0.678081558623503	-0.631854663372096
PZE-101030616	1	109	36.6	0.011176234234547	1	1	1	-0.974594072723475	-0.974594072723475	-0.974594072723475
PZE-101033184	1	110	36.7	0.134705589388172	1	1	1	0.733321487335161	0.733321487335161	0.733321487335161
PZE-101032956	1	111	37	0.126704367725008	1	1	1	0.746957052849459	0.746957052849459	0.746957052849459
PZE-101032974	1	112	37.1	0.123980663651224	1	1	1	0.751656359711604	0.751656359711604	0.751656359711604
PZE-101033613	1	113	37.2	0.12123960194225	1	1	1	0.756415462551196	0.756415462551196	0.756415462551196
PZE-101033119	1	114	37.3	0.248591549371727	1	1	1	-0.584501866723872	0.357745086743977	-0.584501866723872
PZE-101033489	1	115	37.7	0.256720739779969	1	1	1	-0.561877272469859	0.3577493426052	-0.561877272469859
PZE-101032230	1	116	37.8	0.202337173094962	1	1	-0.725616757883456	-0.725616757883456	0.368527763680869	-0.725616757883456
PZE-101035737	1	117	38.3	0.225025128003939	1	1	-0.724824734166744	-0.724824734166744	0.33948840414007	-0.724824734166744
PZE-101033622	1	118	38.5	0.221590256120175	1	1	-0.724516709408745	-0.724516709408745	0.343787929977109	-0.724516709408745
PZE-101036609	1	119	38.6	0.456625646751403	1	1	1	1	0.349441397265578	1
PZE-101034427	1	120	38.7	0.192177192842543	1	1	0.887203550546671	1	0.352374125867153	1
PZE-101036305	1	121	38.8	0.192551732386932	1	1	0.878648931525768	1	0.352782933724099	1
PZE-101033968	1	122	39	0.193414938439954	1	1	0.86156877952178	1	0.353654419912721	1
PZE-101035341	1	123	39.2	0.232253972282081	1	1	0.844569255038558	1	0.309892806396787	1
PZE-101036318	1	124	39.3	0.233201356214769	1	1	0.836115373722033	1	0.309891334957972	1
PZE-101037191	1	125	39.6	0.236326644251168	1	1	0.811011074437416	1	0.309889858503919	1
PZE-101038611	1	126	40.5	0.509877386813431	1	1	1	-0.278146855174801	0.279000941872039	-0.278146855174801
PZE-101037142	1	127	40.6	0.520501738698898	1	1	1	-0.268372182457124	0.27900077783157	-0.268372182457124
PZE-101038989	1	128	40.7	0.531178192533987	1	1	1	-0.258977541397996	0.279000613793157	-0.258977541397996
PZE-101036799	1	129	40.8	0.315912449809383	1	1	0.717111227049815	-0.249955360825633	1	-0.249955360825633
PZE-101037211	1	130	41.1	0.315178040053154	1	1	0.717120446936505	-0.250559742386295	1	-0.250559742386295
PZE-101038176	1	131	41.2	0.30746075359525	1	1	0.755585428473258	-0.2507694536447	1	-0.2507694536447
PZE-101037265	1	132	41.3	0.330891029080213	1	1	0.794948918895202	-0.250982275496433	0.281034289095492	-0.250982275496433
PZE-101039207	1	133	41.5	0.324983528459087	1	1	0.875878509480213	-0.251417180936867	0.279000313779357	-0.251417180936867
PZE-101039400	1	134	41.7	0.322322380366228	1	1	0.958823229285195	-0.251864317143914	0.277345223660402	-0.251864317143914
PZE-101039199	1	135	41.9	0.538366612971404	1	1	1	-0.252323540248877	0.279632101550271	-0.252323540248877
PZE-101040838	1	136	42	0.53533626237147	1	1	1	-0.252557638820072	0.282252021481835	-0.252557638820072
PZE-101042009	1	137	42.4	0.534180184798696	1	1	1	-0.253523514281965	0.282253263579152	-0.253523514281965
PZE-101039655	1	138	42.5	0.533883341985066	1	1	1	-0.253772259534513	0.282253574124354	-0.253772259534513
PZE-101039624	1	139	42.6	0.533583762558465	1	1	1	-0.254023877350724	0.282253574155503	-0.254023877350724
PZE-101039351	1	140	42.8	0.360511661970531	1	1	-0.602983696586069	-0.254535653750778	0.282253574155314	-0.254535653750778
PZE-101039466	1	141	42.9	0.220244792986174	1	1	-0.602980178664154	-0.35951390252564	0.282253574155468	-0.4912646068969
PZE-101039469	1	142	43	0.220131592528538	1	1	-0.602982616827179	-0.359510459171993	0.282253574155409	-0.491681223532512
PZE-101042341	1	143	43.1	0.231184693359487	1	1	-0.627953270575972	-0.326262020704333	0.282253574155196	-0.492101206245108
PZE-101043604	1	144	43.2	0.243481130840903	1	1	-0.654044886996126	-0.295446614514544	0.282253574155196	-0.492524493134009
PZE-101043094	1	145	43.3	0.256967881112081	1	1	-0.68115868386532	-0.267125818878593	0.282253574155397	-0.492951022599392
PZE-101041837	1	146	43.4	0.271564995545088	1	1	-0.70917488229241	-0.241305647327453	0.282253574155527	-0.493380733352127
PZE-101041854	1	147	43.5	0.287166391957541	1	1	-0.737955000215234	-0.217941680445405	0.282253573934899	-0.493813564424161
PZE-101040783	1	148	43.6	0.303643615800438	1	1	-0.767345109433094	-0.196946435679452	0.282251369690763	-0.494249455175204
PZE-101043600	1	149	43.8	0.339425303588605	1	1	-0.717185439791113	-0.196942465551589	0.241256158293486	-0.495130174860713
PZE-101043189	1	150	43.9	0.341312638308164	1	1	-0.693297761875349	-0.196940480501617	0.242963744109367	-0.495574884243573
PZE-101043682	1	151	44	0.360078648308139	1	1	-0.670406959367023	-0.196938495482027	0.225088748028269	-0.496022414219315
PZE-101043507	1	152	44.1	0.362014624943685	1	1	-0.648633783140232	-0.196936510508727	0.226977024931599	-0.496472705925949
PZE-101042156	1	153	44.2	0.360183788146138	1	1	-0.648631665026818	-0.196936510286622	0.228882520302303	-0.496925700879196
PZE-101045145	1	154	44.3	0.375308591383381	1	1	-0.648633640384002	-0.196936275328299	0.212435681735839	-0.497381340982144
PZE-101045009	1	155	44.4	0.390616699994049	1	1	-0.648635615756911	-0.196936040373944	0.197332891879064	-0.497839568530398
PZE-101043512	1	156	44.5	0.406001450642877	1	1	-0.64863759112953	-0.19693580542565	0.183524059325836	-0.498300326220227
PZE-101045070	1	157	44.6	0.420042804323054	1	1	-0.668765472385255	-0.194843667607811	0.170948952464871	-0.498763557153796
PZE-101044585	1	158	44.9	0.413287077015506	1	1	-0.733181622636181	-0.191716361027204	0.170945358072559	-0.500167526666696
PZE-101045021	1	159	45	0.410265952724073	1	1	-0.75576826773377	-0.191739924766195	0.170944159971378	-0.500640089939455
PZE-101044115	1	160	45.1	0.410416802018381	1	1	-0.753535456442949	-0.1917139614687	0.170944159851728	-0.501114848271473
PZE-101045130	1	161	45.2	0.406972513447331	1	1	-0.777187989191357	-0.192243058434291	0.170944159731734	-0.501591747324365
PZE-101046128	1	162	45.3	0.289845457437703	1	1	-0.801197748039559	-0.193336464005311	0.461662504742106	0.461662504742106
PZE-101049120	1	163	45.4	0.289610898073542	1	1	-0.801200162180014	-0.193336601776235	0.462259460747324	0.462259460747324
PZE-101046858	1	164	45.5	0.289375694482528	1	1	-0.801202576361998	-0.193336739555152	0.462859372705785	0.462859372705785
PZE-101048164	1	165	45.7	0.288903393764885	1	1	-0.801207404771326	-0.193337015131755	0.464068028697248	0.464068028697248
PZE-101048115	1	166	45.8	0.288666316125329	1	1	-0.801209818960278	-0.193337152927392	0.464676754879629	0.464676754879629
PZE-101048857	1	167	45.9	0.288428633232153	1	1	-0.801212233113451	-0.193337290726249	0.4652884013169	0.4652884013169
PZE-101046132	1	168	46	0.288187869577215	1	1	-0.80119778582834	-0.19334089159057	0.46590295885923	0.46590295885923
PZE-101049707	1	169	46.1	0.263671485761301	1	1	-0.66479699608593	-0.233931569857487	0.466520418718434	0.466520418718434
PZE-101047925	1	170	46.2	0.261562545357855	1	1	-0.664784593726661	-0.235879168732862	0.467144208122832	0.467144208122832
PZE-101047390	1	171	46.3	0.259378445930446	1	1	-0.664772191584304	-0.237928927108734	0.467769328470565	0.467769328470565
PZE-101049608	1	172	46.5	0.185641820225544	1	1	-0.664747388350907	-0.337508606977562	0.46902349373094	0.46902349373094
PZE-101048629	1	173	46.6	0.181536320010942	1	1	-0.664747387276961	-0.337514397002337	0.480872322898537	0.480872322898537
PZE-101048744	1	174	46.7	0.17747386912342	1	1	-0.66474738620373	-0.337520187150662	0.493141410439075	0.493141410439075
PZE-101047517	1	175	46.8	0.173468241950545	1	1	-0.664747385130117	-0.337525977375787	0.505817425798355	0.505817425798355
PZE-101049395	1	176	46.9	0.16953266834647	1	1	-0.66474738405641	-0.337531767631553	0.518884415612016	0.518884415612016
PZE-101053708	1	177	47.1	0.0223854097126666	1	-0.689315979584467	-0.664750716046301	0.94133234159748	0.94133234159748	0.94133234159748
PZE-101048890	1	178	47.2	0.0224123270249143	1	-0.689315938704009	-0.664752382053456	0.93974211031703	0.93974211031703	0.93974211031703
PZE-101050621	1	179	47.3	0.0202756404635681	1	-0.6893158978234	-0.681910842912026	0.967132917224911	0.967132917224911	0.967132917224911
PZE-101053810	1	180	47.4	0.0184258085896126	1	-0.68931585694306	-0.700046398891936	0.994526512703686	0.994526512703686	0.994526512703686
PZE-101053919	1	181	47.5	0.0168097875552579	1	-0.689315856938818	-0.719110861313784	-0.992113244001664	-0.992113244001664	-0.992113244001664
PZE-101053696	1	182	47.6	0.0153403312674376	1	-0.689315856938923	-0.739037052857933	-0.978740120222414	-0.978740120222414	-0.978740120222414
PZE-101052635	1	183	47.8	0.0128825235042016	1	-0.689315856938818	-0.781114255412196	-0.95199054639923	-0.95199054639923	-0.95199054639923
PZE-101054136	1	184	47.9	0.0119076784620623	1	-0.689315856938766	-0.803044231586384	-0.93862429519098	-0.93862429519098	-0.93862429519098
PZE-101054372	1	185	48	0.0110684572402179	1	-0.689315856938766	-0.825399304377106	-0.927468873146564	-0.927468873146564	-0.927468873146564
PZE-101052759	1	186	48.1	0.0110136439490004	1	-0.689315856938975	-0.825732566956096	-0.929911428525239	-0.929911428525239	-0.929911428525239
PZE-101055086	1	187	48.2	0.00854135384418957	1	-0.689315856938923	-0.917941568448066	-0.916392030235662	-0.916392030235662	-0.916392030235662
PZE-101052294	1	188	48.4	0.00857183202859602	1	-0.689315856938766	-0.913310978910231	-0.919447590855625	-0.919447590855625	-0.919447590855625
PZE-101055111	1	189	48.5	0.00806225991477344	1	-0.689315856938871	0.99521202929904	-0.903924744745104	-0.903924744745104	-0.903924744745104
PZE-101053934	1	190	48.6	0.0082880524407786	1	-0.689315856938923	-0.999648205789669	-0.89346848678646	-0.89346848678646	-0.89346848678646
PZE-101053954	1	191	48.7	0.00852100330235538	1	-0.689315856938923	-0.994503886731454	-0.883987193066377	-0.883987193066377	-0.883987193066377
PZE-101050072	1	192	48.8	0.00838067997346563	1	-0.689315856938975	-0.989355629618348	-0.890042174744208	-0.890042174744208	-0.890042174744208
PZE-101055223	1	193	48.9	0.00951224952596099	1	-0.689315856938923	0.914332937557853	-0.876993100628717	-0.876993100628717	-0.876993100628717
PZE-101055906	1	194	49	0.00945824208544681	1	-0.689315857062457	0.916819026851256	-0.87724060114692	-0.87724060114692	-0.87724060114692
PZE-101054366	1	195	49.5	0.00921010744559332	1	-0.689315857680338	0.929282253711135	-0.878480427635502	-0.878480427635502	-0.878480427635502
PZE-101056000	1	196	49.6	0.0122812052224775	1	-0.689315857804081	0.829475494742262	-0.870325131445256	-0.870325131445256	-0.870325131445256
PZE-101055260	1	197	49.9	0.0130179002254641	1	-0.689319564710446	0.829468356056861	-0.849122911207625	-0.849122911207625	-0.849122911207625
PZE-101056102	1	198	50	0.0131003430241902	1	-0.689320800345133	0.829465976516116	-0.846960587626385	-0.846960587626385	-0.846960587626385
PZE-101054527	1	199	50.1	0.0101884166927246	1	-0.701818854570754	0.904281180885564	-0.834345567788629	-0.834345567788629	-0.834345567788629
PZE-101055259	1	200	50.2	0.00970317481672261	1	-0.714593046149897	0.880280198716869	-0.838343414439162	-0.838343414439162	-0.838343414439162
PZE-101056007	1	201	50.4	0.00887943824174437	1	-0.740906053666093	0.832181234371813	-0.857773020239016	-0.857773020239016	-0.857773020239016
PZE-101057190	1	202	50.9	0.0383094410388933	1	-0.839045806584675	0.713134620458418	-0.839045806584675	-0.839045806584675	-0.839045806584675
PZE-101057532	1	203	51.6	0.0767703679798964	1	-0.928971590972943	0.556617416352127	-0.928971590972943	-0.928971590972943	-0.928971590972943
PZA00240.6	1	204	51.9	0.10256251287015	1	-0.928966717120355	0.495588231961722	-0.928966717120355	-0.928966717120355	-0.928966717120355
PZE-101057000	1	205	52.1	0.125691231158889	1	-0.870479000272315	0.457402170471463	-0.870479000272315	-0.870479000272315	-0.870479000272315
PZE-101060303	1	206	52.3	0.146719635804073	1	-0.864420786650661	0.421361951486487	-0.864420786650661	-0.864420786650661	-0.864420786650661
PZE-101057783	1	207	52.4	0.151551493966981	1	1	0.404172641347343	-0.96394239767326	-0.96394239767326	-0.96394239767326
PZE-101058312	1	208	52.6	0.1739257326853	1	1	0.371485717644927	-0.962008720233026	-0.962008720233026	-0.962008720233026
PZE-101060218	1	209	52.8	0.954058885473367	1	1	0.341066678799566	-0.0629973242989822	0.199472819625927	-0.0629973242989822
PZE-101060335	1	210	52.9	1.02980229402031	1	1	0.326703945349479	-0.051261386770302	0.199472819625997	-0.051261386770302
PZE-101060288	1	211	53.1	1.02787700537062	1	1	0.326701985961787	-0.0515716919772659	0.199472819626082	-0.0515716919772659
PZE-101060788	1	212	53.2	1.02673242553161	1	1	0.326701006240197	-0.0517571117300759	0.199472820125317	-0.0517571117300759
PZE-101061168	1	213	53.4	1.02407238296198	1	1	0.326699046780794	-0.0521907987903409	0.199472821124748	-0.0521907987903409
PZE-101059783	1	214	53.5	1.02254749450259	1	1	0.326698067058619	-0.0524400279025921	0.199477816539548	-0.0524400279025921
PZE-101059495	1	215	53.6	1.03348185917985	1	1	0.326697087351771	-0.0506730271409415	0.199482812082535	-0.0506730271409415
PZE-101061035	1	216	53.8	0.906458864526659	1	1	0.32669512801643	-0.0501945621192489	0.327086881815799	-0.0501945621192489
PZE-101059072	1	217	53.9	0.819807129322043	1	1	0.331023321734607	-0.0550918117106743	0.412750821471024	-0.0550918117106743
PZE-101063036	1	218	54	0.774074785757175	1	1	0.33543611960814	-0.0546994914079252	0.511960003806987	-0.0546994914079252
PZE-101063074	1	219	54.3	0.899701933332377	1	1	1	-0.0539810257041846	0.511991557065476	-0.0539810257041846
PZE-101062857	1	220	54.4	0.900292694859252	1	1	1	-0.0538931265942971	0.511991558117273	-0.0538931265942971
PZE-101063328	1	221	54.6	0.899958612835174	1	1	1	-0.0539428158065623	0.511991558117579	-0.0539428158065623
PZE-101063527	1	222	54.7	0.899038655532544	1	1	1	-0.0540798953514323	0.511991558117607	-0.0540798953514323
PZE-101064466	1	223	54.9	0.89571964925132	1	1	1	-0.054577524641122	0.51199155811744	-0.054577524641122
PZE-101064790	1	224	55	0.893336826160992	1	1	1	-0.0549377804752881	0.511991558117412	-0.0549377804752881
PZE-101064805	1	225	55.1	0.890485469450791	1	1	1	-0.0553721894460304	0.511991558117579	-0.0553721894460304
PZE-101063113	1	226	55.3	0.883427561160018	1	1	1	-0.0564632189152956	0.511991558117719	-0.0564632189152956
PZE-101063271	1	227	55.4	0.879249671567213	1	1	1	-0.0571197760467499	0.511991558117328	-0.0571197760467499
PZE-101064893	1	228	55.5	0.874660296398625	1	1	1	-0.0578503510290022	0.511991558117524	-0.0578503510290022
PZE-101065040	1	229	55.6	0.869676595538642	1	1	1	-0.0586549526782294	0.511991558117412	-0.0586549526782294
PZE-101066061	1	230	55.7	0.864316597266095	1	1	1	-0.0595335967538843	0.511991558117552	-0.0595335967538843
