mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	D09	D06	W117	B73
PZE-101003026	1	24	4.9	0.0721568524658875	NA	NA	NA	NA	0.79814053726398	0.605713267189472
PZE-101003031	1	25	5.6	0.192270734228927	NA	NA	NA	NA	NA	0.64228719797345
PZA00393.1	1	26	5.7	0.188034552440081	NA	NA	NA	NA	NA	0.648582830288671
PZE-101003115	1	27	5.9	0.1792120110731	NA	NA	NA	NA	NA	0.661893306023936
PZE-101002367	1	28	6	0.174642454588543	NA	NA	NA	NA	NA	0.668894377463145
PZE-101005818	1	29	7.3	0.110589216235647	NA	NA	NA	NA	NA	0.775194680328784
PZE-101006745	1	30	9.2	0.121392340844006	NA	NA	NA	NA	NA	0.756149482305351
PZA01022.1	1	31	9.6	0.123140203529368	NA	NA	NA	NA	NA	0.753112396790651
PZE-101009312	1	32	10.6	0.126435142128072	NA	NA	NA	NA	NA	0.747420246171337
PZE-101007769	1	33	10.9	0.127098232134593	NA	NA	NA	NA	NA	0.746279939864259
PZE-101009215	1	34	11.2	0.127604404686141	NA	NA	NA	NA	NA	0.745410653263077
PZE-101010821	1	35	11.8	0.128143221573022	NA	NA	NA	NA	NA	0.744486416792735
PZE-101009528	1	36	12.3	0.0130575907926687	NA	-0.588159960965771	-0.630206397216072	-0.616429705538473	-0.911370428886333	0.745649207128041
PZE-101009163	1	37	12.5	0.0125545055163316	NA	-0.603939355364402	-0.630207033834312	-0.616444750522806	-0.884557525370889	0.74587058589899
PZE-101010560	1	38	13	0.231247000317286	NA	-0.587155319274804	-0.587155319274804	-0.587155319274804	NA	-0.587155319274804
PZE-101010917	1	39	13.5	0.26920587917091	NA	-0.538014673878452	-0.538014673878452	-0.538014673878452	NA	-0.538014673878452
PZE-101012517	1	40	13.6	0.108628607159049	NA	-0.182358344915538	-0.493229828765714	-0.896993195036208	-0.742794549959831	0.748365523196522
PZE-101014135	1	41	13.7	0.753387032870741	NA	-0.176446467103652	-0.176446467103652	NA	NA	NA
PZE-101014266	1	42	13.8	0.742960146475642	NA	-0.180733997099803	-0.180733997099803	NA	NA	NA
PZE-101011048	1	43	14	0.201670913727823	NA	-0.19092948465679	-0.19092948465679	-0.896810890357481	0.938882154738483	0.938882154738483
PZE-101013802	1	44	15.2	0.0352860055509866	NA	NA	-0.702581861682963	-0.897866242570819	-0.702581861682963	-0.702581861682963
PZE-101014003	1	45	15.3	0.1300202803079	NA	-0.445707400736251	-0.445707400736251	-0.898091603912349	-0.445707400736251	-0.445707400736251
PZE-101011906	1	46	15.7	0.025734157981288	NA	NA	NA	-0.899629050366427	NA	0.748922432677743
PZE-101015469	1	47	16.2	0.216238276286035	NA	-0.336160870761186	-0.336160870761186	-0.336160870761186	-0.336160870761186	0.791959937928739
PZE-101013772	1	48	16.4	0.0442076871222267	NA	NA	NA	-0.903217436248578	NA	NA
PZE-101013713	1	49	16.9	0.0333108663905351	NA	-0.345665758419882	-0.552951944618084	-0.906970862309715	-0.766841108868704	0.854584857762346
PZE-101015471	1	50	17.3	0.0294525011104171	NA	-0.331972410881312	-0.62839539092518	-0.891362799598837	-0.762148457392122	0.909847388061959
PZE-101017581	1	51	18.7	0.020541881869909	NA	NA	-0.784382743453225	NA	-0.784382743453225	-0.888643283689065
PZE-101017779	1	52	19	0.0247223070248256	NA	NA	-0.782488570074949	NA	-0.782488570074949	-0.846492949573874
PZB01915.1	1	53	19.1	0.0248210213577537	NA	NA	-0.781859076048592	NA	-0.781859076048592	-0.84649146660954
PZE-101017463	1	54	19.5	0.0252188563587674	NA	NA	-0.779342183571226	NA	-0.779342183571226	-0.846485530814485
PZE-101017580	1	55	19.6	0.0253190463618042	NA	NA	-0.778713317541092	NA	-0.778713317541092	-0.846484045949621
PZE-101018214	1	56	19.7	0.0254195234547435	NA	NA	-0.778084628989353	NA	-0.778084628989353	-0.846482560745807
PZE-101017487	1	57	19.9	0.0256213277573729	NA	NA	-0.77682785396774	NA	-0.77682785396774	-0.846479589376624
PZE-101018516	1	58	20.1	0.025824246550435	NA	NA	-0.775571998213177	NA	-0.775571998213177	-0.84647661681798
PZE-101018023	1	59	20.3	0.0260282564649298	NA	NA	-0.774317202050307	NA	-0.774317202050307	-0.846473643181576
PZE-101018404	1	60	20.6	0.0263362644791102	NA	NA	-0.772437302849642	NA	-0.772437302849642	-0.846469180952078
PZE-101018668	1	61	20.8	0.0265428957282808	NA	NA	-0.771185773067223	NA	-0.771185773067223	-0.846466205114109
PZE-101018057	1	62	20.9	0.0266465895822623	NA	NA	-0.770560582289996	NA	-0.770560582289996	-0.846464716932273
PZE-101017262	1	63	21	0.0267505312569798	NA	NA	-0.769935797954924	NA	-0.769935797954924	-0.846463228594243
PZE-101018616	1	64	21.1	0.0268547174550349	NA	NA	-0.769311437859862	NA	-0.769311437859862	-0.846461740114338
PZE-101018411	1	65	21.2	0.0269591448407667	NA	NA	-0.768687519818692	NA	-0.768687519818692	-0.846460251506915
PZE-101017187	1	66	21.3	0.0280061075053856	NA	NA	-0.762524873373082	NA	-0.762524873373082	-0.846459218825534
PZE-101018868	1	67	21.4	0.0278760990347109	NA	NA	-0.763280345011766	NA	-0.763280345011766	-0.846459347298984
PZE-101019597	1	68	21.5	0.0277457865921803	NA	NA	-0.764038709946565	NA	-0.764038709946565	-0.846462027878245
PZE-101019781	1	69	21.6	0.0276154520360281	NA	NA	-0.764799952728462	NA	-0.764799952728462	-0.84646470848989
PZE-101018356	1	70	21.7	0.0168223064978074	NA	NA	-0.76583378033719	-0.686805911215694	-0.76583378033719	-0.846647089587243
PZE-101019727	1	71	21.8	0.0158964386832582	NA	NA	-0.765208519355064	-0.686812423766148	-0.765208519355064	-0.87235979920238
PZE-101019853	1	72	21.9	0.016064024257514	NA	NA	-0.764579499290211	-0.68681341658647	-0.764579499290211	-0.86865970474048
PZE-101018206	1	73	22.5	0.220957657253803	NA	NA	-0.601232353443203	-0.601232353443203	-0.601232353443203	-0.601232353443203
PZE-101018567	1	74	22.9	0.0548522058603885	NA	NA	-0.757783934413566	-0.757783934413566	-0.691762706928384	-0.757783934413566
PZE-101019726	1	75	23	0.0565149596290531	NA	NA	-0.75017822503707	-0.75017822503707	-0.690487806941176	-0.75017822503707
PZE-101021986	1	76	23.1	0.0561618234783112	NA	NA	-0.753782302209781	-0.753782302209781	-0.689217184812823	-0.753782302209781
PZE-101020456	1	77	23.6	0.0545103495739999	NA	NA	-0.772205171058861	-0.772205171058861	-0.682873364303707	-0.772205171058861
PZE-101018818	1	78	23.7	0.0542050217906267	NA	NA	-0.775964095778052	-0.775964095778052	-0.681607030127446	-0.775964095778052
PZE-101019538	1	79	24	0.0580581160219519	NA	NA	-0.758620253350257	-0.758620253350257	-0.677805059798524	-0.758620253350257
PZE-101022341	1	80	24.3	0.0571092085869972	NA	NA	-0.769666698820721	-0.769666698820721	-0.674023969527822	-0.769666698820721
PZE-101019557	1	81	24.4	0.0568104956946614	NA	NA	-0.773389893934411	-0.773389893934411	-0.672766523550851	-0.773389893934411
PZE-101021926	1	82	25.4	0.0239122577846848	NA	NA	NA	NA	NA	-0.94642835267884
PZE-101021455	1	83	25.7	0.0252215045035189	NA	NA	NA	NA	NA	-0.943579496885493
PZE-101024131	1	84	25.9	0.0260808907654115	NA	NA	NA	NA	NA	-0.941714178509255
PZE-101024424	1	85	26.4	0.0281711643784251	NA	NA	NA	NA	NA	-0.937192567282261
PZE-101020931	1	86	26.9	0.0301608321608458	NA	NA	NA	NA	NA	-0.932908752965389
PZE-101021308	1	87	27.6	0.0511341199717049	NA	NA	NA	NA	-0.633857757003927	-0.927458917744297
PZE-101025101	1	88	27.7	0.0523332479080001	NA	NA	NA	NA	-0.632697155029675	-0.911869109825557
PZE-101024556	1	89	28.2	0.0789788305620474	NA	NA	NA	NA	NA	-0.833721822926099
PZE-101026314	1	90	28.6	0.112266123748207	NA	NA	NA	NA	NA	-0.772207252660903
PZE-101024519	1	91	29.4	0.276363189922407	NA	-0.0568892139349192	0.915197744745955	0.857698309368012	-0.613319375923162	-0.655737876147986
PZE-101027798	1	92	29.5	0.279300141884891	NA	-0.055924974325243	0.936014208980764	0.857692056357142	-0.612241347054185	-0.655724952362086
PZE-101026621	1	93	29.6	0.282403829519107	NA	-0.0549773986326788	0.957155678996916	0.857685534115414	-0.611168513098103	-0.655711413011535
PZE-101026386	1	94	29.7	0.286003562674165	NA	-0.0540453365788769	0.953166106485816	0.857681168876119	-0.610099522983403	-0.655695980351804
PZE-101027475	1	95	29.8	0.215359028021536	NA	NA	NA	NA	-0.609033205843517	NA
PZE-101024452	1	96	30	0.21684326956105	NA	NA	NA	NA	-0.606955331248226	NA
PZE-101027158	1	97	30.4	0.219772475693742	NA	NA	NA	NA	-0.602875346177071	NA
PZE-101027807	1	98	30.9	0.223355066641398	NA	NA	NA	NA	-0.597922550942503	NA
PZB00718.5	1	99	31.1	0.183053292105009	NA	NA	NA	NA	NA	-0.656064755915226
PZE-101029689	1	100	31.3	0.183009789854073	NA	NA	NA	NA	NA	-0.656130475661357
PZE-101029759	1	101	31.4	0.18298803903226	NA	NA	NA	NA	NA	-0.656163337544343
PZE-101026218	1	102	31.5	0.182966288645096	NA	NA	NA	NA	NA	-0.656196200416463
PZE-101028121	1	103	31.6	0.105526366778842	NA	NA	NA	NA	-0.591696134128619	-0.656552397418329
PZE-101029820	1	104	31.8	0.10612985357128	NA	NA	NA	NA	-0.589862408416177	-0.656616774983474
PZE-101028242	1	105	31.9	0.106429388084706	NA	NA	NA	NA	-0.588956388964821	-0.656648968576904
PZE-101026095	1	106	32	0.106727403091795	NA	NA	NA	NA	-0.588057654932181	-0.656681165124171
PZE-101029587	1	107	32.1	0.0649077598926406	NA	NA	NA	NA	-0.587268605026464	0.950444059861505
PZE-101029707	1	108	32.2	0.0652126172253609	NA	NA	NA	NA	-0.586384708395594	0.950403581971089
PZE-101029748	1	109	32.4	0.0658174329726961	NA	NA	NA	NA	-0.584639155523521	0.950322630029544
PZE-101030925	1	110	32.7	0.235416141201122	NA	NA	NA	NA	-0.581545713304444	NA
PZE-101028351	1	111	33.1	0.237897640895192	NA	NA	NA	NA	-0.578232315238316	NA
PZE-101028104	1	112	33.4	0.239707309454979	NA	NA	NA	NA	-0.575827882852289	NA
PZE-101031146	1	113	33.7	0.241471707238033	NA	NA	NA	NA	-0.573493226400873	NA
PZE-101031377	1	114	33.9	0.242622348206169	NA	NA	NA	NA	-0.571975796558368	NA
PZE-101032517	1	115	34	0.243189882442647	NA	NA	NA	NA	-0.571228829121437	NA
PZE-101032704	1	116	34.1	0.243752184526699	NA	NA	NA	NA	-0.570489710100736	NA
PZE-101030251	1	117	34.3	0.07053660560498	NA	NA	-0.974902836067073	-0.974902836067073	-0.569579964540483	-0.974902836067073
PZE-101029123	1	118	34.4	0.0705942591067428	NA	NA	-0.99405038110373	-0.99405038110373	-0.568865642145127	-0.99405038110373
PZE-101030692	1	119	34.5	0.0204602508138704	NA	NA	-0.964919872091218	-0.964919872091218	-0.568703361152967	0.950390786870436
PZE-101028930	1	120	34.7	0.0206685808428171	NA	NA	-0.964907343208945	-0.964907343208945	-0.567314406699456	0.950390622333235
PZE-101030220	1	121	35	0.0332205612338531	NA	NA	-0.718542441100302	-0.718542441100302	-0.565219505894933	0.950381387948741
PZE-101029737	1	122	35.1	0.0332958851907727	NA	NA	-0.718936235054264	-0.718936235054264	-0.56456060909219	0.950381335754641
PZE-101031077	1	123	35.2	0.0340200589899812	NA	NA	-0.712776166948256	-0.712776166948256	-0.563906059880286	0.950380835530815
PZE-101030022	1	124	35.4	0.0344212265619131	NA	NA	-0.711024240234792	-0.711024240234792	-0.562626240270147	0.950380559634613
PZE-101032015	1	125	35.7	0.0351049821668183	NA	NA	-0.707567439369737	-0.707567439369737	-0.560764951441633	0.950380096798645
PZE-101030211	1	126	35.8	0.0317048935496469	NA	NA	-0.706374761154645	-0.706374761154645	NA	0.95035183586563
PZE-101031636	1	127	35.9	0.00666405882268598	NA	NA	-0.870026000642851	-0.870026000642851	NA	0.95037814351344
PZA00358.12	1	128	36	0.00674392469539135	NA	NA	-0.869138718865771	-0.869138718865771	NA	0.950396351389953
PZE-101031655	1	129	36.1	0.00324502514275896	NA	NA	-0.916258833173658	-0.916258833173658	NA	0.950415713273375
PZE-101033801	1	130	36.3	0.00334811352805013	NA	NA	-0.91446802427092	-0.91446802427092	NA	0.950452152149486
PZE-101034101	1	131	36.5	0.00345340958005933	NA	NA	-0.912677797344845	-0.912677797344845	NA	0.950488593594159
PZE-101030616	1	132	36.6	0.00350688385278026	NA	NA	-0.911782929084911	-0.911782929084911	NA	0.950506814916008
PZE-101033184	1	133	36.7	0.0227513819322811	NA	NA	-0.94924537389909	-0.94924537389909	-0.555150639337879	0.950571192383801
PZE-101032956	1	134	37	0.0230022972892418	NA	NA	-0.949255758451695	-0.949255758451695	-0.553593868527452	0.95062566744502
PZE-101032974	1	135	37.1	0.0230839764231293	NA	NA	-0.949255694878724	-0.949255694878724	-0.553090158214522	0.950643827278753
PZE-101033119	1	136	37.3	0.0232442863581427	NA	NA	-0.94925556959428	-0.94925556959428	-0.552105403057071	0.95068014835405
PZE-101035119	1	137	37.4	0.0233229076044539	NA	NA	-0.94925550823785	-0.94925550823785	-0.551624303107155	0.950698309304485
PZE-101033489	1	138	37.7	0.0235525857454784	NA	NA	-0.949255329321377	-0.949255329321377	-0.5502257631883	0.950752792056328
PZE-101032230	1	139	37.8	0.0261755873969366	NA	NA	-0.949253318849336	-0.949253318849336	-0.549759030504803	-0.860287908208531
PZE-101036310	1	140	37.9	0.0405765384282438	NA	NA	-0.949245811491886	-0.949245811491886	-0.549234919982359	-0.677960751818207
PZE-101036345	1	141	38	0.0406624530893338	NA	NA	-0.949248472712695	-0.949248472712695	-0.548798154570296	-0.6779434829927
PZD00096.1	1	142	38.3	0.0409066249065346	NA	NA	-0.949256465854265	-0.949256465854265	-0.547531480717786	-0.677942494198491
PZE-101033622	1	143	38.5	0.0410632182909675	NA	NA	-0.949261798835748	-0.949261798835748	-0.546722995468438	-0.67794186072653
PZE-101036609	1	144	38.6	0.111899852870469	NA	NA	-0.976668262175984	-0.976668262175984	-0.473525802255644	-0.473525802255644
PZE-101034427	1	145	38.7	0.325515938528938	NA	NA	NA	NA	-0.47258949263117	-0.47258949263117
PZE-101036305	1	146	38.8	0.325799171612022	NA	NA	NA	NA	-0.472281385236854	-0.472281385236854
PZE-101033968	1	147	39	0.326709861077104	NA	NA	NA	NA	-0.471292077137572	-0.471292077137572
PZE-101036181	1	148	39.2	0.327601271255913	NA	NA	NA	NA	-0.470325719713115	-0.470325719713115
PZE-101036318	1	149	39.3	0.327170224592505	NA	NA	NA	NA	-0.470792759894499	-0.470792759894499
PZE-101038503	1	150	40	0.111491862793767	NA	NA	NA	NA	-0.540991378693173	-0.709121578050273
PZE-101038492	1	151	40.5	0.036689106206642	NA	NA	0.926756980727952	0.926756980727952	-0.540176940646004	-0.734955731027181
PZE-101037142	1	152	40.6	0.0362233890089006	NA	NA	0.927830823647035	0.927830823647035	-0.539919379844563	-0.740266653295795
PZE-101039024	1	153	40.7	0.0357839905143347	NA	NA	0.928069872853423	0.928069872853423	-0.539667846849282	-0.745637694838468
PZE-101036799	1	154	40.8	0.0353516817936525	NA	NA	0.928309943638861	0.928309943638861	-0.539422398128288	-0.751062770157647
PZE-101037211	1	155	41.1	0.0355329839361832	NA	NA	0.926382582023857	0.926382582023857	-0.538714007355702	-0.751063804927293
PZE-101038176	1	156	41.2	0.0347285920993449	NA	NA	0.986094680536974	0.986094680536974	-0.538494610239574	-0.751066473139946
PZE-101037244	1	157	41.3	0.0347873617666111	NA	NA	0.982704292461302	0.982704292461302	-0.538276247553328	-0.751066648791116
PZE-101039207	1	158	41.5	0.0356928720093094	NA	NA	-0.902873894966555	-0.902873894966555	-0.537852501760708	-0.758868492251192
PZE-101039199	1	159	41.9	0.136190158537731	NA	NA	-0.62107674045658	-0.62107674045658	-0.536427880894503	-0.62107674045658
PZE-101040838	1	160	42	0.13560136899575	NA	NA	-0.623258551256838	-0.623258551256838	-0.536250843067104	-0.623258551256838
PZE-101042009	1	161	42.4	0.133107621551384	NA	NA	-0.632560235164413	-0.632560235164413	-0.535597132882381	-0.632560235164413
PZE-101039655	1	162	42.5	0.132452981945153	NA	NA	-0.635024484695013	-0.635024484695013	-0.535447046373348	-0.635024484695013
PZE-101039624	1	163	42.6	0.131786054705923	NA	NA	-0.637546431750605	-0.637546431750605	-0.535302191561603	-0.637546431750605
PZE-101039351	1	164	42.8	0.130422080948641	NA	NA	-0.642745654121006	-0.642745654121006	-0.535027950555586	-0.642745654121006
PZE-101039466	1	165	42.9	0.048994587452144	NA	NA	-0.685374657510936	-0.800313306127915	-0.535466872985363	-0.685374657510936
PZE-101039469	1	166	43	0.0504467607703638	NA	NA	-0.674131134914703	-0.80031076506599	-0.53533316246673	-0.674131134914703
PZE-101042341	1	167	43.1	0.124025628824875	NA	NA	-0.473576704754321	-0.811599014662564	-0.473576704754321	-0.473576704754321
PZE-101043604	1	168	43.2	0.0490060006408218	NA	NA	-0.497265386065653	-0.825541180584392	-0.497265386065653	-0.748488584961164
PZE-101043094	1	169	43.3	0.0528348445155129	NA	NA	-0.48545116904975	-0.840964276977309	-0.48545116904975	-0.729953819735836
PZE-101041837	1	170	43.4	0.0548729011767437	NA	NA	-0.485229255080508	-0.840961936961128	-0.485229255080508	-0.711844686323023
PZE-101041854	1	171	43.5	0.0570251638831849	NA	NA	-0.485009373956941	-0.840959414527583	-0.485009373956941	-0.694221082247383
PZE-101041588	1	172	43.6	0.0592785014209045	NA	NA	-0.484791598184309	-0.840956738623058	-0.484791598184309	-0.677141997145722
PZE-101043600	1	173	43.8	0.0593852264724378	NA	NA	-0.484387326267533	-0.840956536840701	-0.484387326267533	-0.677138248434664
PZE-101043189	1	174	43.9	0.0594376653371533	NA	NA	-0.48418897264702	-0.840956437730926	-0.48418897264702	-0.677136377546426
PZE-101043682	1	175	44	0.0594894544459483	NA	NA	-0.48399240935031	-0.840956339710909	-0.48399240935031	-0.677136187125372
PZE-101043507	1	176	44.1	0.059540628160833	NA	NA	-0.483798351822439	-0.840956242875948	-0.483798351822439	-0.677135999004471
PZE-101042156	1	177	44.2	0.0251945131702572	NA	NA	-0.689654291167899	-0.841166539423164	-0.534690630726415	-0.677544291571007
PZE-101045145	1	178	44.3	0.0252002482530799	NA	NA	-0.689678886245719	-0.841178258928549	-0.534624489493527	-0.677541336132503
PZE-101042424	1	179	44.4	0.0252055015048333	NA	NA	-0.689703485364004	-0.841189980442543	-0.534562615522229	-0.677538384161975
PZE-101043512	1	180	44.5	0.0252102782320349	NA	NA	-0.689728088287147	-0.841201703850688	-0.534504958431581	-0.677535435643745
PZE-101045249	1	181	44.6	0.0163678451075687	NA	NA	-0.955989501994822	-0.964046792915796	-0.534544364350663	-0.648875448499919
PZE-101044585	1	182	44.9	0.0226329431004424	NA	NA	-0.956064958825409	-0.964078353049934	-0.534341096093105	-0.569753634333904
PZE-101045021	1	183	45	0.0250127007373865	NA	NA	-0.956090001576934	-0.964088781349821	-0.534280253440408	-0.546543599733878
PZE-101044115	1	184	45.1	0.0250167270648176	NA	NA	-0.956090000141366	-0.964088779169269	-0.534246831292994	-0.546541333510954
PZE-101046755	1	185	45.2	0.0250203157885206	NA	NA	-0.956089999161764	-0.964088777361747	-0.534217279001714	-0.546539071420151
PZE-101046128	1	186	45.3	0.0250234722130336	NA	NA	-0.956089998632499	-0.964088775922651	-0.534191547889639	-0.546536813428134
PZE-101049120	1	187	45.4	0.0250262016755743	NA	NA	-0.956089995790753	-0.964088773597689	-0.534169589523702	-0.54653455950136
PZE-101046859	1	188	45.5	0.0250285094503576	NA	NA	-0.956089993388182	-0.964088771632015	-0.5341513557218	-0.546532309606967
PZE-101048164	1	189	45.7	0.0250318811462719	NA	NA	-0.956089989877745	-0.964088768760083	-0.534125870367727	-0.546527821783266
PZE-101048115	1	190	45.8	0.0250329556609414	NA	NA	-0.956089988758854	-0.964088767844746	-0.534118523754986	-0.54652558378824
PZE-101048857	1	191	45.9	0.0250333739133826	NA	NA	-0.95608998633063	-0.96408876623347	-0.53411471407661	-0.546525703954866
PZE-101046132	1	192	46	0.0250336470234374	NA	NA	-0.956070060159372	-0.964076216874783	-0.534114389580641	-0.546525825502661
PZE-101049707	1	193	46.1	0.0330477293057128	NA	NA	-0.760613502308998	-0.839945894093883	-0.534044092475431	-0.547699863131559
PZE-101047390	1	194	46.3	0.032747344619223	NA	NA	-0.760577900167541	-0.839922515771909	-0.534063067800248	-0.550208543679694
PZE-101049608	1	195	46.5	0.0324467365082015	NA	NA	-0.760542306125798	-0.839899142805574	-0.534095253824465	-0.552735725754987
PZE-101048629	1	196	46.6	0.0331950378066323	NA	NA	-0.760538600552254	-0.839896967807448	-0.534108348981325	-0.546461791058166
PZE-101048744	1	197	46.7	0.0331930194463662	NA	NA	-0.760538608643836	-0.839897319618306	-0.534131147685629	-0.546454550487859
PZE-101047517	1	198	46.8	0.042308369051897	NA	NA	-0.760495797489089	-0.839868536952087	-0.534081682877908	-0.482412372224258
PZE-101049395	1	199	46.9	0.0535961645128504	NA	NA	-0.760447343383528	-0.839835914578915	-0.534025371710621	-0.42364848663805
PZE-101053708	1	200	47.1	1.06161458504602	NA	-0.0101328066363604	-0.71649215416211	-0.71649215416211	-0.530045512138007	-0.319180391800935
PZE-101048890	1	201	47.2	1.09412639990378	NA	-0.0101040525133751	-0.716419228073985	-0.716419228073985	-0.529937118810429	-0.278171768204898
PZE-101054681	1	202	47.4	1.16126243965304	NA	-0.0100476207544385	-0.715727198753206	-0.715727198753206	-0.529714691205132	-0.212728061504176
PZE-101053919	1	203	47.5	1.16117077471128	NA	-0.0100476744530918	-0.716277210941179	-0.716277210941179	-0.529714993685108	-0.212725639570065
PZE-101053696	1	204	47.6	1.16117371252092	NA	-0.0100476719463002	-0.716279643363887	-0.716279643363887	-0.529714983991118	-0.212722871259373
PZE-101052571	1	205	47.8	1.16117958819382	NA	-0.0100476669327021	-0.716284508424971	-0.716284508424971	-0.529714964499347	-0.212717334733086
PZE-101054136	1	206	47.9	1.15675568747	NA	-0.0100502954863218	-0.743463495543263	-0.743463495543263	-0.529729566453269	-0.212730779334975
PZE-101054372	1	207	48	1.15706591503148	NA	-0.0100500030445474	-0.741493867971513	-0.741493867971513	-0.529728542184245	-0.21272688549224
PZA00192.7	1	208	48.1	1.19083012716898	NA	-0.00906488320938737	-0.734373471343069	-0.734373471343069	-0.529616774393013	-0.212603458996028
PZE-101055086	1	209	48.2	1.21852880162533	NA	-0.00829389421226549	-0.73829169288385	-0.73829169288385	-0.529525307653084	-0.212502584014012
PZE-101052294	1	210	48.4	1.26544867020461	NA	-0.00729392964399778	-0.722969939825767	-0.722969939825767	-0.51984084170186	-0.212332449735957
PZE-101055111	1	211	48.5	1.27846820260565	NA	-0.0070319816383986	-0.724383090315787	-0.724383090315787	-0.515625235196676	-0.212285399303876
PZE-101053934	1	212	48.6	1.28679622163678	NA	-0.00691151147389494	-0.716036703900324	-0.716036703900324	-0.511835534062146	-0.212255338446282
PZE-101053954	1	213	48.7	1.28725552788927	NA	-0.00692756016521445	-0.716039520037657	-0.716039520037657	-0.508490143042404	-0.21225368132455
PZE-101050072	1	214	48.8	1.27360765764728	NA	-0.00708093189327285	-0.765613101918694	-0.765613101918694	-0.505614730550284	-0.212302956607068
PZE-101055223	1	215	48.9	1.25507104703764	NA	-0.00736980967357032	-0.820587454984618	-0.820587454984618	-0.503179842746179	-0.212370001499249
PZE-101055906	1	216	49	1.23786878711878	NA	-0.00779715645445168	-0.819371209926529	-0.819371209926529	-0.501162442118578	-0.212432345354453
PZE-101053510	1	217	49.1	1.23799822439499	NA	-0.00779714281980106	-0.818131333877912	-0.818131333877912	-0.501160155843123	-0.212431875795403
PZE-101054452	1	218	49.3	1.23825976650407	NA	-0.00779711426526184	-0.815653597340378	-0.815653597340378	-0.501155574225508	-0.212430927021508
PZE-101054366	1	219	49.5	1.23852485005168	NA	-0.00779708400200795	-0.813178680767492	-0.813178680767492	-0.50115098067015	-0.212429965429697
PZE-101056000	1	220	49.6	1.23237243906613	NA	-0.00780011815547312	-0.883536257998531	-0.883536257998531	-0.501170066338003	-0.212452290887373
PZE-101054371	1	221	49.8	1.24420242587583	NA	-0.00779452794905528	-0.883539558894004	-0.883539558894004	-0.471430538936754	-0.212409377001109
PZE-101055260	1	222	49.9	1.24936451516533	NA	-0.00779210127558737	-0.883541906520039	-0.883541906520039	-0.459354425386581	-0.212390669427058
PZE-101056102	1	223	50	1.25386722318131	NA	-0.00778999557203518	-0.883537577935686	-0.883537577935686	-0.449221468207524	-0.212374360403361
