mk.names	chr	pos.ind	pos.cM	log10pval	UH304	W117	B73	D06	D09	F353
PZE-101015469	1	47	16.2	0.229051237200398	0.203734929007004	0.534570605403991	-0.516757005008197	-0.28719297677472	-0.682291609220957	1
PZE-101013772	1	48	16.4	0.228305193646373	0.204124487788927	0.534567235218321	-0.516761412861669	-0.291976442191704	-0.666470269384018	1
PZE-101013713	1	49	16.9	0.225683266917784	0.205817157018152	0.53455881079391	-0.51677243146089	-0.305004115175481	-0.630036324590158	1
PZE-101015471	1	50	17.3	0.20190257182571	0.235785729019283	-0.313200093453728	-0.507630792318137	-0.636603411462592	0.535827030928022	1
PZE-101017581	1	51	18.7	0.119550545197157	0.385168351661148	-0.361027393309739	-0.706832428472195	-0.475400009492399	0.540910041321393	1
PZE-101017779	1	52	19	0.113009718562476	0.426351907385874	-0.361028167631621	-0.677507944535585	-0.468468206497393	0.542138660801802	1
PZB01915.1	1	53	19.1	0.114365923226158	0.426353329225498	-0.361028425783168	-0.66784623445637	-0.46615722439315	0.542559749246819	1
PZE-101017463	1	54	19.5	0.120176766434483	0.426359017638898	-0.361029458549735	-0.629845392466354	-0.456915128763272	0.544303224734761	1
PZE-101017580	1	55	19.6	0.121726605210131	0.426360439949435	-0.361029716771394	-0.620520925827232	-0.454605777555453	0.544754132877843	1
PZE-101018214	1	56	19.7	0.123315463606348	0.426361862319867	-0.361029975001585	-0.611272167266218	-0.452297185267258	0.545211160294549	1
PZE-101017487	1	57	19.9	0.126610383001623	0.426364707195789	-0.36103049147685	-0.593011887512723	-0.447682865954625	0.546143779958506	1
PZE-101018516	1	58	20.1	0.130061558863217	0.426367552175537	-0.361031007960103	-0.575083831927698	-0.443073358276575	0.547101497345324	1
PZE-101018023	1	59	20.3	0.133668609028213	0.426370397167836	-0.361031524433153	-0.557505704789623	-0.438469865672337	0.548084725122579	1
PZE-101018404	1	60	20.6	0.139369551847984	0.426374664481603	-0.361032299089859	-0.531829296976178	-0.431578574014688	0.549608297930291	1
PZE-101018668	1	61	20.8	0.143361769992712	0.426377509107666	-0.361032815467889	-0.515192528161297	-0.426995479326757	0.550657096790973	1
PZE-101018057	1	62	20.9	0.145414676848269	0.426378931311857	-0.361033073632739	-0.50702296719213	-0.424707729814215	0.551191573716913	1
PZE-101017262	1	63	21	0.147505081580525	0.426380353428083	-0.361033331778572	-0.498954398791919	-0.422422721787258	0.551732836284071	1
PZE-101018616	1	64	21.1	0.149632673696737	0.426381775445225	-0.361033589903899	-0.490988018832756	-0.420140613244799	0.552280934717228	1
PZE-101018411	1	65	21.2	0.15179711486036	0.426383197351895	-0.361033848005695	-0.483124914140339	-0.417861562772354	0.552835919012944	1
PZE-101017187	1	66	21.3	0.150745773184004	0.426383197493941	-0.360961254203615	-0.490687724035506	-0.415585729501551	0.553397838925351	1
PZE-101018868	1	67	21.4	0.153257649219502	0.426383197348508	-0.360977597910949	-0.481248344855694	-0.413313273065699	0.553966743948029	1
PZE-101019597	1	68	21.5	0.155819514043438	0.426381741436528	-0.360995927127626	-0.471958841241651	-0.411044353556286	0.554542683294552	1
PZE-101019781	1	69	21.6	0.158430275676849	0.426380285522679	-0.361016238859701	-0.462820693221736	-0.40877913147644	0.555125705883238	1
PZE-101018356	1	70	21.7	0.161089166013089	0.42637882961891	-0.361038530000827	-0.453835162550396	-0.406517767695295	0.555715860318374	1
PZE-101019727	1	71	21.8	0.165560476232386	0.412028089754291	-0.361038532053521	-0.453837714858461	-0.404260423401894	0.556313194871075	1
PZE-101019853	1	72	21.9	0.1655432326518	0.414052902356154	-0.361038534106558	-0.453840267252766	-0.402007260056976	0.556917757462777	1
PZE-101018206	1	73	22.5	0.165539495440288	0.426382397103602	-0.361038546424096	-0.453855582253906	-0.388585143627311	0.560699556380933	1
PZE-101018567	1	74	22.9	0.138639915952032	0.426383366594697	-0.361027532247661	-0.614188020655544	-0.379741195766621	0.563371178827086	1
PZE-101019726	1	75	23	0.146721910962929	0.426793373629322	-0.334839523388621	-0.623820840994883	-0.377544707347673	0.564058292972755	1
PZE-101021986	1	76	23.1	0.146961184392258	0.427337926653782	-0.335453912035142	-0.623530797222339	-0.375354340391114	0.564753175764121	1
PZE-101020456	1	77	23.6	0.147670234977368	0.43213378056091	-0.338551358637768	-0.622131892663984	-0.364499923595318	0.568345551593816	1
PZE-101018818	1	78	23.7	0.147714793785562	0.433514692425722	-0.339175902746498	-0.62186238083006	-0.362349635410123	0.569087896212075	1
PZE-101019538	1	79	24	0.167018015361565	0.43850591456618	-0.281931096457907	-0.659310634881039	-0.355942789509802	0.571363349198383	1
PZE-101022341	1	80	24.3	0.167276633916045	0.444756165140146	-0.281928830633569	-0.659316601721775	-0.349605220081295	0.573712175692186	1
PZE-101019557	1	81	24.4	0.167306540664504	0.447113394381396	-0.281928075399491	-0.659318590705403	-0.347508804655937	0.574511580824087	1
PZE-101021926	1	82	25.4	0.125216552370141	0.460163194513583	-0.386200614691014	-0.729827778836871	-0.327025562557953	0.582966043227963	1
PZE-101021455	1	83	25.7	0.134659974917205	0.465369887404301	-0.36470307915307	-0.701762734448672	-0.321064018828681	0.5856679533983	1
PZE-101024131	1	84	25.9	0.133069580828284	-0.36470171358093	-0.723723945487755	-0.317140082551665	0.587512213763242	0.469172889566932	1
PZE-101024424	1	85	26.4	0.129521335394442	0.47982260841807	-0.364698299401998	-0.781364813028845	-0.307514131086841	0.59227421823935	1
PZE-101020931	1	86	26.9	0.126764306522745	0.492043540399469	-0.36469488541681	-0.841630945204038	-0.298162804847026	0.597253503164697	1
PZE-101021308	1	87	27.6	0.127282600496872	0.511570371135268	-0.364697668924595	-0.8416048706247	-0.285558224184252	0.604590514063315	1
PZE-101025101	1	88	27.7	0.129447690931274	0.509774504411949	-0.369304441833257	-0.792183061383458	-0.283805681437332	0.60567347610223	1
PZE-101024556	1	89	28.2	0.143842392046073	0.502026065492707	-0.411398206162508	-0.578632781593472	-0.27522905307832	0.611218258249826	1
PZE-101026314	1	90	28.6	0.147277388929671	0.497390088775487	-0.411386347505996	-0.578612218218994	-0.268595624928776	0.615809101774079	1
PZE-101024519	1	91	29.4	0.153318679790302	0.492503251339527	-0.411362631391015	-0.578571094053856	-0.255953898665355	0.625397885834002	1
PZE-101027798	1	92	29.5	0.16427555072934	0.492503229343707	-0.376585069146694	-0.578569207766616	-0.254433303835236	0.626634054028841	1
PZE-101026621	1	93	29.6	0.176251898680316	0.492503207348542	-0.343760950568524	-0.578567321479702	-0.252926099908745	0.62787844996868	1
PZE-101026386	1	94	29.7	0.174703896480067	0.492503185353718	-0.349763659242641	-0.578566891643488	-0.251432321961549	0.629131032695787	1
PZE-101027475	1	95	29.8	0.173184053301183	0.492503163360305	-0.355838365055398	-0.578566461805077	-0.249952002368252	0.630391759577682	1
PZE-101024452	1	96	30	0.170229069821548	0.492503119376513	-0.368200965935972	-0.578565602137091	-0.24703185428225	0.632937466919998	1
PZE-101027158	1	97	30.4	0.204557646025187	0.492594324558892	-0.303526599391484	-0.542924848712602	-0.241354185172524	0.638124550436777	1
PZE-101027807	1	98	30.9	0.252553997021834	0.492708397132601	-0.239181346906588	-0.501449531258603	-0.234563325060503	0.644783410735512	1
PZB00718.5	1	99	31.1	0.27249101675319	0.492754042047658	-0.218515804322973	-0.48593257887131	-0.231942440444989	0.647499904578634	1
PZE-101029689	1	100	31.3	0.292397961819695	0.492799693850131	-0.200541099108041	-0.471068513521523	-0.229376094144399	0.650245893278081	1
PZE-101029759	1	101	31.4	0.302246471757994	0.49282252187733	-0.192500167696813	-0.463887124653556	-0.22811335546576	0.651629779630306	1
PZE-101026218	1	102	31.5	0.311977645749181	0.492845351078447	-0.185053133201406	-0.456875152329211	-0.226864225705268	0.65302083434282	1
PZE-101028121	1	103	31.6	0.31974318037639	0.492868181270785	-0.177924610563829	-0.456874459586547	-0.225628691375551	0.654418985793712	1
PZE-101029820	1	104	31.8	0.335408551421877	0.492913843896817	-0.164613687368285	-0.456873074094123	-0.223198343518061	0.657236284983822	1
PZE-101028242	1	105	31.9	0.343275027379901	0.492936675965172	-0.158422656377678	-0.456872381355711	-0.222003491568978	0.658655282092082	1
PZE-101026095	1	106	32	0.342511733134157	0.492959508293152	-0.159687225284514	-0.456872381286518	-0.220822158273981	0.660081074717445	1
PZE-101029587	1	107	32.1	0.300663278188294	0.803167464699628	-0.15377599689785	-0.456872381251621	-0.219654318895922	0.661513583966476	1
PZE-101029707	1	108	32.2	0.308157624958173	0.803203580138886	-0.148136945065193	-0.456872381217556	-0.218499946548984	0.662952729554488	1
PZE-101029748	1	109	32.4	0.323149471081188	0.803275811554624	-0.137651598263077	-0.456872381147576	-0.216231484877156	0.665850601770256	1
PZE-101030925	1	110	32.7	0.345432582662354	0.803275822389665	-0.123804781727854	-0.456872381043486	-0.212929003413523	0.670245097892852	1
PZE-101028351	1	111	33.1	0.3741332209844	0.803275836837475	-0.108540787319323	-0.456872380903921	-0.208711158934997	0.676189768018442	1
PZE-101028104	1	112	33.4	0.39882663729416	0.803275847672341	-0.0971166271182624	-0.456871337570914	-0.205685347641297	0.680709087749898	1
PZE-101031146	1	113	33.7	0.354097173597067	0.803275847673753	-0.124381777817469	-0.447624056563711	-0.202775977209929	0.685277693393896	1
PZE-101031377	1	114	33.9	0.324919450666391	0.803275847674018	-0.147091701526878	-0.442820324975979	-0.200900364502121	0.688349506681253	1
PZE-101032517	1	115	34	0.310722275933567	0.803275847674283	-0.159956836299575	-0.440837379480348	-0.199981575792494	0.689892936165629	1
PZE-101032704	1	116	34.1	0.296865568039847	0.803275847674283	-0.173884649525229	-0.439135519940879	-0.19907538544553	0.691441245466235	1
PZE-101030251	1	117	34.3	0.270379159403325	0.803275847674371	-0.205053804426892	-0.436573034255076	-0.197300551488906	0.694552092329124	1
PZE-101029123	1	118	34.4	0.271431305289116	0.803275847674371	-0.205183003284679	-0.434595543847652	-0.196431780452216	0.696114422346299	1
PZE-101030692	1	119	34.5	0.271979429707556	0.803275847674283	-0.205182944006511	-0.434596552497526	-0.195575353006553	0.697681217157612	1
PZE-101028930	1	120	34.7	0.273057997881783	0.803275847674106	-0.205182825488062	-0.434598569870127	-0.193899260612045	0.700827778237215	1
PZE-101030220	1	121	35	0.252917880285257	0.803275847674812	-0.213057434047332	-0.490657132253374	-0.191475992790671	0.705578446043525	1
PZE-101029737	1	122	35.1	0.253371716842887	0.803275847675077	-0.213058041758428	-0.49083896820997	-0.190692185529911	0.707169790975942	1
PZE-101031077	1	123	35.2	0.248297569515473	0.803275847675165	-0.213058041819375	-0.514343237891171	-0.189920231574883	0.708764849191331	1
PZE-101030022	1	124	35.4	0.249177235267851	0.80327584767543	-0.213058041819643	-0.514703080466739	-0.18841158663579	0.711965667403328	1
PZE-101032015	1	125	35.7	0.255224172460937	0.803275852959426	-0.213058041819417	-0.494959999019714	-0.186235640890821	0.716791996497553	1
PZE-101030211	1	126	35.8	0.257102586095605	0.803293465172049	-0.21305804181961	-0.48919445405348	-0.185533223044888	0.718407023713978	1
PZE-101031636	1	127	35.9	0.22851548606204	0.803311078985123	-0.640907351560844	-0.213058041819476	-0.184842123290109	0.720024991023986	1
PZA00358.12	1	128	36	0.229060810254777	0.803328694258186	-0.640068129709378	-0.21305804181945	-0.184162262257163	0.72164578692048	1
PZE-101031655	1	129	36.1	0.223483598050175	0.803346310850189	-0.685880916514598	-0.213058041819484	-0.183493559957268	0.723269299740301	1
PZE-101033801	1	130	36.3	0.22450981479044	0.803381547428502	-0.68410507801676	-0.21305804174161	-0.182189308715788	0.726524028934916	1
PZE-101034101	1	131	36.5	0.225512842014789	0.803416787591918	-0.682332906039396	-0.213058041664063	-0.180928718587498	0.729788283540389	1
PZE-101030616	1	132	36.6	0.226005582455593	0.80343440866622	-0.681448226762078	-0.213058041624958	-0.180314590868324	0.731423703069887	1
PZE-101033184	1	133	36.7	0.218428203614194	0.803452030213887	-0.757921915667809	-0.213057652829722	-0.179711130866468	0.733061168257519	1
PZE-101032956	1	134	37	0.219512055776155	0.803504896289127	-0.757946590885613	-0.2130580418066	-0.177963921665173	0.737984720754959	1
PZE-101032974	1	135	37.1	0.21986163971173	0.803522518321675	-0.757946591707539	-0.213058041819501	-0.177402295379194	0.739629252309007	1
PZE-101033119	1	136	37.3	0.22054195867046	0.803557761551249	-0.75794659170775	-0.213058041819685	-0.176309700726977	0.742922669772677	1
PZE-101035119	1	137	37.4	0.220872673043413	0.803575382466667	-0.75794659170796	-0.213058041819375	-0.175778562446908	0.744571334333237	1
PZE-101033489	1	138	37.7	0.221826951658381	0.803628240722789	-0.757946591708522	-0.213058041819434	-0.17424476049124	0.74952382994048	1
PZE-101032230	1	139	37.8	0.215485209040835	0.992862782219683	-0.757946592106889	-0.213058041910335	-0.17375307907299	0.751176464219095	1
PZE-101036310	1	140	37.9	0.22191869972865	-0.811178138291655	-0.757950574091255	-0.213058949991816	-0.173271047829164	0.752829818297513	1
PZE-101036345	1	141	38	0.222212770140085	-0.811159271889944	-0.757954556170789	-0.213059858111522	-0.172798580999729	0.754483784021971	1
PZD00096.1	1	142	38.3	0.223053378652945	-0.811159266248607	-0.757966502654396	-0.213062582631507	-0.171437709085669	0.759448277198081	1
PZE-101033622	1	143	38.5	0.223582331610306	-0.8111592624875	-0.757974466865245	-0.213064399038339	-0.17057671065351	0.762759038513922	1
PZE-101036609	1	144	38.6	0.213445761092497	-0.811159260607085	-0.798478255094352	-0.223197386411471	-0.17015982926542	0.764414432835428	1
PZE-101034427	1	145	38.7	0.202990690089801	-0.81115932384562	-0.840158801703544	-0.235523763996092	-0.16975191239185	0.76606969727676	1
PZE-101036305	1	146	38.8	0.192436621270669	-0.811159387084546	-0.882696092975013	-0.250150413302521	-0.169352874649406	0.767724728444093	1
PZE-101033968	1	147	39	0.171883163221717	-0.812427307173017	-0.968930469155862	-0.286475693535276	-0.168581095737591	0.77103368097834	1
PZE-101036181	1	148	39.2	0.175578638193861	-0.813701674563443	-0.941760323956936	-0.280206835011754	-0.167843812568482	0.77434047795144	1
PZE-101036318	1	149	39.3	0.177687764317152	-0.81116409583618	-0.92812971047734	-0.277186241357271	-0.167487895225439	0.775992817595647	1
PZE-101038503	1	150	40	0.188736427899707	-0.886707432097753	-0.83366455661874	-0.258185910983636	-0.165226156556263	0.787530311464782	1
PZE-101038492	1	151	40.5	0.19865774003145	-0.942008663627489	-0.769612670531379	-0.246902796229436	-0.163845940859798	0.795728169575644	1
PZE-101037142	1	152	40.6	0.20081771020989	-0.953034613985269	-0.75735791195198	-0.244871198101728	-0.16359236605224	0.797362237524947	1
PZE-101039024	1	153	40.7	0.200247079670617	-0.964019486032216	-0.757356696510372	-0.245782763103307	-0.163346092863562	0.798994266794823	1
PZE-101036799	1	154	40.8	0.199705225473009	-0.974951149872523	-0.757355481071031	-0.246709498283759	-0.163107041580799	0.800624171985515	1
PZE-101037211	1	155	41.1	0.204396824835704	-0.974954420521262	-0.757341729854346	-0.23951218060542	-0.162432428226369	0.805500305100621	1
PZE-101038176	1	156	41.2	0.208817476378168	-0.974954420779003	-0.711914603733464	-0.239511957600057	-0.162221475743961	0.807120881396804	1
PZE-101037244	1	157	41.3	0.208645578428986	-0.974955902513276	-0.714457125540855	-0.239511957577776	-0.162017352902032	0.808738922762384	1
PZE-101039207	1	158	41.5	0.219048869551633	0.995115405341086	-0.631116264969054	-0.239511957577419	-0.161629288038958	0.811967086317618	1
PZE-101039199	1	159	41.9	0.248108965650657	0.934274589306033	-0.485972339168079	-0.239511957577448	-0.160931750695157	0.818389598969905	1
PZE-101040838	1	160	42	0.248566544954267	0.919064507472545	-0.485969151654347	-0.239511957577448	-0.16077330133345	0.819987750332914	1
PZE-101042009	1	161	42.4	0.251136045974633	0.859295594383845	-0.485956401580415	-0.23951195757768	-0.160201028861511	0.826348320837129	1
PZE-101039655	1	162	42.5	0.251950316100039	0.84478989620464	-0.485953214184818	-0.239511957577786	-0.160072979013927	0.827930114547755	1
PZE-101039624	1	163	42.6	0.252825484549189	0.830520600756833	-0.485953213865896	-0.23951195757766	-0.159950793045822	0.829508436681624	1
PZE-101039351	1	164	42.8	0.254743227929626	0.80279742057162	-0.485953213865436	-0.239511957577303	-0.159723729959468	0.832654411508887	1
PZE-101039466	1	165	42.9	0.25501113920694	0.799393296882528	-0.4859532140484	-0.239511957342449	-0.159618712732343	0.834221939755428	1
PZE-101039469	1	166	43	0.255266228031779	0.796173438593148	-0.485955033659133	-0.239509609684529	-0.159519279171481	0.835785747531737	1
PZE-101042341	1	167	43.1	0.265801284083416	0.793154256421893	-0.506892201080183	-0.217787604412824	-0.159425360517578	0.837345775521778	1
PZE-101043604	1	168	43.2	0.274637663580053	0.790350539651638	-0.533204986702526	-0.199522521881732	-0.159336888533193	0.838901965570081	1
PZE-101043094	1	169	43.3	0.281653541183202	0.787775141234575	-0.564360664398689	-0.184557487102756	-0.159253795504012	0.840454260681979	1
PZE-101041837	1	170	43.4	0.281839703487562	0.785438708401421	-0.564363992990587	-0.184556147898841	-0.159176014240666	0.842002605016005	1
PZE-101041854	1	171	43.5	0.282002970576332	0.783349471178717	-0.564367321635109	-0.184554808720272	-0.159103478079823	0.84354694388556	1
PZE-101041588	1	172	43.6	0.282142258339971	0.781513098287726	-0.564370650304698	-0.184553469577459	-0.159036120885112	0.845087223754725	1
PZE-101043600	1	173	43.8	0.282098100408392	0.781512756518146	-0.564370650969717	-0.184553469309415	-0.15891668148798	0.848155398077177	1
PZE-101043189	1	174	43.9	0.282069463915751	0.781512585637079	-0.564370651303659	-0.184553469175627	-0.158864469654779	0.849683191174363	1
PZE-101043682	1	175	44	0.282036520195756	0.781512585620241	-0.564370651303226	-0.184553469175903	-0.158817177526823	0.851206722549777	1
PZE-101043507	1	176	44.1	0.281999342930428	0.781512585602932	-0.564370651302959	-0.184553469175755	-0.158774741611741	0.852725944355929	1
PZE-101042156	1	177	44.2	0.281957990616602	0.781512585551948	-0.564370649986252	-0.184553470218149	-0.158737098947056	0.854240809869622	1
PZE-101045145	1	178	44.3	0.281905432937706	0.78151207480824	-0.56435748084426	-0.18456389395774	-0.15870418709963	0.855751273481805	1
PZE-101042424	1	179	44.4	0.281848820099903	0.781511564067111	-0.564344311903819	-0.184574318406814	-0.158675944165255	0.857257290695528	1
PZE-101043512	1	180	44.5	0.281788211310089	0.78151105333328	-0.564331143270417	-0.184584743481692	-0.158652308768645	0.858758818118118	1
PZE-101045249	1	181	44.6	0.220308139139743	0.776668732838559	-0.448107999780242	-0.325394092943341	-0.158633220062509	0.860255813454472	1
PZE-101044585	1	182	44.9	0.221001915779954	0.765829573230174	-0.448078369737204	-0.325447827141564	-0.158602633516622	0.864719200296585	1
PZE-101045021	1	183	45	0.221118886318684	0.763596635470631	-0.448068493858345	-0.325465739972356	-0.15860113363135	0.866197666025006	1
PZE-101044115	1	184	45.1	0.221048249517866	0.763596448216552	-0.448068492869975	-0.32546574176411	-0.158603884091377	0.867671404393424	1
PZE-101046755	1	185	45.2	0.220974291286487	0.763596260965739	-0.44806849188221	-0.325465743555452	-0.158610827198606	0.869140379532044	1
PZE-101046128	1	186	45.3	0.220897065400092	0.763596073718983	-0.448068490894669	-0.325465745347221	-0.158621905775431	0.870604556614575	1
PZE-101049120	1	187	45.4	0.22081662592673	0.763595886477728	-0.448068490895072	-0.325465745347135	-0.15863706316372	0.872063901847082	1
PZE-101046859	1	188	45.5	0.220733025702771	0.763595699243917	-0.448068490894893	-0.325465745347405	-0.158656243223124	0.87351838246174	1
PZE-101048164	1	189	45.7	0.220556555152531	0.763595324803821	-0.448068490894938	-0.325465745347576	-0.158706449369646	0.876412623829262	1
PZE-101048115	1	190	45.8	0.220463790254682	0.763595137600633	-0.448068490894736	-0.325465745346993	-0.158737365748337	0.877852324081342	1
PZE-101048857	1	191	45.9	0.220368056941023	0.763595172903932	-0.448068491100167	-0.32546574418668	-0.158772085376846	0.879287038697664	1
PZE-101046132	1	192	46	0.220273867575116	0.763595208207164	-0.448070549315136	-0.325454138611413	-0.158810554675629	0.880716739890041	1
PZE-101049707	1	193	46.1	0.263764591214517	0.763949289197577	-0.480153670591243	-0.230730356865744	-0.158852720571831	0.882141400835166	1
PZE-101047390	1	194	46.3	0.263485003604197	0.764662796884842	-0.480161429818549	-0.230715615966269	-0.158947932383335	0.884975499468265	1
PZE-101049608	1	195	46.5	0.263193610636811	0.765383378737735	-0.480169189868944	-0.230700876669791	-0.159057306272448	0.887789138958388	1
PZE-101048629	1	196	46.6	0.26323193414325	0.763597833820489	-0.480169538197078	-0.230700875932679	-0.159117176630824	0.889188229441778	1
PZE-101048744	1	197	46.7	0.263106870694443	0.763603118064882	-0.480169886531035	-0.230700875195917	-0.159180435658578	0.890582138460188	1
PZE-101047517	1	198	46.8	0.25862024318145	0.819313432638848	-0.480170234868033	-0.230700874458822	-0.159247033763878	0.891970845664298	1
PZE-101049395	1	199	46.9	0.255302116564421	0.876758957268512	-0.480170583204921	-0.230700873721691	-0.159316921842811	0.893354331583785	1
PZE-101053708	1	200	47.1	0.252328885416011	0.993632034494528	0.896105566039801	-0.480171279868547	-0.230700872247798	-0.159466373929034	1
PZE-101048890	1	201	47.2	0.252705585299831	-0.948616169223687	0.896105703088315	-0.480168970049279	-0.230700872247669	-0.159545842142904	1
PZE-101054681	1	202	47.4	0.257914785022734	-0.838292616482052	-0.159714027011502	0.896105977185898	-0.475737393927389	-0.230700872248139	1
