mk.names	chr	pos.ind	pos.cM	log10pval	UH304	W117	B73	D06	D09	F353
PZE-101001280	1	16	2.7	0.512631277099137	-0.404629089106929	-0.775552786801753	-0.284663088728557	-0.0981511029612696	0.248011982741651	1
PZE-101000673	1	17	3	0.575435768325713	-0.404643882313144	-0.896471801501817	-0.284663088728784	-0.0714880041532119	0.248011982741833	1
PZE-101001107	1	18	3.1	0.577027505995128	-0.456624771430332	-0.938313249304224	-0.284663088728676	-0.0647631405577042	0.248011982741561	1
PZE-101002282	1	19	3.4	0.59259683114403	-0.640244766367031	0.935985908580312	-0.284663088728784	-0.0495813959381807	0.248011982742306	1
PZE-101002081	1	20	3.6	0.577202819083996	-0.640258067489092	-0.28466308872888	0.248011982741792	0.935977648442046	-0.0528858233894106	1
PZE-101001380	1	21	4.3	0.731055280349182	-0.640258073307544	0.935977644913236	-0.265728058389483	-0.0354387461721731	0.203535897224412	1
PZE-101003133	1	22	4.5	0.77618916411793	-0.640258074968934	0.93597764390609	-0.260594604028736	-0.031774393298616	0.192013203416425	1
PZE-101003135	1	23	4.7	0.793542485163116	-0.640261392927688	0.935975824464566	-0.25558407751846	-0.0317745814883569	0.181033736064554	1
PZE-101003026	1	24	4.9	0.765838719869208	-0.640264710907074	0.917702731030738	-0.250696218622865	-0.037915127863391	0.170601011518333	1
PZE-101003031	1	25	5.6	0.630564461217669	-0.769712016214981	0.854853031008136	-0.234547346260393	-0.078533345983991	0.138365124903782	1
PZA00393.1	1	26	5.7	0.611732418240493	-0.79012198364436	0.846348824164391	-0.232360881050708	-0.0877013892504546	0.134292477865806	1
PZE-101003115	1	27	5.9	0.625150171372457	-0.832025775931012	0.846349393705435	-0.228077172027791	-0.0877033259751356	0.126533197401701	1
PZE-101002367	1	28	6	0.632174271819913	-0.853426353189608	0.846349678499587	-0.225979651426321	-0.0877042944273885	0.122843059414862	1
PZE-101005818	1	29	7.3	0.741670095903706	0.867260910879394	0.846353381186199	-0.20132027403804	-0.0877168859677728	0.0853017608484473	1
PZE-101006745	1	30	9.2	0.869748054056608	-0.173284736953673	0.0568325599099088	0.949830936807044	-0.087720493165133	-0.920714454076315	1
PZA01022.1	1	31	9.6	0.894233034108609	-0.168459800937008	0.0535233611308219	0.968643993143468	-0.0877212529125687	-0.869745721437796	1
PZE-101009312	1	32	10.6	0.950761327035439	-0.746727724001169	-0.157836915857071	-0.0877231516240001	0.0479448683224244	-0.983297571841511	1
PZE-101007769	1	33	10.9	0.96634349900523	0.0468779625935759	-0.712023486481967	-0.155022497580117	-0.0877237208873419	-0.968795195278544	1
PZE-101009215	1	34	11.2	0.954038950217443	0.0460399105621818	-0.738281134810498	-0.152367842717206	-0.0940064810537949	-0.954344078080292	1
PZE-101010821	1	35	11.8	0.937096033414037	0.0423625991577431	-0.796472330523551	-0.147511443058952	-0.110494390880115	-0.92579573101909	1
PZE-101009528	1	36	12.3	0.913039970857818	-0.143895437672552	0.0405479208123261	-0.849033302921831	-0.128849067447291	-0.902590258038376	1
PZE-101009163	1	37	12.5	0.897179700558506	-0.155813380771128	0.0401342756058535	-0.849032576401572	-0.128849932845076	-0.893505561593766	1
PZE-101010560	1	38	13	0.837806959284911	-0.137476116364348	0.0398751575407005	-0.717125296266944	-0.203273177282659	-0.87138505912703	1
PZE-101010917	1	39	13.5	0.868011528037098	-0.119230173737842	-0.850225297800306	0.0407291598928923	-0.717113112095171	-0.203284561245841	1
PZE-101012517	1	40	13.6	1.00071687569724	-0.846119337044223	-0.0701835382162806	0.0410354231290582	-0.717114291226808	-0.203283751738939	1
PZE-101014135	1	41	13.7	0.992230600711796	-0.864460504456807	-0.0686940803546603	0.0430159843935481	-0.71711547037375	-0.203282942224376	1
PZE-101014266	1	42	13.8	0.983247881945683	-0.883034132241249	-0.0672810912838359	0.0451826820585097	-0.717116649527792	-0.203282132710048	1
PZE-101011048	1	43	14	0.963949033941435	-0.920768098716109	-0.0646813746115431	0.0501220552762238	-0.717119007814444	-0.203280513706399	1
PZE-101013802	1	44	15.2	1.30664451518091	0.849714413300686	-0.0550454541789784	0.024841862441495	-0.868380122866408	-0.127311503296501	1
PZE-101014003	1	45	15.3	1.33077661692768	0.831396302267836	0.0238358920314112	-0.0546744204794374	-0.881680091421262	-0.12278981297289	1
PZE-101011906	1	46	15.7	1.36186457089993	0.861969544469745	0.0238355765403683	-0.0546742086600945	-0.935504725404545	-0.107120897940441	1
PZE-101015469	1	47	16.2	1.39838405496191	0.900945483498885	0.023835182147449	-0.0546739439768223	0.996483483132761	-0.0923545563661176	1
PZE-101013772	1	48	16.4	1.41190964337982	0.916700589808321	0.0238350243974245	-0.054673838142523	0.96928894322172	-0.0877337814317654	1
PZE-101013713	1	49	16.9	1.44238237233544	0.956295104082744	0.0238346300842712	-0.0546735736843594	0.901972651805119	-0.0788498186867724	1
PZE-101015471	1	50	17.3	1.52103666634396	0.937847287686661	0.839067522424559	-0.0525271195354987	-0.0614418433696717	0.0244889381703886	1
PZE-101017581	1	51	18.7	1.65307748335087	0.874951692293938	0.632544007445038	-0.0458560708470475	-0.0454355225941625	0.0271223728205271	1
PZE-101017779	1	52	19	1.68815234729474	0.862398362483413	0.632542345096308	-0.0411752098023375	-0.0440043059896849	0.0277653919749312	1
PZB01915.1	1	53	19.1	1.69955503910379	0.862397952037884	0.6325417908914	-0.0397278794087359	-0.0435343530285319	0.0279865952036674	1
PZE-101017463	1	54	19.5	1.74513020605903	0.862396309960852	0.632539573751706	-0.0344601697378907	-0.0416904758043354	0.0289074316520163	1
PZE-101017580	1	55	19.6	1.75649133994854	0.862395899385976	0.632539019408258	-0.0332657495241551	-0.0412385477774537	0.0291469810033907	1
PZE-101018214	1	56	19.7	1.76782981058665	0.862395488795103	0.632538465050268	-0.0321172494699811	-0.0407902574700819	0.0293904048803156	1
PZE-101017487	1	57	19.9	1.79041943382806	0.86239466757813	0.632537356307199	-0.0299520410972609	-0.0399046281678758	0.0298891641695549	1
PZE-101018516	1	58	20.1	1.81286039198885	0.862393846337257	0.632536247559982	-0.0279528808465556	-0.0390336588135733	0.0304042998640879	1
PZE-101018023	1	59	20.3	1.83511410821309	0.862393025098261	0.632535138844107	-0.0261085676745803	-0.0381774116351448	0.0309364260292099	1
PZE-101018404	1	60	20.6	1.8680600616083	0.862391793302105	0.632533475904382	-0.0236091490529495	-0.0369207594870005	0.0317678765921831	1
PZE-101018668	1	61	20.8	1.88967953406271	0.862390972184117	0.632532367419235	-0.022106224452571	-0.0361015323342716	0.0323453296592399	1
PZE-101018057	1	62	20.9	1.90037213673246	0.862390561658545	0.63253181323226	-0.0214001914010071	-0.0356974936214245	0.0326412636671465	1
PZE-101017262	1	63	21	1.9109806643591	0.862390151159509	0.632531259089373	-0.0207229323153365	-0.0352971757778482	0.0329421230002793	1
PZE-101018616	1	64	21.1	1.92150071471719	0.862389740690358	0.632530704992181	-0.0200733546660287	-0.034900581327218	0.0332480001488653	1
PZE-101018411	1	65	21.2	1.93192796228911	0.862389330255603	0.632530150949229	-0.0194503990869832	-0.034507712236526	0.0335589894297326	1
PZE-101017187	1	66	21.3	1.92172825465421	0.862389330215135	0.638223507758411	-0.0200492360078371	-0.0341185699164285	0.0338751870211529	1
PZE-101018868	1	67	21.4	1.93444553012299	0.862389330253025	0.63678987732876	-0.019304355544259	-0.0337331552216958	0.0341966909966726	1
PZE-101019597	1	68	21.5	1.94702857349823	0.862389708088133	0.635359546943138	-0.0185960550010735	-0.0333514684520395	0.0345236013608236	1
PZE-101019781	1	69	21.6	1.95947041204212	0.862390085926125	0.633932547418265	-0.0179226364470243	-0.0329735093533778	0.0348560200840176	1
PZE-101018356	1	70	21.7	1.97176423765453	0.86239046376468	0.632508909246876	-0.0172824684440761	-0.0325992771193107	0.0351940511392012	1
PZE-101019727	1	71	21.8	1.9719955000328	0.866223667414741	0.632508767197087	-0.0172828400422864	-0.0322287703926915	0.0355378005370296	1
PZE-101019853	1	72	21.9	1.97255424477889	0.865669372867489	0.632508625144156	-0.017283211660475	-0.0318619872676418	0.0358873763642967	1
PZE-101018206	1	73	22.5	1.97561345314519	0.862390388271092	0.632507772821757	-0.0172854416243881	-0.0297393089349653	0.0381135101289161	1
PZE-101018567	1	74	22.9	1.64848151160014	0.862393773383198	0.632513881569961	-0.05102504235117	-0.0283981479684	0.0397289267944024	1
PZE-101019726	1	75	23	1.63558480329948	0.871446749389178	0.648743586263857	-0.0526033172411255	-0.0280720446120459	0.0401503586293677	1
PZE-101021986	1	76	23.1	1.63825608045821	0.880597512052889	0.648319648165197	-0.0520863813306226	-0.0277496003036004	0.0405790897435467	1
PZE-101020456	1	77	23.6	1.65189400280835	0.927545256862029	0.646216886674944	-0.0496039965187298	-0.0261919418843747	0.0428371781384533	1
PZE-101018818	1	78	23.7	1.65468352253595	0.937114310644617	0.645799757632935	-0.0491274259225924	-0.0258912515657184	0.0433127088648604	1
PZE-101019538	1	79	24	1.62454749795388	0.966016522118686	0.696528271120439	-0.0525462139371217	-0.0250106590967208	0.0447898921993518	1
PZE-101022341	1	80	24.3	1.62461698114562	0.995010830074727	0.696533333093347	-0.0525482125375433	-0.0241620178557715	0.0463463708601957	1
PZE-101019557	1	81	24.4	1.62470144490117	-0.995348731273625	0.6965350204328	-0.0525488787898444	-0.0238861745001908	0.0468836038250201	1
PZE-101021926	1	82	25.4	1.38365584474452	-0.901582420997595	0.686715504339864	-0.126771323874619	-0.0213173504119646	0.0528087735766328	1
PZE-101021455	1	83	25.7	1.41085191276777	-0.873339296946832	0.741378192155061	-0.111098901411523	-0.0206124030726592	0.0548001589907794	1
PZE-101024131	1	84	25.9	1.39105839578415	0.741381896683117	-0.120044163468372	-0.0201588330363223	0.0561878239124937	-0.854604675857493	1
PZE-101024424	1	85	26.4	1.33863076195305	-0.808382662655241	0.741391158814421	-0.148121189608096	-0.0190811557119075	0.0598805454423542	1
PZE-101020931	1	86	26.9	1.28468805293706	-0.763501180229321	0.741400420617703	-0.185540463846394	-0.0180818037947654	0.0639168565239391	1
PZE-101021308	1	87	27.6	1.28928882868683	-0.703888140177122	0.741393482216093	-0.185528112730082	-0.0168092718720489	0.0702069800429312	1
PZE-101025101	1	88	27.7	1.32372343093212	-0.706232393519491	0.731766122430772	-0.16193166011278	-0.0166391588327016	0.0711712837896754	1
PZE-101024556	1	89	28.2	1.4180431085382	-0.718927419428395	0.694463252095778	-0.112820316270053	-0.0158309497650485	0.0762585226982823	1
PZE-101026314	1	90	28.6	1.41220019553581	-0.730178451315191	0.694480449617126	-0.112815607941976	-0.0152338791300395	0.0806660080348676	1
PZE-101024519	1	91	29.4	1.39878503392027	-0.755130005370922	0.694514846422509	-0.112806193319894	-0.014165725572582	0.0904716590396571	1
PZE-101027798	1	92	29.5	1.38949366476561	-0.755130336955547	0.74286844711218	-0.112805750222797	-0.0140435928610819	0.09179703792036	1
PZE-101026621	1	93	29.6	1.381447986524	-0.755130668544698	0.793530533552552	-0.112805307132283	-0.0139239190202405	0.0931457699868135	1
PZE-101026386	1	94	29.7	1.38114350733629	-0.755131000138168	0.783861938819551	-0.112805152992618	-0.0138066829641672	0.0945182257207162	1
PZE-101027475	1	95	29.8	1.38085083123468	-0.755131331731108	0.774267596936032	-0.112804998853905	-0.0136918637563753	0.0959147788181302	1
PZE-101024452	1	96	30	1.38029694226841	-0.755131994907571	0.755309006801333	-0.112804690581927	-0.0134693929367726	0.0987816874131494	1
PZE-101027158	1	97	30.4	1.38582659055294	-0.755238195593879	0.848479519169991	-0.103764581066593	-0.0130525507936617	0.104821450046549	1
PZE-101027807	1	98	30.9	1.39435839101698	-0.755371006908262	0.977637230924384	-0.0950655258044828	-0.0125825506800064	0.112977083040928	1
PZB00718.5	1	99	31.1	1.39850683264239	-0.755424144792905	-0.968722661893609	-0.0923358148096061	-0.0124099432097515	0.116438079540563	1
PZE-101029689	1	100	31.3	1.40308840826774	-0.755477287759495	-0.915102099088231	-0.0900056733264128	-0.0122459113600593	0.120017498313354	1
PZE-101029759	1	101	31.4	1.40552483145151	-0.75550386061764	-0.888549549290222	-0.0889844006237716	-0.0121670670084086	0.121852635937348	1
PZE-101026218	1	102	31.5	1.40804303453779	-0.755530434108547	-0.862298150410366	-0.0880558063283531	-0.0120903139504026	0.123718604914385	1
PZE-101028121	1	103	31.6	1.40761116982529	-0.755557008019407	-0.84085896821081	-0.0880557180167559	-0.0120156352101743	0.125615815501906	1
PZE-101029820	1	104	31.8	1.40743042401531	-0.755610156249634	-0.798034541875878	-0.0880555413940243	-0.0118724341768653	0.12950560455343	1
PZE-101028242	1	105	31.9	1.40768163198217	-0.755636730143689	-0.776743891794333	-0.0880554530849068	-0.011803879343548	0.131499004907381	1
PZE-101026095	1	106	32	1.40456884989989	-0.755663303606309	-0.783096450148615	-0.0880554530764587	-0.0117373337565958	0.133525290210544	1
PZE-101029587	1	107	32.1	1.38982983822176	0.926275584777166	-0.762696084720927	-0.0880554529943112	-0.0116727818788543	0.135584870767921	1
PZE-101029707	1	108	32.2	1.3902908115204	0.926242008142385	-0.742449547773073	-0.088055452912326	-0.011610208473553	0.137678156209827	1
PZE-101029748	1	109	32.4	1.39181009801228	0.926174856226433	-0.702571709596987	-0.0880554527484754	-0.0114909376595745	0.141967475406914	1
PZE-101030925	1	110	32.7	1.39548643739118	0.926174846151735	-0.644834816533653	-0.0880554525025214	-0.0113265067584077	0.148664415020494	1
PZE-101028351	1	111	33.1	1.40262678147513	0.926174832720675	-0.573042895857272	-0.0880554521750566	-0.0111337184196069	0.158101373633496	1
PZE-101028104	1	112	33.4	1.40128552606186	0.926174822646224	-0.548888484366882	-0.08805299472964	-0.0110085277750026	0.165573626760557	1
PZE-101031146	1	113	33.7	1.45358602886176	0.92617482264598	-0.606852799685532	-0.0666959791242401	-0.010899622181864	0.173395492491672	1
PZE-101031377	1	114	33.9	1.48905834007947	0.926174822645006	-0.648914133511183	-0.0556488826723374	-0.0108359262360922	0.178809203034844	1
PZE-101032517	1	115	34	1.5067442205803	0.926174822645493	-0.670791649447057	-0.0509442444690342	-0.0108067215066024	0.181576865666663	1
PZE-101032704	1	116	34.1	1.52428767533132	0.926174822645737	-0.693136694650878	-0.0467257934091648	-0.0107792668046338	0.184385526898832	1
PZE-101030251	1	117	34.3	1.55861665492114	0.926174822644518	-0.738905402350532	-0.039578694193616	-0.0107295731278121	0.190127186577445	1
PZE-101029123	1	118	34.4	1.58802080013065	0.926174822645006	-0.735064423467902	-0.0354967635545107	-0.0107073178293483	0.193060838012907	1
PZE-101030692	1	119	34.5	1.5847200621956	0.926174822644762	-0.73506556978552	-0.0354969243767038	-0.0106867799113425	0.196036793345994	1
PZE-101028930	1	120	34.7	1.57802043157131	0.926174822646955	-0.735067862462921	-0.0354972460548533	-0.0106508273255355	0.202116836325288	1
PZE-101030220	1	121	35	1.3648781507952	0.926174822645493	-0.790264294029848	-0.0701400983817233	-0.0106096071659002	0.211561583204906	1
PZE-101029737	1	122	35.1	1.36854187461615	0.926174822645737	-0.790266409067801	-0.0683768601277827	-0.0105992319703192	0.214797510518999	1
PZE-101031077	1	123	35.2	1.28046669292474	0.926174822645737	-0.790266409279644	-0.0931683304330334	-0.0105905301323936	0.21807770554227	1
PZE-101030022	1	124	35.4	1.28269529043376	0.926174822646224	-0.790266409279644	-0.0900588773008207	-0.0105781271064497	0.224771854985793	1
PZE-101032015	1	125	35.7	1.161631311538	0.926174829088453	-0.79026640927915	-0.1373584787669	-0.0105719600818658	0.235150775214905	1
PZE-101030211	1	126	35.8	1.12413249416997	0.926196297201481	-0.790266409279644	-0.15728415545975	-0.010573206288536	0.238701266302876	1
PZE-101031636	1	127	35.9	1.1072102576956	0.926217767138302	-0.16606501351966	-0.790266409279808	-0.0105760982261958	0.242297480587874	1
PZA00358.12	1	128	36	1.10472426899494	0.926239238725583	-0.165351516423623	-0.790266409278738	-0.0105806332533722	0.245939577866409	1
PZE-101031655	1	129	36.1	1.04793357121589	0.926260711789785	-0.206403149801789	-0.790266409278821	-0.0105868090484268	0.249627704954162	1
PZE-101033801	1	130	36.3	1.04272758339569	0.926303661675022	-0.204711647586495	-0.790266409164257	-0.0106040752391431	0.257142569112687	1
PZE-101034101	1	131	36.5	1.03743630863577	0.92634661541387	-0.203031905557676	-0.790266409049777	-0.0106278845210096	0.264842976694646	1
PZE-101030616	1	132	36.6	1.03476000997176	0.926368093299145	-0.202196460319916	-0.79026640899233	-0.0106422403383915	0.268762980027835	1
PZE-101033184	1	133	36.7	0.935756472261838	0.926389571635883	-0.31047881585853	-0.790265835154523	-0.0106582295585959	0.272729605087908	1
PZE-101032956	1	134	37	0.924832030941224	0.926454007611846	-0.310518589167901	-0.790266409260056	-0.010715997504619	0.284909613724695	1
PZE-101032974	1	135	37.1	0.921165014605413	0.926475486022859	-0.31051859049332	-0.790266409278903	-0.0107385216716378	0.289063051983048	1
PZE-101033119	1	136	37.3	0.913782879719731	0.926518441438286	-0.310518590493949	-0.790266409279232	-0.0107884778650218	0.297510020162533	1
PZE-101035119	1	137	37.4	0.910068969225461	0.926539918102533	-0.310518590494069	-0.790266409278574	-0.0108159127375035	0.30180347346713	1
PZE-101033489	1	138	37.7	0.898843189216967	0.926604341846758	-0.310518590493802	-0.79026640927915	-0.0109080672834824	0.314962905968449	1
PZE-101032230	1	139	37.8	0.89932565734028	-0.850307327707175	-0.310518590484308	-0.790266409645555	-0.0109420766728054	0.319442087055163	1
PZE-101036310	1	140	37.9	0.925193829356692	-0.635725598733712	-0.310518495589787	-0.790270073022043	-0.0109777362650786	0.323967417412177	1
PZE-101036345	1	141	38	0.921378582153764	-0.635705775833753	-0.31051840070247	-0.790273736492471	-0.0110150492008398	0.328538749947289	1
PZD00096.1	1	142	38.3	0.909857251799336	-0.635705769881926	-0.310518116090206	-0.790284727179699	-0.0111369431571484	0.342527031310661	1
PZE-101033622	1	143	38.5	0.902130011058897	-0.635705765911945	-0.31051792639753	-0.790292054238827	-0.0112265410046714	0.352079089353517	1
PZE-101036609	1	144	38.6	0.894913955994899	-0.63570576392826	-0.310019104710215	-0.827893727462214	-0.0112738534748652	0.356922378325088	1
PZE-101034427	1	145	38.7	0.887754561015602	-0.635705744645074	-0.310429993534524	-0.867024873533966	-0.0113228479310286	0.361810154920312	1
PZE-101036305	1	146	38.8	0.880745444651727	-0.635705725362445	-0.311759202113759	-0.907002257394418	-0.0113735293564505	0.366742133079897	1
PZE-101033968	1	147	39	0.867453412227473	-0.63532467354111	-0.317155583212653	-0.98659646041356	-0.0114799740791707	0.376737462828863	1
PZE-101036181	1	148	39.2	0.857438539106866	-0.634952824100304	-0.320767640150096	-0.987244093972076	-0.0115932315568789	0.386905731714321	1
PZE-101036318	1	149	39.3	0.85205774966363	-0.635704733662196	-0.32287852554837	-0.987573306651192	-0.0116524296413907	0.392053819178906	1
PZE-101038503	1	150	40	0.81003123019036	-0.647638824355283	-0.343574498998329	-0.989964324765023	-0.0121153702749568	0.429245908050176	1
PZE-101038492	1	151	40.5	0.776788144336379	-0.659906245526497	-0.36475943158476	-0.99174218394481	-0.0124989661234756	0.456988331862884	1
PZE-101037142	1	152	40.6	0.769918358427205	-0.662699429211517	-0.369615548429793	-0.992102270287707	-0.0125810740646195	0.462647627758587	1
PZE-101039024	1	153	40.7	0.76554744917886	-0.665596711489823	-0.369616043705434	-0.991940874022349	-0.0126649965196125	0.468342507912212	1
PZE-101036799	1	154	40.8	0.761171263092101	-0.668593593178218	-0.369616538982761	-0.99177971394744	-0.012750741509221	0.474072364215588	1
PZE-101037211	1	155	41.1	0.749691138394781	-0.668594506806062	-0.369606273290517	-0.993115588491704	-0.0130189931518754	0.491465507036295	1
PZE-101038176	1	156	41.2	0.763725346324252	-0.668594506795283	-0.336651104982917	-0.993115633198464	-0.0131121101192481	0.497328920076845	1
PZE-101037244	1	157	41.3	0.758868506528993	-0.668594093862317	-0.338445063518593	-0.993115633201092	-0.0132070908912526	0.503224071733526	1
PZE-101039207	1	158	41.5	0.78870726877515	-0.660737696839136	-0.282740462726435	-0.99311563320372	-0.0134026776590476	0.515106842019212	1
PZE-101039199	1	159	41.9	0.849815085378233	-0.647662224547914	-0.200924675506709	-0.99311563320372	-0.0138165910076569	0.539222393201971	1
PZE-101040838	1	160	42	0.8464761154676	-0.644985158529225	-0.200923092201382	-0.993115633201092	-0.0139248569073768	0.545319943505485	1
PZE-101042009	1	161	42.4	0.832776618924308	-0.636743268183796	-0.200916759064694	-0.993115633201092	-0.0143773294042394	0.569962145846996	1
PZE-101039655	1	162	42.5	0.829263466397848	-0.635297457370634	-0.200915175865135	-0.99311563320372	-0.014495342809147	0.576181820270236	1
PZE-101039624	1	163	42.6	0.825713721408619	-0.634091846847857	-0.200915175706727	-0.99311563320372	-0.0146153314830293	0.582423568718192	1
PZE-101039351	1	164	42.8	0.818513864241362	-0.632379881246625	-0.200915175707149	-0.99311563320372	-0.0148612687044701	0.594970086395021	1
PZE-101039466	1	165	42.9	0.811137504462915	-0.650518163322236	-0.200915176085003	-0.993115633056546	-0.0149872341790629	0.601273241383971	1
PZE-101039469	1	166	43	0.803866510649621	-0.669492975354313	-0.200918957158076	-0.993114173683648	-0.0151152087634779	0.607595242866029	1
PZE-101042341	1	167	43.1	0.753787639063166	-0.68927511623974	-0.244874129154999	-0.978518310582696	-0.0152452007851548	0.613935272265314	1
PZE-101043604	1	168	43.2	0.704046506374717	-0.709824146329096	-0.302128541401021	-0.964128636371844	-0.0153772185059025	0.620292507280805	1
PZE-101043094	1	169	43.3	0.657693854522806	-0.731088244321963	-0.373088709381278	-0.950247661735238	-0.0155112701149717	0.626666122357732	1
PZE-101041837	1	170	43.4	0.651379994125969	-0.753004434794046	-0.373096459234594	-0.950246307980322	-0.015647363722694	0.63305528916765	1
PZE-101041854	1	171	43.5	0.645297128436995	-0.775499214265891	-0.373104209242864	-0.950244954229062	-0.0157855073547878	0.639459177079832	1
PZE-101041588	1	172	43.6	0.639464212014488	-0.798489579890654	-0.373111959344856	-0.950243600489435	-0.0159257089453919	0.64587695362928	1
PZE-101043600	1	173	43.8	0.632567688968629	-0.798494222029234	-0.373111960895013	-0.950243600218131	-0.0162123172463362	0.658750836445934	1
PZE-101043189	1	174	43.9	0.629146692825914	-0.798496543100009	-0.37311196166992	-0.950243600083205	-0.016358739313881	0.665205272830038	1
PZE-101043682	1	175	44	0.625744454502314	-0.798496543331983	-0.373111961669474	-0.950243600084293	-0.0165072500424168	0.671670259014772	1
PZE-101043507	1	176	44.1	0.622361008447369	-0.798496543563958	-0.373111961669817	-0.950243600084656	-0.0166578568188313	0.678144960340742	1
PZE-101042156	1	177	44.2	0.618996603509951	-0.798496543614944	-0.373111960932053	-0.950243603167652	-0.0168105669027674	0.684628543077888	1
PZE-101045145	1	178	44.3	0.615654268196032	-0.798497046294097	-0.373104578835204	-0.950274435017751	-0.0169653874210367	0.691120174864265	1
PZE-101042424	1	179	44.4	0.612331437314327	-0.798497548983385	-0.373097197004355	-0.950305267422489	-0.0171223253616786	0.697619025143372	1
PZE-101043512	1	180	44.5	0.6090283327557	-0.798498051677047	-0.373089815498106	-0.950336100135981	-0.0172813875685481	0.704124265599526	1
PZE-101045249	1	181	44.6	0.65258588990778	-0.803865040209812	-0.314732949612725	0.736537923193882	-0.0174425807359836	0.710635070575139	1
PZE-101044585	1	182	44.9	0.640941979625604	-0.823708395348639	-0.314720132060883	0.736447781711374	-0.0179390105860643	0.730192664714207	1
PZE-101045021	1	183	45	0.637066953921076	-0.831355303668476	-0.314715860179721	0.736417735894053	-0.0181087913579039	0.736717538907852	1
PZE-101044115	1	184	45.1	0.63382880087682	-0.831356088757255	-0.314715859751702	0.736417732889836	-0.0182807341313599	0.743243903618971	1
PZE-101046755	1	185	45.2	0.63061172510172	-0.831356873869171	-0.31471585932469	0.736417729884155	-0.0184548445929884	0.749770957655428	1
PZE-101046128	1	186	45.3	0.627415886326625	-0.831357658996626	-0.314715858898426	0.736417726879684	-0.0186311282438896	0.756297905244178	1
PZE-101049120	1	187	45.4	0.624241435462693	-0.831358444134206	-0.314715858897705	0.736417726879493	-0.0188095903957565	0.762823956387848	1
PZE-101046859	1	188	45.5	0.621088516647435	-0.831359229275561	-0.314715858897909	0.736417726879366	-0.0189902361651026	0.769348327213585	1
PZE-101048164	1	189	45.7	0.614847809308383	-0.83136079954378	-0.31471585889761	0.736417726878793	-0.0193580980259496	0.78238892504822	1
PZE-101048115	1	190	45.8	0.611760268269846	-0.831361584659506	-0.314715858898181	0.736417726878793	-0.0195453233393782	0.788903617934896	1
PZE-101048857	1	191	45.9	0.608694799585916	-0.831361792728771	-0.31471585899727	0.736417727852548	-0.0197347507065966	0.795413562878371	1
PZE-101046132	1	192	46	0.60564961919101	-0.831362000798622	-0.314716851919918	0.736427454856701	-0.0199263842078421	0.80191801151554	1
PZE-101049707	1	193	46.1	0.578591653895628	-0.833443485401768	-0.337680355195012	0.84614117008759	-0.0201202277044988	0.808416223486031	1
PZE-101047390	1	194	46.3	0.572354558299503	-0.837616932367684	-0.337687975677632	0.846164952890539	-0.0205145590105072	0.82139101769229	1
PZE-101049608	1	195	46.5	0.566216208572463	-0.841803898153285	-0.337695597266848	0.84618873611446	-0.0209177709916244	0.83433219305917	1
PZE-101048629	1	196	46.6	0.564114714512564	-0.831377457753399	-0.337695736176449	0.846188737304148	-0.0211227144576944	0.84078841541693	1
PZE-101048744	1	197	46.7	0.561257630195136	-0.831373202284304	-0.337695875088291	0.846188738494179	-0.0213298862841672	0.847234141900138	1
