mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	F252	D09	F618	D06
PZE-101009312	1	30	10.6	1.56391660380239	1	1	1	1	0.0272950187010979	1
PZE-101007769	1	31	10.9	1.56392072976564	1	1	1	1	0.02729475938924	1
PZE-101009215	1	32	11.2	1.5639248559073	1	1	1	1	0.0272945000686325	1
PZE-101010821	1	33	11.8	1.56393310753019	1	1	1	1	0.027293981476315	1
PZE-101009528	1	34	12.3	0.608709504737589	1	0.246201387010807	0.246201387010807	0.246201387010807	0.246201387010807	0.246201387010807
PZE-101009163	1	35	12.5	0.608717147997967	1	0.246197054087351	0.246197054087351	0.246197054087351	0.246197054087351	0.246197054087351
PZE-101010560	1	36	13	0.692091700288247	1	0.203192792869522	0.203192792869522	0.203192792869522	0.203192792869522	0.203192792869522
PZE-101010917	1	37	13.5	0.692143670194457	1	0.203168479232056	0.203168479232056	0.203168479232056	0.203168479232056	0.203168479232056
PZE-101012517	1	38	13.6	1.07401131100327	1	0.940150746473534	-0.185109784241308	0.133258495092792	0.017342721402505	0.8919240516563
PZE-101014135	1	39	13.7	1.07401473611306	1	0.94015037151534	-0.185109428728265	0.133258212910742	0.0173425715828575	0.891924708987007
PZE-101014266	1	40	13.8	1.07401815926865	1	0.940149996554392	-0.185109073214451	0.133257930728597	0.0173424218840188	0.891925366321149
PZE-101011048	1	41	14	1.22939350696945	1	0.990196662098925	0.990196662098925	0.990196662098925	0.0173421228531724	0.990196662098925
PZE-101013802	1	42	15.2	1.76094240517507	1	1	1	1	0.0173403394486058	1
PZE-101014003	1	43	15.3	1.76094610549834	1	1	1	1	0.0173401917041811	1
PZE-101011906	1	44	15.7	1.76096087182227	1	1	1	1	0.0173396021352471	1
PZE-101013772	1	45	16.4	0.448317676836005	1	1	0.356190492621091	1	0.356190492621091	1
PZE-101013713	1	46	16.9	0.435323792935188	1	1	0.36700857127109	1	0.36700857127109	1
PZE-101017581	1	47	18.7	0.0723151112854277	1	1	-0.846612913839667	-0.846612913839667	-0.846612913839667	-0.846612913839667
PZB01915.1	1	48	19.1	0.0717936926907537	1	1	-0.847629976774789	-0.847629976774789	-0.847629976774789	-0.847629976774789
PZE-101017463	1	49	19.5	0.00796588363301237	1	1	-0.868280553826732	-0.868280553826732	-0.868280553826732	-0.923668103690176
PZE-101017580	1	50	19.6	0.00793662713809666	1	1	-0.868273337213635	-0.868273337213635	-0.868273337213635	-0.924241300113873
PZE-101017487	1	51	19.9	0.0108974017884151	1	1	-0.838430284925369	-0.838430284925369	-0.838430284925369	-0.926076877473559
PZE-101018404	1	52	20.6	0.581858005480954	1	1	-0.106299351903134	-0.106299351903134	0.2398814112594	-0.937010504957533
PZE-101018668	1	53	20.8	1.71655368479276	1	1	-0.00292869406331875	0.216868422005596	0.239881411265396	-0.943561370588938
PZE-101018057	1	54	20.9	1.71164334371819	1	1	-0.0029286839211089	0.22088908709895	0.239881411269768	-0.94401806701523
PZE-101017262	1	55	21	1.70628400577581	1	1	-0.00300216220990679	0.218369012276245	0.239881411270222	-0.944836692553333
PZE-101018411	1	56	21.2	1.95680790994449	1	1	-0.00316085653385423	0.214120654532459	0.349856474298295	0.349856474298295
PZE-101017187	1	57	21.3	0.529731904329032	1	1	-0.350180728225883	0.210686399680758	-0.350180728225883	-0.350180728225883
PZE-101019597	1	58	21.5	0.665565358041802	1	1	1	0.215990496091948	1	1
PZE-101019781	1	59	21.6	0.660601309356301	1	1	1	0.218473461970331	1	1
PZE-101018400	1	60	21.7	0.655604041648658	1	1	1	0.221001875028869	1	1
PZE-101019727	1	61	21.8	0.655603540388206	1	1	1	0.221002130108242	1	1
PZE-101019853	1	62	21.9	0.655603039115674	1	1	1	0.221002385194055	1	1
PZE-101018206	1	63	22.5	0.125468680849067	1	1	-0.749085376862458	-0.749085376862458	-0.749085376862458	-0.749085376862458
PZE-101018567	1	64	22.9	0.124933597501913	1	1	-0.750008874974829	-0.750008874974829	-0.750008874974829	-0.750008874974829
PZE-101019726	1	65	23	0.141256057883522	1	1	-0.722343787693225	-0.722343787693225	-0.722343787693225	-0.722343787693225
PZE-101020844	1	66	23.4	0.605218714870602	1	1	-0.161855378063432	-0.161855378063432	0.362177212348928	-0.161855378063432
PZE-101021745	1	67	23.5	0.573923826612551	1	1	-0.163385359512885	-0.163385359512885	0.402647206404896	-0.163385359512885
PZE-101020456	1	68	23.6	0.567524305506407	1	1	-0.165034346608887	-0.165034346608887	0.407505903879315	-0.165034346608887
PZE-101018818	1	69	23.7	0.584983584221905	1	1	-0.166803698633637	-0.166803698633637	0.376374055510429	-0.166803698633637
PZE-101019538	1	70	24	0.592586682182879	1	1	-0.163330029569146	-0.163330029569146	0.375360616080443	-0.163330029569146
PZE-101022341	1	71	24.3	0.593741167419123	1	1	-0.163076956247155	-0.163076956247155	0.374457334867923	-0.163076956247155
PZE-101019557	1	72	24.4	0.611492324804439	1	1	-0.162996087885815	-0.162996087885815	0.351005569556901	-0.162996087885815
PZE-101021926	1	73	25.4	0.521609834625426	1	1	-0.242251932244067	0.30906657698523	-0.242251932244067	0.30906657698523
PZE-101021455	1	74	25.7	0.514842925259478	1	1	-0.25862103450326	0.295406662898724	-0.25862103450326	0.295406662898724
PZE-101020931	1	75	26.9	0.492524195267447	1	1	-0.333822656067723	0.248068967727647	-0.333822656067723	0.248068967727647
PZE-101021308	1	76	27.6	0.00502269208908183	1	1	-0.988501443646436	-0.988501443646436	-0.988501443646436	-0.988501443646436
PZE-101024556	1	77	28.2	0.515447367296418	1	1	-0.24643388436008	-0.24643388436008	0.310084689277113	-0.24643388436008
PZE-101026314	1	78	28.6	0.527860853241854	1	1	-0.246594209331392	-0.246594209331392	0.296827608473193	-0.246594209331392
PZE-101024519	1	79	29.4	1.13945708333424	1	1	-0.0197238266633213	0.4996840327808	0.29684028941826	0.4996840327808
PZE-101026621	1	80	29.6	1.14006388130825	1	1	-0.019723540714584	0.498209227370745	0.296843459803047	0.498209227370745
PZE-101026386	1	81	29.7	1.14036653194957	1	1	-0.0197233977395801	0.497476426668809	0.296845044947166	0.497476426668809
PZE-101024452	1	82	30	1.09118692895227	1	1	-0.019722968825902	0.495296776172591	0.362967061130671	0.495296776172591
PZE-101027182	1	83	30.4	1.39548096670583	1	1	-0.0148175887202321	1	0.48464218285821	1
PZE-101027351	1	84	30.6	1.44863302766983	1	1	-0.0128996754642002	1	0.484648716133125	1
PZE-101027807	1	85	30.9	1.5256680795381	1	1	-0.0105617842384073	1	0.484658516208965	1
PZE-101026218	1	86	31.5	1.6725212169159	1	1	-0.00736172462026874	1	0.470958977014279	1
PZE-101028121	1	87	31.6	1.66571156743748	1	1	-0.00736168604713883	1	0.48466153380903	1
PZE-101029820	1	88	31.8	1.63581000926435	1	1	-0.00736160890163684	1	0.55375359709483	1
PZE-101028242	1	89	31.9	1.63712758489243	1	1	-0.0073615703298705	1	0.550348183502917	1
PZE-101026095	1	90	32	1.6384550247375	1	1	-0.00736153175915366	1	0.546956684370968	1
PZE-101029587	1	91	32.1	1.61842001709676	1	1	-0.00739526477906882	1	0.597531336997196	1
PZE-101029707	1	92	32.2	1.61507565934954	1	1	-0.00745899781921078	1	0.597536570119919	1
PZE-101029748	1	93	32.4	1.33345005740479	1	1	-0.00768095497796573	0.440100146183389	0.597547036520796	0.440100146183389
PZE-101028351	1	94	33.1	1.55584008784117	1	1	-0.00963811896879052	0.495611139285809	1	0.495611139285809
PZE-101028104	1	95	33.4	1.55670254728976	1	1	-0.00963798517335124	0.493784740246623	1	0.493784740246623
PZE-101030251	1	96	34.3	1.75084736793333	1	1	-0.00589139366691127	0.488546977754326	1	0.488546977754326
PZE-101029123	1	97	34.4	1.75246821598532	1	1	-0.00587109343423298	0.487984761906255	1	0.487984761906255
PZE-101030875	1	98	34.5	2.23128091492002	1	1	-0.00587109469367131	1	1	1
PZE-101028930	1	99	34.7	1.81814719061284	1	1	-0.00587109721444423	0.376093950491357	0.376093950491357	0.376093950491357
PZE-101030220	1	100	35	1.40865112315438	1	1	-0.00587125601485694	0.484729453686287	0.591331927292995	0.484729453686287
PZE-101029737	1	101	35.1	1.40700595404198	1	1	-0.00587130895651455	0.484202281063815	0.597550533855157	0.484202281063815
PZE-101031077	1	102	35.2	1.36420695788626	1	1	-0.00663420321072961	0.483680872196452	0.597551171312167	0.483680872196452
PZE-101030022	1	103	35.4	1.21657947983983	1	1	-0.01015165342831	0.482650365976655	0.59755176254748	0.482650365976655
PZE-101032015	1	104	35.7	0.975109027345578	1	1	-0.0210528224842302	0.465505981574786	0.606483245722218	0.465505981574786
PZE-101030561	1	105	35.8	0.854773644814584	1	1	-0.0308400314482818	0.461737473546838	0.597598098558967	0.461737473546838
PZE-101031636	1	106	35.9	0.17836864537431	1	1	1	0.461271965904961	0.597612721794936	0.461271965904961
PZA00358.12	1	107	36	0.178606667788793	1	1	1	0.460810690154236	0.597627345389663	0.460810690154236
PZE-101032249	1	108	36.1	0.136782988455083	1	1	1	0.460353655334167	0.770797492265339	0.460353655334167
PZE-101030616	1	109	36.6	0.330709998295408	1	1	1	0.466971097860045	0.466971097860045	0.466971097860045
PZE-101033184	1	110	36.7	0.322621190762773	1	1	1	0.475750013450181	0.475750013450181	0.475750013450181
PZE-101032956	1	111	37	0.320480502468296	1	1	1	0.478100829872998	0.478100829872998	0.478100829872998
PZE-101032974	1	112	37.1	0.319596104141693	1	1	1	0.479075427551606	0.479075427551606	0.479075427551606
PZE-101033613	1	113	37.2	0.318626350927268	1	1	1	0.480146369128041	0.480146369128041	0.480146369128041
PZE-101033119	1	114	37.3	0.133367483176716	1	1	1	0.465057070667774	0.776642780812557	0.465057070667774
PZE-101033489	1	115	37.7	0.128942319378522	1	1	1	0.473705220502643	0.776646047008734	0.473705220502643
PZE-101032230	1	116	37.8	0.214313489817454	1	1	-0.339474294930381	-0.339474294930381	0.78484551000897	-0.339474294930381
PZE-101035737	1	117	38.3	0.196767151418893	1	1	-0.341318722537217	-0.341318722537217	0.979282898227313	-0.341318722537217
PZE-101033622	1	118	38.5	0.19607923904376	1	1	-0.342074423392252	-0.342074423392252	0.985357937569837	-0.342074423392252
PZE-101036609	1	119	38.6	0.0147536387688782	1	1	1	1	-0.966599043911779	1
PZE-101034427	1	120	38.7	0.971968001664188	1	1	-0.0344223674019756	1	-0.960307500315565	1
PZE-101036305	1	121	38.8	0.9546210699659	1	1	-0.0360682868801137	1	-0.961589363620116	1
PZE-101033968	1	122	39	0.918844801757119	1	1	-0.0397290639972881	1	-0.964162346924105	1
PZE-101035341	1	123	39.2	0.883533299597911	1	1	-0.0439337821589575	1	0.92147852329711	1
PZE-101036318	1	124	39.3	0.864635126277286	1	1	-0.0462607543096756	1	0.921473075881998	1
PZE-101037191	1	125	39.6	0.806669121338915	1	1	-0.0542454354773472	1	0.921470712822194	1
PZE-101038611	1	126	40.5	0.0544662480735905	1	1	1	0.641559653677629	0.853455686802648	0.641559653677629
PZE-101037142	1	127	40.6	0.0516612289050202	1	1	1	0.651678658723501	0.853455099459653	0.651678658723501
PZE-101038989	1	128	40.7	0.0489293019136086	1	1	1	0.661912242573758	0.853454512119483	0.661912242573758
PZE-101036799	1	129	40.8	0.607299269818089	1	1	-0.105675103555267	0.672251054941232	1	0.672251054941232
PZE-101037211	1	130	41.1	0.607616416829068	1	1	-0.105674933622179	0.670996904922188	1	0.670996904922188
PZE-101038176	1	131	41.2	0.628655801212112	1	1	-0.09946180131513	0.670588298664107	1	0.670588298664107
PZE-101037265	1	132	41.3	0.411044906299193	1	1	-0.0936482810905315	0.670183153611564	0.860281958912981	0.670183153611564
PZE-101039207	1	133	41.5	0.444708498002743	1	1	-0.0831643522070034	0.669383250975525	0.853450201439793	0.669383250975525
PZE-101039400	1	134	41.7	0.481820893819896	1	1	-0.0741028550779148	0.668597200903501	0.808705337732711	0.668597200903501
PZE-101039199	1	135	41.9	0.0592381799431188	1	1	1	0.667825001239851	0.765906782204696	0.667825001239851
PZE-101040838	1	136	42	0.0629310565050159	1	1	1	0.66744409300574	0.745674357286895	0.66744409300574
PZE-101042009	1	137	42.4	0.063315522484867	1	1	1	0.665955029921673	0.745666449308574	0.665955029921673
PZE-101039655	1	138	42.5	0.0634097474808783	1	1	1	0.665591394258668	0.745664472359401	0.665591394258668
PZE-101039624	1	139	42.6	0.0635028424437114	1	1	1	0.66523120444997	0.745664472160741	0.66523120444997
PZE-101039351	1	140	42.8	0.646337510916285	1	1	-0.043913838636399	0.664521147221368	0.745664472161272	0.664521147221368
PZE-101039466	1	141	42.9	0.449628721581148	1	1	-0.0439136790789274	0.659942123513146	0.74566447216094	0.847801288050117
PZE-101039469	1	142	43	0.449683312310755	1	1	-0.0439136379063686	0.659936945599651	0.745664472161338	0.84707273007267
PZE-101042341	1	143	43.1	0.45618337253171	1	1	-0.043694278233644	0.634122201800869	0.74566447216147	0.842836577869449
PZE-101043604	1	144	43.2	0.460783903599994	1	1	-0.0438626568215013	0.609032492189275	0.745664472161272	0.838711362612776
PZE-101043094	1	145	43.3	0.46341143350675	1	1	-0.0444257044360146	0.584809088154051	0.745664472161272	0.834735161242165
PZE-101041837	1	146	43.4	0.464040657005501	1	1	-0.0453927194236485	0.561576806943429	0.745664472160409	0.83094407916212
PZE-101041854	1	147	43.5	0.462694987382473	1	1	-0.0467752167960092	0.539440797803008	0.74566447211935	0.827370970365553
PZE-101040783	1	148	43.6	0.459444369950014	1	1	-0.0485865868890443	0.518484353759398	0.745664041533656	0.824044298890661
PZE-101043600	1	149	43.8	0.425800860417522	1	1	-0.0558791738118258	0.518477641322564	0.73780310301807	0.8225748515538
PZE-101043189	1	150	43.9	0.404789078487322	1	1	-0.0609162221324008	0.518474299343741	0.738122758073646	0.821847643332934
PZE-101043682	1	151	44	0.382349086393219	1	1	-0.0670393585166165	0.518470966919735	0.734825923846584	0.821125434497663
PZE-101043507	1	152	44.1	0.358022934091727	1	1	-0.0743740962832492	0.518467644096752	0.735168505381389	0.820408216090757
PZE-101042156	1	153	44.2	0.358035719318174	1	1	-0.0743748946088174	0.518466365016217	0.735515708669986	0.819696227830732
PZE-101045145	1	154	44.3	0.358471453518295	1	1	-0.074374937385206	0.518465169353953	0.732573207651582	0.818989317961185
PZE-101045009	1	155	44.4	0.358863117319147	1	1	-0.0743749801661769	0.51846398330994	0.7300054287825	0.818287369308759
PZE-101043512	1	156	44.5	0.359208913045464	1	1	-0.0743750229496597	0.518462806903448	0.727813570658548	0.817590370552708
PZE-101045070	1	157	44.6	0.357193918805835	1	1	-0.0749981280978417	0.519466048659879	0.725994435183748	0.818046298452031
PZE-101044585	1	158	44.9	0.342221176699529	1	1	-0.0793711455235153	0.52577491981266	0.725993944687108	0.820398154530964
PZE-101045021	1	159	45	0.334604514538253	1	1	-0.0817296430259731	0.528989877187608	0.725993781194887	0.821482343130219
PZE-101044115	1	160	45.1	0.335464526443278	1	1	-0.0814774995856463	0.528649408408143	0.725993781179308	0.820641055500737
PZE-101045130	1	161	45.2	0.326491037712821	1	1	-0.0843622739071999	0.532476649978326	0.725993781162878	0.821906867449139
PZE-101046128	1	162	45.3	0.48894252490101	1	1	-0.0877814753625402	0.535549025711428	0.676776390065161	0.676776390065161
PZE-101049120	1	163	45.4	0.489008743555311	1	1	-0.0877818445662762	0.5355505532683	0.676436855588948	0.676436855588948
PZE-101046858	1	164	45.5	0.489074643374833	1	1	-0.0877822137814817	0.535552096928044	0.676099334227397	0.676099334227397
PZE-101048164	1	165	45.7	0.489205481923238	1	1	-0.0877829522343019	0.535555232235685	0.675430324072283	0.675430324072283
PZE-101048115	1	166	45.8	0.489270418415737	1	1	-0.087783321466101	0.535556823721376	0.675098831720806	0.675098831720806
PZE-101048857	1	167	45.9	0.489335031600195	1	1	-0.0877836906979195	0.535558430985554	0.674769345368613	0.674769345368613
PZE-101046132	1	168	46	0.489410684271176	1	1	-0.0877815981515954	0.535550258720693	0.674440887998203	0.674440887998203
PZE-101049707	1	169	46.1	0.562581676145032	1	1	-0.0772271586339257	0.44681821437338	0.665261963097751	0.665261963097751
PZE-101047925	1	170	46.2	0.568499411979753	1	1	-0.0772272371904121	0.434514428633328	0.664338672014347	0.664338672014347
PZE-101047390	1	171	46.3	0.574613343334109	1	1	-0.0772273159564943	0.422329432664978	0.663442690334828	0.663442690334828
PZE-101049608	1	172	46.5	0.637385071600223	1	1	-0.0772274741136209	0.323965787039107	0.647825226628624	0.647825226628624
PZE-101048629	1	173	46.6	0.633569251639376	1	1	-0.0772274741031294	0.323965994045634	0.66492038373263	0.66492038373263
PZE-101048744	1	174	46.7	0.629903371493515	1	1	-0.0772274740918669	0.323966157370798	0.682466154108818	0.682466154108818
PZE-101047517	1	175	46.8	0.626402916010613	1	1	-0.0772274740813635	0.323966314701088	0.700430359698729	0.700430359698729
PZE-101049395	1	176	46.9	0.623082232091487	1	1	-0.0772274740708129	0.323966501776964	0.718776992183787	0.718776992183787
PZE-101053708	1	177	47.1	0.529243046234528	1	-0.751718400188553	-0.0772271010279368	0.489143799087502	0.489143799087502	0.489143799087502
PZE-101048890	1	178	47.2	0.52992350670067	1	-0.75171830039382	-0.0772269145153963	0.487407242894551	0.487407242894551	0.487407242894551
PZE-101050621	1	179	47.3	0.524866601127925	1	-0.751718200598042	-0.0756751303280359	0.516643302165479	0.516643302165479	0.516643302165479
PZE-101053810	1	180	47.4	0.518088432099968	1	-0.751718100802105	-0.0747717968162888	0.547035307882867	0.547035307882867	0.547035307882867
PZE-101053919	1	181	47.5	0.514461048151973	1	-0.751718100793787	-0.0745517778755862	0.561389463079082	0.561389463079082	0.561389463079082
PZE-101053696	1	182	47.6	0.508209455815651	1	-0.751718100791673	-0.075052521455131	0.575965890131565	0.575965890131565	0.575965890131565
PZE-101052635	1	183	47.8	0.487613746634742	1	-0.751718100792287	-0.0783808266062217	0.605762378084484	0.605762378084484	0.605762378084484
PZE-101054136	1	184	47.9	0.473396122308167	1	-0.751718100792628	-0.0812973041431143	0.620962618263855	0.620962618263855	0.620962618263855
PZE-101054372	1	185	48	0.458587726470095	1	-0.751718100792968	-0.0851104999089837	0.628723348058828	0.628723348058828	0.628723348058828
PZE-101052759	1	186	48.1	0.462043792792593	1	-0.751718100792559	-0.0841799192712849	0.627200601548986	0.627200601548986	0.627200601548986
PZE-101055086	1	187	48.2	0.459560237236997	1	-0.751718100792559	-0.083981025434533	0.640743475038691	0.640743475038691	0.640743475038691
PZE-101052294	1	188	48.4	0.464053349602797	1	-0.751718100793173	-0.0826254987339755	0.641160923955325	0.641160923955325	0.641160923955325
PZE-101055111	1	189	48.5	0.445579564598566	1	-0.7517181007929	-0.0870453900943715	0.658664551828787	0.658664551828787	0.658664551828787
PZE-101053934	1	190	48.6	0.440590188271492	1	-0.751718100793105	-0.0865427606367831	0.691966475604621	0.691966475604621	0.691966475604621
PZE-101053954	1	191	48.7	0.436826502099625	1	-0.751718100792287	-0.0860528764179403	0.72260175836624	0.72260175836624	0.72260175836624
PZE-101050072	1	192	48.8	0.44469872051132	1	-0.751718100792355	-0.0855756838257482	0.686815642765102	0.686815642765102	0.686815642765102
PZE-101055223	1	193	48.9	0.415837725766491	1	-0.751718100792287	-0.0954198985583903	0.679856577796161	0.679856577796161	0.679856577796161
PZE-101055906	1	194	49	0.41627880739757	1	-0.751718101021711	-0.0953172137493785	0.679105507673635	0.679105507673635	0.679105507673635
PZE-101054366	1	195	49.5	0.418379593440809	1	-0.75171810216433	-0.0948435307640647	0.67535990123207	0.67535990123207	0.67535990123207
PZE-101056000	1	196	49.6	0.394039072516308	1	-0.751718102393413	-0.100688801416835	0.719922619562175	0.719922619562175	0.719922619562175
PZE-101055260	1	197	49.9	0.404711485299963	1	-0.751724959117021	-0.100689394157257	0.661940269258179	0.661940269258179	0.661940269258179
PZE-101056102	1	198	50	0.408214694187636	1	-0.751727244697245	-0.100689591740534	0.645458307725429	0.645458307725429	0.645458307725429
PZE-101054527	1	199	50.1	0.418948774873118	1	-0.77498887449002	-0.0958714208304822	0.643373524133962	0.643373524133962	0.643373524133962
PZE-101055259	1	200	50.2	0.414415447842735	1	-0.799047139961699	-0.0940095521654144	0.677100009301926	0.677100009301926	0.677100009301926
PZE-101056007	1	201	50.4	0.404609459445263	1	-0.849400992473604	-0.0905999391057539	0.76995380824876	0.76995380824876	0.76995380824876
PZE-101057190	1	202	50.9	0.649795479407562	1	-0.946060473649614	-0.0838919186557444	-0.946060473649614	-0.946060473649614	-0.946060473649614
PZE-101057532	1	203	51.6	0.691213022368821	1	-0.761054238466301	-0.0787419533283479	-0.761054238466301	-0.761054238466301	-0.761054238466301
PZA00240.6	1	204	51.9	0.694591779643465	1	-0.761028947265085	-0.0779938540753468	-0.761028947265085	-0.761028947265085	-0.761028947265085
PZE-101057000	1	205	52.1	0.720232331826327	1	-0.646774081335851	-0.0779659556930027	-0.646774081335851	-0.646774081335851	-0.646774081335851
PZE-101060303	1	206	52.3	0.716564470152338	1	-0.654541109162187	-0.0783077532835166	-0.654541109162187	-0.654541109162187	-0.654541109162187
PZE-101057783	1	207	52.4	0.714446278297734	1	1	-0.0786154784149103	-0.657273962322034	-0.657273962322034	-0.657273962322034
PZE-101058312	1	208	52.6	0.709309439823238	1	1	-0.0795010399172403	-0.661739043490875	-0.661739043490875	-0.661739043490875
PZE-101060218	1	209	52.8	0.436801036487674	1	1	-0.0807420735303601	-0.738215293608528	0.916239536971125	-0.738215293608528
PZE-101060335	1	210	52.9	0.41625509682855	1	1	-0.081494131151471	-0.931549048520462	0.916239536972197	-0.931549048520462
PZE-101060288	1	211	53.1	0.416623912957722	1	1	-0.0814941455498632	-0.922238629998721	0.916239536971339	-0.922238629998721
PZE-101060788	1	212	53.2	0.416828311822053	1	1	-0.0814941527510396	-0.917535813819685	0.916239536215896	-0.917535813819685
PZE-101061168	1	213	53.4	0.417278122287307	1	1	-0.0814941671577909	-0.908042137922104	0.916239534703508	-0.908042137922104
PZE-101059783	1	214	53.5	0.417524247485764	1	1	-0.0814941743632092	-0.903254369295505	0.916231978037108	-0.903254369295505
PZE-101059495	1	215	53.6	0.4255941737336	1	1	-0.0814941815701852	0.803770802695746	0.916224421338841	0.803770802695746
PZE-101061035	1	216	53.8	0.438322489401019	1	1	-0.0814941959867581	0.814809634382726	0.761949009120186	0.814809634382726
PZE-101059072	1	217	53.9	0.502052134198295	1	1	-0.0807895473478646	0.562676317119786	0.686584458756392	0.562676317119786
PZE-101063036	1	218	54	0.518172358482296	1	1	-0.0801225826672197	0.568971813726018	0.616066693333529	0.568971813726018
PZE-101063074	1	219	54.3	0.117861021784178	1	1	1	0.58938443528622	0.616046497763528	0.58938443528622
PZE-101062857	1	220	54.4	0.115405315287237	1	1	1	0.596702745847445	0.616046497089247	0.596702745847445
PZE-101063328	1	221	54.6	0.110435797747448	1	1	1	0.612111094544605	0.616046497090164	0.612111094544605
PZE-101063527	1	222	54.7	0.107933662388009	1	1	1	0.62019795922723	0.616046497088809	0.62019795922723
PZE-101064466	1	223	54.9	0.102925683131411	1	1	1	0.637121303445407	0.616046497089128	0.637121303445407
PZE-101064790	1	224	55	0.100432812997659	1	1	1	0.64594820959416	0.616046497089367	0.64594820959416
PZE-101064805	1	225	55.1	0.0979561972792927	1	1	1	0.655010365337296	0.61604649708817	0.655010365337296
PZE-101063113	1	226	55.3	0.0930784862988161	1	1	1	0.673809012729121	0.61604649708845	0.673809012729121
PZE-101063271	1	227	55.4	0.0906906666666539	1	1	1	0.683527064719752	0.616046497087692	0.683527064719752
PZE-101064893	1	228	55.5	0.0883455367515089	1	1	1	0.693443553370771	0.616046497088968	0.693443553370771
PZE-101065040	1	229	55.6	0.0860493717099571	1	1	1	0.703546697603	0.616046497088968	0.703546697603
PZE-101066061	1	230	55.7	0.0838082013420553	1	1	1	0.713823796215323	0.616046497089845	0.713823796215323
PZE-101066537	1	231	55.8	0.504274774095098	1	1	-0.0743824301723659	0.724261304390621	0.616046497089088	0.724261304390621
PZE-101066588	1	232	55.9	0.502488070461593	1	1	-0.0744011903561298	0.734844920790659	0.616046497067593	0.734844920790659
PZE-101066560	1	233	56	0.500626787809893	1	1	-0.0744544140390256	0.745559683954491	0.616046293559442	0.745559683954491
