mk.names	chr	pos.ind	pos.cM	log10pval
PZE-101061114	1	264	53.8	1.54645624202584
PZE-101059072	1	265	53.9	1.55890986852597
PZE-101063036	1	266	54	1.27752678880451
PZE-101063002	1	267	54.3	0.733371338889836
PZE-101062246	1	268	54.4	2.7772137079145
PZE-101064448	1	269	54.6	1.78797233577957
PZE-101064766	1	270	54.7	0.713349749777531
PZE-101064466	1	271	54.9	1.78797233577957
PZE-101064790	1	272	55	1.78797233577957
PZE-101064875	1	273	55.1	1.35736279901569
PZE-101063113	1	274	55.3	1.00199931188636
PZE-101063271	1	275	55.4	1.00199931188636
PZE-101065758	1	276	55.5	1.97650330603896
PZE-101065040	1	277	55.6	0.983393702885904
PZE-101066291	1	278	55.8	2.00841030989545
PZE-101066516	1	279	55.9	0.372502979552439
PZE-101065262	1	280	56	1.87037845528194
PZE-101065132	1	281	56.1	0.508224611852285
PZE-101065183	1	282	56.2	1.50181262858139
PZE-101065651	1	283	56.4	1.43253764899899
PZE-101065728	1	284	56.7	2.53276721686152
PZE-101068716	1	285	56.8	0.652229134090043
PZE-101069206	1	286	56.9	0.620983545303706
PZE-101067487	1	287	57	0.244077723414489
PZE-101069140	1	288	57.1	0.652229134090043
PZE-101066907	1	289	57.2	3.05520406396442
PZE-101067639	1	290	57.3	0.579851803609772
PZE-101067576	1	291	57.4	1.23755929973681
PZE-101068676	1	292	57.6	2.506359507459
PZE-101068578	1	293	57.9	1.39165120932334
PZE-101069006	1	294	58.1	0.735107368797641
PZE-101069059	1	295	58.2	1.86570731817477
PZE-101068888	1	296	58.3	0.735107368797641
PZA03746.1	1	297	58.4	0.927281172587537
PZE-101071115	1	298	58.5	1.95458404817342
PZE-101068682	1	299	58.6	0.333655213856634
PZE-101069307	1	300	58.7	2.1781294698186
PZE-101071092	1	301	58.8	0.600498705324842
PZE-101070408	1	302	58.9	2.42296572067387
PZE-101070841	1	303	59	1.37165488812479
PZE-101071675	1	304	59.1	1.03108428378284
PZE-101071870	1	305	59.2	0.168527133172778
PZE-101070816	1	306	59.3	1.49156443726717
PZE-101071350	1	307	59.4	3.33856731896667
PZE-101073492	1	308	59.5	0.927859719195444
PZE-101071273	1	309	59.6	0.600498705324842
PZE-101069158	1	310	59.7	2.73010916763517
PZE-101072206	1	311	59.8	2.08011435902142
PZE-101072745	1	312	59.9	1.33045791647665
PZE-101072651	1	313	60	3.40621388843256
PZE-101071897	1	314	60.1	1.08002838699497
PZE-101073495	1	315	60.2	0.796829578624524
PZE-101073233	1	316	60.3	0.927859719195444
PZE-101071373	1	317	60.4	2.44882883245647
PZE-101074651	1	318	60.5	2.93949671885372
PZE-101074451	1	319	60.6	0.467511733725374
PZE-101075328	1	320	60.7	0.770843653952287
PZE-101073696	1	321	60.8	0.716725375219237
PZE-101075099	1	322	60.9	1.62751559909013
PZE-101075790	1	323	61	1.75913566738377
PZE-101073230	1	324	61.1	2.19077748640558
PZE-101074193	1	325	61.2	0.0132422556556675
PZE-101076890	1	326	61.5	0.770843653952287
PZE-101076213	1	327	61.6	1.93405900720999
PZE-101074998	1	328	61.7	1.62751559909013
PZE-101077213	1	329	61.8	0.32085157986245
PZE-101076881	1	330	61.9	1.93405900720999
PZE-101077491	1	331	62	0.32085157986245
PZE-101077867	1	332	62.1	2.50065013584315
PZE-101077008	1	333	62.3	2.72439408559992
PZE-101078906	1	334	62.5	1.55590652098999
PZE-101077878	1	335	62.7	2.50065013584315
PZE-101078239	1	336	62.8	0.353300169958164
PZE-101078409	1	337	62.9	1.09584097764638
PZE-101077530	1	338	63	1.65733633070942
PZE-101077537	1	339	63.1	1.65733633070942
PZE-101078752	1	340	63.2	1.40082280719216
PZE-101077919	1	341	63.3	0.824064501579316
PZE-101079205	1	342	63.4	1.55590652098999
PZE-101079935	1	343	63.5	1.26328929393235
PZE-101080259	1	344	63.6	0.410280313107217
PZE-101079397	1	345	63.7	1.35544676636268
PZE-101120125	1	346	63.8	0.32085157986245
PZE-101080306	1	347	63.9	1.33576603384697
PZE-101080333	1	348	64	0.770932768560032
PZE-101080322	1	349	64.1	1.02678500050623
PZE-101079485	1	350	64.2	2.27094805661509
PZE-101120269	1	351	64.3	1.48935545326467
PZE-101080470	1	352	64.4	1.10856810306473
PZE-101080314	1	353	64.5	1.33576603384697
PZE-101120159	1	354	64.6	0.410280313107217
PZE-101081964	1	355	64.8	1.87843458493036
PZE-101120262	1	356	64.9	2.24193801771924
PZE-101120107	1	357	65	1.19465642482339
PZE-101082238	1	358	65.1	0.234980380629787
PZE-101081952	1	359	65.2	0.879351061097515
PZE-101080941	1	360	65.3	0.234980380629787
PZE-101082298	1	361	65.4	1.38641928142347
PZE-101081178	1	362	65.5	0.942506526181423
PZE-101081483	1	363	65.6	2.25130820408559
PZE-101082380	1	364	65.7	2.66826016922153
PZE-101082480	1	365	65.8	0.388264475311401
PZE-101082329	1	366	65.9	2.15185394004669
PZE-101083533	1	367	66	0.388264475311401
PZE-101081844	1	368	66.1	1.59156052507126
PZE-101081841	1	369	66.2	1.54686677834911
PZE-101083578	1	370	66.3	0.844404152314473
PZE-101083105	1	371	66.4	0.62636105394042
PZE-101083051	1	372	66.5	0.828728776454991
PZE-101082552	1	373	66.6	1.5652642564193
PZE-101083109	1	374	66.7	1.048053942345
PZE-101082768	1	375	66.8	1.85023620732112
PZE-101083165	1	376	67	1.94771334033594
PZE-101083788	1	377	67.1	1.68015805482127
PZE-101083968	1	378	67.2	1.22197891946485
PZE-101090535	1	379	67.3	0.977913024949501
PZE-101083422	1	380	67.4	0.993682581346043
PZE-101083950	1	381	67.5	2.34578573865396
PZE-101084593	1	382	67.6	1.22197891946485
PZE-101084058	1	383	67.7	1.10422561905592
PZE-101083643	1	384	67.8	1.68015805482127
PZE-101085525	1	385	68	0.651456697682082
PZE-101084695	1	386	68.1	1.06885097659176
PZE-101084850	1	387	68.2	1.76653242528406
PZE-101084523	1	388	68.3	1.10422561905592
PZE-101084038	1	389	68.4	1.61851486086786
PZE-101084013	1	390	68.5	1.61851486086786
PZE-101085101	1	391	68.6	2.22877142379593
PZE-101085145	1	392	68.8	0.865846430262929
PZE-101084990	1	393	68.9	1.37758367507356
PZE-101085336	1	394	69.1	1.52694431681215
PZE-101085267	1	395	69.2	1.06885097659176
PZE-101087257	1	396	69.3	1.06885097659176
PZE-101089048	1	397	69.4	0.551402175324011
PZE-101087151	1	398	69.5	0.799486868846425
PZE-101085916	1	399	69.7	1.52694431681215
PZE-101087906	1	400	69.8	0.359257045429694
PZE-101088417	1	401	69.9	0.651456697682082
PZE-101088646	1	402	70	0.651456697682082
PZE-101085546	1	403	70.1	2.26920930626251
PZE-101086075	1	404	70.2	1.75157986444995
PZE-101088004	1	405	70.3	0.843829316109928
PZE-101087969	1	406	70.4	0.973830107268446
PZE-101087212	1	407	70.5	0.673260784681097
PZE-101087156	1	408	70.6	1.46256987106072
PZE-101089042	1	409	70.7	1.63189725657674
PZE-101090321	1	410	70.8	0.431962207926147
PZE-101089347	1	411	70.9	1.132554481843
PZE-101089572	1	412	71	1.0551440624432
PZE-101089776	1	413	71.2	1.0551440624432
PZE-101091532	1	414	71.3	0.662536519059475
PZE-101092015	1	415	71.4	0.662536519059475
PZE-101089182	1	416	71.5	2.35872247187952
PZE-101091104	1	417	71.6	0.260972906242929
PZE-101092276	1	418	71.7	0.662536519059475
PZE-101092091	1	419	71.8	0.662536519059475
PZE-101089901	1	420	71.9	0.0540334070690236
PZE-101091544	1	421	72	0.739202987488241
PZE-101091535	1	422	72.2	1.10753698015743
PZE-101093610	1	423	72.3	0.0735768205020031
PZE-101092089	1	424	72.4	0.260972906242929
PZE-101091094	1	425	72.5	0.634995814112384
PZE-101097442	1	426	72.6	0.104281917430543
PZE-101097093	1	427	72.7	0.551724661068043
PZE-101091689	1	428	72.8	1.20108320650079
PZE-101091269	1	429	72.9	0.578389963845109
PZE-101093132	1	430	73	1.07316729127564
PZE-101092403	1	431	73.1	0.260972906242929
PZE-101093577	1	432	73.2	0.707104232833924
PZE-101091849	1	433	73.3	1.20108320650079
PZE-101093841	1	434	73.4	0.634995814112384
PZE-101093920	1	435	73.5	0.578389963845109
PZE-101097273	1	436	73.6	0.46168262115025
PZE-101099335	1	437	73.7	0.809298850501
PZE-101094004	1	438	73.8	0.634995814112384
PZE-101097271	1	439	73.9	0.868589239455082
PZE-101094046	1	440	74	0.972144704566305
PZE-101098535	1	441	74.1	0.066675896422813
PZE-101094075	1	442	74.2	1.495125093677
PZE-101098315	1	443	74.3	0.214815104002086
PZE-101099841	1	444	74.4	0.214815104002086
PZE-101099237	1	445	74.5	1.24518420443217
PZE-101097858	1	446	74.6	0.707126322297568
PZE-101095685	1	447	74.7	0.40764395005889
PZE-101098508	1	448	74.8	0.71205654983858
PZE-101096356	1	449	74.9	0.618352706738154
PZE-101095987	1	450	75	0.214815104002086
PZE-101098864	1	451	75.1	0.901634040053912
PZE-101095024	1	452	75.2	0.65380214198895
PZE-101094236	1	453	75.3	1.13509261832993
PZE-101098698	1	454	75.4	0.780559354418884
PZE-101094436	1	455	75.5	1.36676697111657
PZE-101096127	1	456	75.6	1.17207617923876
PZE-101098418	1	457	75.7	1.24472986956967
PZE-101095712	1	458	75.8	0.952303685050119
PZE-101099084	1	459	75.9	0.438553720987358
PZE-101112724	1	460	76	0.69105768076779
PZE-101095752	1	461	76.1	0.437401299604966
PZE-101096275	1	462	76.2	0.0756306998840594
PZE-101094774	1	463	76.3	0.901136737438722
PZE-101095031	1	464	76.4	0.523137521001681
PZE-101100634	1	465	76.5	0.955653551621302
PZE-101105662	1	466	76.6	0.286610389233146
PZE-101101899	1	467	76.7	1.11974910495987
PZE-101095906	1	468	76.8	0.893566842477217
PZE-101121148	1	469	76.9	0.249995285552394
PZE-101101030	1	470	77	1.00116721209274
PZE-101111849	1	471	77.1	0.230300991124415
PZE-101106425	1	472	77.2	0.748787008314173
PZE-101107966	1	473	77.3	0.748787008314173
PZE-101103135	1	474	77.4	1.10165997248402
PZE-101116342	1	475	77.5	1.02017426015837
PZE-101112699	1	476	77.6	0.69105768076779
PZE-101123702	1	477	77.7	0.249995285552394
PZE-101109236	1	478	77.8	0.748787008314173
PZE-101117125	1	479	77.9	0.619866380997005
PZE-101109101	1	480	78	1.11456869348884
PZE-101120516	1	481	78.1	0.937913429758727
PZE-101120556	1	482	78.2	0.916843481273559
PZE-101106839	1	483	78.3	1.16393695597892
PZE-101112285	1	484	78.4	0.925009165020692
PZE-101106075	1	485	78.5	1.11456869348884
PZE-101113797	1	486	78.6	1.02017426015837
PZE-101107243	1	487	78.7	1.11604768890001
PZE-101121953	1	488	78.8	0.937913429758727
PZE-101116837	1	489	78.9	0.503340357366489
PZE-101124014	1	490	79	0.885102882702223
PZE-101123982	1	491	79.1	0.885102882702223
PZE-101116338	1	492	79.2	1.02017426015837
PZE-101119758	1	493	79.3	0.449694132562496
PZE-101126806	1	494	79.4	0.885102882702223
PZE-101121829	1	495	79.5	0.507793488782946
PZE-101127876	1	496	79.6	0.992248038782761
PZE-101131871	1	497	79.7	0.649720697831123
PZE-101127874	1	498	79.8	1.09287468351642
PZE-101116337	1	499	79.9	0.539855696330809
PZE-101129085	1	500	80	0.668823476424557
PZE-101129171	1	501	80.1	1.11027815170777
PZE-101129154	1	502	80.2	1.11027815170777
PZE-101129358	1	503	80.3	1.2404541239553
PZE-101127891	1	504	80.4	0.992248038782761
PZE-101127101	1	505	80.5	0.414982185671724
PZE-101126587	1	506	80.6	0.460060843224517
PZE-101128201	1	507	80.7	1.11027815170777
PZE-101128150	1	508	80.8	0.738128747457956
PZE-101130292	1	509	80.9	1.11027815170777
PZE-101131597	1	510	81	0.738128747457956
PZE-101131917	1	511	81.1	1.31641685111611
PZE-101129465	1	512	81.2	1.72876288401726
PZE-101129681	1	513	81.3	1.72876288401726
PZE-101133356	1	514	81.4	0.689003882549288
PZE-101133561	1	515	81.5	0.689003882549288
PZE-101130117	1	516	81.6	0.650165816301559
PZE-101135343	1	517	81.7	0.0970490258401455
PZE-101137456	1	518	81.8	0.605654499912661
PZE-101136406	1	519	81.9	1.28570432379732
PZE-101136081	1	520	82	0.605654499912661
PZE-101136292	1	521	82.1	0.336886795318086
PZE-101133357	1	522	82.2	1.15119674243449
PZE-101137733	1	523	82.3	0.605654499912661
PZE-101133073	1	524	82.4	0.640244466996975
PZE-101134601	1	525	82.5	1.57356683247869
PZE-101133488	1	526	82.6	0.640244466996975
PZE-101134461	1	527	82.7	1.07725716502358
PZE-101133891	1	528	82.8	1.1055263410192
PZE-101134204	1	529	83	1.60972803618221
PZE-101136090	1	530	83.1	0.559669522108802
PZE-101135589	1	531	83.2	0.387917753211818
PZE-101134523	1	532	83.4	0.666781350950965
PZE-101133702	1	533	83.5	0.600117103608542
PZE-101139064	1	534	83.6	0.972042913367179
PZE-101137688	1	535	83.8	0.850203495322155
PZE-101138606	1	536	83.9	0.609535439491401
PZE-101140284	1	537	84	0.559669522108802
PZE-101136791	1	538	84.1	1.28570432379732
PZE-101137864	1	539	84.2	0.614503979326702
PZE-101140439	1	540	84.3	0.446923989749129
PZE-101138971	1	541	84.4	1.12800841373041
PZE-101140149	1	542	84.5	0.559669522108802
PZE-101140869	1	543	84.6	0.829698458616311
PZE-101137977	1	544	84.7	1.13593847171888
PZE-101140691	1	545	84.9	0.686767724528667
PZE-101141819	1	546	85	1.02328260758119
PZE-101141173	1	547	85.1	0.976167248459858
PZE-101141594	1	548	85.2	1.02328260758119
PZE-101140746	1	549	85.4	0.686767724528667
PZE-101140678	1	550	85.5	0.686767724528667
PZE-101143122	1	551	85.6	0.659253040958232
PZE-101143134	1	552	85.7	0.359010314673292
PZE-101143985	1	553	85.9	0.361055220444695
PZA00375.4	1	554	86.1	0.481244400101504
PZE-101141596	1	555	86.3	1.22842633093861
PZE-101143143	1	556	86.4	0.750818086888588
PZE-101143899	1	557	86.5	1.02328260758119
PZE-101142999	1	558	86.6	0.0143216933514584
PZE-101143423	1	559	86.7	0.588189228524859
PZE-101143233	1	560	86.8	0.949500797988171
PZE-101144248	1	561	86.9	0.359010314673292
PZE-101143916	1	562	87	1.02328260758119
PZE-101142488	1	563	87.1	0.0929092991618301
PZE-101144531	1	564	87.4	0.659253040958232
PZE-101144740	1	565	87.5	0.127344332439883
PZE-101145625	1	566	87.6	1.70404217228032
PZE-101144184	1	567	87.7	0.127344332439883
PZE-101144585	1	568	87.8	0.546887090538881
PZE-101145633	1	569	88.3	1.13555231835015
PZE-101147747	1	570	88.4	0.799687504937217
PZE-101143900	1	571	88.6	0.0265222694702452
PZE-101144978	1	572	88.8	0.183932366913096
PZE-101146635	1	573	89	0.57485726440276
PZE-101146294	1	574	89.1	1.70404217228032
PZE-101144893	1	575	89.2	0.183932366913096
PZE-101146974	1	576	89.3	0.792237300289469
PZE-101145805	1	577	89.4	0.154380503768927
PZE-101147225	1	578	89.5	0.123358241115485
PZE-101146522	1	579	89.6	0.792237300289469
PZE-101147239	1	580	89.8	1.60241065999032
PZE-101146521	1	581	89.9	0.792237300289469
PZE-101146378	1	582	90	0.732252849994443
PZE-101152364	1	583	90.3	2.15032732823492
PZE-101147322	1	584	90.4	0.746000339448321
PZE-101149388	1	585	90.6	1.03531467063657
