mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH250	Mo17	W117	EC169	B73
PZE-101002081	1	20	3.6	0.113875504071344	1	-0.863596559984223	-0.224015284305755	0.839688192276624	0.65970989621565	0.36973524367256
PZE-101001587	1	21	4.2	0.649726660194534	1	1	-0.224013060665434	1	1	1
PZE-101001380	1	22	4.3	0.649727378970893	1	1	-0.224012689914329	1	1	1
PZE-101003133	1	23	4.5	0.33241743516796	1	1	-0.224011948314813	0.81901425742673	1	1
PZE-101003135	1	24	4.7	0.231582302281641	1	1	-0.224011206605422	0.822481850092708	1	0.525605318792814
PZE-101003026	1	25	4.9	0.231240407353201	1	1	-0.224010464809908	0.82631341371415	1	0.525609988336711
PZE-101003031	1	26	5.6	0.252384979313554	1	1	1	1	1	0.559261625557555
PZA00393.1	1	27	5.7	0.247786947263769	1	1	1	1	1	0.56521418509493
PZE-101003115	1	28	5.9	0.238090251403499	1	1	1	1	1	0.577975924859825
PZE-101002367	1	29	6	0.233009789663315	1	1	1	1	1	0.58477690222818
PZE-101005818	1	30	7.3	0.0576932618637677	1	-0.966998642988861	-0.224001565183857	0.893969192402692	0.698058995616655	0.693759867578047
PZE-101006745	1	31	9.2	0.520154008270967	1	1	-0.301888098359506	-0.301888098359506	1	1
PZA01022.1	1	32	9.6	0.536912010887198	1	1	-0.290461107608629	-0.290461107608629	1	1
PZE-101009312	1	33	10.6	0.155608093826432	1	-0.507584315671715	-0.139646384827389	0.894001699186426	-0.680345407227012	0.655611770148243
PZE-101007769	1	34	10.9	0.173948851436307	1	-0.473169264646802	-0.135362468063387	0.894007348989994	-0.630459327479343	0.65370215540657
PZE-101009670	1	35	11	0.174347437067619	1	-0.462114210007197	-0.134349673324193	0.912958632157696	-0.652534527836508	0.653133390293123
PZE-101009215	1	36	11.2	0.0215893789861187	1	1	1	0.951504005847693	1	1
PZE-101010821	1	37	11.8	0.181668299275188	1	-0.381412304295775	-0.133124770844613	-0.929341271273539	-0.849538478223349	0.649817425737422
PZE-101009528	1	38	12.3	0.476822159798303	1	-0.333562976236586	-0.333562976236586	1	-0.333562976236586	-0.333562976236586
PZE-101009163	1	39	12.5	0.469124417627036	1	-0.33952798993974	-0.33952798993974	1	-0.33952798993974	-0.33952798993974
PZE-101010560	1	40	13	0.475441282069641	1	-0.334625257144048	-0.334625257144048	1	-0.334625257144048	-0.334625257144048
PZE-101010917	1	41	13.5	0.626454218324484	1	-0.23634465315832	-0.23634465315832	1	-0.23634465315832	-0.23634465315832
PZE-101012517	1	42	13.6	0.265514546073454	1	-0.252288816744698	-0.142388893359774	-0.588961150036714	-0.767802790806376	0.65011411111405
PZE-101014135	1	43	13.7	0.268136555074658	1	-0.242488379251016	-0.142388893359733	-0.612586632079995	-0.767797962209173	0.647813327568509
PZE-101014266	1	44	13.8	0.271018027252582	1	-0.23298825991997	-0.142388893359763	-0.637379719854715	-0.767793133616493	0.64560468199901
PZE-101011048	1	45	14	0.277728182192384	1	-0.214884942532681	-0.142388893291269	-0.689935302240059	-0.767783476597049	0.641475773518366
PZE-101013818	1	46	14.9	0.242564632304487	1	1	1	-0.572051814776181	1	1
PZE-101014003	1	47	15.3	0.280371488011342	1	1	1	-0.524358740938196	1	1
PZE-101011906	1	48	15.7	0.318452786969703	1	1	1	-0.480338295947721	1	1
PZE-101015469	1	49	16.2	0.441161425315676	1	-0.134958971808249	-0.142381359037177	-0.430930755834494	-0.58704954750319	0.688819809571335
PZE-101013772	1	50	16.4	0.427621387153865	1	-0.149903286264293	-0.14238067417807	-0.412964540475343	-0.571996412623269	0.703533685232848
PZE-101013713	1	51	16.9	0.395312712884565	1	-0.196109597656539	-0.142378962547039	-0.372493482581288	-0.535633149002946	0.740957019016959
PZE-101015471	1	52	17.3	0.205839302704947	1	-0.353306681306774	1	0.768830729998968	-0.353306681306774	-0.353306681306774
PZE-101017581	1	53	18.7	0.228108811809079	1	-0.146038486994003	1	0.618629858219028	-0.509178555490043	0.939676020939395
PZE-101017779	1	54	19	0.239477713963836	1	-0.139404314561097	1	0.588958567093098	-0.51992506202798	0.97441444044212
PZB01915.1	1	55	19.1	0.0122501041675759	1	1	1	-0.81455551341455	-0.81455551341455	0.970167815636849
PZE-101017463	1	56	19.5	0.00801423671672129	1	1	1	-0.854862916739581	-0.854862916739581	0.953174106331387
PZE-101017580	1	57	19.6	0.31059472579366	1	1	-0.232379207162697	-0.232379207162697	-0.232379207162697	0.948929765267138
PZE-101018214	1	58	19.7	0.308488677701931	1	1	-0.234091039985748	-0.234091039985748	-0.234091039985748	0.944689416967622
PZE-101017487	1	59	19.9	0.0286195814527826	1	1	1	1	1	0.936225398041767
PZE-101018516	1	60	20.1	0.0325496600066253	1	1	1	1	1	0.927791394464085
PZE-101018023	1	61	20.3	0.709361987620534	1	1	-0.195271117825936	1	1	-0.195271117825936
PZE-101018404	1	62	20.6	0.553766159959062	1	-0.35760858841805	-0.191776963465912	-0.35760858841805	-0.35760858841805	-0.191776963465912
PZE-101018668	1	63	20.8	0.375786995798713	1	1	-0.189645699820221	-0.919573231142541	-0.919573231142541	-0.189645699820221
PZE-101018057	1	64	20.9	0.377273307243705	1	1	-0.188638632331195	-0.923629186079561	-0.923629186079561	-0.188638632331195
PZE-101017262	1	65	21	0.373367035298258	1	1	-0.190832059462861	-0.927686911378362	-0.927686911378362	-0.190832059462861
PZE-101018616	1	66	21.1	0.369437709559268	1	1	-0.19307714450536	-0.931709478526535	-0.931709478526535	-0.19307714450536
PZE-101018411	1	67	21.2	0.365485147787224	1	1	-0.195374259888671	-0.935732751517762	-0.935732751517762	-0.195374259888671
PZE-101017187	1	68	21.3	0.36696552518376	1	1	-0.19478260322552	-0.924962624493535	-0.924962624493535	-0.19478260322552
PZE-101018868	1	69	21.4	0.36605853683017	1	1	-0.195121638815245	-0.932168090675017	-0.932168090675017	-0.195121638815245
PZE-101019597	1	70	21.5	0.84695682920927	1	-0.0484462788650851	-0.0484462788650851	-0.93854868521159	-0.93854868521159	-0.0484462788650851
PZE-101019781	1	71	21.6	0.854409114323937	1	-0.0474340020550347	-0.0474340020550347	-0.944924278704163	-0.944924278704163	-0.0474340020550347
PZE-101018356	1	72	21.7	0.861738052568877	1	-0.0464632683199113	-0.0464632683199113	-0.951293323833446	-0.951293323833446	-0.0464632683199113
PZE-101019727	1	73	21.8	0.844847678500077	1	-0.0486631142359826	-0.0486631142359826	-0.951294587470363	-0.951294587470363	-0.0486631142359826
PZE-101019853	1	74	21.9	0.848653176484481	1	-0.048158056023893	-0.048158056023893	-0.951295851138746	-0.951295851138746	-0.048158056023893
PZE-101018206	1	75	22.5	0.92124769541578	1	-0.119881537604429	-0.119881537604429	-0.119881537604429	-0.119881537604429	-0.119881537604429
PZE-101018567	1	76	22.9	0.86654391311466	1	-0.0603512476331943	-0.0603512476331943	0.496282668378968	-0.0603512476331943	-0.0603512476331943
PZE-101019726	1	77	23	1.31159651950339	1	-0.0182548517074923	-0.0182548517074923	0.493632011363008	-0.0182548517074923	-0.0182548517074923
PZE-101021986	1	78	23.1	1.08390920463509	1	-0.10722310969599	-0.0569778568986192	0.491626923519161	-0.10722310969599	-0.10722310969599
PZE-101020456	1	79	23.6	1.35770341782	1	-0.0162144381604377	-0.0162144381604377	0.491616578816934	-0.0162144381604377	-0.0162144381604377
PZE-101018818	1	80	23.7	1.36671259965381	1	-0.0158363146787948	-0.0158363146787948	0.491616744053474	-0.0158363146787948	-0.0158363146787948
PZE-101019538	1	81	24	0.703797373219836	1	-0.0961589229016707	1	0.491617239871176	-0.0961589229016707	-0.0961589229016707
PZE-101022341	1	82	24.3	0.693489082490588	1	-0.0990575711353755	1	0.491617735823061	-0.0990575711353755	-0.0990575711353755
PZE-101019557	1	83	24.4	0.689900901171351	1	-0.100088810106074	1	0.491617901164159	-0.100088810106074	-0.100088810106074
PZE-101021926	1	84	25.4	1.04973021441134	1	-0.0293149404821832	1	1	-0.0293149404821832	0.770418006084558
PZE-101021455	1	85	25.7	1.18188896525882	1	-0.0206151775223662	-0.0206151775223662	-0.0206151775223662	-0.0206151775223662	0.772258869265677
PZE-101024131	1	86	25.9	0.111474512318471	1	1	1	1	1	0.773616079079319
PZE-101024424	1	87	26.4	0.109326131550641	1	1	1	1	1	0.777452507198738
PZE-101020931	1	88	26.9	0.106852721396839	1	1	1	1	1	0.781892916344501
PZE-101021308	1	89	27.6	1.08082417739593	1	-0.0267669028010944	-0.0267669028010944	-0.0267669028010944	-0.0267669028010944	0.78902764264102
PZE-101025101	1	90	27.7	1.11219732874221	1	-0.0245110268054219	-0.0245110268054219	-0.0245110268054219	-0.0245110268054219	0.800659433204515
PZE-101024556	1	91	28.2	1.02168519456899	1	-0.0306194625876165	-0.0306194625876165	-0.0306194625876165	-0.0306194625876165	0.860547814363845
PZE-101026314	1	92	28.6	1.11777905574086	1	-0.0234507875790247	-0.0234507875790247	-0.0234507875790247	-0.0234507875790247	0.910052692655181
PZE-101026882	1	93	29.1	1.01843344073152	1	-0.0377988722879496	-0.0551782454495013	0.598965645678887	-0.298049465893023	0.972976399253294
PZE-101024519	1	94	29.4	1.08186137502813	1	-0.0360057247938993	-0.0454132373122754	0.609480172326317	-0.298053579244819	-0.989180806505154
PZE-101027798	1	95	29.5	0.525705658278402	1	1	1	1	-0.298053579381952	1
PZE-101026621	1	96	29.6	0.525705658078383	1	1	1	1	-0.298053579519224	1
PZE-101026386	1	97	29.7	0.525705658078457	1	1	1	1	-0.298053579519173	1
PZE-101027475	1	98	29.8	0.525705658078531	1	1	1	1	-0.298053579519122	1
PZE-101024452	1	99	30	0.525705658078512	1	1	1	1	-0.298053579519135	1
PZE-101027158	1	100	30.4	0.525705658561608	1	1	1	1	-0.29805357918759	1
PZE-101027351	1	101	30.6	0.525705658802666	1	1	1	1	-0.298053579022153	1
PZE-101027807	1	102	30.9	0.525705659165196	1	1	1	1	-0.298053578773351	1
PZB00718.5	1	103	31.1	0.00461444711284906	1	1	1	1	1	-0.989431090458176
PZE-101029689	1	104	31.3	0.0045938663956088	1	1	1	1	1	-0.989477979573401
PZE-101029759	1	105	31.4	0.00458357635180593	1	1	1	1	1	-0.989501424247001
PZE-101026218	1	106	31.5	0.00457328662878841	1	1	1	1	1	-0.989524868745201
PZE-101028121	1	107	31.6	0.00456299730838089	1	1	1	1	1	-0.989548312881522
PZE-101029820	1	108	31.8	0.00454242020481733	1	1	1	1	1	-0.989595199317693
PZE-101028242	1	109	31.9	0.0045321325859186	1	1	1	1	1	-0.989618641243113
PZE-101026095	1	110	32	0.00452184569967333	1	1	1	1	1	-0.989642082054311
PZE-101029587	1	111	32.1	0.109266940239388	1	1	1	1	1	0.777558475778571
PZE-101029707	1	112	32.2	0.986143288186336	1	1	-0.0346663310249303	1	1	0.777537951810147
PZE-101030263	1	113	32.3	1.45357247513074	1	1	-0.0351906691380938	1	1	1
PZE-101029748	1	114	32.4	1.44641143781037	1	1	-0.0357757347724323	1	1	1
PZE-101030925	1	115	32.7	1.01356623116333	1	1	-0.0379186153963839	0.549075569053913	1	1
PZE-101028351	1	116	33.1	0.974637421368609	1	1	-0.0417766653187895	0.557448223131203	1	1
PZE-101028104	1	117	33.4	0.24860963994507	1	1	1	0.564144502094811	1	1
PZE-101031146	1	118	33.7	0.361483425041574	1	1	1	0.435027363242901	1	1
PZE-101031377	1	119	33.9	0.435642186522885	1	1	1	0.366739605495864	1	1
PZE-101032517	1	120	34	0.435644022806499	1	1	1	0.366738054851008	1	1
PZE-101032704	1	121	34.1	0.435645859115048	1	1	1	0.366736504191652	1	1
PZE-101030251	1	122	34.3	1.33247994186808	1	-0.0550936417324031	-0.0620323066185398	0.366733402878171	-0.0550936417324031	-0.0550936417324031
PZE-101029123	1	123	34.4	1.32565743601731	1	-0.0541912740944972	-0.064424549738981	0.366731852249124	-0.0541912740944972	-0.0541912740944972
PZE-101030692	1	124	34.5	0.639263675331639	1	1	-0.0644247950580652	0.366730301654927	1	0.77753468836848
PZE-101028930	1	125	34.7	0.620754945792619	1	1	-0.0644252857096833	0.398613117830374	1	0.777534688515709
PZE-101030220	1	126	35	1.41591402673021	1	-0.0152969179448803	-0.0644260216914223	0.388593359226369	-0.0152969179448803	0.777534688597382
PZE-101029737	1	127	35.1	1.71122010853588	1	-0.0152473259508091	-0.0644260217158759	0.441722293667757	-0.0152473259508091	0.441722293667757
PZE-101031077	1	128	35.2	1.70435616286402	1	-0.0156039385471458	-0.0644260217159315	0.43936163819366	-0.0156039385471458	0.43936163819366
PZE-101030022	1	129	35.4	1.70681153752484	1	-0.015603495969479	-0.0644260217158892	0.434689791203844	-0.015603495969479	0.434689791203844
PZE-101032015	1	130	35.7	1.7104950380803	1	-0.0156034251973429	-0.0644260217158739	0.427797954640712	-0.0156034251973429	0.427797954640712
PZE-101030211	1	131	35.8	1.60127939679902	1	-0.0156034016210116	-0.0644260217159225	1	-0.0156034016210116	0.780280121178678
PZE-101031636	1	132	35.9	1.59813221259724	1	-0.0157272210309783	-0.0644260217159074	1	-0.0157272210309783	0.783062251982521
PZA00358.12	1	133	36	1.579152235328	1	-0.0165913630594278	-0.0644260217158714	1	-0.0165913630594278	0.785880870025961
PZE-101031655	1	134	36.1	1.57875416058427	1	-0.0165914882018836	-0.0644260217814854	1	-0.0165914882018836	0.788734892090219
PZE-101033801	1	135	36.3	1.26092569749451	1	-0.0165925950233099	1	1	-0.0165925950233099	0.79454455560496
PZE-101034101	1	136	36.5	1.26004338721748	1	-0.0165937021278463	1	1	-0.0165937021278463	0.800481569728975
PZE-101030616	1	137	36.6	1.25960624738473	1	-0.0165942557752731	1	1	-0.0165942557752731	0.803494610672744
PZE-101033184	1	138	36.7	1.3298668495492	1	-0.0137942336072131	1	1	-0.0137942336072131	0.806535539624947
PZE-101032956	1	139	37	1.3286317975104	1	-0.0137940118458869	1	1	-0.0137940118458869	0.815811518990911
PZE-101032974	1	140	37.1	1.32823379391088	1	-0.0137937568004147	1	1	-0.0137937568004147	0.81894971160083
PZE-101033613	1	141	37.2	1.86033284357193	1	-0.0137932674250394	1	1	-0.0137932674250394	1
PZE-101033119	1	142	37.3	1.48893977392706	1	-0.0137927780725758	-0.373391546243644	-0.373391546243644	-0.0137927780725758	1
PZE-101035119	1	143	37.4	1.48896039877344	1	-0.0137918281950076	-0.373399584160624	-0.373399584160624	-0.0137918281950076	1
PZE-101033489	1	144	37.7	1.12385557856526	1	-0.0137889790738936	-0.373396396359277	-0.373396396359277	-0.0137889790738936	0.838157520223175
PZE-101032230	1	145	37.8	1.62919025123886	1	-0.0136752474535694	-0.080816973988147	0.549885636203023	-0.0136752474535694	0.549885636203023
PZE-101036310	1	146	37.9	1.60441681906239	1	-0.013479052752175	-0.0808154975552069	0.649309113747685	-0.013479052752175	0.649309113747685
PZE-101036345	1	147	38	1.60909159396573	1	-0.0133001412971402	-0.0808140211190721	0.64932139182445	-0.0133001412971402	0.64932139182445
PZD00096.1	1	148	38.3	1.62079098105759	1	-0.0128636160983578	-0.0808095919092565	0.649314643991163	-0.0128636160983578	0.649314643991163
PZE-101033622	1	149	38.5	1.62658899607428	1	-0.0126529662300192	-0.0808066393029545	0.649310145520845	-0.0126529662300192	0.649310145520845
PZE-101036609	1	150	38.6	0.760365266079286	1	1	-0.0694966838639165	0.649332097114318	1	0.649332097114318
PZE-101034427	1	151	38.7	0.812911159980449	1	1	-0.0600185080357233	0.649349561448352	1	0.649349561448352
PZE-101036305	1	152	38.8	0.863712974627022	1	1	-0.0521532433223897	0.649367027167626	1	0.649367027167626
PZE-101033968	1	153	39	0.956917184585772	1	1	-0.0404116805026237	0.649722257017205	1	0.649722257017205
PZE-101036181	1	154	39.2	0.948762704835384	1	1	-0.0413059970211279	0.650081946359627	1	0.650081946359627
PZE-101036318	1	155	39.3	0.944636238172455	1	1	-0.0417922556276846	0.649435255586932	1	0.649435255586932
PZE-101037191	1	156	39.6	0.93279746178846	1	1	-0.0434159064680815	0.641675835591748	1	0.641675835591748
PZE-101038503	1	157	40	0.914416940833983	1	1	-0.0459936223652202	0.632104567163688	1	0.632104567163688
PZE-101038492	1	158	40.5	1.79360005828555	1	-0.00614305977276153	-0.049952406166886	0.36669603765622	-0.00614305977276153	-0.916442316146587
PZE-101037142	1	159	40.6	1.80221677933109	1	-0.00588604177279994	-0.0508510475173729	0.366696037656287	-0.00588604177279994	-0.920085095968105
PZE-101039024	1	160	40.7	1.79638125457343	1	-0.00588547295256436	-0.05178743222802	0.366696037656271	-0.00588547295256436	-0.923732843783692
PZE-101036799	1	161	40.8	1.79043506950739	1	-0.00588490420871701	-0.0527624910378841	0.366696037656321	-0.00588490420871701	-0.927382542389072
PZE-101039198	1	162	40.9	1.78450203712348	1	-0.00588490239223749	-0.053777164629105	0.366696037656271	-0.00588490239223749	-0.927382907391899
PZE-101037211	1	163	41.1	1.77230895158631	1	-0.00588489880063825	-0.0559291602333049	0.366696037656321	-0.00588489880063825	-0.927383637398411
PZE-101038176	1	164	41.2	1.72778487569234	1	-0.00659750446641583	-0.0570684004278427	0.366696037656321	-0.00659750446641583	-0.927383637473492
PZE-101037244	1	165	41.3	1.72148798401374	1	-0.00659679197035379	-0.0582510885164537	0.366696037656237	-0.00659679197035379	-0.927384021321785
PZE-101039207	1	166	41.5	1.70381007830533	1	-0.00668491741771149	-0.06075067960275	0.366696037656204	-0.00668491741771149	-0.935190084356157
PZE-101039199	1	167	41.9	1.64976422492086	1	-0.00724408766652596	-0.0663137206474639	0.366696037656204	-0.00724408766652596	-0.951451679172041
PZE-101040838	1	168	42	1.62071950261999	1	-0.00774367903802331	-0.0678275123414978	0.366696037656204	-0.00774367903802331	-0.955617437958702
PZE-101042009	1	169	42.4	1.63965551334997	1	-0.00521668453549695	-0.0744025135031231	0.366696037656237	-0.264166685467302	-0.972482617116454
PZE-101039655	1	170	42.5	1.57759341513102	1	-0.00622367524705092	-0.0761806359886699	0.36669603765622	-0.264166685467357	-0.976714822858986
PZE-101039642	1	171	42.6	1.57755537507935	1	-0.00622344929237795	-0.0761808165775004	0.366696037656321	-0.2641666854674	-0.980939578689786
PZE-101039351	1	172	42.8	1.84751552947668	1	-0.00266354037887673	-0.0761808166136198	0.366696037656321	-0.264166685467553	-0.989339986286877
PZE-101039466	1	173	42.9	1.84761742848539	1	-0.00266346724056477	-0.0761808166883086	0.366696037635794	-0.264166685467531	-0.978846622313213
PZE-101039469	1	174	43	1.84777916444144	1	-0.00266339215737577	-0.0761815624877007	0.366696037615468	-0.264166685467509	-0.968296214158231
PZE-101042041	1	175	43.1	1.89105720123668	1	-0.00212733144401922	-0.0845332418235188	0.366696037595025	-0.264166685594836	-0.957705218481265
PZE-101043604	1	176	43.2	1.88831394258958	1	-0.00194041723392324	-0.0948701861563183	0.366696037574666	-0.264166685721945	-0.947090561328519
PZE-101042048	1	177	43.3	1.83579237062765	1	-0.0020476674214519	-0.107497443272589	0.366696037554223	-0.264166685849022	-0.936469509958358
PZE-101041837	1	178	43.4	1.73800094294104	1	-0.00247613743958375	-0.122718786574627	0.366696037533847	-0.26416795787395	-0.925859537160753
PZE-101041854	1	179	43.5	1.70104674665827	1	-0.00247618799416804	-0.140813217076276	0.366696037513487	-0.264169229932261	-0.91527818046093
PZE-101040783	1	180	43.6	1.66420164770857	1	-0.002476190825632	-0.162007458988187	0.366696037493027	-0.264170502013962	-0.904742898804217
PZE-101043600	1	181	43.8	1.63890682274601	1	-0.00247619648862296	-0.1620120196993	0.366695629598429	-0.295416286553381	-0.883879147550366
PZE-101043189	1	182	43.9	1.62443544712754	1	-0.00247619932011012	-0.162012019927332	0.366695425652085	-0.31546321594775	-0.873583931789216
PZE-101043682	1	183	44	1.62511825812115	1	-0.00247619932039533	-0.16201201992743	0.366695629632529	-0.314522558224735	-0.873582907526381
PZE-101043507	1	184	44.1	1.62617775935152	1	-0.00247619932067755	-0.162012019927442	0.366695833613999	-0.313070362809471	-0.873581883264669
PZE-101042156	1	185	44.2	1.62722672228851	1	-0.00247619932095944	-0.162012019927528	0.366696037595092	-0.31164126435916	-0.873581882542993
PZE-101043670	1	186	44.3	1.62554957604557	1	-0.00247619932096088	-0.162012019927442	0.36669603818575	-0.313930690304474	-0.873575690061735
PZE-101042424	1	187	44.4	1.62292275617997	1	-0.00247619932096099	-0.162012019927467	0.366696038776257	-0.31756126776707	-0.873569497547227
PZE-101043512	1	188	44.5	1.61939879166461	1	-0.0024761993221567	-0.162012019927442	0.366696039366848	-0.322520084583358	-0.873563305049147
PZE-101045249	1	189	44.6	1.62879103124255	1	-0.00247621128979769	-0.162012019927375	0.366701740364339	-0.31704200431662	-0.811415669684715
PZE-101045203	1	190	44.9	1.6689491517141	1	-0.0024762472198091	-0.162012019927357	0.366718844214617	-0.303349378780926	-0.632248746141408
PZE-101045021	1	191	45	1.68559341759741	1	-0.0024762592051828	-0.162012019927461	0.366724545631809	-0.299706103027458	-0.578803404016957
PZE-101045197	1	192	45.1	1.65504632967757	1	-0.00247627119475713	-0.162012019927479	0.42897094999628	-0.296520343150738	-0.578798277289563
PZE-101046755	1	193	45.2	1.62699374124405	1	-0.00247628318842741	-0.162012019927461	0.501292016180499	-0.293786691401509	-0.578793150587492
PZE-101046735	1	194	45.3	1.60099845028149	1	-0.00247629518610126	-0.162012019927345	0.582238644908089	-0.293786440389025	-0.578788023951676
PZE-101049120	1	195	45.4	1.60099475653856	1	-0.00247630718768266	-0.162012019927442	0.582247096072435	-0.293786189376728	-0.578788023439025
PZE-101044748	1	196	45.5	1.60099106233735	1	-0.00247631919307301	-0.162012019927436	0.58225554740028	-0.293785938367096	-0.578788022926304
PZE-101045606	1	197	45.6	1.55856241402002	1	-0.00283133610197628	-0.162012019927388	0.582263998823949	-0.29378568736207	-0.578788022413548
PZE-101048164	1	198	45.7	1.46406603688483	1	-0.00382771587723951	-0.162012019927461	0.582272450275828	-0.293785436363393	-0.578788021900862
PZE-101048115	1	199	45.8	1.32896975093246	1	-0.00594020417413754	-0.162012019927455	0.582280901688295	-0.293785185372883	-0.578788021388211
PZE-101048857	1	200	45.9	1.3255271880927	1	-0.00600796272368243	-0.162012019927442	0.582280902533554	-0.293785185337268	-0.578788021405579
PZE-101046132	1	201	46	1.32203533927053	1	-0.00607752978466314	-0.162012019888422	0.582280902533766	-0.293785077930822	-0.578788021422701
PZE-101049707	1	202	46.1	1.37047712288239	1	-0.00519770564807887	-0.162012019849554	0.582280902533625	-0.292741192876014	-0.578788195280993
PZE-101047925	1	203	46.2	1.41004312847783	1	-0.00458079951183954	-0.162011630138935	0.58228090253366	-0.291757700847167	-0.57878836914128
PZE-101047390	1	204	46.3	1.43946426625794	1	-0.00417449806798342	-0.162011240471876	0.582280902533802	-0.290834952467121	-0.578788543002582
PZE-101048807	1	205	46.5	1.46533958067107	1	-0.0038569715031892	-0.162010461281017	0.582280902533766	-0.289172857508035	-0.578788890721365
PZE-101048629	1	206	46.6	1.46593099512066	1	-0.00385696879003983	-0.162010071763196	0.582280902533908	-0.288433979705765	-0.578788021332083
PZE-101048744	1	207	46.7	1.46647501048974	1	-0.00385696607843888	-0.162009682301599	0.582280902533837	-0.287756782764592	-0.578786593140006
PZE-101047517	1	208	46.8	1.47087902726472	1	-0.00385359127890006	-0.162009292899129	0.582280902533873	-0.287141383813109	-0.56599273696809
PZE-101049395	1	209	46.9	1.4731305299703	1	-0.00386663006749333	-0.162008903558824	0.582280902533908	-0.286587853079668	-0.556326617741806
PZE-101050289	1	210	47	1.47310195659199	1	-0.00389639761594807	-0.162008514284015	0.582280902533908	-0.286096214035746	-0.5498714567207
PZE-101049995	1	211	47.1	1.47076014694482	1	-0.00394333947319503	-0.162008125077702	0.582280902533802	-0.285666443617406	-0.546516282459613
PZE-101048890	1	212	47.2	1.61515933574143	1	-0.00392590773179913	-0.161009029333163	0.582280902533908	-0.28601235616961	-0.2764302027497
PZE-101050621	1	213	47.3	1.82155697891178	1	-0.00398157839007351	-0.166085780656255	0.582280902534014	-0.290387557055121	-0.117225878289536
PZE-101054681	1	214	47.4	2.08636040898281	1	-0.00405381031463659	-0.177473298693872	0.582280902533802	-0.29550041223598	-0.0431002557910148
PZE-101053919	1	215	47.5	2.07695333707306	1	-0.00414331102193422	-0.175871190686865	0.582280902533908	-0.30136580456703	-0.0430957079736844
PZE-101050073	1	216	47.6	2.06582129416955	1	-0.00425091380998421	-0.174298152855899	0.582280902533908	-0.307992548294644	-0.0430911605065433
PZE-101050744	1	217	47.8	2.03868543976944	1	-0.00452441680576743	-0.171238276261242	0.582280902533837	-0.323531508303449	-0.0430820667683807
PZE-101054136	1	218	47.9	2.0228645324156	1	-0.00469265572570121	-0.169750919383203	0.582280902533873	-0.332426266999019	-0.0430775205700707
PZE-101051938	1	219	48	2.00568042144129	1	-0.00488368300027109	-0.16829159706263	0.582280902533908	-0.342047051797598	-0.0430729748672904
PZA00192.7	1	220	48.1	1.99219372493464	1	-0.00509903032805414	-0.16829713739452	0.582280902533908	-0.341333560627752	-0.0430684296965003
PZE-101055086	1	221	48.2	1.87164671070998	1	-0.00509909873701131	-0.248880696064891	0.582280902494712	-0.371617805069111	-0.0430687168298231
PZE-101052294	1	222	48.4	1.8727529490343	1	-0.00509923556012382	-0.248901477022519	0.582280117261894	-0.369703197883185	-0.0430692911068831
